-----
{
 "description": "The table refers to Block wise Dugwells in the command of Major/Medium Projects and Supplimentary Irrigation. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.14.csv", 
 "title": "Download CSV for Blockwise Dugwells in the command of Major/Medium Projects and Supplimentary Irrigation", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.14.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Location of Tubewell (Nos) - Inside Command,Location of Tubewell (Nos) - Outside Command,Total,Supplementary Irrigation (Ha) - Kharif,Supplementary Irrigation (Ha) - Rabi,Supplementary Irrigation (Ha) - Perennial,Supplementary Irrigation (Ha) - Others,Total
TAMIL NADU,SALEM,KADAYAMPATTI,13,6170,6183,3,0,0,0,3
TAMIL NADU,SALEM,KOLATHUR,3,4176,4179,1,1,1,0,3
TAMIL NADU,SALEM,KONGANAPURAM,22,2532,2554,10,1,0,0,11
TAMIL NADU,SALEM,MAGUDANCHAVADI,0,3271,3271,0,0,0,0,0
TAMIL NADU,SALEM,MECHERI,0,2756,2756,0,0,0,0,0
TAMIL NADU,SALEM,NANGAVALLI,3,2301,2304,0,0,1,0,1
TAMIL NADU,SALEM,OMALUR,1,7265,7266,0,0,0,0,0
TAMIL NADU,SALEM,PANAMARATHUPATTI,0,3680,3680,0,0,0,0,0
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7,7592,7599,0,0,2,0,2
TAMIL NADU,SALEM,SALEM,0,2520,2520,0,0,0,0,0
TAMIL NADU,SALEM,SANKARI,0,5282,5282,0,0,0,0,0
TAMIL NADU,SALEM,THALAIVASAL,5,11323,11328,3,0,0,0,3
TAMIL NADU,SALEM,THARAMANGALAM,0,3438,3438,0,0,0,0,0
TAMIL NADU,SALEM,VALAPPADY,0,6579,6579,0,0,0,0,0
TAMIL NADU,SALEM,VEERAPANDI,1,3573,3574,2,0,0,0,2
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,0,266,266,0,0,0,0,0
TAMIL NADU,SIVAGANGA,ILAYANGUDI,0,628,628,0,0,0,0,0
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,105,2540,2645,0,71,7,0,79
TAMIL NADU,SIVAGANGA,KALLAL,14,733,747,0,7,0,0,7
TAMIL NADU,SIVAGANGA,KANNANGUDI,0,74,74,0,0,0,0,0
TAMIL NADU,SIVAGANGA,MANAMADURAI,50,1540,1590,0,88,0,0,88
TAMIL NADU,SIVAGANGA,S. PUDUR,1,2439,2440,0,0,0,0,0
TAMIL NADU,SIVAGANGA,SAKKOTTAI,27,227,254,0,7,0,0,7
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,9,1517,1526,0,4,0,0,4
TAMIL NADU,SIVAGANGA,SIVAGANGA,33,4034,4067,0,18,0,0,18
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,35,2070,2105,6,13,0,0,19
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,3,2416,2419,0,3,0,0,3
TAMIL NADU,THANJAVUR,AMMAPETTAI,1,1,2,0,0,0,0,0
TAMIL NADU,THANJAVUR,BUDHALUR,65,508,573,2,44,2,0,47
TAMIL NADU,THANJAVUR,KUMBAKONAM,10,0,10,6,1,1,0,8
TAMIL NADU,THANJAVUR,MADHUKUR,13,13,26,0,6,0,0,6
TAMIL NADU,THANJAVUR,ORATHANADU,319,708,1027,92,31,13,5,142
TAMIL NADU,THANJAVUR,PATTUKOTTAI,31,41,72,11,2,0,0,12
TAMIL NADU,THANJAVUR,PERAVURANI,123,256,379,18,23,12,2,55
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,142,256,398,16,36,13,0,65
TAMIL NADU,THANJAVUR,THANJAVUR,43,850,893,10,24,0,15,49
TAMIL NADU,THANJAVUR,THIRUPANANDAL,73,1,74,50,21,1,0,71
TAMIL NADU,THANJAVUR,THIRUVAIYARU,11,7,18,5,4,0,0,9
TAMIL NADU,THANJAVUR,THIRUVONAM,385,981,1366,144,81,0,37,262
TAMIL NADU,THENI,ANDIPATTI,15,5061,5076,15,0,0,0,15
TAMIL NADU,THENI,BODI,248,2483,2731,31,172,12,0,214
TAMIL NADU,THENI,CHINNAMANNUR,25,3072,3097,7,0,2,0,10
TAMIL NADU,THENI,CUMBUM,2,1956,1958,1,1,0,0,3
TAMIL NADU,THENI,MYILADUMPARAI,1,2185,2186,2,0,0,0,2
TAMIL NADU,THENI,PERIYAKULAM,308,5256,5564,9,30,94,2,136
TAMIL NADU,THENI,THENI,25,2600,2625,4,2,2,1,10
TAMIL NADU,THENI,UTHAMAPALAYAM,1,2822,2823,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,ELLAPURAM,0,541,541,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,97,1991,2088,75,4,5,0,83
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,1,975,976,3,3,3,3,12
TAMIL NADU,THIRUVALLUR,MINJUR,0,16,16,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,PALLIPATTU,40,2585,2625,43,23,0,4,70
TAMIL NADU,THIRUVALLUR,POONAMALLEE,20,939,959,2,33,0,0,35
TAMIL NADU,THIRUVALLUR,POONDI,34,1352,1386,7,30,2,2,40
TAMIL NADU,THIRUVALLUR,PUZAL,0,58,58,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,R.K.PEET,3,4501,4504,0,0,0,1,1
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,2,79,81,0,0,0,0,1
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,1,3565,3566,0,0,0,1,1
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,0,778,778,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,TIRUTTANI,469,3189,3658,439,1,0,0,440
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,0,401,401,0,0,0,0,0
TAMIL NADU,THIRUVARUR,KOTTUR,21,20,41,12,1,3,0,15
TAMIL NADU,THIRUVARUR,MANNARGUDI,35,72,107,20,1,0,0,22
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,10,14,24,2,3,0,0,5
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,23,54,77,29,7,0,0,36
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,0,2,2,0,0,0,0,0
TAMIL NADU,THIRUVARUR,VALANGAIMAN,0,48,48,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,ANDANALLUR,58,779,837,2,34,8,0,44
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,13,422,435,2,7,2,0,10
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,36,6622,6658,5,0,0,0,5
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,0,1980,1980,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,2,7110,7112,3,0,0,0,3
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,7,7697,7704,3,1,0,0,4
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,0,7500,7500,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,0,3374,3374,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,0,9170,9170,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,0,625,625,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,3,5262,5265,1,0,0,0,1
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,295,10631,10926,13,191,0,0,204
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,0,9773,9773,0,0,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,1,6293,6294,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,ALANGULAM,11,8223,8234,0,5,0,0,5
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,58,244,302,21,11,1,0,33
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,289,1063,1352,24,105,6,1,136
TAMIL NADU,TIRUNELVELI,KADAYAM,0,2745,2745,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,133,5055,5188,42,84,35,4,164
TAMIL NADU,TIRUNELVELI,KALAKAD,17,2639,2656,7,3,1,0,11
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,153,7123,7276,1,72,1,0,73
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,178,7837,8015,0,147,0,0,147
TAMIL NADU,TIRUNELVELI,MANUR,250,5176,5426,45,31,4,162,242
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,32,7731,7763,0,18,0,0,18
TAMIL NADU,TIRUNELVELI,NANGUNERI,50,5353,5403,0,20,0,0,20
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,164,2575,2739,6,34,7,1,48
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,90,1993,2083,4,15,0,0,19
TAMIL NADU,TIRUNELVELI,RADHAPURAM,267,4143,4410,0,90,71,13,173
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,35,7125,7160,2,14,0,0,15
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,10,1639,1649,0,1,0,0,1
TAMIL NADU,TIRUNELVELI,TENKASI,37,2088,2125,0,2,1,37,39
TAMIL NADU,TIRUNELVELI,VALLIOOR,331,5697,6028,0,180,1,0,181
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,23,8375,8398,0,9,0,0,9
TAMIL NADU,TIRUVANNAMALAI,ANAKKAVUR,124,7742,7866,68,28,0,0,96
TAMIL NADU,TIRUVANNAMALAI,ARNI,1,6202,6203,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,2,12403,12405,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,CHETPET,16,9626,9642,9,0,1,0,10
TAMIL NADU,TIRUVANNAMALAI,CHEYYAR,166,7559,7725,26,96,1,4,128
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,16,910,926,5,5,0,0,10
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,27,10416,10443,7,2,0,1,10
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,48,10980,11028,19,17,5,0,42
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,5,10841,10846,1,0,0,0,1
TAMIL NADU,TIRUVANNAMALAI,POLUR,130,12247,12377,45,6,1,4,55
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,53,9084,9137,9,28,0,0,37
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,941,10637,11578,11,363,8,285,668
TAMIL NADU,TIRUVANNAMALAI,THELLAR,31,11354,11385,6,1,0,0,7
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,27,11463,11490,4,0,1,0,4
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,663,11291,11954,50,227,11,183,472
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,16,9581,9597,5,0,0,0,5
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,66,7207,7273,9,10,1,3,23
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,3,7593,7596,1,0,0,0,2
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,3,2324,2327,2,0,0,0,2
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,45,1549,1594,13,2,1,0,17
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,12,6727,6739,0,6,0,0,6
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,10,3426,3436,1,2,0,1,4
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,1,4430,4431,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,0,2065,2065,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,0,4626,4626,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,14,690,704,3,0,0,0,3
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,0,1217,1217,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,0,1304,1304,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,2,2249,2251,1,0,0,0,1
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,0,1066,1066,0,0,0,0,0
TAMIL NADU,VELLORE,ALANGAYAM,0,5571,5571,0,0,0,0,0
TAMIL NADU,VELLORE,ANAICUT,1,8727,8728,0,0,0,0,0
TAMIL NADU,VELLORE,ARAKONAM,3,2474,2477,0,1,1,0,3
TAMIL NADU,VELLORE,ARCOT,132,5111,5243,22,11,5,1,39
TAMIL NADU,VELLORE,GUDIYATHAM,0,7699,7699,0,0,0,0,0
TAMIL NADU,VELLORE,JOLARPET,0,8518,8518,0,0,0,0,0
TAMIL NADU,VELLORE,K.V.KUPPAM,1,7701,7702,0,0,0,0,0
TAMIL NADU,VELLORE,KANDHILI,0,8788,8788,0,0,0,0,0
TAMIL NADU,VELLORE,KANIYAMBADI,0,5375,5375,0,0,0,0,0
TAMIL NADU,VELLORE,KATPADI,0,4312,4312,0,0,0,0,0
TAMIL NADU,VELLORE,KAVERIPAKKAM,0,6683,6683,0,0,0,0,0
TAMIL NADU,VELLORE,MADHANUR,0,5334,5334,0,0,0,0,0
TAMIL NADU,VELLORE,NATRAMPALLI,0,5124,5124,0,0,0,0,0
TAMIL NADU,VELLORE,NEMILI,1,5926,5927,0,0,0,0,0
TAMIL NADU,VELLORE,PERNAMBUT,0,7557,7557,0,0,0,0,0
TAMIL NADU,VELLORE,SHOLINGUR,0,6810,6810,0,0,0,0,0
TAMIL NADU,VELLORE,THIMIRI,0,10468,10468,0,0,0,0,0
TAMIL NADU,VELLORE,THIRUPATTUR,0,7432,7432,0,0,0,0,0
TAMIL NADU,VELLORE,VELLORE,11,3813,3824,1,4,0,0,5
TAMIL NADU,VELLORE,WALAJAH,0,4206,4206,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,2,14244,14246,0,0,0,3,4
TAMIL NADU,VILLUPPURAM,GINGEE,1,11520,11521,0,1,0,0,1
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,370,9892,10262,101,229,8,0,338
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,124,1298,1422,246,0,0,0,246
TAMIL NADU,VILLUPPURAM,KANAI,2,5924,5926,0,3,0,0,3
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,1,526,527,5,0,0,0,5
TAMIL NADU,VILLUPPURAM,KOLIYANUR,0,1441,1441,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,MARAKKANAM,0,9485,9485,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,MAYILAM,0,7680,7680,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,0,12760,12760,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,MUGAIYUR,34,8647,8681,2,27,0,0,29
TAMIL NADU,VILLUPPURAM,OLAKKUR,0,8745,8745,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,25,8666,8691,10,18,1,0,29
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,87,9667,9754,12,45,8,4,69
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,3,6842,6845,0,3,0,0,3
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,6,3556,3562,0,4,0,0,4
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,0,1237,1237,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,1,7537,7538,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,ULUNDURPET,67,9011,9078,3,11,0,0,15
TAMIL NADU,VILLUPPURAM,VAANOOR,5,2263,2268,0,6,1,0,7
TAMIL NADU,VILLUPPURAM,VALLAM,0,11496,11496,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,0,3672,3672,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,0,1747,1747,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,0,3196,3196,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,1,1277,1278,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,0,8966,8966,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,SATTUR,105,2544,2649,175,0,0,0,175
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,594,3412,4006,828,0,1,0,829
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,0,7025,7025,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,0,2443,2443,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,366,3873,4239,499,0,0,0,499
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,0,3943,3943,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,WATRAP,0,5674,5674,0,0,0,0,0
TRIPURA,DHALAI,SALEMA,1,4,5,0,0,0,0,0
TRIPURA,SOUTH TRIPURA,BAGAFA,0,8,8,24,22,0,4,49
TRIPURA,SOUTH TRIPURA,KILLA,0,8,8,0,0,0,0,0
TRIPURA,SOUTH TRIPURA,RAJNAGAR,0,190,190,0,0,0,0,0
TRIPURA,WEST TRIPURA,BISHALGARH,1,4,5,0,0,0,0,0
TRIPURA,WEST TRIPURA,JAMPUIJALA,2,15,17,0,0,0,0,0
TRIPURA,WEST TRIPURA,KHOWAI,0,4,4,1,1,0,0,2
TRIPURA,WEST TRIPURA,MOHANPUR,0,8,8,0,0,0,0,0
TRIPURA,WEST TRIPURA,TELIAMURA,0,3,3,0,0,0,0,0
TRIPURA,WEST TRIPURA,TULASHIKHAR,0,11,11,0,1,0,0,1
UTTAR PRADESH,AGRA,ACHNERA,124,509,633,0,56,0,14,70
UTTAR PRADESH,AGRA,BAMROLI AHIR,0,16,16,0,0,0,0,0
UTTAR PRADESH,AGRA,BICHPURI,0,127,127,0,0,0,0,0
UTTAR PRADESH,AGRA,ETMADPUR,77,0,77,0,0,0,0,0
UTTAR PRADESH,AGRA,FATEHABAD,70,0,70,102,119,860,5,1086
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,0,2,2,0,0,0,0,0
UTTAR PRADESH,AGRA,JAGNER,88,713,801,10,30,0,0,40
UTTAR PRADESH,AGRA,SHAMSABAD,13,10,23,17,75,98,2,192
UTTAR PRADESH,ALIGARH,AKRABAD,7,1,8,0,0,0,0,0
UTTAR PRADESH,ALIGARH,ATRAULI,8,2,10,0,0,0,0,0
UTTAR PRADESH,ALIGARH,CHANDOUS,10,0,10,0,0,0,0,0
UTTAR PRADESH,ALIGARH,DHANIPUR,12,0,12,0,0,0,0,0
UTTAR PRADESH,ALIGARH,GONDA,12,0,12,0,0,0,0,0
UTTAR PRADESH,ALIGARH,LODHA,15,0,15,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,BAHRIA,0,4,4,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,DHANUPUR,0,3,3,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,HOLAGARH,0,124,124,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,JASRA,5,47,52,3,2,0,0,5
UTTAR PRADESH,ALLAHABAD,KORAON,559,660,1219,153,229,9,0,391
UTTAR PRADESH,ALLAHABAD,MAIJA,6,74,80,7,7,7,0,21
UTTAR PRADESH,ALLAHABAD,MANDA,157,633,790,18,11,0,0,29
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,48,78,126,14,20,14,0,49
UTTAR PRADESH,ALLAHABAD,SORAON,60,372,432,28,155,0,0,183
UTTAR PRADESH,ALLAHABAD,URUWAN,0,44,44,0,0,0,0,0
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,0,54,54,0,0,0,0,0
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,17,0,17,0,0,0,0,0
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,2,19,21,0,0,0,0,0
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,0,10,10,0,0,0,0,0
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,19,0,19,56,50,107,0,213
UTTAR PRADESH,AZAMGARH,MEHNAGAR,11,0,11,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,BAGHPAT,9,0,9,6,7,8,2,22
UTTAR PRADESH,BAGHPAT,BINAULI,5,13,18,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,0,52,52,0,0,0,0,0
UTTAR PRADESH,BAHARAICH,CHITTAURA,33,0,33,0,0,0,0,0
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,36,0,36,0,0,0,0,0
UTTAR PRADESH,BALLIA,BANSDEEH,0,223,223,0,0,0,0,0
UTTAR PRADESH,BALLIA,BERUARBARI,0,3,3,0,0,0,0,0
UTTAR PRADESH,BALLIA,DUBHAR,0,24,24,0,0,0,0,0
UTTAR PRADESH,BALLIA,HANUMANGANJ,15,119,134,0,0,0,0,0
UTTAR PRADESH,BALLIA,MANIER,0,172,172,0,0,0,0,0
UTTAR PRADESH,BALLIA,MURLICHAPRA,0,105,105,0,0,0,0,0
UTTAR PRADESH,BALLIA,PANDAH,3,36,39,0,0,0,0,0
UTTAR PRADESH,BALLIA,REVOTI,5,23,28,0,0,0,0,0
UTTAR PRADESH,BALLIA,SEAR,0,4,4,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,6,111,117,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,0,1,1,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,4,0,4,0,0,0,0,0
UTTAR PRADESH,BANDA,BABERU,12,26,38,0,2,0,0,2
UTTAR PRADESH,BANDA,BADOKHAR KHURD,11,50,61,0,0,0,0,0
UTTAR PRADESH,BANDA,BISANDA,148,74,222,46,176,6,2,230
UTTAR PRADESH,BANDA,JASPURA,11,204,215,0,6,0,0,6
UTTAR PRADESH,BANDA,KAMASIN,15,359,374,9,10,0,0,19
UTTAR PRADESH,BANDA,MAHUA,306,78,384,164,195,10,0,368
UTTAR PRADESH,BANDA,NARAINI,347,1391,1738,386,429,29,0,844
UTTAR PRADESH,BARABANKI,BANIKODAR,0,164,164,0,0,0,0,0
UTTAR PRADESH,BARABANKI,FATEHPUR,13,4,17,1,1,2,0,5
UTTAR PRADESH,BARABANKI,PUREDALAI,0,89,89,0,0,0,0,0
UTTAR PRADESH,BARABANKI,RAMNAGAR,53,119,172,2,0,0,0,2
UTTAR PRADESH,BARABANKI,SIDHOUR,0,24,24,0,0,0,0,0
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,0,15,15,0,0,0,0,0
UTTAR PRADESH,BAREILLY,BHADPURA,0,3,3,0,0,0,0,0
UTTAR PRADESH,BAREILLY,BHOJIPURA,1,4,5,0,0,0,0,0
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,1,0,1,0,0,0,0,0
UTTAR PRADESH,BAREILLY,NAWABGANJ,0,65,65,46,47,48,10,149
UTTAR PRADESH,BASTI,GAUR,0,5,5,0,0,0,0,0
UTTAR PRADESH,BASTI,PARASH RAMPUR,0,20,20,0,0,0,0,0
UTTAR PRADESH,BASTI,RAM NAGAR,0,6,6,0,0,0,0,0
UTTAR PRADESH,BASTI,VIKRAMJOT,0,13,13,0,0,0,0,0
UTTAR PRADESH,CHANDAULI,BARAHNI,8,0,8,8,3,3,0,13
UTTAR PRADESH,CHANDAULI,CHAHANIA,38,96,134,1,1,2,0,3
UTTAR PRADESH,CHANDAULI,CHAKIYA,120,5,125,95,44,11,21,170
UTTAR PRADESH,CHANDAULI,DHANAPUR,103,0,103,130,130,0,0,260
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,17,26,43,0,0,0,0,0
UTTAR PRADESH,CHANDAULI,SAKELDIHA,18,0,18,6,3,3,0,11
UTTAR PRADESH,CHITRAKOOT,KARVI,100,887,987,3,0,0,0,3
UTTAR PRADESH,CHITRAKOOT,MAU,87,506,593,6,7,0,0,12
UTTAR PRADESH,CHITRAKOOT,PAHADI,65,256,321,1,9,0,0,9
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,254,1515,1769,63,186,4,1,254
UTTAR PRADESH,DEORIA,BAITALPUR,0,27,27,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,AMANI GANJ,6,59,65,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,MASONDHA,3,3,6,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,RUDAULI,22,224,246,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,SOHAWAL,24,34,58,0,0,0,0,0
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,14,15,29,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,AMAULI,0,13,13,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,BAHUWA,43,257,300,27,60,72,7,164
UTTAR PRADESH,FATEHPUR,BHITAURA,5,200,205,3,5,2,1,12
UTTAR PRADESH,FATEHPUR,DEVMAI,0,6,6,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,DHATA,5,8,13,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,HASWA,9,214,223,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,MALWAN,3,1,4,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,TELYANI,7,0,7,24,24,45,22,115
UTTAR PRADESH,FIROZABAD,FIROZABAD,18,0,18,2,51,54,0,107
UTTAR PRADESH,FIROZABAD,KHAIRGARH,0,13,13,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,0,24,24,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,MADANPUR,0,6,6,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,BHADORA,0,12,12,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,KASIMABAD,0,31,31,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,MARADAH,1,34,35,0,0,0,0,0
UTTAR PRADESH,GONDA,PARASPUR,14,0,14,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,0,24,24,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,0,2,2,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,GOLA,0,22,22,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,SAHJANWA,0,26,26,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,URUWA,0,11,11,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,GOHAND,610,901,1511,38,1227,84,92,1441
UTTAR PRADESH,HAMIRPUR,KURARA,1,0,1,2,3,3,1,9
UTTAR PRADESH,HAMIRPUR,MAUDAHA,11,175,186,4,6,0,0,10
UTTAR PRADESH,HAMIRPUR,MUSKARA,356,279,635,28,583,0,0,611
UTTAR PRADESH,HAMIRPUR,RATH,72,196,268,11,22,16,1,49
UTTAR PRADESH,HAMIRPUR,SARILA,37,111,148,41,70,0,0,111
UTTAR PRADESH,HAMIRPUR,SUMREPUR,8,123,131,0,0,0,0,0
UTTAR PRADESH,HARDOI,BAVAN,2,12,14,4,0,0,0,4
UTTAR PRADESH,HARDOI,BHARKHANI,22,1,23,0,0,0,0,0
