-----
{
 "description": "The table refers to block wise construction of shallow tubewells over the years . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.1.csv", 
 "title": "Download CSV for Block wise Construction of Shallow Tubewells over the years for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
BIHAR,BEGUSARAI,BEGUSARAI,383,295,615,419,489,107,24,38,2370
BIHAR,BEGUSARAI,BHAGAWANPUR,450,177,256,309,234,141,79,60,1706
BIHAR,BEGUSARAI,BIRPUR,36,30,60,227,334,75,24,9,795
BIHAR,BEGUSARAI,CHERIA BARIARPUR,234,69,163,464,349,51,84,25,1439
BIHAR,BEGUSARAI,CHHAURAHI,257,187,241,277,238,173,73,4,1450
BIHAR,BEGUSARAI,DANDARI,399,57,211,139,161,71,66,24,1128
BIHAR,BEGUSARAI,GARHPURA,58,66,126,222,251,78,30,36,867
BIHAR,BEGUSARAI,KHUDABANDPUR,190,66,51,77,147,97,60,27,715
BIHAR,BEGUSARAI,MANSURCHAK,33,96,48,48,67,54,11,12,369
BIHAR,BEGUSARAI,MATIHANI,60,207,289,352,375,162,125,50,1620
BIHAR,BEGUSARAI,NAOKHOTHI,300,339,242,209,99,20,10,7,1226
BIHAR,BEGUSARAI,SAHEBPUR KAMAL,23,13,28,205,369,165,65,35,903
BIHAR,BEGUSARAI,TEGHRA,98,70,255,257,456,73,126,15,1350
BIHAR,BHABUA,BHABUA,217,82,167,282,217,195,110,65,1335
BIHAR,BHABUA,BHAGWANPUR,97,26,1,7,25,23,30,23,232
BIHAR,BHABUA,CHAINPUR,196,58,102,106,133,105,80,48,828
BIHAR,BHABUA,CHAND,101,79,75,83,71,28,63,31,531
BIHAR,BHABUA,DURGAWATI,387,98,128,169,202,168,195,274,1621
BIHAR,BHABUA,KUDRA,453,174,158,249,246,214,169,154,1817
BIHAR,BHABUA,MOHANIA,251,260,286,397,503,416,185,121,2419
BIHAR,BHABUA,NUAWN,545,124,121,156,125,68,41,17,1197
BIHAR,BHABUA,RAMGAR,680,237,226,173,133,67,16,16,1548
BIHAR,BHABUA,RAMPUR,20,4,13,43,19,9,4,1,113
BIHAR,BHAGALPUR,BIHPUR,106,46,59,138,103,153,197,44,846
BIHAR,BHAGALPUR,GAURIDIH,31,44,16,9,15,18,27,49,209
BIHAR,BHAGALPUR,GOPALPUR,24,49,71,168,138,122,109,11,692
BIHAR,BHAGALPUR,ISMAILPUR,86,57,46,29,37,25,26,17,323
BIHAR,BHAGALPUR,JAGDISHPUR,4,12,2,9,10,2,2,15,56
BIHAR,BHAGALPUR,KAHALGAON,69,36,60,115,68,96,64,44,552
BIHAR,BHAGALPUR,KHARIK,179,101,193,230,202,103,76,20,1104
BIHAR,BHAGALPUR,NARAINPUR,93,21,19,20,36,53,90,43,375
BIHAR,BHAGALPUR,NATHNAGAR,85,55,114,33,113,114,85,86,685
BIHAR,BHAGALPUR,NAUGACHHIA,187,133,146,103,137,113,105,62,986
BIHAR,BHAGALPUR,PIRPAINTI,240,153,155,133,125,120,136,99,1161
BIHAR,BHAGALPUR,RANGRACHOWK,74,54,80,62,72,59,86,12,499
BIHAR,BHAGALPUR,SABOUR,95,24,36,21,23,12,9,59,279
BIHAR,BHAGALPUR,SHAHKUND,644,63,138,84,206,42,73,80,1330
BIHAR,BHAGALPUR,SONHAULLA,80,26,48,152,110,59,102,31,608
BIHAR,BHAGALPUR,SULTANGANJ,290,84,178,65,93,50,70,63,893
BIHAR,BHOJPUR,AGIAON,35,9,17,91,182,81,42,10,467
BIHAR,BHOJPUR,ARRAHSADAR,570,95,94,182,169,97,70,40,1317
BIHAR,BHOJPUR,BARBARA,417,96,73,68,70,59,55,58,896
BIHAR,BHOJPUR,BEHIA,430,103,104,132,279,160,112,58,1378
BIHAR,BHOJPUR,CHARPOKHARI,159,32,31,37,108,221,119,15,722
BIHAR,BHOJPUR,GARHANI,104,51,41,13,75,146,143,34,607
BIHAR,BHOJPUR,JAGDISHPUR,349,356,489,818,382,197,152,111,2854
BIHAR,BHOJPUR,KOILWAR,673,131,160,137,105,79,50,62,1397
BIHAR,BHOJPUR,PIRO,263,67,75,56,153,433,228,27,1302
BIHAR,BHOJPUR,SAHAR,71,31,49,48,43,17,26,18,303
BIHAR,BHOJPUR,SAHPUR,77,26,50,78,135,148,88,45,647
BIHAR,BHOJPUR,SANDISH,130,80,114,207,207,171,138,108,1155
BIHAR,BHOJPUR,TARARI,50,64,47,64,81,183,231,152,872
BIHAR,BHOJPUR,UDWABTNAGAR,226,63,82,114,122,116,138,27,888
BIHAR,BUXAR,BRAHAMPUR,11,37,14,0,0,35,32,449,578
BIHAR,BUXAR,BUXAR,470,247,127,144,116,68,30,79,1281
BIHAR,BUXAR,CHANGAIN,32,32,39,25,105,249,79,3,564
BIHAR,BUXAR,CHARKKI,26,23,0,4,142,0,0,0,195
BIHAR,BUXAR,CHAUSA,322,68,69,59,63,76,78,45,780
BIHAR,BUXAR,DUMRAIN,154,253,239,217,130,60,53,6,1112
BIHAR,BUXAR,ITARHI,919,295,289,260,355,246,243,208,2815
BIHAR,BUXAR,KESATH,15,72,0,1,82,9,22,17,218
BIHAR,BUXAR,NAWANAGAR,919,213,107,129,90,57,53,26,1594
BIHAR,BUXAR,RAJPUR,702,289,307,336,365,261,199,165,2624
BIHAR,BUXAR,SIMRI,170,55,121,132,198,232,298,59,1265
BIHAR,CHAMPARAN EAST,ADAPUR,53,71,74,114,108,197,132,67,816
BIHAR,CHAMPARAN EAST,ARERAJ,51,18,44,51,150,239,132,87,772
BIHAR,CHAMPARAN EAST,BANJARIA,167,47,74,122,74,178,13,17,692
BIHAR,CHAMPARAN EAST,CHAKIYA,298,162,204,199,356,266,177,104,1766
BIHAR,CHAMPARAN EAST,CHAURADANO,74,52,88,126,158,175,209,140,1022
BIHAR,CHAMPARAN EAST,CHIRAIYA,445,53,57,108,133,169,107,93,1165
BIHAR,CHAMPARAN EAST,DHAKA,140,140,179,139,111,88,53,71,921
BIHAR,CHAMPARAN EAST,FENHARA,60,145,141,156,184,116,73,53,928
BIHAR,CHAMPARAN EAST,GHORASAHAN,172,63,138,119,201,288,171,156,1308
BIHAR,CHAMPARAN EAST,HARSIDHI,354,190,206,217,347,366,316,98,2094
BIHAR,CHAMPARAN EAST,KALYANPUR,170,137,150,295,377,296,71,135,1631
BIHAR,CHAMPARAN EAST,KESARIA,136,129,225,222,246,246,156,31,1391
BIHAR,CHAMPARAN EAST,KOTWA,85,43,64,184,181,182,109,80,928
BIHAR,CHAMPARAN EAST,MADHUBAN,196,230,51,120,194,178,157,27,1153
BIHAR,CHAMPARAN EAST,MEHSHI,390,112,93,106,189,187,211,270,1558
BIHAR,CHAMPARAN EAST,MOTIHARI,795,139,165,145,242,223,136,134,1979
BIHAR,CHAMPARAN EAST,PAHARPUR,41,52,118,171,230,260,184,172,1228
BIHAR,CHAMPARAN EAST,PAKARIDAYAL,197,122,129,272,345,409,168,112,1754
BIHAR,CHAMPARAN EAST,PATAHI,80,88,111,160,291,168,25,266,1189
BIHAR,CHAMPARAN EAST,PIPRAKOTHI,95,127,192,182,118,70,58,42,884
BIHAR,CHAMPARAN EAST,RAMGARHWA,1,1,38,141,251,40,135,20,627
BIHAR,CHAMPARAN EAST,RAXAUL,27,12,82,108,95,171,139,44,678
BIHAR,CHAMPARAN EAST,SANGRAMPUR,244,25,38,16,28,78,65,144,638
BIHAR,CHAMPARAN EAST,SUGAULI,101,346,315,241,260,231,153,73,1720
BIHAR,CHAMPARAN EAST,TETARIA,251,76,52,67,122,95,71,47,781
BIHAR,CHAMPARAN EAST,TURKAULIA,148,34,50,150,118,325,97,62,984
BIHAR,CHAMPARAN WEST,BAGAHA,84,36,108,172,182,190,152,92,1016
BIHAR,CHAMPARAN WEST,BAIRIA,99,162,270,280,464,187,93,81,1636
BIHAR,CHAMPARAN WEST,BETTIAN,27,44,51,120,271,190,4,193,900
BIHAR,CHAMPARAN WEST,BHITAHA,22,9,43,222,262,145,91,26,820
BIHAR,CHAMPARAN WEST,CHANPATIYA,121,79,157,182,240,325,167,85,1356
BIHAR,CHAMPARAN WEST,GAUNAHA,17,3,8,69,93,76,55,37,358
BIHAR,CHAMPARAN WEST,LAURIYA,43,46,165,178,320,450,223,112,1537
BIHAR,CHAMPARAN WEST,MADHUBANI,61,159,206,233,122,79,47,34,941
BIHAR,CHAMPARAN WEST,MAINATANR,23,72,124,180,281,100,42,211,1033
BIHAR,CHAMPARAN WEST,MAJHAWALIA,1069,227,231,305,421,306,179,236,2974
BIHAR,CHAMPARAN WEST,NARKATIYAGANJ,36,17,63,114,318,302,256,100,1206
BIHAR,CHAMPARAN WEST,NAUTAN,339,86,180,290,227,146,207,56,1531
BIHAR,CHAMPARAN WEST,PIPRASI,17,20,42,57,71,81,42,27,357
BIHAR,CHAMPARAN WEST,RAMNAGAR,171,65,120,288,334,251,102,45,1376
BIHAR,CHAMPARAN WEST,SIDHAW,38,12,38,62,230,183,152,369,1084
BIHAR,CHAMPARAN WEST,SIKTA,0,35,15,116,363,161,57,36,783
BIHAR,CHAMPARAN WEST,THAKRAHA,2,0,175,71,292,221,0,0,761
BIHAR,CHAMPARAN WEST,YOGAPATTI,183,90,180,121,156,137,500,122,1489
BIHAR,CHATRA,CHATRA,5,2,3,0,0,0,0,0,10
BIHAR,CHATRA,HUNTERGANJ,20,1,2,5,3,8,1,3,43
BIHAR,CHATRA,PRATAP PUR,20,12,33,7,8,4,4,1,89
BIHAR,DARBHANGA,AUNAGAR,235,58,75,109,135,85,115,35,847
BIHAR,DARBHANGA,BAHADURPUR,96,24,112,160,216,112,5,59,784
BIHAR,DARBHANGA,BAHERI,531,145,187,183,282,124,151,78,1681
BIHAR,DARBHANGA,BENIPUR,212,41,47,35,73,164,129,23,724
BIHAR,DARBHANGA,BIRAUL,147,83,121,206,265,126,36,15,999
BIHAR,DARBHANGA,DARBHANGA,265,62,54,43,60,68,7,20,579
BIHAR,DARBHANGA,GHANSHYAMPUR,35,55,49,80,89,81,79,8,476
BIHAR,DARBHANGA,GORA BOURAM,4,63,13,63,124,139,97,15,518
BIHAR,DARBHANGA,HAYAGHAT,151,75,125,160,108,7,24,5,655
BIHAR,DARBHANGA,JALE,168,93,87,94,122,57,130,50,801
BIHAR,DARBHANGA,KEOTI(RANWAY),360,47,70,208,153,57,126,8,1029
BIHAR,DARBHANGA,KIRATPUR,2,8,8,21,78,69,31,2,219
BIHAR,DARBHANGA,KUSHESHWAR ASTHAN-EA,0,0,2,53,62,25,0,0,142
BIHAR,DARBHANGA,KVSHESHWAR ASTHAN,1,2,21,161,88,51,5,0,329
BIHAR,DARBHANGA,MANIGACHHI,350,90,130,150,150,72,127,63,1132
BIHAR,DARBHANGA,SINGHWARA,192,75,97,241,151,90,83,40,969
BIHAR,DEOGHAR,DEOGHAR,0,0,0,0,0,0,1,0,1
BIHAR,DHANBAD,BAGHMARA,0,0,1,0,0,0,0,0,1
BIHAR,DHANBAD,TOPCHACHI,4,0,0,0,0,0,0,0,4
BIHAR,GAYA,AMAS,81,9,12,10,24,9,7,10,162
BIHAR,GAYA,ATARI,333,83,145,66,63,36,30,141,897
BIHAR,GAYA,BANROYBAZAR,73,20,22,84,119,52,56,0,426
BIHAR,GAYA,BARACHATTI,76,9,4,10,15,30,38,7,189
BIHAR,GAYA,BELAGANJ,1101,197,201,244,155,96,127,70,2191
BIHAR,GAYA,BODHGAYA,980,273,313,345,339,228,57,32,2567
BIHAR,GAYA,DOBBI,32,27,70,61,40,25,46,51,352
BIHAR,GAYA,DUMARIA,36,5,25,75,43,34,56,30,304
BIHAR,GAYA,FETHPUR,141,60,90,110,145,61,113,50,770
BIHAR,GAYA,GARARU,573,87,80,161,102,90,81,85,1259
BIHAR,GAYA,GAYA SADAR,486,53,94,97,110,70,60,72,1042
BIHAR,GAYA,GURUA,299,34,149,215,170,137,76,19,1099
BIHAR,GAYA,IMAMGANJ,95,29,55,82,89,64,67,76,557
BIHAR,GAYA,KHIZIRSORAI,1561,176,176,174,266,196,170,136,2855
BIHAR,GAYA,KONCH,633,229,146,146,261,191,142,92,1840
BIHAR,GAYA,MANPUR,218,107,129,85,82,18,32,1,672
BIHAR,GAYA,MOHANPUR,69,7,16,15,42,30,33,25,237
BIHAR,GAYA,NIMCHAK BATHANI,193,90,161,191,77,108,75,73,968
BIHAR,GAYA,PARAIYA,133,88,78,94,142,112,49,16,712
BIHAR,GAYA,SHERGHATI,532,64,37,169,140,72,70,35,1119
BIHAR,GAYA,TANKUPPA,211,70,109,122,75,51,74,16,728
BIHAR,GAYA,TEKARI,809,360,321,313,262,139,100,189,2493
BIHAR,GAYA,WAZGANJ,225,108,83,107,196,207,149,183,1258
BIHAR,GIRIDIH,BIRNI,0,0,0,0,0,0,0,2,2
BIHAR,GIRIDIH,GANDEY,2,0,0,0,0,0,0,0,2
BIHAR,GIRIDIH,GAWAN,44,12,55,89,44,38,15,21,318
BIHAR,GIRIDIH,TISRI,24,0,1,5,5,8,1,3,47
BIHAR,GODDA,BOARIJORE,5,0,0,0,1,0,0,0,6
BIHAR,GODDA,GODDA,98,12,25,20,24,7,14,9,209
BIHAR,GODDA,MAHAGAMA,30,2,11,12,10,7,8,5,85
BIHAR,GODDA,PATHARGAMA,185,7,17,16,26,19,14,30,314
BIHAR,GOPALGANJ,BAIKUNTHPUR,407,229,170,198,244,235,163,92,1738
BIHAR,GOPALGANJ,BARAULI,373,205,223,208,165,84,178,67,1503
BIHAR,GOPALGANJ,BHOREY,698,97,111,79,247,264,161,73,1730
BIHAR,GOPALGANJ,BIJAIPUR,359,57,72,107,28,279,166,92,1160
BIHAR,GOPALGANJ,GOPALGANJ,259,110,159,200,162,338,258,69,1555
BIHAR,GOPALGANJ,HATHUA,453,62,58,72,81,79,11,0,816
BIHAR,GOPALGANJ,KATAIYA,331,200,157,140,100,93,35,31,1087
BIHAR,GOPALGANJ,KUCHAIKOTE,306,218,172,160,111,523,75,14,1579
BIHAR,GOPALGANJ,MANJHA,507,82,145,83,80,151,187,26,1261
BIHAR,GOPALGANJ,PHULWARIYA,126,59,175,353,110,75,40,14,952
BIHAR,GOPALGANJ,PUNCHDEORI,105,43,91,103,114,94,31,5,586
BIHAR,GOPALGANJ,SIDHWALIA,265,103,84,92,126,178,163,71,1082
BIHAR,GOPALGANJ,THAWE,215,144,102,85,61,41,34,25,707
BIHAR,GOPALGANJ,UCHKAGAON,332,115,183,195,201,177,113,108,1424
BIHAR,HAZARIBAG,ICHAK,2,0,1,0,0,0,0,0,3
BIHAR,JAMUI,ALIGANJ,0,0,130,14,117,71,64,62,458
BIHAR,JAMUI,BARHAT,27,12,11,1,3,4,3,0,61
BIHAR,JAMUI,GIDHOUR,4,21,12,27,61,41,67,16,249
BIHAR,JAMUI,JAMUI,44,158,126,301,261,290,79,37,1296
BIHAR,JAMUI,JHAJHA,45,11,13,11,19,7,10,9,125
BIHAR,JAMUI,KHAIRA,109,28,98,83,81,44,16,39,498
BIHAR,JAMUI,SIKANDRA,19,23,50,97,10,5,3,9,216
BIHAR,JAMUI,SONO,48,25,16,17,43,50,44,7,250
BIHAR,JEHANABAD,ARWAL,119,7,25,94,230,181,53,101,810
BIHAR,JEHANABAD,BANSI SURUJPUR,57,141,201,242,190,142,110,74,1157
BIHAR,JEHANABAD,GHOSI,738,344,392,382,691,529,223,191,3490
BIHAR,JEHANABAD,JEHANABAD,396,157,145,468,233,248,212,252,2111
BIHAR,JEHANABAD,KAKU,176,74,179,469,316,427,356,100,2097
BIHAR,JEHANABAD,KALEV,31,22,26,75,36,57,32,42,321
BIHAR,JEHANABAD,KARPI,547,82,169,270,527,321,204,79,2199
BIHAR,JEHANABAD,KURTHA,343,174,108,194,154,166,235,179,1553
BIHAR,JEHANABAD,MAKHDOMPUR,822,405,496,376,278,140,82,112,2711
BIHAR,JEHANABAD,RATNI FARIDPUR,102,154,171,241,203,168,201,136,1376
BIHAR,KATIHAR,AMDABAET,76,68,90,137,262,262,136,21,1052
BIHAR,KATIHAR,AZAMNAGAR,188,253,308,406,553,953,640,369,3670
BIHAR,KATIHAR,BALRAMPUR,45,181,195,223,250,285,315,231,1725
BIHAR,KATIHAR,BANPUR,322,73,104,50,305,134,128,147,1263
BIHAR,KATIHAR,BARARI,433,142,237,267,392,345,158,197,2171
BIHAR,KATIHAR,BARSOI,226,220,329,560,544,370,360,132,2741
BIHAR,KATIHAR,DANDKHORA,125,95,113,119,114,166,125,97,954
BIHAR,KATIHAR,FALKA,43,25,52,72,136,166,145,202,841
BIHAR,KATIHAR,HASANGANJ,102,75,94,108,128,63,49,79,698
BIHAR,KATIHAR,KADWA,236,390,404,463,564,364,283,246,2950
BIHAR,KATIHAR,KATIHAR,67,41,56,65,111,130,104,149,723
BIHAR,KATIHAR,KORHA,363,248,316,352,365,384,358,413,2799
BIHAR,KATIHAR,KURSELA,47,27,58,83,78,84,63,41,481
BIHAR,KATIHAR,MANIHARI,166,192,147,178,312,288,84,33,1400
BIHAR,KATIHAR,MANSHAHI,115,34,79,151,123,18,9,1,530
BIHAR,KATIHAR,SAMELI,35,48,90,110,105,52,38,42,520
BIHAR,KHAGARIA,ALAULI,120,101,222,248,299,402,322,223,1937
BIHAR,KHAGARIA,BELDAUR,153,36,120,122,270,428,307,105,1541
BIHAR,KHAGARIA,CHAUTHAM,412,78,107,212,235,276,228,270,1818
BIHAR,KHAGARIA,GOGRI,115,60,96,141,246,403,127,185,1373
BIHAR,KHAGARIA,KHAGARIA,394,223,176,303,268,234,190,110,1898
BIHAR,KHAGARIA,MANSI,125,100,95,77,64,55,70,63,649
BIHAR,KHAGARIA,PARBATTA,137,105,145,217,338,217,192,141,1492
BIHAR,KISHANGANJ,BAHADURGANJ,71,41,79,294,34,101,338,296,1254
BIHAR,KISHANGANJ,DHIGHATBANK,68,28,94,110,115,218,147,214,994
BIHAR,KISHANGANJ,KISHANGANJ,6,1,5,553,231,307,88,266,1457
BIHAR,KISHANGANJ,KOCHADHAMIN,55,71,88,334,443,512,214,66,1783
BIHAR,KISHANGANJ,POTHIA,2,5,8,289,74,161,156,158,853
BIHAR,KISHANGANJ,TERHAGACHH,1,8,5,26,128,263,413,369,1213
BIHAR,KISHANGANJ,THAKURGANJ,55,58,117,360,156,299,237,111,1393
BIHAR,KODARMA,SATGAWAN,91,34,28,24,16,10,8,3,214
BIHAR,LAKHISARAI,BARAHIYA,53,24,29,77,182,198,67,40,670
BIHAR,LAKHISARAI,HALSI,138,73,76,286,167,139,115,44,1038
BIHAR,LAKHISARAI,LOKHISARAI,354,65,81,234,430,296,192,153,1805
BIHAR,LAKHISARAI,PIPARIA,4,0,0,0,0,25,48,43,120
BIHAR,LAKHISARAI,SURAJGARA,122,11,46,102,82,178,61,201,803
BIHAR,MADHEPURA,ALAMNAGAR,431,74,261,94,29,223,175,58,1345
BIHAR,MADHEPURA,BIHARIGANJ,60,41,80,66,78,73,88,32,518
BIHAR,MADHEPURA,CHAUSA,506,113,224,327,17,295,206,2,1690
BIHAR,MADHEPURA,GAWALPARA,53,50,135,147,196,124,72,77,854
BIHAR,MADHEPURA,KUMAR KHAND,809,141,399,373,35,370,276,0,2403
BIHAR,MADHEPURA,MADHEPURA,1011,303,131,245,284,4,234,0,2212
BIHAR,MADHEPURA,MURLIGANJ,140,254,285,428,202,212,166,67,1754
BIHAR,MADHEPURA,PURAINI,57,192,219,165,58,24,10,6,731
BIHAR,MADHEPURA,SHANKERPUR,161,81,84,69,34,54,35,30,548
BIHAR,MADHEPURA,SINGHESWAR,241,8,102,137,77,171,178,80,994
BIHAR,MADHEPURA,UDA KISHANGANJ,326,82,171,189,162,57,109,29,1125
BIHAR,MADHUBANI,ANDHARADATHI,60,5,19,32,83,31,35,16,281
BIHAR,MADHUBANI,BABUBARHI,54,13,44,68,53,206,41,89,568
BIHAR,MADHUBANI,BASOPATTI,344,147,161,109,48,13,14,33,869
BIHAR,MADHUBANI,BENIPATTI,338,43,47,84,27,75,74,83,771
BIHAR,MADHUBANI,BISFI,366,99,99,87,81,58,36,18,844
BIHAR,MADHUBANI,GHOGARDIHA,318,0,1,6,53,0,0,0,378
BIHAR,MADHUBANI,HARLAKHI,70,58,59,56,19,25,18,7,312
BIHAR,MADHUBANI,JAITYAGAR,402,116,108,130,100,140,100,94,1190
BIHAR,MADHUBANI,JHANJHARPUR,205,76,62,56,59,49,30,98,635
BIHAR,MADHUBANI,KHAJAULI,449,279,359,167,96,48,18,22,1438
BIHAR,MADHUBANI,LADANIA,379,67,65,62,136,113,20,14,856
BIHAR,MADHUBANI,LAKHNAUR,8,9,22,76,155,167,47,16,500
BIHAR,MADHUBANI,LAUKAHA,37,41,27,62,7,25,3,33,235
BIHAR,MADHUBANI,LAUKAHI,650,139,81,59,61,43,51,92,1176
BIHAR,MADHUBANI,MADHAWAPUR,256,25,29,31,5,71,63,33,513
BIHAR,MADHUBANI,MADUBANI,310,10,35,70,7,17,17,6,472
BIHAR,MADHUBANI,MEDEPUR,247,51,121,214,126,29,7,1,796
BIHAR,MADHUBANI,PANDAUL,806,47,43,111,32,84,68,3,1194
BIHAR,MADHUBANI,PHULPARAS,392,37,49,19,77,26,32,8,640
BIHAR,MADHUBANI,RAJNAGAR,300,108,56,71,28,95,35,33,726
BIHAR,MUNGER,BARIAPUR,43,1,5,2,2,0,12,4,69
BIHAR,MUNGER,DHARHARA,157,8,3,17,51,4,6,15,261
BIHAR,MUNGER,JAMALPUR,19,11,13,9,10,11,6,11,90
BIHAR,MUNGER,KHARAGPUR,81,13,30,20,104,39,23,48,358
BIHAR,MUNGER,MUNGER,66,34,52,70,48,42,35,5,352
BIHAR,MUNGER,SANGRAMPUR,75,25,125,102,68,42,116,52,605
BIHAR,MUNGER,TARAPUR,199,27,214,177,20,212,74,11,934
BIHAR,MUNGER,TETIA BUMBER,108,18,16,82,81,47,34,46,432
BIHAR,MUZAFFARPUR,AURAI,291,130,230,275,247,161,124,222,1680
BIHAR,MUZAFFARPUR,BANDRA,112,121,202,124,202,151,57,39,1008
BIHAR,MUZAFFARPUR,BOCHAHA,411,195,238,463,450,201,128,90,2176
BIHAR,MUZAFFARPUR,GAIGHAT,115,149,135,364,406,202,83,107,1561
BIHAR,MUZAFFARPUR,KANTI,461,108,186,291,479,160,372,147,2204
BIHAR,MUZAFFARPUR,KATRA,173,157,211,288,273,249,197,112,1660
BIHAR,MUZAFFARPUR,KURHANI,1435,448,459,409,477,281,226,182,3917
BIHAR,MUZAFFARPUR,MINAPUR,1088,297,286,265,505,344,354,232,3371
BIHAR,MUZAFFARPUR,MORAUL,387,70,105,63,90,69,52,51,887
BIHAR,MUZAFFARPUR,MOTIPUR,92,15,30,42,81,28,83,20,391
BIHAR,MUZAFFARPUR,MUSHAHARI,252,142,203,291,369,161,126,81,1625
BIHAR,MUZAFFARPUR,PAROO,423,145,127,348,385,273,325,241,2267
BIHAR,MUZAFFARPUR,SAHEBGANJ,516,195,212,279,333,298,221,99,2153
BIHAR,MUZAFFARPUR,SAKRA,1368,359,345,261,440,333,167,130,3403
BIHAR,MUZAFFARPUR,SARAIYA,481,182,272,430,413,385,367,63,2593
BIHAR,NALANDA,ASTHAWAN,149,62,127,165,147,125,84,66,925
BIHAR,NALANDA,BEN,88,59,50,116,73,29,13,14,442
BIHAR,NALANDA,BIHARSARIF,283,91,76,82,62,54,36,20,704
BIHAR,NALANDA,BIND,379,63,56,50,124,88,50,17,827
BIHAR,NALANDA,CHANDI,152,175,152,148,168,100,76,43,1014
BIHAR,NALANDA,EKANGARSARAI,409,146,129,152,76,58,35,9,1014
BIHAR,NALANDA,GIRIAK,212,49,67,96,140,178,162,46,950
BIHAR,NALANDA,HARNAUT,239,169,155,171,102,182,149,66,1233
BIHAR,NALANDA,HILSA,342,165,221,157,207,195,156,311,1754
BIHAR,NALANDA,ISLAMPUR,286,98,100,117,154,173,106,136,1170
BIHAR,NALANDA,KARAI PARSURAI,312,119,116,33,51,35,14,40,720
BIHAR,NALANDA,KATRISARAI,84,27,17,20,15,73,35,76,347
BIHAR,NALANDA,NAGAR NAUSA,198,89,161,165,190,145,75,29,1052
BIHAR,NALANDA,NOORSARAI,24,25,36,25,12,1,4,10,137
BIHAR,NALANDA,PARWALPUR,177,57,55,6,18,9,2,16,340
BIHAR,NALANDA,RAHUI,328,94,109,94,85,100,112,58,980
BIHAR,NALANDA,RAJGIR,125,114,94,79,145,91,123,71,842
BIHAR,NALANDA,SARMERA,337,150,151,153,156,112,53,25,1137
BIHAR,NALANDA,SILAO,388,53,66,44,33,25,15,26,650
BIHAR,NALANDA,THARTHARI,154,31,38,40,45,28,26,9,371
BIHAR,NAWADA,AKBARPUR,674,242,356,218,320,127,96,75,2108
BIHAR,NAWADA,GOBINDPUR,168,16,50,33,129,55,93,36,580
BIHAR,NAWADA,HISUA,11,4,39,39,28,77,162,457,817
BIHAR,NAWADA,KANWAKOL,57,37,38,40,152,177,121,58,680
BIHAR,NAWADA,KASHICHOK,44,19,36,69,69,8,7,17,269
BIHAR,NAWADA,MESKAUR,288,57,46,23,66,31,21,87,619
BIHAR,NAWADA,NARDIGANJ,20,1,42,61,176,416,286,143,1145
BIHAR,NAWADA,NARHAT,218,127,194,157,249,186,112,40,1283
BIHAR,NAWADA,NAWADA,446,253,340,299,454,115,97,37,2041
BIHAR,NAWADA,PAKRIWARAMA,317,210,262,240,244,189,122,76,1660
BIHAR,NAWADA,RAJANLI,481,107,268,125,188,43,29,34,1275
BIHAR,NAWADA,ROH,236,185,172,106,119,177,104,38,1137
BIHAR,NAWADA,SIRDOLA,296,136,140,113,78,62,85,51,961
BIHAR,NAWADA,WARSHALAGANJ,418,286,257,139,123,49,25,29,1326
BIHAR,PAKUR,MAHESHPUR,31,51,24,5,1,10,25,9,156
BIHAR,PAKUR,PAKUR,8,0,0,2,8,24,1,2,45
BIHAR,PATNA,ATHMAL GOLA,41,52,114,76,104,66,56,19,528
BIHAR,PATNA,BAKHTIARPUR,59,122,168,131,509,118,52,25,1184
BIHAR,PATNA,BARH,354,44,75,57,133,88,101,124,976
BIHAR,PATNA,BELCHI,236,4,88,78,64,21,32,97,620
BIHAR,PATNA,BIHTA,121,78,306,262,414,329,213,60,1783
BIHAR,PATNA,BIKRAM,313,40,70,52,49,164,76,85,849
BIHAR,PATNA,DANAPUR,197,60,29,72,183,69,29,65,704
BIHAR,PATNA,DANIAWAN,48,85,29,63,16,2,7,6,256
BIHAR,PATNA,DHANARUA,336,171,164,213,397,671,661,242,2855
BIHAR,PATNA,DULHAN BAZAR,256,60,187,45,23,27,9,26,633
BIHAR,PATNA,FATUHA,185,78,135,71,56,61,102,133,821
BIHAR,PATNA,GHOSWARI,147,27,47,40,68,119,77,14,539
BIHAR,PATNA,KHUSRUPUR,208,58,328,45,43,38,25,51,796
BIHAR,PATNA,MANER,161,61,71,143,81,129,156,21,823
BIHAR,PATNA,MASAURHI,268,106,156,212,242,357,329,133,1803
BIHAR,PATNA,MOKAMAH,146,32,86,90,67,166,106,32,725
BIHAR,PATNA,NAUBATPUR,275,122,133,263,201,299,244,132,1669
BIHAR,PATNA,PALIGANJ,674,283,125,115,56,45,36,17,1351
BIHAR,PATNA,PANDARAK,202,73,87,44,127,174,121,29,857
BIHAR,PATNA,PATNA SADAR,232,31,31,8,73,83,67,34,559
BIHAR,PATNA,PHULWARISARIF,167,128,199,229,99,65,51,38,976
BIHAR,PATNA,PUNPUN,151,152,233,166,168,111,59,91,1131
