-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to the farmers holding size . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.3.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to The Farmers holding size for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.3.csv"
}
-----
State,District,Block,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
BIHAR,MADHUBANI,KHAJAULI,803,278,334,23,1438
BIHAR,MADHUBANI,LADANIA,406,308,141,1,856
BIHAR,MADHUBANI,LAKHNAUR,137,271,82,10,500
BIHAR,MADHUBANI,LAUKAHA,137,31,3,0,171
BIHAR,MADHUBANI,LAUKAHI,712,337,123,4,1176
BIHAR,MADHUBANI,MADHAWAPUR,311,166,34,2,513
BIHAR,MADHUBANI,MADUBANI,315,112,42,3,472
BIHAR,MADHUBANI,MEDEPUR,530,246,20,0,796
BIHAR,MADHUBANI,PANDAUL,852,240,97,5,1194
BIHAR,MADHUBANI,PHULPARAS,456,160,22,2,640
BIHAR,MADHUBANI,RAJNAGAR,606,110,8,2,726
BIHAR,MUNGER,BARIAPUR,24,34,11,0,69
BIHAR,MUNGER,DHARHARA,57,155,41,8,261
BIHAR,MUNGER,JAMALPUR,37,33,20,0,90
BIHAR,MUNGER,KHARAGPUR,249,64,38,7,358
BIHAR,MUNGER,MUNGER,219,121,10,2,352
BIHAR,MUNGER,SANGRAMPUR,516,85,2,2,605
BIHAR,MUNGER,TARAPUR,904,25,2,2,933
BIHAR,MUNGER,TETIA BUMBER,282,91,58,1,432
BIHAR,MUZAFFARPUR,AURAI,366,523,686,81,1656
BIHAR,MUZAFFARPUR,BANDRA,366,415,211,16,1008
BIHAR,MUZAFFARPUR,BOCHAHA,513,840,792,31,2176
BIHAR,MUZAFFARPUR,GAIGHAT,340,673,542,6,1561
BIHAR,MUZAFFARPUR,KANTI,447,823,901,33,2204
BIHAR,MUZAFFARPUR,KATRA,548,648,423,41,1660
BIHAR,MUZAFFARPUR,KURHANI,1211,1215,1427,63,3916
BIHAR,MUZAFFARPUR,MINAPUR,1563,1002,796,10,3371
BIHAR,MUZAFFARPUR,MORAUL,399,337,147,2,885
BIHAR,MUZAFFARPUR,MOTIPUR,97,205,84,5,391
BIHAR,MUZAFFARPUR,MUSHAHARI,517,790,310,8,1625
BIHAR,MUZAFFARPUR,PAROO,726,1048,448,45,2267
BIHAR,MUZAFFARPUR,SAHEBGANJ,587,592,910,47,2136
BIHAR,MUZAFFARPUR,SAKRA,1433,1196,750,24,3403
BIHAR,MUZAFFARPUR,SARAIYA,714,1088,730,44,2576
BIHAR,NALANDA,ASTHAWAN,422,332,84,1,839
BIHAR,NALANDA,BEN,189,163,82,8,442
BIHAR,NALANDA,BIHARSARIF,182,187,325,4,698
BIHAR,NALANDA,BIND,286,269,261,11,827
BIHAR,NALANDA,CHANDI,171,373,465,1,1010
BIHAR,NALANDA,EKANGARSARAI,363,309,299,30,1001
BIHAR,NALANDA,GIRIAK,363,365,209,12,949
BIHAR,NALANDA,HARNAUT,442,456,294,41,1233
BIHAR,NALANDA,HILSA,775,568,368,34,1745
BIHAR,NALANDA,ISLAMPUR,391,500,242,29,1162
BIHAR,NALANDA,KARAI PARSURAI,208,331,154,17,710
BIHAR,NALANDA,KATRISARAI,167,114,54,12,347
BIHAR,NALANDA,NAGAR NAUSA,280,534,223,1,1038
BIHAR,NALANDA,NOORSARAI,78,44,13,2,137
BIHAR,NALANDA,PARWALPUR,134,109,90,7,340
BIHAR,NALANDA,RAHUI,386,347,232,13,978
BIHAR,NALANDA,RAJGIR,217,306,277,39,839
BIHAR,NALANDA,SARMERA,399,363,364,11,1137
BIHAR,NALANDA,SILAO,274,205,128,36,643
BIHAR,NALANDA,THARTHARI,25,91,245,1,362
BIHAR,NAWADA,AKBARPUR,647,820,580,56,2103
BIHAR,NAWADA,GOBINDPUR,185,278,114,3,580
BIHAR,NAWADA,HISUA,188,329,299,1,817
BIHAR,NAWADA,KANWAKOL,186,348,146,0,680
BIHAR,NAWADA,KASHICHOK,30,147,74,18,269
BIHAR,NAWADA,MESKAUR,250,195,146,9,600
BIHAR,NAWADA,NARDIGANJ,151,492,481,21,1145
BIHAR,NAWADA,NARHAT,319,348,587,29,1283
BIHAR,NAWADA,NAWADA,799,868,331,30,2028
BIHAR,NAWADA,PAKRIWARAMA,328,764,532,36,1660
BIHAR,NAWADA,RAJANLI,570,427,241,35,1273
BIHAR,NAWADA,ROH,265,461,389,22,1137
BIHAR,NAWADA,SIRDOLA,263,365,269,21,918
BIHAR,NAWADA,WARSHALAGANJ,340,554,367,64,1325
BIHAR,PAKUR,MAHESHPUR,36,70,46,4,156
BIHAR,PAKUR,PAKUR,15,26,4,0,45
BIHAR,PATNA,ATHMAL GOLA,91,169,260,8,528
BIHAR,PATNA,BAKHTIARPUR,144,649,387,3,1183
BIHAR,PATNA,BARH,321,371,262,20,974
BIHAR,PATNA,BELCHI,263,124,215,17,619
BIHAR,PATNA,BIHTA,1143,406,180,18,1747
BIHAR,PATNA,BIKRAM,303,309,194,42,848
BIHAR,PATNA,DANAPUR,386,286,32,0,704
BIHAR,PATNA,DANIAWAN,51,143,48,1,243
BIHAR,PATNA,DHANARUA,1305,1045,494,11,2855
BIHAR,PATNA,DULHAN BAZAR,283,210,115,21,629
BIHAR,PATNA,FATUHA,233,344,235,9,821
BIHAR,PATNA,GHOSWARI,208,139,158,34,539
BIHAR,PATNA,KHUSRUPUR,265,362,154,14,795
BIHAR,PATNA,MANER,461,271,74,17,823
BIHAR,PATNA,MASAURHI,763,668,327,35,1793
BIHAR,PATNA,MOKAMAH,389,138,172,26,725
BIHAR,PATNA,NAUBATPUR,308,1156,197,8,1669
BIHAR,PATNA,PALIGANJ,256,605,314,176,1351
BIHAR,PATNA,PANDARAK,433,283,138,3,857
BIHAR,PATNA,PATNA SADAR,331,105,122,0,558
BIHAR,PATNA,PHULWARISARIF,360,260,303,53,976
BIHAR,PATNA,PUNPUN,430,504,191,6,1131
BIHAR,PATNA,SAMPATCHAK,526,247,233,5,1011
BIHAR,PURNIA,AMOUR,696,732,643,3,2074
BIHAR,PURNIA,BAISA,975,730,242,4,1951
BIHAR,PURNIA,BAISI,404,492,756,38,1690
BIHAR,PURNIA,BAMNANKHI,906,672,847,49,2474
BIHAR,PURNIA,BARAHARAKOTHI,356,283,320,12,971
BIHAR,PURNIA,BHAWANIPUR,1070,384,200,31,1685
BIHAR,PURNIA,DAGARUA,589,340,622,30,1581
BIHAR,PURNIA,DHAMDAHA,995,373,217,40,1625
BIHAR,PURNIA,JALALGARH,704,194,45,2,945
BIHAR,PURNIA,KASBA,645,469,179,8,1301
BIHAR,PURNIA,KRITYANANDNAGAR,885,1006,828,27,2746
BIHAR,PURNIA,PURNIA EAST,573,516,424,130,1643
BIHAR,PURNIA,RUPAULI,1644,773,156,6,2579
BIHAR,PURNIA,SOINAGAR,300,256,209,43,808
BIHAR,RANCHI,BERO,3,0,0,0,3
BIHAR,RANCHI,MANDAR,67,9,0,0,76
BIHAR,RANCHI,TAMAR,0,0,0,0,0
BIHAR,RANCHI,TORPA,9,0,0,0,9
BIHAR,ROHTAS,AKORHIGOLA,240,237,280,15,772
BIHAR,ROHTAS,BIKRAMGANJ,257,307,221,46,831
BIHAR,ROHTAS,CHENARI,102,154,161,14,431
BIHAR,ROHTAS,DAWATH,201,26,53,0,280
BIHAR,ROHTAS,DEHRI,744,616,557,18,1935
BIHAR,ROHTAS,DINARA,318,340,972,60,1690
BIHAR,ROHTAS,KARAKAT,244,242,194,14,694
BIHAR,ROHTAS,KARGHAHAR,396,695,1584,131,2806
BIHAR,ROHTAS,KUCHAI,104,244,979,18,1345
BIHAR,ROHTAS,NASHRIGANJ,303,126,56,2,487
BIHAR,ROHTAS,NAWHATTA,8,0,2,0,10
BIHAR,ROHTAS,NOKHA,254,151,119,3,527
BIHAR,ROHTAS,RAJPUR,112,70,115,7,304
BIHAR,ROHTAS,ROHTAS,242,172,147,7,568
BIHAR,ROHTAS,SANJHANLI,106,64,118,4,292
BIHAR,ROHTAS,SASARAM,284,232,357,22,895
BIHAR,ROHTAS,SHEOSAGAR,285,249,317,49,900
BIHAR,ROHTAS,SURJPURA,166,29,11,3,209
BIHAR,ROHTAS,TELAUTHU,951,495,223,262,1931
BIHAR,SAHARSA,BANMA ITAHARI,92,51,223,0,366
BIHAR,SAHARSA,KAHRA,809,170,40,0,1019
BIHAR,SAHARSA,MAHISHI,275,364,408,9,1056
BIHAR,SAHARSA,NAUHATTA,1057,221,2,0,1280
BIHAR,SAHARSA,PATARGHAT,425,116,1,0,542
BIHAR,SAHARSA,SALAKHUA,3,89,756,0,848
BIHAR,SAHARSA,SATTAR KATAIYA,1685,146,13,0,1844
BIHAR,SAHARSA,SAUR BAZAR,494,369,90,0,953
BIHAR,SAHARSA,SIMORI BAKHTIARPUR,437,319,112,9,877
BIHAR,SAHARSA,SONBARSA,1017,3,0,0,1020
BIHAR,SAHEBGANJ,BARHAIT,0,0,1,0,1
BIHAR,SAHEBGANJ,BARHARWA,37,11,7,1,56
BIHAR,SAHEBGANJ,MANDRO,1,0,0,0,1
BIHAR,SAHEBGANJ,RAJMAHAL,140,45,0,0,185
BIHAR,SAHEBGANJ,SAHEBGANJ,402,199,99,0,700
BIHAR,SAHEBGANJ,UDHUWA,387,310,62,20,779
BIHAR,SAMASTIPUR,BIBHUTIPUR,1114,931,571,146,2762
BIHAR,SAMASTIPUR,BITHAN,493,340,135,2,970
BIHAR,SAMASTIPUR,DALSINGHSARAI,620,526,443,81,1670
BIHAR,SAMASTIPUR,HASANPUR,633,496,178,51,1358
BIHAR,SAMASTIPUR,KALYANPUR,1308,858,422,21,2609
BIHAR,SAMASTIPUR,KHANPUR,460,370,297,29,1156
BIHAR,SAMASTIPUR,MOHANPUR,108,137,76,9,330
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,414,531,200,9,1154
BIHAR,SAMASTIPUR,MORWA,674,532,418,87,1711
BIHAR,SAMASTIPUR,PATORI,367,466,284,17,1134
BIHAR,SAMASTIPUR,PUSA,668,324,133,5,1130
BIHAR,SAMASTIPUR,ROSERA,611,337,292,30,1270
BIHAR,SAMASTIPUR,SAMASTIPUR,952,567,262,22,1803
BIHAR,SAMASTIPUR,SARAIRANJAN,886,535,255,1,1677
BIHAR,SAMASTIPUR,SHIWAJINAGAR,633,565,297,25,1520
BIHAR,SAMASTIPUR,SINGHIYA,886,22,5,1,914
BIHAR,SAMASTIPUR,TAJPUR,908,496,136,2,1542
BIHAR,SAMASTIPUR,UJIARPUR,687,893,485,58,2123
BIHAR,SAMASTIPUR,VIDHAYAPATI NAGAR,459,564,385,5,1413
BIHAR,SAMASTIPUR,WARISNAGAR,584,343,156,48,1131
BIHAR,SARAN,AMNOUR,933,665,301,3,1902
BIHAR,SARAN,BANIAPUR,252,403,57,3,715
BIHAR,SARAN,CHAPRA,397,467,75,5,944
BIHAR,SARAN,DARIYAPUR,898,907,219,28,2052
BIHAR,SARAN,DIGHWARA,366,197,120,20,703
BIHAR,SARAN,EKMA,299,960,179,0,1438
BIHAR,SARAN,GARKHA,843,851,114,3,1811
BIHAR,SARAN,ISUAPUR,495,356,158,35,1044
BIHAR,SARAN,JALALPUR,988,432,96,7,1523
BIHAR,SARAN,LAHLADPUR JANTA BAZA,105,151,61,0,317
BIHAR,SARAN,MAKER,167,334,78,22,601
BIHAR,SARAN,MANJHI,711,755,308,5,1779
BIHAR,SARAN,MARHAURA,805,1018,296,110,2229
BIHAR,SARAN,MASARAKH,882,551,229,12,1674
BIHAR,SARAN,NAGRA,330,393,122,1,846
BIHAR,SARAN,PANAPUR,331,317,295,94,1037
BIHAR,SARAN,PARSA,452,672,198,0,1322
BIHAR,SARAN,RIVILGANJ,162,251,105,2,520
BIHAR,SARAN,SONEPUR,248,455,30,4,737
BIHAR,SARAN,TARAIYA,781,199,26,6,1012
BIHAR,SHEIKHPURA,ARIARI,418,542,335,5,1300
BIHAR,SHEIKHPURA,BARBIGHA,956,134,44,0,1134
BIHAR,SHEIKHPURA,CHEBARA,290,510,179,3,982
BIHAR,SHEIKHPURA,GHAT-KHUSUMBA,45,112,113,5,275
BIHAR,SHEIKHPURA,SHEIKHPURA,290,547,168,10,1015
BIHAR,SHEIKHPURA,SHEKHOPURSARAI,620,0,5,0,625
BIHAR,SHEOHAR,DUMARI KATSARI,95,154,224,3,476
BIHAR,SHEOHAR,PIPRAHI,539,234,126,26,925
BIHAR,SHEOHAR,PURNAHIA,250,213,173,46,682
BIHAR,SHEOHAR,SHEOHAR,393,486,492,17,1388
BIHAR,SHEOHAR,TARIYANI,226,512,233,14,985
BIHAR,SINGHBHUM EAST,BAHARAGORA,263,305,214,3,785
BIHAR,SINGHBHUM EAST,CHAKULIA,30,335,92,6,463
BIHAR,SINGHBHUM EAST,DHALBHUMGARH,0,3,1,0,4
BIHAR,SINGHBHUM WEST,JAGNNATHPUR,3,3,1,0,7
BIHAR,SINGHBHUM WEST,SARAIKELA,1,2,1,0,4
BIHAR,SITAMARHI,BAIRBANJYA,338,329,149,10,826
BIHAR,SITAMARHI,BAJAPATTI,341,202,153,5,701
BIHAR,SITAMARHI,BATHNAHA,1040,637,581,34,2292
BIHAR,SITAMARHI,BELSAND,283,213,137,6,639
BIHAR,SITAMARHI,BOKHARA,101,136,293,6,536
BIHAR,SITAMARHI,CHURAUT,100,82,64,4,250
BIHAR,SITAMARHI,DUMRA,469,614,272,11,1366
BIHAR,SITAMARHI,MEJARGANJ,334,334,209,54,931
BIHAR,SITAMARHI,NANPUR,228,318,201,6,753
BIHAR,SITAMARHI,PARIHAR,230,172,70,0,472
BIHAR,SITAMARHI,PARSAUNI,270,238,127,12,647
BIHAR,SITAMARHI,PUPARI,281,203,90,3,577
BIHAR,SITAMARHI,RIGA,547,281,122,18,968
BIHAR,SITAMARHI,RUNISAIDPUR,720,567,419,50,1756
BIHAR,SITAMARHI,SONBARSA,305,325,354,27,1011
BIHAR,SITAMARHI,SUPPI,323,415,202,4,944
BIHAR,SITAMARHI,SURSAND,52,92,70,2,216
BIHAR,SIWAN,ANDAR,875,557,209,2,1643
BIHAR,SIWAN,BARHARIA,1086,860,437,15,2398
BIHAR,SIWAN,BASANTPUR,381,212,100,4,697
BIHAR,SIWAN,BHAGWANPUR GHAT,779,578,350,7,1714
BIHAR,SIWAN,DARAULI,638,573,696,18,1925
BIHAR,SIWAN,DARAUNDHA,1077,663,369,7,2116
BIHAR,SIWAN,GORAIKOTHI,615,533,115,38,1301
BIHAR,SIWAN,GUTHANI,530,611,290,18,1449
BIHAR,SIWAN,HUSSAINGANJ,1139,458,168,7,1772
BIHAR,SIWAN,LAKRI NABIGANJ,508,247,232,8,995
BIHAR,SIWAN,MAHRAJGANJ,928,639,130,2,1699
BIHAR,SIWAN,MAIRWA,835,731,384,9,1959
BIHAR,SIWAN,PACHRUKHI,1311,524,212,99,2146
BIHAR,SIWAN,RAGHUNATHPUR,361,536,645,24,1566
BIHAR,SIWAN,SISWAN,439,475,670,12,1596
BIHAR,SIWAN,SIWAN,1073,737,82,1,1893
BIHAR,SUPAUL,BASANTPUR,520,380,310,42,1252
BIHAR,SUPAUL,CHHATAPUR,1078,107,0,2,1187
BIHAR,SUPAUL,KISHANPUR,1531,124,8,5,1668
BIHAR,SUPAUL,MARAUNA,245,339,445,49,1078
BIHAR,SUPAUL,NIRMALI,188,147,95,0,430
BIHAR,SUPAUL,PIPRA,1222,387,91,1,1701
BIHAR,SUPAUL,PRATAPGANJ,446,63,53,35,597
BIHAR,SUPAUL,RAGHOPUR,394,174,71,1,640
BIHAR,SUPAUL,SUPAUL,2013,740,121,3,2877
BIHAR,SUPAUL,TRIBANIGANJ,307,849,737,13,1906
BIHAR,VAISHALI,BHAGWANPUR,731,387,131,15,1264
BIHAR,VAISHALI,BIDUPUR,625,442,208,0,1275
BIHAR,VAISHALI,CHEHRALALA,411,306,79,2,798
BIHAR,VAISHALI,GORAUL,621,173,135,2,931
BIHAR,VAISHALI,HAJIPUR,1251,359,77,13,1700
BIHAR,VAISHALI,JANDAHA,1043,606,190,7,1846
BIHAR,VAISHALI,LALGANJ,644,648,159,12,1463
BIHAR,VAISHALI,MAHNAR,476,182,36,3,697
BIHAR,VAISHALI,MAHUA,1096,832,472,5,2405
BIHAR,VAISHALI,PATEHRIBELSAR,376,189,48,16,629
BIHAR,VAISHALI,PATEPUR,1188,996,521,44,2749
BIHAR,VAISHALI,PREMRAJ,436,195,33,0,664
BIHAR,VAISHALI,RAGHOPUR,277,380,66,0,723
BIHAR,VAISHALI,RAJAPAKAR,315,318,178,6,817
BIHAR,VAISHALI,SAHDAI BUZURG,895,341,190,7,1433
BIHAR,VAISHALI,VAISHALI,557,496,168,2,1223
GOA,NORTH GOA,SATARI,2,11,6,1,20
GOA,SOUTH GOA,CANACONA,3,0,0,0,3
GOA,SOUTH GOA,MORMUGAO,1,1,0,0,2
GOA,SOUTH GOA,SANGUEM,0,0,2,0,2
HARYANA,AMBALA,AMBALA,594,1435,3176,126,5331
HARYANA,AMBALA,BARARA,144,715,2065,85,3009
HARYANA,AMBALA,NARAINGARH,650,1871,3500,153,6174
HARYANA,BHIWANI,BAWANI KHERA,126,333,863,19,1341
HARYANA,BHIWANI,BHIWANI KHERA,517,1955,2156,174,4802
HARYANA,BHIWANI,DADRI,2256,2865,3310,449,8880
HARYANA,BHIWANI,LOHARU,164,166,1921,395,2646
HARYANA,BHIWANI,TOSHAM,23,66,603,92,784
HARYANA,FARIDABAD,BALLABHGARH,807,1686,3811,202,6506
HARYANA,FARIDABAD,FARIDABAD,486,1273,3066,155,4980
HARYANA,FARIDABAD,HATHIN,241,931,1398,100,2670
HARYANA,FARIDABAD,HODAL,86,269,690,30,1075
HARYANA,FARIDABAD,PALWAL,945,2629,6134,451,10159
HARYANA,GURGAON,FEROZEPUR JHARIKA,298,563,2213,365,3439
HARYANA,GURGAON,GURGAON,1304,2459,6022,501,10286
HARYANA,GURGAON,NUH,1007,2161,5663,611,9442
HARYANA,GURGAON,PUNHANA,659,1216,3209,222,5306
HARYANA,HISAR,ADAMPUR,165,562,1273,56,2056
HARYANA,HISAR,FATEHABAD,454,1882,6712,504,9552
HARYANA,HISAR,HANSI I,986,3312,2940,228,7466
HARYANA,HISAR,HISAR I,867,2502,7115,582,11066
HARYANA,HISAR,NARNAUND,212,490,1036,42,1780
HARYANA,HISAR,RATIA,313,902,3896,318,5429
HARYANA,HISAR,TOHANA,517,2316,4594,391,7818
HARYANA,JIND,JIND,662,2287,6921,824,10694
HARYANA,JIND,NARWANA,791,2324,6604,813,10532
HARYANA,JIND,SAFIDON,466,1489,5719,647,8321
HARYANA,KAITHAL,GUHALA,536,2178,7909,832,11455
HARYANA,KAITHAL,KAITHAL,1117,4020,13119,929,19185
HARYANA,KARNAL,ASANDH,467,1571,5215,386,7639
HARYANA,KARNAL,GHARAUNDA,742,2636,8029,833,12240
HARYANA,KARNAL,INDRI,775,1975,6166,712,9628
HARYANA,KARNAL,KARNAL,980,3169,9358,841,14348
HARYANA,KARNAL,NILOKHERI,469,1743,5246,367,7825
HARYANA,KURUKSHETRA,PEHOWA,555,2262,7875,437,11129
HARYANA,KURUKSHETRA,SHAHBAD,330,1191,4347,378,6246
HARYANA,KURUKSHETRA,THANESAR,1019,3679,12458,1022,18178
HARYANA,MEHANDERGARH,MAHENDERGARH,747,3411,8711,843,13712
HARYANA,MEHANDERGARH,NARNAUL,527,1458,7673,497,10155
HARYANA,PANCHKULA,KALKA,39,213,190,10,452
HARYANA,PANCHKULA,PANCHKULA,77,186,425,28,716
HARYANA,PANIPAT,PANIPAT,1483,4222,11364,956,18025
HARYANA,PANIPAT,SMALKHA,531,1690,5475,344,8040
HARYANA,RIWARI,BAWAL,284,767,2284,214,3549
HARYANA,RIWARI,NAHAR,497,846,2830,250,4423
HARYANA,RIWARI,RIWARI,1122,3291,9748,768,14929
HARYANA,ROHTAK,BAHADURGARH,605,2106,5093,357,8161
HARYANA,ROHTAK,BERI,199,836,2035,306,3376
HARYANA,ROHTAK,JHAJJAR,1615,4636,15082,1163,22496
HARYANA,ROHTAK,MEHAM,423,1008,3252,346,5029
HARYANA,ROHTAK,ROHTAK,1123,2511,6539,571,10744
HARYANA,SIRSA,DABWALI,405,1018,3076,342,4841
HARYANA,SIRSA,ELLENABAD,114,337,1504,104,2059
HARYANA,SIRSA,RANIA,40,221,1389,357,2007
HARYANA,SIRSA,SIRSA,731,2910,11031,968,15640
HARYANA,SONIPAT,GANAUR,465,782,1884,195,3326
HARYANA,SONIPAT,GOHANA,638,1833,5527,619,8617
HARYANA,SONIPAT,KATHURA,595,1989,7119,509,10212
HARYANA,SONIPAT,SONIPAT,1056,3372,8426,855,13709
HARYANA,YAMUNA NAGAR,CHHACHHROLI,803,2168,5621,493,9085
HARYANA,YAMUNA NAGAR,JAGADARI,1273,3618,10959,760,16610
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,0,0,0,1,1
HIMACHAL PRADESH,Bilaspur,Naina Devi,0,0,0,21,21
HIMACHAL PRADESH,Hamirpur,Barsar,0,0,2,1,3
HIMACHAL PRADESH,Hamirpur,Bhoranj,1,1,3,0,5
HIMACHAL PRADESH,Hamirpur,Hamirpur,2,0,1,0,3
HIMACHAL PRADESH,Kangra,Dera Gopipur,5,2,1,2,10
HIMACHAL PRADESH,Kangra,Fatehpur,0,1,18,10,29
HIMACHAL PRADESH,Kangra,Indora,63,74,107,13,257
HIMACHAL PRADESH,Kangra,Jaisinghpur,0,0,1,4,5
HIMACHAL PRADESH,Kangra,Jawali,0,0,0,0,0
HIMACHAL PRADESH,Kangra,Palampur,0,0,0,0,0
HIMACHAL PRADESH,Mandi,Baldwara,0,0,0,0,0
HIMACHAL PRADESH,Mandi,Mandi,19,24,19,2,64
HIMACHAL PRADESH,Mandi,Sundarnagar,0,0,1,0,1
HIMACHAL PRADESH,Sirmaur,Nahan,0,1,1,0,2
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,35,46,55,35,171
HIMACHAL PRADESH,Solan,Nalagarh,8,9,30,13,60
HIMACHAL PRADESH,Una,Amb,23,17,14,0,54
HIMACHAL PRADESH,Una,Bangana,0,0,0,2,2
HIMACHAL PRADESH,Una,Haroli,0,0,0,0,0
HIMACHAL PRADESH,Una,Una,218,189,223,28,658
JAMMU & KASHMIR,Budgam,Budgam,1,,,,1
JAMMU & KASHMIR,Jammu,Akhnoor,,,1,,1
JAMMU & KASHMIR,Jammu,Bishna,190,110,124,21,445
JAMMU & KASHMIR,Jammu,Jammu,5,3,3,,11
JAMMU & KASHMIR,Jammu,R.S.Pora,116,156,73,46,391
JAMMU & KASHMIR,Jammu,Samba,27,59,126,8,220
JAMMU & KASHMIR,Kathua,Hiranagar,51,80,69,5,205
JAMMU & KASHMIR,Kathua,Kathua,6,14,2,,22
JAMMU & KASHMIR,Kupwara,Kupwara,4,4,,3,11
JAMMU & KASHMIR,Srinagar,Srinagar,2,,4,,6
KARNATAKA,BANGALORE RURAL,CHANNAPATNA,26,67,31,0,124
KARNATAKA,BANGALORE RURAL,DEVANAHALLI,449,413,208,12,1082
KARNATAKA,BANGALORE RURAL,DODDABALLAPUR,465,611,368,91,1535
KARNATAKA,BANGALORE RURAL,HOSAKOTE,356,323,138,20,837
KARNATAKA,BANGALORE RURAL,KANAKAPURA,267,667,372,15,1321
KARNATAKA,BANGALORE RURAL,MAGADI,157,259,304,17,737
KARNATAKA,BANGALORE RURAL,NELAMANGALA,412,430,397,57,1296
KARNATAKA,BANGALORE RURAL,RAMANAGARA,165,302,125,18,610
KARNATAKA,BANGALORE URBAN,ANEKAL,11,7,26,2,46
KARNATAKA,BANGALORE URBAN,BANGALORE NORTH,276,372,450,12,1110
KARNATAKA,BANGALORE URBAN,BANGALORE SOUTH,222,274,637,49,1182
KARNATAKA,BELGAUM,ATHNI,69,239,243,21,572
KARNATAKA,BELGAUM,BELGAUM,522,600,224,11,1357
KARNATAKA,BELGAUM,CHIKODI,90,169,276,36,571
KARNATAKA,BELGAUM,GOKAK,112,207,225,18,562
KARNATAKA,BELGAUM,HUKKERI,61,72,129,17,279
KARNATAKA,BELGAUM,KHANAPUR,54,229,319,18,620
KARNATAKA,BELGAUM,PARASGAD,74,307,508,44,933
KARNATAKA,BELGAUM,RAMDURG,2,11,39,6,58
KARNATAKA,BELGAUM,RAYBAG,24,30,20,3,77
KARNATAKA,BELGAUM,SAMPGAON,12,19,29,0,60
KARNATAKA,BELLARY,BELLARY,44,43,131,58,276
KARNATAKA,BELLARY,H.B. HALLY,1,1,1,0,3
KARNATAKA,BELLARY,HADAGALI,23,111,98,29,261
KARNATAKA,BELLARY,HARAPANA HALLI,9,22,135,17,183
KARNATAKA,BELLARY,HOSPET,1,1,4,0,6
KARNATAKA,BELLARY,KUDLIGI,97,160,276,47,580
KARNATAKA,BELLARY,SANDUR,14,40,55,4,113
KARNATAKA,BELLARY,SIRAGUPPA,9,9,25,12,55
KARNATAKA,BIDAR,AURAD,0,0,3,4,7
KARNATAKA,BIDAR,BASAVA KALYANA,4,19,5,4,32
KARNATAKA,BIDAR,BHALKI,9,37,10,1,57
KARNATAKA,BIDAR,BIDAR,28,24,30,27,109
KARNATAKA,BIDAR,HUMANABAD,2,20,38,14,74
KARNATAKA,BIJAPUR,BADAMI,113,177,132,8,430
KARNATAKA,BIJAPUR,BAGALKOT,5,5,16,0,26
KARNATAKA,BIJAPUR,BAGEWADI,2,4,5,0,11
KARNATAKA,BIJAPUR,BIJAPUR,24,99,60,5,188
KARNATAKA,BIJAPUR,BILGI,10,89,21,7,127
KARNATAKA,BIJAPUR,HUNGUND,18,120,148,5,291
KARNATAKA,BIJAPUR,INDI,68,423,317,40,848
KARNATAKA,BIJAPUR,MUDDEBIHAL,0,10,18,0,28
KARNATAKA,BIJAPUR,MUDHOL,7,26,96,12,141
KARNATAKA,BIJAPUR,SINDGI,4,51,90,18,163
KARNATAKA,CHIKKAMAGALORE,CHIKKAMAGALORE,8,111,64,18,201
KARNATAKA,CHIKKAMAGALORE,KADUR,97,790,1618,99,2604
KARNATAKA,CHIKKAMAGALORE,MUDIGERE,0,1,1,6,8
KARNATAKA,CHIKKAMAGALORE,N.R. PURA,1,1,19,14,35
KARNATAKA,CHIKKAMAGALORE,TARIKERE,8,24,39,18,89
KARNATAKA,CHITRADURGA,CHALLAKERE,165,522,792,134,1613
KARNATAKA,CHITRADURGA,CHITRADURGA,762,1258,1180,154,3354
KARNATAKA,CHITRADURGA,DAVANAGERE,324,844,683,71,1922
KARNATAKA,CHITRADURGA,HARIHAR,44,92,42,0,178
KARNATAKA,CHITRADURGA,HIRIYUR,45,175,216,51,487
KARNATAKA,CHITRADURGA,HOLALKERE,59,164,291,59,573
KARNATAKA,CHITRADURGA,HOSADURGA,47,206,653,157,1063
KARNATAKA,CHITRADURGA,MOLAKALMUR,76,127,150,57,410
KARNATAKA,DAKSHINA KANNADA,BANTWAL,24,48,112,16,200
KARNATAKA,DAKSHINA KANNADA,BELTHANGADY,3,7,21,1,32
KARNATAKA,DAKSHINA KANNADA,KARKALA,24,39,64,2,129
KARNATAKA,DAKSHINA KANNADA,MANGALORE,6,14,15,3,38
KARNATAKA,DAKSHINA KANNADA,PUTTUR,12,27,43,4,86
KARNATAKA,DAKSHINA KANNADA,SULLIA,7,8,20,5,40
KARNATAKA,DAKSHINA KANNADA,UDUPI,0,3,0,1,4
KARNATAKA,DHARWAR,BYADAGI,21,193,323,5,542
