-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Deep Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.11.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
UTTAR PRADESH,JAUNPUR,SIKRARA,1314,671,884,24,63,1642
UTTAR PRADESH,JAUNPUR,SIRKONI,2038,1185,1530,33,92,2840
UTTAR PRADESH,JAUNPUR,SUITHA KALA,2580,1325,1730,43,126,3224
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,106,94,123,5,10,232
UTTAR PRADESH,JHANSI,BABINA,209,112,97,0,0,209
UTTAR PRADESH,JHANSI,BADAGAON,105,45,63,6,1,115
UTTAR PRADESH,JHANSI,BAMAUR,727,484,254,79,0,817
UTTAR PRADESH,JHANSI,CHIRGAON,1946,722,1704,0,0,2426
UTTAR PRADESH,JHANSI,GURSARAI,428,60,290,42,35,428
UTTAR PRADESH,JHANSI,MAURANIPUR,498,200,399,27,0,626
UTTAR PRADESH,JHANSI,MOTH,4096,1448,3572,80,0,5100
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,2222,1114,1204,270,104,2692
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,3094,2415,2326,272,237,5251
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,1176,943,943,3,105,1995
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,11719,8590,8550,2787,257,20184
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,2102,1054,1124,250,104,2532
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,3336,2613,2613,3,170,5400
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,4128,2450,2880,408,704,6441
UTTAR PRADESH,KANNAUJ,HASERAN,339,185,156,33,5,379
UTTAR PRADESH,KANNAUJ,JALABAD,6360,4840,3231,208,125,8404
UTTAR PRADESH,KANNAUJ,KANNAUJ,5915,3723,3805,2193,435,10156
UTTAR PRADESH,KANNAUJ,SAURIKH,1040,470,832,35,15,1352
UTTAR PRADESH,KANNAUJ,TALGRAM,4260,3755,1667,175,160,5757
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,1350,336,1007,36,7,1386
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,11806,3990,7141,235,577,11943
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,3130,1122,1555,310,263,3250
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,6989,3005,3489,480,47,7021
UTTAR PRADESH,KANPUR DEHAT,MALASA,5607,1735,3519,72,425,5750
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,1997,713,1046,14,304,2076
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,300,75,150,30,45,300
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,1493,516,902,190,50,1658
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,3485,1690,1670,47,129,3536
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,2740,1685,2365,0,420,4470
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,2707,731,1597,643,56,3027
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,340,230,300,0,60,590
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,12886,4123,7479,3258,1934,16794
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,370,153,262,160,26,601
UTTAR PRADESH,KANPUR NAGAR,PATARA,373,59,298,16,6,379
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,4230,1348,2048,212,848,4456
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,80,60,80,0,10,150
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,2280,506,950,143,712,2311
UTTAR PRADESH,KAUSHAMBI,CHAYAL,3714,1187,2355,594,367,4503
UTTAR PRADESH,KAUSHAMBI,KARA,2033,754,1290,206,199,2449
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,40,6,25,10,5,46
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,2828,856,1329,449,345,2979
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,2130,1496,1830,236,620,4182
UTTAR PRADESH,KAUSHAMBI,NEWADA,2512,810,1664,278,208,2959
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,1392,462,1018,110,128,1718
UTTAR PRADESH,KAUSHAMBI,SIRATHU,164,51,85,26,22,184
UTTAR PRADESH,KHERI,BANKEYGANJ,2540,2065,1182,82,50,3379
UTTAR PRADESH,KHERI,BEHJAM,13359,8963,7537,2537,577,19613
UTTAR PRADESH,KHERI,BIJUA,860,775,295,66,90,1226
UTTAR PRADESH,KHERI,ISANAGAR,525,485,185,29,45,744
UTTAR PRADESH,KHERI,KHUMBHIGOLA,7475,3503,4093,810,762,9168
UTTAR PRADESH,KHERI,LAKHIMPUR,3123,2010,2420,293,672,5394
UTTAR PRADESH,KHERI,MITAULI,5564,3856,2514,386,98,6854
UTTAR PRADESH,KHERI,MOHAMMADI,11479,8237,6715,1621,524,17096
UTTAR PRADESH,KHERI,NAKAHA,4481,2240,2521,400,558,5718
UTTAR PRADESH,KHERI,NIGHASAN,840,415,515,32,120,1082
UTTAR PRADESH,KHERI,PALIA,2837,2544,972,148,213,3877
UTTAR PRADESH,KHERI,PASGAWAN,6961,5080,3804,590,407,9880
UTTAR PRADESH,KHERI,PHOOLBEHAR,2160,1610,1137,74,55,2876
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,423,210,160,13,51,434
UTTAR PRADESH,KUSHINAGAR,DUDAHI,174,42,81,42,10,174
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,242,195,195,25,4,419
UTTAR PRADESH,KUSHINAGAR,HATA,45,16,20,9,1,45
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,215,100,133,56,67,355
UTTAR PRADESH,KUSHINAGAR,KASAYA,81,59,45,11,3,119
UTTAR PRADESH,KUSHINAGAR,KHADDA,14,4,7,2,2,14
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,95,47,47,35,4,133
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,594,281,346,152,42,821
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,20,7,9,5,2,23
UTTAR PRADESH,KUSHINAGAR,SEVARI,100,76,76,118,10,280
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,51,18,22,12,3,55
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,284,157,160,90,21,427
UTTAR PRADESH,LALITPUR,BIRDHA,1320,168,1046,100,6,1320
UTTAR PRADESH,LALITPUR,MANDAWARA,3749,144,3239,366,0,3749
UTTAR PRADESH,LALITPUR,MEHRONI,2402,144,1856,402,0,2402
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,3674,2396,2721,1023,495,6634
UTTAR PRADESH,LUCKNOW,CHINHAT,3703,2009,3069,896,912,6886
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,1081,945,825,181,410,2361
UTTAR PRADESH,LUCKNOW,KAKORI,1042,864,732,206,533,2335
UTTAR PRADESH,LUCKNOW,MALIHABAD,920,669,726,380,361,2135
UTTAR PRADESH,LUCKNOW,MALL,4221,2225,2954,1069,1749,7996
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,827,568,739,520,341,2168
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,1374,1069,1201,303,228,2801
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,4539,2044,2260,1302,1148,6754
UTTAR PRADESH,MAHARAJ GANJ,DHANI,252,63,190,54,35,341
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,270,119,131,72,82,404
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,760,320,340,215,165,1040
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,160,50,85,50,26,211
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,1260,470,430,465,255,1620
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,285,85,80,135,20,320
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,1924,730,957,607,427,2721
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,280,105,175,50,40,370
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,3127,2249,2766,706,514,6234
UTTAR PRADESH,MAHARAJ GANJ,SISWA,83,18,48,55,15,136
UTTAR PRADESH,MAHOBA,CHARKHARI,60,15,35,10,10,70
UTTAR PRADESH,MAHOBA,KABARAI,66,0,66,0,0,66
UTTAR PRADESH,MAHOBA,PANWADI,159,57,101,18,0,176
UTTAR PRADESH,MAINPURI,BARNAHAL,1848,508,1320,698,352,2878
UTTAR PRADESH,MAINPURI,BEWAR,957,312,637,532,170,1651
UTTAR PRADESH,MAINPURI,GHIROR,2170,587,1442,542,292,2862
UTTAR PRADESH,MAINPURI,JAGIR,416,280,315,169,0,764
UTTAR PRADESH,MAINPURI,KARHAL,402,160,369,353,110,992
UTTAR PRADESH,MAINPURI,KISHANI,513,372,267,466,58,1163
UTTAR PRADESH,MAINPURI,KURAWALI,2995,1034,2268,854,630,4786
UTTAR PRADESH,MAINPURI,MAINPURI,3037,1535,2036,1878,339,5788
UTTAR PRADESH,MAINPURI,SULTANGANJ,1692,462,568,1347,84,2462
UTTAR PRADESH,MATHURA,BALDEV,165,129,165,0,0,295
UTTAR PRADESH,MATHURA,MATHURA,5,3,5,0,0,8
UTTAR PRADESH,MAU,BADRAW,4703,3210,2869,621,737,7436
UTTAR PRADESH,MAU,DOHARIGHAT,1163,675,626,59,92,1451
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,1630,1025,982,106,195,2308
UTTAR PRADESH,MAU,GHOSI,1655,1260,917,134,85,2396
UTTAR PRADESH,MAU,KOPAGANJ,4324,3273,2346,375,142,6136
UTTAR PRADESH,MAU,MUHAMMDABAD,4225,3504,1844,382,252,5981
UTTAR PRADESH,MAU,PARDHA,2094,1137,1312,841,157,3447
UTTAR PRADESH,MAU,RANIPUR,3718,2533,2216,415,135,5299
UTTAR PRADESH,MAU,RATANPURA,3496,2609,1603,435,195,4842
UTTAR PRADESH,MEERUT,DAURALA,750,342,351,302,512,1506
UTTAR PRADESH,MEERUT,GEHTA,1690,659,668,893,523,2741
UTTAR PRADESH,MEERUT,HASTINAPUR,2091,510,507,1272,700,2989
UTTAR PRADESH,MEERUT,JANI KHURD,1097,322,348,452,612,1734
UTTAR PRADESH,MEERUT,KHARKHODA,3493,1023,1226,1705,819,4773
UTTAR PRADESH,MEERUT,MACHHRA,1796,969,1055,952,1119,4096
UTTAR PRADESH,MEERUT,MAWANA,165,65,85,142,5,297
UTTAR PRADESH,MEERUT,MEERUT,1111,650,675,435,807,2567
UTTAR PRADESH,MEERUT,PARIKSHITGARH,1519,894,770,848,805,3317
UTTAR PRADESH,MEERUT,RAJPURA,3080,855,1030,1992,658,4535
UTTAR PRADESH,MEERUT,SARDHANA,1749,419,422,1137,748,2726
UTTAR PRADESH,MEERUT,SARURPUR KHURD,3711,873,985,2697,346,4901
UTTAR PRADESH,MIRZAPUR,CHHANBEY,3401,1729,1779,258,138,3905
UTTAR PRADESH,MIRZAPUR,CITY,2503,1864,1184,194,118,3360
UTTAR PRADESH,MIRZAPUR,HALIYA,2424,947,1842,447,145,3380
UTTAR PRADESH,MIRZAPUR,JAMALPUR,1548,1263,698,523,80,2564
UTTAR PRADESH,MIRZAPUR,KONE,1746,938,1217,271,328,2754
UTTAR PRADESH,MIRZAPUR,LALGANJ,1983,889,1603,63,364,2919
UTTAR PRADESH,MIRZAPUR,MAJHWAN,3630,2195,2968,865,119,6146
UTTAR PRADESH,MIRZAPUR,MARIHAN,385,80,235,39,36,390
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,2312,1378,1365,157,72,2971
UTTAR PRADESH,MIRZAPUR,PAHARI,1961,1202,1456,1274,240,4172
UTTAR PRADESH,MIRZAPUR,RAJGARH,113,134,44,0,0,178
UTTAR PRADESH,MIRZAPUR,SIKHAR,2906,2486,1327,2,89,3904
UTTAR PRADESH,MORADABAD,ASMOLI,2572,1395,1348,921,112,3776
UTTAR PRADESH,MORADABAD,BAHJOI,7616,5982,5748,564,499,12792
UTTAR PRADESH,MORADABAD,BANIYA KHERA,9660,3448,4134,2933,479,10993
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,1962,705,708,628,60,2101
UTTAR PRADESH,MORADABAD,BILARI,9519,3228,3919,2938,473,10557
UTTAR PRADESH,MORADABAD,BILARI-I,2877,1644,1758,297,150,3849
UTTAR PRADESH,MORADABAD,CHAILLAT,8586,4095,5183,5188,700,15166
UTTAR PRADESH,MORADABAD,DINGPUR,7911,3574,4664,5194,699,14131
UTTAR PRADESH,MORADABAD,MORADABAD,1591,814,907,337,229,2286
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,2773,1341,1232,1186,261,4019
UTTAR PRADESH,MORADABAD,PAWASA,4038,1671,1682,774,487,4615
UTTAR PRADESH,MORADABAD,SAMBHAL,8688,4902,5083,3063,161,13210
UTTAR PRADESH,MORADABAD,THAKURDWARA,6016,3728,3445,1342,301,8816
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,749,260,190,325,78,852
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,1927,521,616,700,141,1977
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,1760,327,1020,1011,15,2373
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,1629,634,719,877,99,2329
UTTAR PRADESH,MUZZAFARNAGAR,KAIRANA,2782,896,1235,116,782,3029
UTTAR PRADESH,MUZZAFARNAGAR,KANDHLA,2159,1142,975,321,366,2804
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,2160,544,671,1310,342,2868
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,715,216,304,450,82,1052
UTTAR PRADESH,MUZZAFARNAGAR,MUZAFFER NAGAR SADAR,736,191,248,592,67,1099
UTTAR PRADESH,MUZZAFARNAGAR,PURKAZI,3739,3033,3116,1841,0,7991
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,602,235,240,283,52,810
UTTAR PRADESH,MUZZAFARNAGAR,SHAMLI,275,200,403,70,26,699
UTTAR PRADESH,MUZZAFARNAGAR,THANA BHAVAN,535,197,436,197,45,874
UTTAR PRADESH,MUZZAFARNAGAR,UN,1732,346,475,1040,165,2027
UTTAR PRADESH,PILIBHIT,AMREYA,1965,1965,1965,0,0,3931
UTTAR PRADESH,PILIBHIT,BERKHEDA,310,310,310,0,0,619
UTTAR PRADESH,PILIBHIT,BILSANDA,143,143,143,0,0,286
UTTAR PRADESH,PILIBHIT,BISALPUR,611,611,611,0,0,1221
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,185,185,185,0,0,370
UTTAR PRADESH,PILIBHIT,MARORI,1372,1372,1372,0,0,2744
UTTAR PRADESH,PILIBHIT,PURANPUR,120,120,120,0,0,240
UTTAR PRADESH,PRATAPGARH,BABAGANJ,40,15,15,10,10,50
UTTAR PRADESH,PRATAPGARH,BIHAR,160,48,80,5,35,168
UTTAR PRADESH,PRATAPGARH,GAURA,900,315,460,81,140,996
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,341,107,170,50,63,390
UTTAR PRADESH,PRATAPGARH,KUNDA,520,198,250,33,63,544
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,140,45,65,10,35,155
UTTAR PRADESH,PRATAPGARH,MANDHATA,293,127,154,57,36,373
UTTAR PRADESH,PRATAPGARH,MANGRAURA,1858,613,975,177,322,2087
UTTAR PRADESH,PRATAPGARH,PATTI,100,30,50,12,10,102
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,84,49,52,20,27,148
UTTAR PRADESH,PRATAPGARH,SADAR,400,147,200,45,59,451
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,761,316,389,76,129,910
UTTAR PRADESH,PRATAPGARH,SHIVGARH,910,283,453,59,177,972
UTTAR PRADESH,RAEBARELI,AMANWA,400,320,400,0,200,920
UTTAR PRADESH,RAEBARELI,BACHRAVAN,163,105,75,10,0,189
UTTAR PRADESH,RAEBARELI,BAHADUR PUR,84,32,52,0,1,85
UTTAR PRADESH,RAEBARELI,CHHATOH,402,319,351,0,0,670
UTTAR PRADESH,RAEBARELI,DALMAU,1040,970,370,64,85,1489
UTTAR PRADESH,RAEBARELI,DEEH,2359,1320,1115,315,103,2853
UTTAR PRADESH,RAEBARELI,DEENSHAH GOURA,90,30,40,10,10,90
UTTAR PRADESH,RAEBARELI,HARCHANDPUR,810,530,750,10,300,1590
UTTAR PRADESH,RAEBARELI,JAGAT PUR,820,181,635,21,155,991
UTTAR PRADESH,RAEBARELI,KHEERO,4315,2851,2742,2105,405,8103
UTTAR PRADESH,RAEBARELI,LAL GANJ,3500,3245,1185,238,315,4983
UTTAR PRADESH,RAEBARELI,MAHARAJ GANJ,150,92,62,10,0,164
UTTAR PRADESH,RAEBARELI,RAHI,1474,752,692,186,42,1672
UTTAR PRADESH,RAEBARELI,ROHANIYA,140,140,0,0,0,140
UTTAR PRADESH,RAEBARELI,SALON,4440,1398,2456,648,847,5349
UTTAR PRADESH,RAEBARELI,SARANI,12100,9015,6327,404,245,15991
UTTAR PRADESH,RAEBARELI,SATAON,776,265,512,261,112,1150
UTTAR PRADESH,RAEBARELI,SHIV GARH,260,128,130,0,2,260
UTTAR PRADESH,RAEBARELI,SINGHPUR,625,496,481,2,53,1031
UTTAR PRADESH,RAEBARELI,TILOI,125,108,118,20,29,275
UTTAR PRADESH,RAEBARELI,UCHAHAR,3465,2165,1847,182,145,4339
UTTAR PRADESH,RAMPUR,BILASPUR,3479,2458,2424,547,278,5708
UTTAR PRADESH,RAMPUR,CHAMRAOA,738,492,432,237,204,1365
UTTAR PRADESH,RAMPUR,MILAK,3736,2963,2963,3,170,6100
UTTAR PRADESH,RAMPUR,SAID NAGAR,2475,2003,1949,35,43,4030
UTTAR PRADESH,RAMPUR,SHAHABAD,12619,9301,9261,2946,287,21795
UTTAR PRADESH,RAMPUR,SUAR,2240,1132,1221,270,104,2727
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,2479,1544,1511,868,42,3965
UTTAR PRADESH,SAHARANPUR,DEOBAND,1851,433,632,890,229,2184
UTTAR PRADESH,SAHARANPUR,GANGOH,3201,1619,1431,116,85,3251
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,8790,4119,4201,2612,708,11641
UTTAR PRADESH,SAHARANPUR,NAGAL,3401,983,965,2434,25,4407
UTTAR PRADESH,SAHARANPUR,NAKUR,4382,1881,1581,1816,463,5741
UTTAR PRADESH,SAHARANPUR,NANAUTA,650,171,186,259,95,711
UTTAR PRADESH,SAHARANPUR,PUVARKA,1965,698,673,787,219,2377
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,765,320,285,487,92,1184
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,244,168,174,50,8,400
UTTAR PRADESH,SAHARANPUR,SARSAWAN,710,262,269,404,0,936
UTTAR PRADESH,SANT KABIR NAGAR,BAGHAULEE,3754,2491,2280,202,167,5140
UTTAR PRADESH,SANT KABIR NAGAR,HAISAR BAZAR,1770,829,868,245,235,2176
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,1858,765,934,138,196,2033
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,2080,1349,1081,174,178,2782
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,1860,995,931,170,159,2255
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,514,220,224,95,94,633
UTTAR PRADESH,SANT KABIR NAGAR,SEMARIYAWAN,3376,2010,1630,587,125,4352
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,6131,1327,3731,1610,487,7155
UTTAR PRADESH,SANT RAVI DAS NAGAR,BHADOHI,1409,406,862,97,257,1622
UTTAR PRADESH,SANT RAVI DAS NAGAR,DEEH,5585,3508,3114,2488,734,9844
UTTAR PRADESH,SANT RAVI DAS NAGAR,GYANPUR,7931,3033,3649,1498,411,8591
UTTAR PRADESH,SANT RAVI DAS NAGAR,SURIYAWA,9799,4320,3238,2217,38,9813
UTTAR PRADESH,SHAHJAHANPUR,BANDA,725,725,725,0,0,1450
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,825,825,825,0,0,1650
UTTAR PRADESH,SHAHJAHANPUR,DADROL,1825,1825,1825,0,0,3650
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,1000,1000,1000,0,0,2000
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,925,925,925,0,0,1850
UTTAR PRADESH,SHAHJAHANPUR,KALAN,875,875,875,0,0,1750
UTTAR PRADESH,SHAHJAHANPUR,KANTH,825,825,825,0,0,1650
UTTAR PRADESH,SHAHJAHANPUR,KATRA,575,575,575,5,5,1160
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,525,525,525,0,0,1050
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,350,350,350,0,0,700
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,450,450,450,0,0,900
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,2000,2000,2000,0,0,4000
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,325,325,325,0,0,650
UTTAR PRADESH,SHAHJAHANPUR,TILHER,225,225,225,0,2,452
UTTAR PRADESH,SHRAWASTI,GILAULA,3228,1860,2129,325,317,4631
UTTAR PRADESH,SHRAWASTI,HARIHAR PUR RANI,360,200,260,0,80,540
UTTAR PRADESH,SHRAWASTI,IKAUNA,2741,1539,1832,226,473,4070
UTTAR PRADESH,SHRAWASTI,JAMUNHA,3359,2154,2635,10,460,5259
UTTAR PRADESH,SHRAWASTI,PAYAG PUR,4666,2428,3173,342,824,6767
UTTAR PRADESH,SHRAWASTI,SIRSHIYA,9,9,0,0,0,9
UTTAR PRADESH,SHRAWASTI,VISHESHAR GANJ,2672,1795,2370,210,535,4910
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,725,472,352,0,0,824
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,2223,1379,1083,27,25,2514
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,575,358,259,0,0,618
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,2596,2002,1591,0,4,3597
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,2790,1891,1469,58,0,3418
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,1108,676,504,32,14,1227
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,420,158,268,0,0,426
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,3075,1872,1591,144,58,3665
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,500,327,215,0,0,542
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,2426,1513,1212,76,73,2873
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,1300,831,571,0,0,1402
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,70,20,50,0,0,70
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,4911,2941,2969,0,0,5911
UTTAR PRADESH,SITAPUR,AILIYA,3000,1310,1701,262,147,3420
UTTAR PRADESH,SITAPUR,BEHTA,2100,925,1141,182,97,2345
UTTAR PRADESH,SITAPUR,BESWAN,2440,1043,1444,128,134,2748
UTTAR PRADESH,SITAPUR,GODLAMAO,6800,2951,3799,545,327,7622
UTTAR PRADESH,SITAPUR,HARGAON,4400,1897,2423,361,236,4917
UTTAR PRADESH,SITAPUR,KASMANDA,3000,1236,1764,210,166,3375
UTTAR PRADESH,SITAPUR,KHAIRABAD,5700,2455,3213,436,263,6367
UTTAR PRADESH,SITAPUR,LAHERPUR,2900,1250,1491,293,164,3198
UTTAR PRADESH,SITAPUR,MACHREHTA,4800,2072,2694,307,267,5340
UTTAR PRADESH,SITAPUR,MAHMOODABAD,2800,1266,1577,203,123,3169
UTTAR PRADESH,SITAPUR,MAHOLI,2100,840,1260,0,210,2310
UTTAR PRADESH,SITAPUR,MISHRIKH,4100,1797,2274,297,205,4573
UTTAR PRADESH,SITAPUR,PAHLA,5200,2238,2872,470,259,5839
UTTAR PRADESH,SITAPUR,PERSENDI,4000,1774,2164,279,230,4447
UTTAR PRADESH,SITAPUR,PISWAN,11700,5027,6421,1039,627,13113
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,1000,380,490,187,64,1120
UTTAR PRADESH,SITAPUR,REUSA,1000,445,490,62,72,1069
UTTAR PRADESH,SITAPUR,SAKEREN,700,334,394,80,28,836
UTTAR PRADESH,SITAPUR,SIDHAOLI,2240,930,1296,138,100,2463
UTTAR PRADESH,SONBHADRA,CHATRA,123,83,63,0,0,145
UTTAR PRADESH,SONBHADRA,CHOPAN,10,5,5,0,0,10
UTTAR PRADESH,SONBHADRA,LALGANJ,53,38,36,33,2,109
UTTAR PRADESH,SONBHADRA,MEYOURPUR,417,280,310,20,59,669
UTTAR PRADESH,SONBHADRA,NAGAOA,373,346,301,12,23,681
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,410,220,192,10,2,424
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,4402,1952,2507,600,672,5731
UTTAR PRADESH,SULTANPUR,AMETHI,1466,1206,1117,168,159,2649
UTTAR PRADESH,SULTANPUR,BALDERAI,3061,2183,1358,263,50,3854
UTTAR PRADESH,SULTANPUR,BHADAIYAN,3560,2910,1577,182,195,4864
UTTAR PRADESH,SULTANPUR,BHADAR,3737,2526,1619,276,82,4503
UTTAR PRADESH,SULTANPUR,BHETUA,3220,2429,1772,250,194,4644
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,1116,726,938,36,234,1934
UTTAR PRADESH,SULTANPUR,DOSTPUR,4365,2415,2322,230,317,5284
UTTAR PRADESH,SULTANPUR,DUBEYPUR,2844,1613,1820,1288,292,5013
UTTAR PRADESH,SULTANPUR,GAURIGANJ,330,210,85,10,25,330
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,1749,888,838,125,87,1939
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,8307,5829,4875,1222,281,12207
UTTAR PRADESH,SULTANPUR,JAMON,1782,1056,1230,706,73,3065
UTTAR PRADESH,SULTANPUR,KADIPUR,6421,4546,2896,582,556,8579
UTTAR PRADESH,SULTANPUR,KUREBHAR,905,648,555,22,25,1251
UTTAR PRADESH,SULTANPUR,KURWAR,1536,865,1212,261,442,2780
UTTAR PRADESH,SULTANPUR,LAMBHUA,4640,3010,2851,154,85,6100
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,3745,2558,2047,243,120,4968
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,1000,1120,180,20,0,1320
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,2177,1725,1352,189,84,3350
UTTAR PRADESH,SULTANPUR,SHAHGARH,2215,1680,1372,272,118,3442
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,611,655,283,101,10,1048
UTTAR PRADESH,UNNAO,ASOHA,888,370,499,0,75,944
UTTAR PRADESH,UNNAO,AURAS,350,140,175,0,35,350
UTTAR PRADESH,UNNAO,BANGARMAU,2398,1180,1428,12,243,2863
