-----
{
 "description": "The table refers to block wise culturable command area and potential created through shallow tubewells . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.13.csv", 
 "title": "Download CSV for Block wise Culturable Command Area and Potential Created through Shallow Tubewells for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.13.csv"
}
-----
State,District,Block,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,737,731,686,16,0,1433
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,127,122,120,4,0,246
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,39,39,0,0,0,39
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,192,192,0,0,0,192
ANDHRA PRADESH,KHAMMAM,CHERLA,1202,314,1025,0,0,1339
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,2451,1615,943,0,0,2558
ANDHRA PRADESH,KHAMMAM,ENKURU,140,142,0,0,0,142
ANDHRA PRADESH,KHAMMAM,GUNDALA,2,2,0,0,0,2
ANDHRA PRADESH,KHAMMAM,KHAMMAM (RURAL),9,9,3,0,0,12
ANDHRA PRADESH,KHAMMAM,KHAMMAM (URBAN),38,23,0,15,0,38
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,42,38,5,0,0,43
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,25,20,5,0,0,25
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,336,246,153,0,0,399
ANDHRA PRADESH,KHAMMAM,MADHIRA,254,178,51,19,24,272
ANDHRA PRADESH,KHAMMAM,MANUGUR,158,0,158,0,0,158
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,57,2,59,0,0,61
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,295,121,175,0,0,296
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,5,2,0,4,0,6
ANDHRA PRADESH,KHAMMAM,PALWANCHA,62,66,46,0,0,112
ANDHRA PRADESH,KHAMMAM,PENUBALLI,152,94,1,58,0,153
ANDHRA PRADESH,KHAMMAM,PINAPAKA,1905,788,1122,0,0,1910
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,457,457,0,0,0,457
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,44,44,0,0,0,44
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,232,202,82,0,2,286
ANDHRA PRADESH,KHAMMAM,VEMSOOR,419,415,112,5,0,532
ANDHRA PRADESH,KHAMMAM,WAZEED,282,135,195,0,0,330
ANDHRA PRADESH,KHAMMAM,WYRA,52,36,18,0,0,54
ANDHRA PRADESH,KHAMMAM,YELLANDU,9,9,2,0,0,11
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,322,322,0,0,0,322
ANDHRA PRADESH,KRISHNA,A.KONDURU,12,7,6,8,0,21
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,34,15,19,0,0,34
ANDHRA PRADESH,KRISHNA,AVANIGADDA,418,227,186,111,2,526
ANDHRA PRADESH,KRISHNA,BAPULAPADU,57,12,45,0,0,57
ANDHRA PRADESH,KRISHNA,CHALLAPALLE,654,38,33,13,626,710
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,261,210,1,0,50,261
ANDHRA PRADESH,KRISHNA,CHATRAI,229,86,5,64,77,232
ANDHRA PRADESH,KRISHNA,G.KONDURU,655,521,167,115,0,803
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,362,304,79,0,15,398
ANDHRA PRADESH,KRISHNA,GANNAVARAM,125,92,58,33,2,185
ANDHRA PRADESH,KRISHNA,GHANTASALA,539,73,124,15,334,546
ANDHRA PRADESH,KRISHNA,GUDIVADA,291,278,177,0,0,455
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,112,112,0,0,0,112
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,990,700,320,50,226,1296
ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,347,271,85,41,0,397
ANDHRA PRADESH,KRISHNA,KANKIPADU,2084,1468,65,540,76,2149
ANDHRA PRADESH,KRISHNA,KODURU,116,43,15,57,11,126
ANDHRA PRADESH,KRISHNA,MOPIDEVI,583,120,46,0,422,588
ANDHRA PRADESH,KRISHNA,MOVVA,651,170,0,3,480,653
ANDHRA PRADESH,KRISHNA,MUSUNURU,174,43,55,22,55,175
ANDHRA PRADESH,KRISHNA,MYLAVARAM,89,49,16,32,6,103
ANDHRA PRADESH,KRISHNA,NANDIGAMA,597,464,256,99,38,857
ANDHRA PRADESH,KRISHNA,NANDIVADA,44,44,0,0,0,44
ANDHRA PRADESH,KRISHNA,PAMARRU,663,439,123,17,150,729
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,1749,254,118,0,1507,1879
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,1040,1028,37,5,35,1105
ANDHRA PRADESH,KRISHNA,PENAMALURU,3009,1808,580,232,1168,3788
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,251,122,25,121,7,275
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,195,13,17,178,0,208
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,3363,225,2,0,3151,3378
ANDHRA PRADESH,KRISHNA,TIRUVURU,171,133,66,0,40,239
ANDHRA PRADESH,KRISHNA,UNGUTURU,901,756,12,0,155,923
ANDHRA PRADESH,KRISHNA,VATSAVAI,9,9,7,0,0,16
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,85,12,64,18,0,94
ANDHRA PRADESH,KRISHNA,VIJAYAWADA (URBAN),202,77,2,115,7,201
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,513,418,174,60,31,683
ANDHRA PRADESH,KRISHNA,VISSANNAPET,526,192,61,349,0,602
ANDHRA PRADESH,KRISHNA,VUYYURU,2290,1296,17,4,1003,2320
ANDHRA PRADESH,KURNOOL,ADONI,586,540,375,5,0,920
ANDHRA PRADESH,KURNOOL,ALLAGADDA,206,130,99,0,0,229
ANDHRA PRADESH,KURNOOL,ALUR,207,197,180,0,0,377
ANDHRA PRADESH,KURNOOL,ASPARI,395,379,299,0,0,678
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,1323,1301,323,0,0,1624
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,495,405,384,89,0,878
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,1140,1047,902,22,0,1971
ANDHRA PRADESH,KURNOOL,C.BELAGAL,15,15,15,0,0,30
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,322,155,277,0,0,432
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,111,111,51,0,0,162
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,854,810,503,0,0,1313
ANDHRA PRADESH,KURNOOL,DHONE,317,305,208,4,0,517
ANDHRA PRADESH,KURNOOL,GADIVEMULA,751,691,347,0,0,1038
ANDHRA PRADESH,KURNOOL,GONEGANDLA,406,371,341,0,0,712
ANDHRA PRADESH,KURNOOL,GOSPADU,26,26,13,0,0,39
ANDHRA PRADESH,KURNOOL,GUDUR,47,47,35,0,0,82
ANDHRA PRADESH,KURNOOL,HALAHARVI,47,46,36,0,0,82
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,147,147,111,0,0,258
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,58,56,36,0,0,92
ANDHRA PRADESH,KURNOOL,KALLUR,1560,1537,1439,1,0,2977
ANDHRA PRADESH,KURNOOL,KODUMUR,562,541,461,21,0,1023
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,97,93,39,0,0,132
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,390,366,183,10,3,562
ANDHRA PRADESH,KURNOOL,KOSIGI,13,12,10,0,0,22
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,53,53,13,0,0,66
ANDHRA PRADESH,KURNOOL,KOWTHALAM,286,237,279,0,0,516
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,206,197,121,0,0,318
ANDHRA PRADESH,KURNOOL,KURNOOL,437,341,289,61,0,691
ANDHRA PRADESH,KURNOOL,MADDIKERA (EAST),82,82,38,0,0,120
ANDHRA PRADESH,KURNOOL,MAHANANDI,1028,911,657,115,0,1683
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,9,9,8,0,0,17
ANDHRA PRADESH,KURNOOL,MIDTHUR,436,171,279,4,0,454
ANDHRA PRADESH,KURNOOL,NANDAVARAM,19,19,16,1,0,36
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,236,210,135,0,0,345
ANDHRA PRADESH,KURNOOL,NANDYAL,322,281,62,7,0,350
ANDHRA PRADESH,KURNOOL,ORVAKAL,1024,997,867,26,0,1890
ANDHRA PRADESH,KURNOOL,OWK,210,193,112,5,0,310
ANDHRA PRADESH,KURNOOL,PAMULAPADU,19,19,9,2,0,30
ANDHRA PRADESH,KURNOOL,PANYAM,1074,1081,789,0,0,1870
ANDHRA PRADESH,KURNOOL,PATTIKONDA,109,107,100,0,0,207
ANDHRA PRADESH,KURNOOL,PEAPALLY,771,758,630,0,0,1388
ANDHRA PRADESH,KURNOOL,PEDDA KADALUR,39,37,31,0,0,68
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,681,432,673,0,0,1105
ANDHRA PRADESH,KURNOOL,SANJAMALA,520,513,358,0,0,871
ANDHRA PRADESH,KURNOOL,SIRVEL,553,537,381,2,0,920
ANDHRA PRADESH,KURNOOL,TUGGALI,69,59,50,7,6,122
ANDHRA PRADESH,KURNOOL,UYYALAWADA,13,13,6,0,0,19
ANDHRA PRADESH,KURNOOL,VELDURTHI,167,166,139,0,0,305
ANDHRA PRADESH,KURNOOL,VELGODE,5,5,5,0,0,10
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,258,252,182,0,0,434
ANDHRA PRADESH,MAHABOOB NAGAR,ACHAMPETA,69,61,57,0,0,118
ANDHRA PRADESH,MAHABOOB NAGAR,ADDAKAL,879,782,575,10,1,1368
ANDHRA PRADESH,MAHABOOB NAGAR,AIZA,233,226,164,0,0,390
ANDHRA PRADESH,MAHABOOB NAGAR,ALAMPUR,86,53,33,0,0,86
ANDHRA PRADESH,MAHABOOB NAGAR,AMANGAL,248,241,213,0,0,454
ANDHRA PRADESH,MAHABOOB NAGAR,AMRABAD,108,65,43,0,41,149
ANDHRA PRADESH,MAHABOOB NAGAR,ATMAKUR,165,157,116,0,0,273
ANDHRA PRADESH,MAHABOOB NAGAR,BALANAGAR,1399,1070,666,325,0,2061
ANDHRA PRADESH,MAHABOOB NAGAR,BALMOOR,144,87,86,1,9,183
ANDHRA PRADESH,MAHABOOB NAGAR,BHOOTHPUR,806,606,372,0,0,978
ANDHRA PRADESH,MAHABOOB NAGAR,BIJINAPALLE,1056,988,458,3,0,1449
ANDHRA PRADESH,MAHABOOB NAGAR,BOMRASPETA,278,278,180,0,0,458
ANDHRA PRADESH,MAHABOOB NAGAR,CHINNACHITAKUNTA,1071,1056,650,0,0,1706
ANDHRA PRADESH,MAHABOOB NAGAR,DAMARAGIDDA,178,169,118,0,0,287
ANDHRA PRADESH,MAHABOOB NAGAR,DEVARAKADARA,738,689,505,0,2,1196
ANDHRA PRADESH,MAHABOOB NAGAR,DHANWADA,698,656,418,22,0,1096
ANDHRA PRADESH,MAHABOOB NAGAR,DHARUR,8,5,4,0,0,9
ANDHRA PRADESH,MAHABOOB NAGAR,DOULATABAD,248,219,190,0,0,409
ANDHRA PRADESH,MAHABOOB NAGAR,FAROOQNAGAR,1813,1637,1191,72,44,2944
ANDHRA PRADESH,MAHABOOB NAGAR,GADWAL,121,115,97,0,0,212
ANDHRA PRADESH,MAHABOOB NAGAR,GHANPUR,467,329,184,0,0,513
ANDHRA PRADESH,MAHABOOB NAGAR,GOPALPETA,234,231,152,0,3,386
ANDHRA PRADESH,MAHABOOB NAGAR,HANWADA,177,165,115,4,5,289
ANDHRA PRADESH,MAHABOOB NAGAR,ITIKYAL,56,35,22,1,0,58
ANDHRA PRADESH,MAHABOOB NAGAR,JADCHERLA,1168,677,478,33,4,1192
ANDHRA PRADESH,MAHABOOB NAGAR,KALWAKURTHY,1395,1171,1028,9,0,2208
ANDHRA PRADESH,MAHABOOB NAGAR,KESHAMPETA,1838,1365,1027,3,4,2399
ANDHRA PRADESH,MAHABOOB NAGAR,KODAIR,93,80,43,0,0,123
ANDHRA PRADESH,MAHABOOB NAGAR,KOILKONDA,511,389,255,17,14,675
ANDHRA PRADESH,MAHABOOB NAGAR,KOLLAPUR,3,2,2,0,0,4
ANDHRA PRADESH,MAHABOOB NAGAR,KONDURG,716,509,381,41,4,935
ANDHRA PRADESH,MAHABOOB NAGAR,KOSGI,445,342,230,0,2,574
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHAKOTA,252,246,225,0,0,471
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHUR,1558,1298,914,52,74,2338
ANDHRA PRADESH,MAHABOOB NAGAR,LINGAL,27,26,23,0,0,49
ANDHRA PRADESH,MAHABOOB NAGAR,MADDUR,326,338,316,0,1,655
ANDHRA PRADESH,MAHABOOB NAGAR,MADGUL,813,454,374,2,0,830
ANDHRA PRADESH,MAHABOOB NAGAR,MAGANOOR,466,392,318,0,0,710
ANDHRA PRADESH,MAHABOOB NAGAR,MAHBUBNAGAR,733,645,450,0,2,1097
ANDHRA PRADESH,MAHABOOB NAGAR,MAKTHAL,334,258,133,0,0,391
ANDHRA PRADESH,MAHABOOB NAGAR,MALDAKAL,118,97,65,15,0,177
ANDHRA PRADESH,MAHABOOB NAGAR,MANOPADU,63,31,31,0,0,62
ANDHRA PRADESH,MAHABOOB NAGAR,MIDJIL,2142,1873,1388,64,50,3375
ANDHRA PRADESH,MAHABOOB NAGAR,NAGARKURNOOL,292,274,235,17,0,526
ANDHRA PRADESH,MAHABOOB NAGAR,NARAYANPET,305,228,200,11,3,442
ANDHRA PRADESH,MAHABOOB NAGAR,NARVA,462,455,292,10,1,758
ANDHRA PRADESH,MAHABOOB NAGAR,NAWABPET,690,511,375,2,2,890
ANDHRA PRADESH,MAHABOOB NAGAR,PANGAL,143,143,85,0,0,228
ANDHRA PRADESH,MAHABOOB NAGAR,PEBBAIR,9,9,5,0,0,14
ANDHRA PRADESH,MAHABOOB NAGAR,PEDDAKOTHAPALLE,53,51,34,0,0,85
ANDHRA PRADESH,MAHABOOB NAGAR,PEDDAMANDADI,256,201,137,2,0,340
ANDHRA PRADESH,MAHABOOB NAGAR,TADOOR,752,704,476,0,0,1180
ANDHRA PRADESH,MAHABOOB NAGAR,TALAKONDAPALLE,719,659,460,18,3,1140
ANDHRA PRADESH,MAHABOOB NAGAR,TELKAPALLE,256,201,133,9,6,349
ANDHRA PRADESH,MAHABOOB NAGAR,THIMMAJIPETA,518,336,204,9,36,585
ANDHRA PRADESH,MAHABOOB NAGAR,UPPUNUNTHALA,175,155,142,0,0,297
ANDHRA PRADESH,MAHABOOB NAGAR,UTKOOR,327,320,255,0,0,575
ANDHRA PRADESH,MAHABOOB NAGAR,VANGOOR,563,320,292,23,0,635
ANDHRA PRADESH,MAHABOOB NAGAR,VEEPANGANDLA,147,130,73,0,0,203
ANDHRA PRADESH,MAHABOOB NAGAR,VELDANDA,255,156,122,1,33,312
ANDHRA PRADESH,MAHABOOB NAGAR,WADDEPALLE,46,25,23,17,0,65
ANDHRA PRADESH,MAHABOOB NAGAR,WANAPARTHY,287,219,164,0,0,383
ANDHRA PRADESH,MEDAK,ALLADURG,403,307,122,92,3,524
ANDHRA PRADESH,MEDAK,ANDOLE,877,442,234,238,23,937
ANDHRA PRADESH,MEDAK,CHEGUNTA,1127,1074,705,57,11,1847
ANDHRA PRADESH,MEDAK,CHINNAKODUR,78,67,48,0,0,115
ANDHRA PRADESH,MEDAK,DOULTABAD,1626,1558,805,3,2,2368
ANDHRA PRADESH,MEDAK,DUBBAK,564,564,465,1,25,1055
ANDHRA PRADESH,MEDAK,GAJWEL,2400,2318,1424,0,26,3768
ANDHRA PRADESH,MEDAK,HATHNOORA,794,774,268,218,19,1279
ANDHRA PRADESH,MEDAK,JAGDEVPUR,936,882,499,1,0,1382
ANDHRA PRADESH,MEDAK,JHARASANGAM,67,37,46,26,0,109
ANDHRA PRADESH,MEDAK,JINNARAM,1298,1224,922,6,45,2197
ANDHRA PRADESH,MEDAK,KALHER,533,457,104,26,0,587
ANDHRA PRADESH,MEDAK,KANGTI,54,43,23,1,0,67
ANDHRA PRADESH,MEDAK,KOHIR,271,119,50,120,8,297
ANDHRA PRADESH,MEDAK,KONDAPAK,765,726,546,5,31,1308
ANDHRA PRADESH,MEDAK,KONDAPUR,482,420,277,2,1,700
ANDHRA PRADESH,MEDAK,KOWDIPALLI,2929,2197,1071,481,34,3783
ANDHRA PRADESH,MEDAK,KULCHARAM,1487,1152,463,888,1,2504
ANDHRA PRADESH,MEDAK,MEDAK,1725,1757,1086,2,1,2846
ANDHRA PRADESH,MEDAK,MIRDODDI,1012,993,780,1,16,1790
ANDHRA PRADESH,MEDAK,MULUG,1652,1528,1026,19,1,2574
ANDHRA PRADESH,MEDAK,MUNPALLE,311,125,82,136,2,345
ANDHRA PRADESH,MEDAK,NANGANUR,224,169,98,15,2,284
ANDHRA PRADESH,MEDAK,NARAYANKHED,62,55,22,0,0,77
ANDHRA PRADESH,MEDAK,NARSAPUR,2000,1544,1040,443,6,3033
ANDHRA PRADESH,MEDAK,NYALKAL,151,39,30,88,3,160
ANDHRA PRADESH,MEDAK,PAPANNAPET,658,667,324,0,0,991
ANDHRA PRADESH,MEDAK,PATANCHERU,774,729,595,0,0,1324
ANDHRA PRADESH,MEDAK,RAIKODE,57,32,32,22,0,86
ANDHRA PRADESH,MEDAK,RAMAYAMPET,698,481,231,389,1,1102
ANDHRA PRADESH,MEDAK,RAMCHANDRAPURAM,391,331,206,0,3,540
ANDHRA PRADESH,MEDAK,REGODE,121,70,55,27,24,176
ANDHRA PRADESH,MEDAK,SADASIVPET,864,390,215,380,4,989
ANDHRA PRADESH,MEDAK,SANGAREDDY,1443,1311,779,23,1,2114
ANDHRA PRADESH,MEDAK,SHANKARAMPET[A],174,166,114,6,0,286
ANDHRA PRADESH,MEDAK,SHANKARAMPET[R],574,540,268,56,5,869
ANDHRA PRADESH,MEDAK,SHIVAMPET,721,675,526,40,1,1242
ANDHRA PRADESH,MEDAK,SIDDIPET,187,173,173,12,2,360
ANDHRA PRADESH,MEDAK,TEKMAL,774,766,393,0,0,1159
ANDHRA PRADESH,MEDAK,TUPRAN,195,147,80,23,0,250
ANDHRA PRADESH,MEDAK,WARGAL,1846,1649,1231,9,67,2956
ANDHRA PRADESH,MEDAK,YELDURTHY,660,628,495,0,0,1123
ANDHRA PRADESH,MEDAK,ZAHIRABAD,709,189,78,445,0,712
ANDHRA PRADESH,NALGONDA,ALAIR,279,163,116,0,0,279
ANDHRA PRADESH,NALGONDA,ANUMULA,547,369,175,81,0,625
ANDHRA PRADESH,NALGONDA,ATMAKUR(M),29,25,20,0,0,45
ANDHRA PRADESH,NALGONDA,ATMAKUR(S),427,385,262,2,8,657
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,541,349,255,98,3,705
ANDHRA PRADESH,NALGONDA,BIBINAGAR,399,388,318,5,2,713
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,736,738,610,0,0,1348
ANDHRA PRADESH,NALGONDA,CHANDAM PET,63,52,19,2,4,77
ANDHRA PRADESH,NALGONDA,CHANDUR,563,429,363,51,2,845
ANDHRA PRADESH,NALGONDA,CHILKUR,9,9,9,0,0,18
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,40,34,30,0,0,64
ANDHRA PRADESH,NALGONDA,CHITYALA,471,377,285,23,0,685
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,84,65,37,0,0,102
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,284,185,156,15,0,356
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,82,81,64,1,0,146
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,8,8,7,0,0,15
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,31,29,22,0,0,51
ANDHRA PRADESH,NALGONDA,GUNDALA,293,204,165,0,0,369
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,354,262,232,24,0,518
ANDHRA PRADESH,NALGONDA,GURRAMPODE,119,99,80,9,0,188
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,6,6,4,0,0,10
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,277,239,181,2,1,423
ANDHRA PRADESH,NALGONDA,KANGAL,910,811,748,65,0,1624
ANDHRA PRADESH,NALGONDA,KATTANGOOR,436,408,353,12,0,773
ANDHRA PRADESH,NALGONDA,KETHE PALLE,21,20,11,0,0,31
ANDHRA PRADESH,NALGONDA,KODAD,6,3,6,0,0,9
ANDHRA PRADESH,NALGONDA,M.TURKA PALLE,253,228,155,20,0,403
ANDHRA PRADESH,NALGONDA,MARRIGUDA,212,164,139,3,0,306
ANDHRA PRADESH,NALGONDA,MELLA CHERVU,154,20,137,0,0,157
ANDHRA PRADESH,NALGONDA,MIRYALAGUDA,243,218,169,21,0,408
ANDHRA PRADESH,NALGONDA,MOTHEY,407,371,399,0,0,770
ANDHRA PRADESH,NALGONDA,MOTHKUR,467,372,296,1,7,676
ANDHRA PRADESH,NALGONDA,MUNAGALA,1,1,1,0,0,2
ANDHRA PRADESH,NALGONDA,MUNUGODE,223,223,224,0,0,447
ANDHRA PRADESH,NALGONDA,NADIGUDEM,14,9,2,4,1,16
ANDHRA PRADESH,NALGONDA,NAKREKAL,69,46,31,11,15,103
ANDHRA PRADESH,NALGONDA,NALGONDA,599,443,383,6,7,839
ANDHRA PRADESH,NALGONDA,NARAYANPUR,819,789,791,38,11,1629
ANDHRA PRADESH,NALGONDA,NARKETPALLE,207,152,104,102,0,358
ANDHRA PRADESH,NALGONDA,NEREDCHERLA,35,32,24,0,0,56
ANDHRA PRADESH,NALGONDA,NIDAMANOOR,389,300,267,79,9,655
ANDHRA PRADESH,NALGONDA,PEDDA ADISERLA PALLE,55,55,33,1,0,89
ANDHRA PRADESH,NALGONDA,PEDDAVOORA,484,296,228,163,0,687
ANDHRA PRADESH,NALGONDA,PENPAHAD,242,160,148,47,0,355
ANDHRA PRADESH,NALGONDA,POCHAMPALLE,159,134,124,6,0,264
ANDHRA PRADESH,NALGONDA,RAJAPET,262,171,119,0,0,290
ANDHRA PRADESH,NALGONDA,RAMANNAPETA,254,245,176,3,7,431
ANDHRA PRADESH,NALGONDA,SALI GOURARAM,149,131,114,26,12,283
ANDHRA PRADESH,NALGONDA,SURYAPET,89,86,86,0,0,172
ANDHRA PRADESH,NALGONDA,THIPPARTHI,369,214,137,6,13,370
ANDHRA PRADESH,NALGONDA,THIRUMALAGIRI,333,263,191,1,8,463
ANDHRA PRADESH,NALGONDA,THRIPURARAM,228,180,122,49,0,351
ANDHRA PRADESH,NALGONDA,THUNGATHURTHI,156,150,139,4,1,294
ANDHRA PRADESH,NALGONDA,VALIGONDA,207,163,122,2,0,287
ANDHRA PRADESH,NALGONDA,VEMULA PALLE,685,639,549,1,0,1189
ANDHRA PRADESH,NALGONDA,YADAGIRIGUTTA,157,143,99,13,0,255
ANDHRA PRADESH,NELLORE,ALLUR,242,117,162,6,1,286
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,719,499,368,187,0,1054
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,69,24,45,0,0,69
ANDHRA PRADESH,NELLORE,ATMAKUR,925,497,481,51,0,1029
ANDHRA PRADESH,NELLORE,BALAYAPALLE,126,39,52,84,0,175
ANDHRA PRADESH,NELLORE,BOGOLE,290,222,234,11,0,467
ANDHRA PRADESH,NELLORE,BUT'PALEM (VAVVERU),2483,758,1800,458,47,3063
ANDHRA PRADESH,NELLORE,CHEJERLA,589,266,301,214,0,781
ANDHRA PRADESH,NELLORE,CHILLAKUR,392,266,198,97,0,561
ANDHRA PRADESH,NELLORE,CHITTAMUR,2000,1026,1278,211,0,2515
ANDHRA PRADESH,NELLORE,DAGADARTHI,235,102,135,69,0,306
ANDHRA PRADESH,NELLORE,DAKKILI,176,157,34,4,0,195
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,1663,714,913,173,0,1800
ANDHRA PRADESH,NELLORE,DUTTALUR,151,36,36,88,0,160
ANDHRA PRADESH,NELLORE,GUDUR,1162,266,308,662,8,1244
ANDHRA PRADESH,NELLORE,INDUKURPET,4155,3406,893,92,2,4393
ANDHRA PRADESH,NELLORE,JALADANKI,353,51,117,196,0,364
ANDHRA PRADESH,NELLORE,KALIGIRI,142,32,97,21,0,150
ANDHRA PRADESH,NELLORE,KALUVOYA,235,75,73,154,2,304
ANDHRA PRADESH,NELLORE,KAVALI,90,0,90,0,0,90
ANDHRA PRADESH,NELLORE,KODAVALUR,1334,1364,1219,0,0,2583
ANDHRA PRADESH,NELLORE,KONDAPURAM,143,5,113,25,0,143
ANDHRA PRADESH,NELLORE,KOTA,2166,1440,1973,10,0,3423
ANDHRA PRADESH,NELLORE,KOVUR,3853,3640,3280,186,1,7107
ANDHRA PRADESH,NELLORE,MANUBOLU,949,501,426,25,0,952
ANDHRA PRADESH,NELLORE,MARRIPADU,632,197,551,0,0,748
ANDHRA PRADESH,NELLORE,MUTHUKUR,1621,1602,32,0,0,1634
ANDHRA PRADESH,NELLORE,NAIDUPETA,3647,1484,3089,330,8,4911
ANDHRA PRADESH,NELLORE,NELLORE,1895,1434,1788,80,11,3313
ANDHRA PRADESH,NELLORE,OJILI,705,0,344,364,0,708
ANDHRA PRADESH,NELLORE,PELLAKUR,1536,1120,1057,50,0,2227
ANDHRA PRADESH,NELLORE,PODALAKUR,1343,174,576,610,18,1378
ANDHRA PRADESH,NELLORE,RAPUR,89,30,36,32,0,98
ANDHRA PRADESH,NELLORE,SANGAM,1272,911,1189,20,21,2141
ANDHRA PRADESH,NELLORE,SULLURPETA,1255,269,1079,0,0,1348
ANDHRA PRADESH,NELLORE,SYDAPURAM,749,285,166,374,21,846
ANDHRA PRADESH,NELLORE,TADA,337,250,337,0,0,587
ANDHRA PRADESH,NELLORE,THOTAPALLIGUDUR,3059,2986,2857,36,0,5879
ANDHRA PRADESH,NELLORE,VAKADU,2055,953,611,803,2,2369
ANDHRA PRADESH,NELLORE,VENKATACHALAM,355,136,178,177,0,491
ANDHRA PRADESH,NELLORE,VENKATAGIRI,219,112,151,28,0,291
ANDHRA PRADESH,NELLORE,VIDAVULUR,1784,1776,1282,17,17,3092
ANDHRA PRADESH,NELLORE,VINJAMUR,369,275,262,27,0,564
ANDHRA PRADESH,NIZAMABAD,ARMUR,1902,1948,997,0,6,2951
ANDHRA PRADESH,NIZAMABAD,BALKONDA,800,796,399,0,0,1195
ANDHRA PRADESH,NIZAMABAD,BANSWADA,492,491,451,0,1,943
ANDHRA PRADESH,NIZAMABAD,BHEEMGAL,1298,1221,572,10,93,1896
ANDHRA PRADESH,NIZAMABAD,BHIKNUR,4158,4158,2114,0,0,6272
ANDHRA PRADESH,NIZAMABAD,BICHKUNDA,1274,1120,786,123,7,2036
ANDHRA PRADESH,NIZAMABAD,BIRKOOR,2128,2122,1153,76,17,3368
ANDHRA PRADESH,NIZAMABAD,BODHAN,7463,7284,5021,25,0,12330
ANDHRA PRADESH,NIZAMABAD,DHARPALLE,708,702,519,3,0,1224
ANDHRA PRADESH,NIZAMABAD,DICHPALLE,1445,1438,756,45,26,2265
