-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to source of Finance. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.7.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to source of Finance", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.7.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Government Funds,Farmer's saving,Loan & Saving,Subsidy & Bank loan,Others,Total
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,4195,836,302,567,34,5934
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,2077,122,100,39,3,2341
MADHYA PRADESH,HOSHANGABAD,KESLA,1090,203,101,51,5,1450
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,1534,632,186,199,15,2566
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,2250,240,144,65,267,2966
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,1305,322,177,145,46,1995
MADHYA PRADESH,INDORE,DEPAL PUR,1335,339,89,28,7,1798
MADHYA PRADESH,INDORE,INDORE,1761,2427,93,0,433,4714
MADHYA PRADESH,INDORE,MHOW,3304,1990,381,93,11,5779
MADHYA PRADESH,INDORE,SANWER,295,90,15,8,8,416
MADHYA PRADESH,JABALPUR,BARGI,1761,336,163,64,38,2362
MADHYA PRADESH,JABALPUR,KUNDAM,190,64,113,67,2,436
MADHYA PRADESH,JABALPUR,MAJHOLI,1301,159,74,116,0,1650
MADHYA PRADESH,JABALPUR,PANAGAR,699,210,26,23,4,962
MADHYA PRADESH,JABALPUR,PATAN,128,23,5,5,4,165
MADHYA PRADESH,JABALPUR,SHAHPURA,2073,197,223,49,1,2543
MADHYA PRADESH,JABALPUR,SIHORA,1018,340,250,67,3,1678
MADHYA PRADESH,JHABUA,ALIRAJPUR,2020,332,590,145,18,3105
MADHYA PRADESH,JHABUA,BHABHARA,576,287,490,56,12,1421
MADHYA PRADESH,JHABUA,JHABUA,668,291,577,11,25,1572
MADHYA PRADESH,JHABUA,JOBAT,816,205,665,60,34,1780
MADHYA PRADESH,JHABUA,KATTHIWADA,482,193,143,59,7,884
MADHYA PRADESH,JHABUA,MEGHNAGAR,795,282,749,50,17,1893
MADHYA PRADESH,JHABUA,PETLAWAD,4989,461,247,22,45,5764
MADHYA PRADESH,JHABUA,RAMA,1443,205,309,48,67,2072
MADHYA PRADESH,JHABUA,RANAPUR,626,450,230,17,2,1325
MADHYA PRADESH,JHABUA,SONDWA,925,137,101,58,17,1238
MADHYA PRADESH,JHABUA,THANDLA,1847,382,298,6,6,2539
MADHYA PRADESH,JHABUA,UDAIGARH,473,692,201,67,5,1438
MADHYA PRADESH,KATNI,BADWARA,2605,226,253,192,0,3276
MADHYA PRADESH,KATNI,BAHORIBAND,1656,320,231,31,26,2264
MADHYA PRADESH,KATNI,DHIMAR KHERA,707,189,75,98,27,1096
MADHYA PRADESH,KATNI,KATNI,1501,115,33,25,1,1675
MADHYA PRADESH,KATNI,RITHI,623,279,165,50,21,1138
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,1857,238,186,253,11,2545
MADHYA PRADESH,KHANDWA,BALADI,2980,305,268,74,182,3809
MADHYA PRADESH,KHANDWA,BURHANPUR,6312,834,229,152,349,7876
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,6234,741,446,172,11,7604
MADHYA PRADESH,KHANDWA,HARSOOD,4408,627,422,102,5,5564
MADHYA PRADESH,KHANDWA,KHAKNAR,3860,1736,584,155,16,6351
MADHYA PRADESH,KHANDWA,KHALWA,3984,868,284,199,51,5386
MADHYA PRADESH,KHANDWA,KHANDWA,6123,693,254,97,24,7191
MADHYA PRADESH,KHANDWA,PANDHANA,7837,1309,359,264,17,9786
MADHYA PRADESH,KHANDWA,PUNASA,7840,664,400,77,390,9371
MADHYA PRADESH,KHARGONE,BARWAHA,11943,732,187,298,720,13880
MADHYA PRADESH,KHARGONE,BHAGWANPURA,2073,241,127,15,8,2464
MADHYA PRADESH,KHARGONE,BHIKANGAON,5793,1046,379,86,10,7314
MADHYA PRADESH,KHARGONE,GOGAWA,4195,331,192,58,7,4783
MADHYA PRADESH,KHARGONE,KASRAWAD,7067,357,254,105,5,7788
MADHYA PRADESH,KHARGONE,KHARGONE,4703,546,438,93,8,5788
MADHYA PRADESH,KHARGONE,MAHESHWAR,8173,299,165,211,9,8857
MADHYA PRADESH,KHARGONE,SEGOAN,2119,396,671,125,3,3314
MADHYA PRADESH,KHARGONE,ZIRNYA,2545,529,123,41,4,3242
MADHYA PRADESH,MANDLA,BICHHIA,344,125,22,31,1,523
MADHYA PRADESH,MANDLA,BIJADANDI,17,4,0,12,0,33
MADHYA PRADESH,MANDLA,GHUGHRI,6,3,0,4,0,13
MADHYA PRADESH,MANDLA,MANDLA,303,329,47,14,19,712
MADHYA PRADESH,MANDLA,MAWAI,11,12,70,37,0,130
MADHYA PRADESH,MANDLA,MOHGAON,207,4,15,38,2,266
MADHYA PRADESH,MANDLA,NAINPUR,444,24,19,33,5,525
MADHYA PRADESH,MANDLA,NARAYANGANJ,47,10,115,118,12,302
MADHYA PRADESH,MANDLA,NIVAS,47,17,23,97,0,184
MADHYA PRADESH,MANDSAUR,BHANPURA,6993,190,178,9,14,7384
MADHYA PRADESH,MANDSAUR,GAROTH,15994,891,253,82,199,17419
MADHYA PRADESH,MANDSAUR,MALHARGAR,19207,401,80,79,214,19981
MADHYA PRADESH,MANDSAUR,MANDSAUR,26565,1512,245,329,741,29392
MADHYA PRADESH,MANDSAUR,SITAMAU,22146,441,207,101,838,23733
MADHYA PRADESH,MORENA,AMBAH,1457,71,39,3,6,1576
MADHYA PRADESH,MORENA,JOURA,2644,51,47,20,126,2888
MADHYA PRADESH,MORENA,KAILARAS,1590,68,47,76,63,1844
MADHYA PRADESH,MORENA,MORENA,4161,191,60,63,105,4580
MADHYA PRADESH,MORENA,PAHARGARH,622,1,0,2,5,630
MADHYA PRADESH,MORENA,PORSA,1778,277,29,19,56,2159
MADHYA PRADESH,MORENA,SABALGARH,962,52,15,23,79,1131
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,1551,624,113,35,16,2339
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,2357,797,316,44,36,3550
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,890,197,29,26,16,1158
MADHYA PRADESH,NARSINGHPUR,KARELI,185,130,27,23,14,379
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,774,540,132,13,82,1541
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,1585,1114,200,16,19,2934
MADHYA PRADESH,NEEMUCH,JAWAD,12616,562,78,42,295,13593
MADHYA PRADESH,NEEMUCH,MANASA,15074,375,87,31,226,15793
MADHYA PRADESH,NEEMUCH,NEEMUCH,17812,130,31,40,137,18150
MADHYA PRADESH,PANNA,AJAYGARH,1681,1390,165,12,48,3296
MADHYA PRADESH,PANNA,GUNOUR,465,140,46,11,2,664
MADHYA PRADESH,PANNA,PANNA,1013,149,38,4,9,1213
MADHYA PRADESH,PANNA,PAWAI,590,241,57,31,21,940
MADHYA PRADESH,PANNA,SHAHNAGAR,479,60,113,7,0,659
MADHYA PRADESH,RAISEN,ABDULLA GANJ,125,141,59,68,2,395
MADHYA PRADESH,RAISEN,BADI,1037,111,193,37,5,1383
MADHYA PRADESH,RAISEN,BEGAMGANJ,1827,372,79,55,65,2398
MADHYA PRADESH,RAISEN,GAIRATGANJ,1160,65,134,54,0,1413
MADHYA PRADESH,RAISEN,SANCHI,556,195,33,47,13,844
MADHYA PRADESH,RAISEN,SILVANI,990,578,384,132,30,2114
MADHYA PRADESH,RAISEN,UDAYPURA,1565,386,311,174,1,2437
MADHYA PRADESH,RAJGARH,BIAORA,12923,489,88,202,9,13711
MADHYA PRADESH,RAJGARH,KHILCHIPUR,9624,578,26,46,28,10302
MADHYA PRADESH,RAJGARH,NARSINGARH,12321,331,51,285,11,12999
MADHYA PRADESH,RAJGARH,RAJGARH,9729,943,283,234,121,11310
MADHYA PRADESH,RAJGARH,SARANGPUR,9818,1074,170,249,14,11325
MADHYA PRADESH,RAJGARH,ZEERAPUR],9575,801,57,163,38,10634
MADHYA PRADESH,RATLAM,ALOT,8110,654,107,100,115,9086
MADHYA PRADESH,RATLAM,BAJNA,1901,165,19,28,9,2122
MADHYA PRADESH,RATLAM,JAORA,10349,485,193,99,113,11239
MADHYA PRADESH,RATLAM,PIPLODA,9003,315,72,23,245,9658
MADHYA PRADESH,RATLAM,RATLAM,7596,1379,239,197,219,9630
MADHYA PRADESH,RATLAM,SAILANA,2194,453,155,138,48,2988
MADHYA PRADESH,REWA,GANGEO,760,140,13,4,0,917
MADHYA PRADESH,REWA,HANUMANA,608,17,6,0,2,633
MADHYA PRADESH,REWA,JAWA,2511,244,42,15,6,2818
MADHYA PRADESH,REWA,MAUGANJ,272,5,11,5,7,300
MADHYA PRADESH,REWA,NAIGARHI,614,34,2,5,0,655
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,748,75,30,21,7,881
MADHYA PRADESH,REWA,REWA,848,145,47,2,3,1045
MADHYA PRADESH,REWA,SIRMOUR,1803,122,30,5,1,1961
MADHYA PRADESH,REWA,TEONTHER,2450,67,30,9,1,2557
MADHYA PRADESH,SAGAR,BANDA,4976,386,203,100,14,5679
MADHYA PRADESH,SAGAR,BINA,1138,192,98,76,36,1540
MADHYA PRADESH,SAGAR,DEORI,4024,431,286,87,73,4901
MADHYA PRADESH,SAGAR,JAISINAGAR,4236,216,96,65,45,4658
MADHYA PRADESH,SAGAR,KESLI,3452,236,283,22,37,4030
MADHYA PRADESH,SAGAR,KHURAI,1746,700,253,62,19,2780
MADHYA PRADESH,SAGAR,MALTHONE,1948,296,79,90,38,2451
MADHYA PRADESH,SAGAR,RAHATGARH,3059,278,126,71,9,3543
MADHYA PRADESH,SAGAR,REHLI,4873,807,88,118,31,5917
MADHYA PRADESH,SAGAR,SAGAR,6037,278,344,92,54,6805
MADHYA PRADESH,SAGAR,SHAHGARH,1836,313,101,67,42,2359
MADHYA PRADESH,SATNA,AMARPATAN,1420,136,40,102,9,1707
MADHYA PRADESH,SATNA,MAIHAR,2456,319,172,379,3,3329
MADHYA PRADESH,SATNA,MAJHAGAWAN,2077,318,122,146,52,2715
MADHYA PRADESH,SATNA,NAGOD,1596,367,261,260,29,2513
MADHYA PRADESH,SATNA,RAMNAGER,1265,190,52,237,8,1752
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,1908,139,39,208,26,2320
MADHYA PRADESH,SATNA,SOHAWAL,1239,158,49,84,3,1533
MADHYA PRADESH,SATNA,UCHEHARA,2627,230,123,279,6,3265
MADHYA PRADESH,SEHORE,ASHTA,6700,519,366,208,4,7797
MADHYA PRADESH,SEHORE,BUDHNI,2154,529,192,227,1,3103
MADHYA PRADESH,SEHORE,ICHAWAR,4433,218,521,53,14,5239
MADHYA PRADESH,SEHORE,NASRULLAGANJ,3089,623,441,269,10,4432
MADHYA PRADESH,SEHORE,SEHORE,6998,482,112,34,108,7734
MADHYA PRADESH,SEONI,BARGHAT,2052,208,143,80,10,2493
MADHYA PRADESH,SEONI,CHHAPARA,2118,200,304,67,51,2740
MADHYA PRADESH,SEONI,DHANORA,423,165,61,54,7,710
MADHYA PRADESH,SEONI,GHANSOR,236,53,34,22,8,353
MADHYA PRADESH,SEONI,KEOLARI,976,142,70,50,27,1265
MADHYA PRADESH,SEONI,KURAI,3417,323,273,70,97,4180
MADHYA PRADESH,SEONI,LAKHNADON,3256,270,103,236,325,4190
MADHYA PRADESH,SEONI,SEONI,5058,603,500,163,102,6426
MADHYA PRADESH,SHAHDOL,ANUPPUR,179,10,2,0,1,192
MADHYA PRADESH,SHAHDOL,BEOHARI,539,55,64,42,13,713
MADHYA PRADESH,SHAHDOL,BURHAR,88,6,30,16,14,154
MADHYA PRADESH,SHAHDOL,GOHPARU,75,7,12,6,0,100
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,806,93,42,93,44,1078
MADHYA PRADESH,SHAHDOL,JAITHARI,977,98,84,42,13,1214
MADHYA PRADESH,SHAHDOL,KOTMA,9,2,1,4,0,16
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,86,0,0,5,19,110
MADHYA PRADESH,SHAHDOL,SOHAGPUR,440,63,45,15,39,602
MADHYA PRADESH,SHAJAPUR,AGAR,4297,337,286,158,260,5338
MADHYA PRADESH,SHAJAPUR,BAROD,7171,149,108,89,154,7671
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,7676,186,94,135,141,8232
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,7031,645,284,62,176,8198
MADHYA PRADESH,SHAJAPUR,NALKHEDA,4069,80,51,18,222,4440
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,6713,548,134,75,212,7682
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,3682,1034,81,87,176,5060
MADHYA PRADESH,SHAJAPUR,SUSNER,6852,133,106,91,108,7290
MADHYA PRADESH,SHEOPUR,KARHAL,87,2,24,0,7,120
MADHYA PRADESH,SHEOPUR,SHEOPUR,285,44,15,28,64,436
MADHYA PRADESH,SHEOPUR,VIJAYPUR,2794,97,11,127,591,3620
MADHYA PRADESH,SHIVPURI,BADARWAS,2226,603,421,6,113,3369
MADHYA PRADESH,SHIVPURI,KARERA,4945,46,24,24,55,5094
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,10242,233,111,156,451,11193
MADHYA PRADESH,SHIVPURI,KOLARAS,3474,201,58,27,115,3875
MADHYA PRADESH,SHIVPURI,NARWAR,5638,142,70,112,590,6552
MADHYA PRADESH,SHIVPURI,PICHHORE,6061,125,58,6,80,6330
MADHYA PRADESH,SHIVPURI,POHARI,2334,386,30,22,257,3029
MADHYA PRADESH,SHIVPURI,SHIVPURI,2567,274,78,260,788,3967
MADHYA PRADESH,SIDHI,CHITRANGI,478,26,9,3,4,520
MADHYA PRADESH,SIDHI,DEOSAR,1117,168,143,14,6,1448
MADHYA PRADESH,SIDHI,KUSMI,174,14,8,11,8,215
MADHYA PRADESH,SIDHI,MAJHOULI,1376,100,35,21,2,1534
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,1031,276,57,30,7,1401
MADHYA PRADESH,SIDHI,SIDHI,1363,162,252,28,0,1805
MADHYA PRADESH,SIDHI,SIHAWAL,1054,89,133,18,0,1294
MADHYA PRADESH,SIDHI,WAIDHAN,3585,298,127,40,5,4055
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,11153,242,106,28,29,11558
MADHYA PRADESH,TIKAMGARH,JATARA,10627,136,223,2,56,11044
MADHYA PRADESH,TIKAMGARH,NIWARI,7791,68,25,2,7,7893
MADHYA PRADESH,TIKAMGARH,PALERA,9026,138,93,11,1,9269
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,8987,242,40,2,7,9278
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,9526,320,96,82,25,10049
MADHYA PRADESH,UJJAIN,BARNAGAR,2131,473,102,3,51,2760
MADHYA PRADESH,UJJAIN,GHATTIA,3824,1166,341,279,130,5740
MADHYA PRADESH,UJJAIN,KHACHROD,10114,261,361,286,190,11212
MADHYA PRADESH,UJJAIN,MEHIDPUR,7777,228,887,283,68,9243
MADHYA PRADESH,UJJAIN,TARANA,5061,1481,431,419,39,7431
MADHYA PRADESH,UJJAIN,UJJAIN,2271,1211,560,398,45,4485
MADHYA PRADESH,UMARIA,KARKELI,781,107,43,74,2,1007
MADHYA PRADESH,UMARIA,MANPUR,1022,79,69,21,5,1196
MADHYA PRADESH,UMARIA,PALI,132,11,3,8,25,179
MADHYA PRADESH,VIDISHA,BASODA,1995,1076,153,153,174,3551
MADHYA PRADESH,VIDISHA,GYARASPUR,885,921,219,58,21,2104
MADHYA PRADESH,VIDISHA,KURWAI,819,500,115,34,15,1483
MADHYA PRADESH,VIDISHA,LATERI,1009,599,38,34,48,1728
MADHYA PRADESH,VIDISHA,NATERAN,2597,1359,532,97,24,4609
MADHYA PRADESH,VIDISHA,SIRONJ,1440,223,22,13,88,1786
MADHYA PRADESH,VIDISHA,VIDISHA,569,211,45,12,5,842
MAHARASHTRA,AHMEDNAGAR,AKOLA,8139,1273,796,234,75,10517
MAHARASHTRA,AHMEDNAGAR,JAMKHED,5404,77,61,35,2,5579
MAHARASHTRA,AHMEDNAGAR,KARJAT,10167,684,65,53,103,11072
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,8738,2170,54,122,40,11124
MAHARASHTRA,AHMEDNAGAR,NAGAR,8274,1644,615,48,16,10597
MAHARASHTRA,AHMEDNAGAR,NEVASA,12062,300,36,47,28,12473
MAHARASHTRA,AHMEDNAGAR,PARNER,12365,1648,238,615,108,14974
MAHARASHTRA,AHMEDNAGAR,PATHARDI,7128,89,105,114,1012,8448
MAHARASHTRA,AHMEDNAGAR,RAHATA,7844,352,999,29,5,9229
MAHARASHTRA,AHMEDNAGAR,RAHURI,11894,27,138,23,1,12083
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,20027,336,304,73,9,20749
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,10300,34,62,184,90,10670
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,7677,165,25,67,33,7967
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,4821,625,1487,96,13,7042
MAHARASHTRA,AKOLA,AKOLA,1537,23,7,15,4,1586
MAHARASHTRA,AKOLA,AKOT,4447,103,31,1,0,4582
MAHARASHTRA,AKOLA,BALAPUR,1378,129,34,13,5,1559
MAHARASHTRA,AKOLA,BARSHI TAKLI,2204,712,170,13,28,3127
MAHARASHTRA,AKOLA,MURTIJAPUR,1702,284,20,9,463,2478
MAHARASHTRA,AKOLA,PATUR,2399,381,11,215,1,3007
MAHARASHTRA,AKOLA,TELHARA,3671,128,49,152,27,4027
MAHARASHTRA,AMRAVATI,ACHALPUR,5451,1067,341,375,0,7234
MAHARASHTRA,AMRAVATI,AMRAVATI,3160,515,225,53,36,3989
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,4691,544,55,47,4,5341
MAHARASHTRA,AMRAVATI,BHATKULI,651,22,1,2,1,677
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,8129,474,83,215,3,8904
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,3355,237,13,327,0,3932
MAHARASHTRA,AMRAVATI,CHIKHALDARA,283,125,92,415,15,930
MAHARASHTRA,AMRAVATI,DARYAPUR,573,9,17,117,1,717
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,4263,296,83,172,8,4822
MAHARASHTRA,AMRAVATI,DHARNI,863,186,95,695,31,1870
MAHARASHTRA,AMRAVATI,MORSHI,7817,1677,153,87,32,9766
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,4998,531,247,461,12,6249
MAHARASHTRA,AMRAVATI,TEOSA,4405,468,50,193,17,5133
MAHARASHTRA,AMRAVATI,WARUD,12133,1298,145,20,1,13597
MAHARASHTRA,AURANGABAD,AURANGABAD,10154,364,253,101,12,10884
MAHARASHTRA,AURANGABAD,FULAMBRI,7145,910,321,200,21,8597
MAHARASHTRA,AURANGABAD,GANAGAPUR,8497,1458,189,63,47,10254
MAHARASHTRA,AURANGABAD,KANNAD,12338,1546,398,220,113,14615
MAHARASHTRA,AURANGABAD,KHULDABAD,3501,418,112,51,7,4089
MAHARASHTRA,AURANGABAD,PAITHAN,6657,778,168,108,26,7737
MAHARASHTRA,AURANGABAD,SILLOD,8228,2149,591,312,46,11326
MAHARASHTRA,AURANGABAD,SOEGAON,3660,296,109,38,18,4121
MAHARASHTRA,AURANGABAD,VAIJAPUR,13945,2292,246,141,44,16668
MAHARASHTRA,BEED,AMBEJOGAI,2435,153,0,108,0,2696
MAHARASHTRA,BEED,ASHTI,4720,271,97,105,13,5206
MAHARASHTRA,BEED,BEED,2742,296,66,123,0,3227
MAHARASHTRA,BEED,DHARUR,647,112,8,38,2,807
MAHARASHTRA,BEED,GEORAI,2144,278,68,35,0,2525
MAHARASHTRA,BEED,KAIJ,4579,129,42,104,11,4865
MAHARASHTRA,BEED,MAJALGAON,1422,125,3,69,0,1619
MAHARASHTRA,BEED,PARLI,3472,101,44,188,3,3808
MAHARASHTRA,BEED,PATODA,1508,380,44,121,0,2053
MAHARASHTRA,BEED,SHIRUR (KASAR),1249,191,72,88,5,1605
MAHARASHTRA,BEED,WADWANI,2143,276,0,84,0,2503
MAHARASHTRA,BHANDARA,BHANDARA,603,179,93,474,39,1388
MAHARASHTRA,BHANDARA,LAKHANDUR,1615,577,19,352,18,2581
MAHARASHTRA,BHANDARA,LAKHANI,1122,134,76,313,21,1666
MAHARASHTRA,BHANDARA,MOHADI,932,111,287,130,10,1470
MAHARASHTRA,BHANDARA,PAVANI,2637,606,346,879,12,4480
MAHARASHTRA,BHANDARA,SAKOLI,845,433,104,70,15,1467
MAHARASHTRA,BHANDARA,TUMSAR,1861,491,221,303,49,2925
MAHARASHTRA,BULDANA,BULDANA,5829,203,238,77,3,6350
MAHARASHTRA,BULDANA,CHIKHLI,5293,1801,107,105,14,7320
MAHARASHTRA,BULDANA,DEULGAON RAJA,3686,128,53,42,6,3915
MAHARASHTRA,BULDANA,JALGAON JAMOD,3794,866,131,140,33,4964
MAHARASHTRA,BULDANA,KHAMGAON,5836,182,355,12,1,6386
MAHARASHTRA,BULDANA,LONAR,3260,73,41,65,1,3440
MAHARASHTRA,BULDANA,MALKAPUR,4549,27,33,125,0,4734
MAHARASHTRA,BULDANA,MEHKAR,4305,95,64,65,13,4542
MAHARASHTRA,BULDANA,MOTALA,4945,682,145,225,3,6000
MAHARASHTRA,BULDANA,NANDURA,4119,44,269,25,13,4470
MAHARASHTRA,BULDANA,SANGRAMPUR,2694,1757,5,27,25,4508
MAHARASHTRA,BULDANA,SHEGAON,2738,85,11,54,5,2893
MAHARASHTRA,BULDANA,SINDKHED RAJA,4034,510,257,68,6,4875
MAHARASHTRA,CHANDRAPUR,BALLARPUR,406,115,132,19,31,703
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,325,68,12,300,7,712
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,705,81,73,421,6,1286
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,341,69,44,306,8,768
MAHARASHTRA,CHANDRAPUR,CHIMUR,1102,174,29,649,4,1958
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,318,318,37,325,138,1136
MAHARASHTRA,CHANDRAPUR,KORPANA,340,38,7,6,0,391
MAHARASHTRA,CHANDRAPUR,MUL,630,10,0,124,0,764
MAHARASHTRA,CHANDRAPUR,NAGBHIR,449,201,25,958,273,1906
MAHARASHTRA,CHANDRAPUR,POMBHURNA,188,40,3,291,0,522
MAHARASHTRA,CHANDRAPUR,RAJURA,512,126,99,534,19,1290
MAHARASHTRA,CHANDRAPUR,SAWALI,198,85,17,334,13,647
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,222,24,4,270,13,533
MAHARASHTRA,CHANDRAPUR,WARORA,536,195,22,38,8,799
MAHARASHTRA,DHULE,DHULE,14949,1747,750,178,13,17637
MAHARASHTRA,DHULE,SAKRI,14335,2641,611,598,186,18371
MAHARASHTRA,DHULE,SHIRPUR,4508,363,331,455,33,5690
MAHARASHTRA,DHULE,SINDKHEDA,8012,644,39,383,30,9108
MAHARASHTRA,GADCHIROLI,AHERI,232,2,18,412,68,732
MAHARASHTRA,GADCHIROLI,ARMORI,167,37,234,930,5,1373
MAHARASHTRA,GADCHIROLI,BHAMRAGAD,10,0,76,181,1,268
MAHARASHTRA,GADCHIROLI,CHAMORSHI,523,37,64,750,21,1395
MAHARASHTRA,GADCHIROLI,DESAIGANJ (WADSA ),30,1,7,478,1,517
MAHARASHTRA,GADCHIROLI,DHANORA,263,9,22,813,13,1120
MAHARASHTRA,GADCHIROLI,ETTAPALLI,192,11,0,306,8,517
MAHARASHTRA,GADCHIROLI,GADCHIROLI,194,32,29,1066,62,1383
MAHARASHTRA,GADCHIROLI,KORCHI,313,1,0,409,7,730
MAHARASHTRA,GADCHIROLI,KURKHEDA,274,93,98,1323,13,1801
MAHARASHTRA,GADCHIROLI,MULCHERA,90,23,1,439,4,557
MAHARASHTRA,GADCHIROLI,SIRONCHA,536,24,73,138,1,772
MAHARASHTRA,GONDIYA,A / MORGAON,155,20,26,622,4,827
MAHARASHTRA,GONDIYA,AMGAON,285,103,44,395,1,828
MAHARASHTRA,GONDIYA,DEVRI,188,49,169,286,100,792
MAHARASHTRA,GONDIYA,GONDIYA,966,120,35,407,59,1587
MAHARASHTRA,GONDIYA,GOREGAON,491,38,135,398,36,1098
MAHARASHTRA,GONDIYA,SADAK ARJUNI,513,134,136,650,11,1444
MAHARASHTRA,GONDIYA,SALEKASA,64,8,91,385,3,551
MAHARASHTRA,GONDIYA,TIRODA,774,49,28,248,639,1738
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),3309,53,14,80,1,3457
MAHARASHTRA,HINGOLI,BASMATH,5405,75,41,28,0,5549
MAHARASHTRA,HINGOLI,HINGOLI,3608,9,16,152,0,3785
MAHARASHTRA,HINGOLI,KALAMNURI,3332,241,132,238,0,3943
MAHARASHTRA,HINGOLI,SENGAON,3527,168,76,145,5,3921
MAHARASHTRA,JALGAON,AMALNER,8650,811,55,394,6,9916
MAHARASHTRA,JALGAON,BHADGAON,6134,14,2,42,13,6205
MAHARASHTRA,JALGAON,BHUSAWAL,4162,158,55,82,2,4459
MAHARASHTRA,JALGAON,BODWAD,2899,574,13,179,4,3669
MAHARASHTRA,JALGAON,CHALISGAON,11911,236,52,142,157,12498
MAHARASHTRA,JALGAON,CHOPDA,4678,112,29,276,11,5106
MAHARASHTRA,JALGAON,DHARANGAON,4008,0,8,9,0,4025
MAHARASHTRA,JALGAON,ERANDOL,4941,16,6,2,0,4965
MAHARASHTRA,JALGAON,JALGAON,4133,166,31,16,0,4346
MAHARASHTRA,JALGAON,JAMNER,7473,3996,11,176,16,11672
MAHARASHTRA,JALGAON,MUKTAINAGAR,4941,757,401,96,36,6231
MAHARASHTRA,JALGAON,PACHORA,10666,209,6,43,4,10928
MAHARASHTRA,JALGAON,PAROLA,9697,724,61,593,12,11087
MAHARASHTRA,JALGAON,RAVER,5594,351,176,126,1,6248
MAHARASHTRA,JALGAON,YAWAL,5768,1743,319,262,21,8113
MAHARASHTRA,JALNA,AMBAD,4679,838,70,82,29,5698
MAHARASHTRA,JALNA,BADNAPUR,3424,1113,157,159,8,4861
MAHARASHTRA,JALNA,BHOKARDAN,6375,816,231,166,108,7696
MAHARASHTRA,JALNA,GHANSAWANGI,5600,317,135,108,38,6198
MAHARASHTRA,JALNA,JAFFERABAD,5840,292,185,65,12,6394
MAHARASHTRA,JALNA,JALNA,6546,568,245,84,226,7669
MAHARASHTRA,JALNA,MANTHA,5137,867,110,64,36,6214
MAHARASHTRA,JALNA,PARTUR,4752,636,158,71,14,5631
MAHARASHTRA,KOLHAPUR,AJRA,1275,721,93,124,3,2216
MAHARASHTRA,KOLHAPUR,BHUDARGAD,1901,248,64,98,4,2315
MAHARASHTRA,KOLHAPUR,CHANDGAD,3799,859,46,32,30,4766
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,4503,1397,61,44,227,6232
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,127,68,29,22,0,246
MAHARASHTRA,KOLHAPUR,HATKANANGALE,5596,1481,43,24,1,7145
MAHARASHTRA,KOLHAPUR,KAGAL,1515,2280,118,45,130,4088
MAHARASHTRA,KOLHAPUR,KARVIR,4004,1187,62,152,33,5438
