-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
BIHAR,GAYA,DUMARIYA,201,136,58,5,400
BIHAR,GAYA,FATEHPUR,332,258,114,1,705
BIHAR,GAYA,GAYA NAGAR,728,607,137,20,1492
BIHAR,GAYA,GURARU,368,543,196,3,1110
BIHAR,GAYA,GURUA,621,416,181,6,1224
BIHAR,GAYA,IMAMGANJ,423,381,156,10,970
BIHAR,GAYA,KHIZARSARAI,873,1069,278,9,2229
BIHAR,GAYA,KONCH,479,879,644,61,2063
BIHAR,GAYA,MANPUR,318,472,149,16,955
BIHAR,GAYA,MOHANPUR,136,181,8,1,326
BIHAR,GAYA,PARAIYA,417,587,341,7,1352
BIHAR,GAYA,SHERGHATTY,255,173,79,31,538
BIHAR,GAYA,TANKUPPA,56,372,511,14,953
BIHAR,GAYA,TEKARI,818,720,903,5,2446
BIHAR,GAYA,WAZIRGANJ,465,456,547,21,1489
BIHAR,GOPAALGANJ,BAIKUNTHPUR,666,771,415,60,1912
BIHAR,GOPAALGANJ,BARAULI,686,560,271,10,1527
BIHAR,GOPAALGANJ,BHOREY,1171,876,295,30,2372
BIHAR,GOPAALGANJ,BIJAIPUR,1187,773,178,25,2163
BIHAR,GOPAALGANJ,GOPALGANJ,427,374,109,8,918
BIHAR,GOPAALGANJ,HATHUA,816,879,321,25,2041
BIHAR,GOPAALGANJ,KATEYA,441,425,344,21,1231
BIHAR,GOPAALGANJ,KUCHAIKOTE,1557,880,142,38,2617
BIHAR,GOPAALGANJ,MANJHA,507,564,395,33,1499
BIHAR,GOPAALGANJ,PANCHDEWRI,360,464,145,9,978
BIHAR,GOPAALGANJ,PHULWARIYA,378,613,117,1,1109
BIHAR,GOPAALGANJ,SIDHWALIYA,165,220,143,7,535
BIHAR,GOPAALGANJ,THAWE,205,316,89,0,610
BIHAR,GOPAALGANJ,UCHKAGAON,884,640,185,17,1726
BIHAR,JAMUI,ALIGANJ,9,166,18,1,194
BIHAR,JAMUI,BARHAT,14,6,0,0,20
BIHAR,JAMUI,CHAKAI,5,0,0,0,5
BIHAR,JAMUI,GHIDHOR,57,161,228,1,447
BIHAR,JAMUI,JAMUI,282,579,415,39,1315
BIHAR,JAMUI,JHAJHA,90,105,26,0,221
BIHAR,JAMUI,KHAIRA,240,493,231,24,988
BIHAR,JAMUI,LAXMIPUR,16,0,0,11,27
BIHAR,JAMUI,SIKANDARA,135,209,179,0,523
BIHAR,JAMUI,SONO,129,29,59,1,218
BIHAR,JEHANABAD,ARWAL,430,346,200,10,986
BIHAR,JEHANABAD,GHOSHI,500,627,475,1,1603
BIHAR,JEHANABAD,HULASGANJ,261,451,338,14,1064
BIHAR,JEHANABAD,JEHANABAD,876,866,333,40,2115
BIHAR,JEHANABAD,KAKO,1141,1011,515,7,2674
BIHAR,JEHANABAD,KALER,102,464,52,6,624
BIHAR,JEHANABAD,KARPI,1106,868,451,87,2512
BIHAR,JEHANABAD,KURTHA,899,655,126,25,1705
BIHAR,JEHANABAD,MAKHDUMPUR,738,1098,556,24,2416
BIHAR,JEHANABAD,MODANGANJ,372,513,223,10,1118
BIHAR,JEHANABAD,RATNI,356,1099,475,5,1935
BIHAR,JEHANABAD,VANSHI,608,416,17,1,1042
BIHAR,KAIMUR (BHABUA),BHABUA,378,602,554,170,1704
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,44,145,85,16,290
BIHAR,KAIMUR (BHABUA),CHAINPUR,154,241,153,46,594
BIHAR,KAIMUR (BHABUA),CHAND,112,153,208,29,502
BIHAR,KAIMUR (BHABUA),DURGAWATI,384,588,537,8,1517
BIHAR,KAIMUR (BHABUA),KUDRA,672,1078,1164,31,2945
BIHAR,KAIMUR (BHABUA),MOHANIA,476,657,759,50,1942
BIHAR,KAIMUR (BHABUA),NUAON,258,462,562,136,1418
BIHAR,KAIMUR (BHABUA),RAMGARH,247,369,418,120,1154
BIHAR,KAIMUR (BHABUA),RAMPUR,135,138,265,59,597
BIHAR,KATIHAR,AMDABAD,345,380,322,25,1072
BIHAR,KATIHAR,AZAMNAGAR,1240,2389,1777,96,5502
BIHAR,KATIHAR,BALRAMPUR,1240,925,343,50,2558
BIHAR,KATIHAR,BARARI,839,1171,857,110,2977
BIHAR,KATIHAR,BARSOI,878,1563,811,72,3324
BIHAR,KATIHAR,DANDKHORA,423,462,354,25,1264
BIHAR,KATIHAR,FALKA,456,495,411,63,1425
BIHAR,KATIHAR,HASANGANJ,227,382,216,64,889
BIHAR,KATIHAR,KADWA,1032,1742,1584,337,4695
BIHAR,KATIHAR,KATIHAR,288,404,169,4,865
BIHAR,KATIHAR,KORHA,928,1121,602,152,2803
BIHAR,KATIHAR,KURSELA,348,129,37,0,514
BIHAR,KATIHAR,MANIHARI,600,770,287,38,1695
BIHAR,KATIHAR,MANSAHI,167,442,224,0,833
BIHAR,KATIHAR,PRANPUR,551,1340,328,21,2240
BIHAR,KATIHAR,SAMELI,440,517,405,129,1491
BIHAR,KHAGARIA,ALAULI,515,910,556,2,1983
BIHAR,KHAGARIA,BELDAUR,1472,567,109,52,2200
BIHAR,KHAGARIA,CHAUTHAM,699,497,392,114,1702
BIHAR,KHAGARIA,GOGRI,699,954,270,24,1947
BIHAR,KHAGARIA,KHAGARIA,1092,969,538,94,2693
BIHAR,KHAGARIA,MANSI,237,293,161,9,700
BIHAR,KHAGARIA,PARBATTA,788,1144,782,141,2855
BIHAR,KISHANGANJ,BAHADURGANJ,831,641,80,0,1552
BIHAR,KISHANGANJ,DIGHAL BANK,575,559,257,63,1454
BIHAR,KISHANGANJ,KISHANGANJ,249,498,248,10,1005
BIHAR,KISHANGANJ,KOCHADHAMAN,833,1121,736,27,2717
BIHAR,KISHANGANJ,POTHIA,211,588,457,60,1316
BIHAR,KISHANGANJ,TERHAGACHH,113,293,277,37,720
BIHAR,KISHANGANJ,THAKURGANJ,433,994,234,7,1668
BIHAR,LAKHISARAI,BARHIYA,411,235,224,10,880
BIHAR,LAKHISARAI,HALSI,715,665,184,20,1584
BIHAR,LAKHISARAI,LAKHISARAI,1311,654,258,21,2244
BIHAR,LAKHISARAI,PIPARYA,158,230,39,23,450
BIHAR,LAKHISARAI,RAMGHAR CHOK,191,553,195,9,948
BIHAR,LAKHISARAI,SURYAGARAH,215,428,372,14,1029
BIHAR,MADHEPURA,ALAMNAGAR,344,523,397,41,1305
BIHAR,MADHEPURA,BIHARIGANJ,288,337,277,17,919
BIHAR,MADHEPURA,CHAUSA,327,1195,276,40,1838
BIHAR,MADHEPURA,GAMHARIA,95,306,326,80,807
BIHAR,MADHEPURA,GAWALPARA,264,540,428,7,1239
BIHAR,MADHEPURA,GHAILARH,186,378,141,12,717
BIHAR,MADHEPURA,KUMAR KHAND,1055,1392,393,56,2896
BIHAR,MADHEPURA,MADHEPURA,474,342,285,5,1106
BIHAR,MADHEPURA,MURLIGANJ,424,887,540,184,2035
BIHAR,MADHEPURA,PURAINI,124,529,157,7,817
BIHAR,MADHEPURA,SHANKARPUR,130,358,434,58,980
BIHAR,MADHEPURA,SINGHESHWAR,265,621,362,44,1292
BIHAR,MADHEPURA,UDAKISHUNGANJ,279,600,545,283,1707
BIHAR,MADHUBANI,ANDHARATHADHI,205,113,35,0,353
BIHAR,MADHUBANI,BABUBARHI,252,309,100,9,670
BIHAR,MADHUBANI,BASOPATTI,311,455,65,2,833
BIHAR,MADHUBANI,BENIPATTI,249,305,126,4,684
BIHAR,MADHUBANI,BISFI,579,343,126,18,1066
BIHAR,MADHUBANI,GHOGHARDIHA,701,373,102,28,1204
BIHAR,MADHUBANI,HARLAKHI,446,81,27,1,555
BIHAR,MADHUBANI,JAYNAGAR,175,237,81,10,503
BIHAR,MADHUBANI,JHANJHARPUR,109,138,379,0,626
BIHAR,MADHUBANI,KHAJAULI,459,559,533,57,1608
BIHAR,MADHUBANI,KHUTAUNA,244,145,47,5,441
BIHAR,MADHUBANI,LADANIA,272,605,291,22,1190
BIHAR,MADHUBANI,LAKHANAUR,283,98,21,0,402
BIHAR,MADHUBANI,LAUKHI,487,190,150,26,853
BIHAR,MADHUBANI,MADHEPUR,282,134,51,0,467
BIHAR,MADHUBANI,MADHWAPUR,219,130,13,2,364
BIHAR,MADHUBANI,PANDAUL,756,316,57,4,1133
BIHAR,MADHUBANI,PHULPRAS,173,310,106,17,606
BIHAR,MADHUBANI,RAJNAGAR,472,620,268,66,1426
BIHAR,MADHUBANI,ROHIKA,219,89,10,22,340
BIHAR,MUNGER,ASARGANJ,162,135,76,0,373
BIHAR,MUNGER,BARIYARPUR,32,56,49,0,137
BIHAR,MUNGER,DHARAHARA,54,50,36,0,140
BIHAR,MUNGER,HAWALI KHAGARHPUR,78,270,89,17,454
BIHAR,MUNGER,JAMALPUR,108,67,8,0,183
BIHAR,MUNGER,SADAR MUNGER,30,64,98,9,201
BIHAR,MUNGER,SANGRAMPUR,243,245,55,11,554
BIHAR,MUNGER,TARAPUR,387,213,161,2,763
BIHAR,MUNGER,TATIA BAMBAR,111,252,112,0,475
BIHAR,MUZAFFARPUR,AURAI,245,352,716,497,1810
BIHAR,MUZAFFARPUR,BANDRA,438,616,187,17,1258
BIHAR,MUZAFFARPUR,BOCHAHAN,411,945,785,61,2202
BIHAR,MUZAFFARPUR,GAIGHAT,836,869,566,41,2312
BIHAR,MUZAFFARPUR,KANTI,1191,1021,559,31,2802
BIHAR,MUZAFFARPUR,KATRA,469,609,484,57,1619
BIHAR,MUZAFFARPUR,KURHANI,1618,1464,775,43,3900
BIHAR,MUZAFFARPUR,MINAPUR,752,1712,849,76,3389
BIHAR,MUZAFFARPUR,MORAUL,445,347,141,8,941
BIHAR,MUZAFFARPUR,MOTIPUR,856,1084,806,71,2817
BIHAR,MUZAFFARPUR,MUSHAHARI,501,846,386,4,1737
BIHAR,MUZAFFARPUR,PAROO,566,967,954,146,2633
BIHAR,MUZAFFARPUR,SAHEBGANJ,743,1090,429,65,2327
BIHAR,MUZAFFARPUR,SAKRA,885,853,390,104,2232
BIHAR,MUZAFFARPUR,SARAIYA,989,1051,561,31,2632
BIHAR,NALANDA,ASTHAWAN,573,469,132,0,1174
BIHAR,NALANDA,BEN,195,207,93,0,495
BIHAR,NALANDA,BIHARSHARIF,242,392,222,0,856
BIHAR,NALANDA,BIND,430,259,112,7,808
BIHAR,NALANDA,CHANDI,394,426,169,8,997
BIHAR,NALANDA,EKANGARSARAI,575,920,95,3,1593
BIHAR,NALANDA,GIRIYAK,483,479,312,0,1274
BIHAR,NALANDA,HARNAUT,535,613,404,33,1585
BIHAR,NALANDA,HILSA,853,634,297,47,1831
BIHAR,NALANDA,ISLAMPUR,1152,770,356,13,2291
BIHAR,NALANDA,KARAIPARSURAI,281,388,128,4,801
BIHAR,NALANDA,KATRISARAI,139,122,104,0,365
BIHAR,NALANDA,NAGARNAUSA,673,957,121,2,1753
BIHAR,NALANDA,NOORSARAI,177,164,75,0,416
BIHAR,NALANDA,PARWALPUR,205,251,53,6,515
BIHAR,NALANDA,RAHUI,295,217,119,4,635
BIHAR,NALANDA,RAJGIR,407,508,317,42,1274
BIHAR,NALANDA,SARMERA,141,444,330,40,955
BIHAR,NALANDA,SILAO,457,331,96,3,887
BIHAR,NALANDA,THARTHARI,83,261,170,2,516
BIHAR,NAWADA,AKBARPUR,1703,747,218,44,2712
BIHAR,NAWADA,GOVINDPUR,138,296,94,3,531
BIHAR,NAWADA,HASUA,363,789,542,22,1716
BIHAR,NAWADA,KASHICHAK,50,119,207,4,380
BIHAR,NAWADA,KAWAKOLE,715,80,58,9,862
BIHAR,NAWADA,MESKAUR,197,171,42,0,410
BIHAR,NAWADA,NARDIGUNJ,1056,322,67,0,1445
BIHAR,NAWADA,NARHAT,871,137,39,4,1051
BIHAR,NAWADA,NAWADA,1281,566,89,3,1939
BIHAR,NAWADA,PAKRIBRAWAN,747,314,20,9,1090
BIHAR,NAWADA,RAJAULI,990,525,167,2,1684
BIHAR,NAWADA,ROH,1041,185,93,18,1337
BIHAR,NAWADA,SIRDALA,509,161,162,4,836
BIHAR,NAWADA,WARISALIGUNJ,886,401,171,9,1467
BIHAR,PATNA,ATHAMALGOLA,347,159,66,1,573
BIHAR,PATNA,BAKHTIARPUR,356,491,143,6,996
BIHAR,PATNA,BARH,249,274,249,28,800
BIHAR,PATNA,BELCHCHI,141,106,92,6,345
BIHAR,PATNA,BIHTA,1033,610,270,141,2054
BIHAR,PATNA,DANAPUR-CUM-KHAGAUL,75,479,204,5,763
BIHAR,PATNA,DANIYAWAN,411,136,43,3,593
BIHAR,PATNA,DHANARUA,702,1591,585,7,2885
BIHAR,PATNA,DULHIN BAZAR,276,332,259,17,884
BIHAR,PATNA,FATUHA,777,445,141,106,1469
BIHAR,PATNA,GHOSWARI,315,274,59,49,697
BIHAR,PATNA,KHUSRUPUR,0,182,0,0,182
BIHAR,PATNA,MANER,324,331,293,55,1003
BIHAR,PATNA,MASAURHI,1531,1296,469,30,3326
BIHAR,PATNA,MOKAMA,210,191,150,53,604
BIHAR,PATNA,NAUBATPUR,393,921,755,41,2110
BIHAR,PATNA,PALIGANJ,356,340,31,1,728
BIHAR,PATNA,PANDARAK,765,455,101,19,1340
BIHAR,PATNA,PATNA SADAR,243,242,57,0,542
BIHAR,PATNA,PHULWARI,902,472,227,15,1616
BIHAR,PATNA,PUNPUN,785,729,325,16,1855
BIHAR,PATNA,SAMPATCHAK,486,350,228,6,1070
BIHAR,PATNA,VIKRAM,548,601,276,46,1471
BIHAR,PURNIA,AMOUR,377,879,311,21,1588
BIHAR,PURNIA,BAISA,314,957,284,2,1557
BIHAR,PURNIA,BAISI,287,977,396,70,1730
BIHAR,PURNIA,BANMANKHI,1064,662,235,15,1976
BIHAR,PURNIA,BARHARA KOTHI,855,471,165,42,1533
BIHAR,PURNIA,BHAWANIPUR,446,508,269,38,1261
BIHAR,PURNIA,DAGARUA,551,751,696,380,2378
BIHAR,PURNIA,DHAMDAHA,853,676,530,72,2131
BIHAR,PURNIA,JALALGARH,151,378,231,20,780
BIHAR,PURNIA,KASBA,721,318,91,7,1137
BIHAR,PURNIA,KRITYANAND NAGAR,724,829,216,34,1803
BIHAR,PURNIA,PURNEA EAST,343,750,691,14,1798
BIHAR,PURNIA,RUPOULI,490,702,518,69,1779
BIHAR,PURNIA,SRINAGAR,184,514,266,22,986
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,114,247,196,27,584
BIHAR,ROHTAS(SASARAM),BIKRAMGANJ,217,451,297,6,971
BIHAR,ROHTAS(SASARAM),CHENARI,80,104,128,11,323
BIHAR,ROHTAS(SASARAM),DAWATH,177,167,249,4,597
BIHAR,ROHTAS(SASARAM),DEHRI,732,651,588,2,1973
BIHAR,ROHTAS(SASARAM),DINARA,284,902,450,25,1661
BIHAR,ROHTAS(SASARAM),KARAKAT,253,307,408,17,985
BIHAR,ROHTAS(SASARAM),KARGAHAR,491,932,1597,255,3275
BIHAR,ROHTAS(SASARAM),KOCHAS,831,990,898,93,2812
BIHAR,ROHTAS(SASARAM),NASRIGANJ,199,129,135,5,468
BIHAR,ROHTAS(SASARAM),NAUHATTA,67,53,2,1,123
BIHAR,ROHTAS(SASARAM),NOKHA,274,194,101,1,570
BIHAR,ROHTAS(SASARAM),RAJPUR,128,132,156,1,417
BIHAR,ROHTAS(SASARAM),ROHTAS,307,286,183,5,781
BIHAR,ROHTAS(SASARAM),SANJHAULI,122,112,133,3,370
BIHAR,ROHTAS(SASARAM),SASARAM,251,321,475,7,1054
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,252,263,388,39,942
BIHAR,ROHTAS(SASARAM),SURAJPURA,89,213,197,5,504
BIHAR,ROHTAS(SASARAM),TILOUTTHU,1133,896,434,1,2464
BIHAR,SAHARSA,BANMA ITAHARI,156,239,129,36,560
BIHAR,SAHARSA,KAHARA,340,234,250,38,862
BIHAR,SAHARSA,MAHISHI,337,387,160,8,892
BIHAR,SAHARSA,NAUHATTA,241,389,703,143,1476
BIHAR,SAHARSA,PATARGHAT,603,357,348,66,1374
BIHAR,SAHARSA,SALKHUA,489,585,38,0,1112
BIHAR,SAHARSA,SATTAR KATTAIYA,157,699,197,9,1062
BIHAR,SAHARSA,SAUR BAZAR,207,562,1236,253,2258
BIHAR,SAHARSA,SIMRI BAKHTIARPUR,162,407,213,23,805
BIHAR,SAHARSA,SONBARSA,241,501,587,54,1383
BIHAR,SAMASTIPUR,BIBHUTIPUR,1201,1388,500,31,3120
BIHAR,SAMASTIPUR,BITHAN,156,518,321,119,1114
BIHAR,SAMASTIPUR,DALSINGHSARAI,534,520,515,43,1612
BIHAR,SAMASTIPUR,HASANPUR,615,778,133,19,1545
BIHAR,SAMASTIPUR,KALYANPUR,1378,1605,401,23,3407
BIHAR,SAMASTIPUR,KHANPUR,713,440,172,38,1363
BIHAR,SAMASTIPUR,MOHANPUR,135,123,96,60,414
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,618,576,123,18,1335
BIHAR,SAMASTIPUR,MORWA,490,576,307,47,1420
BIHAR,SAMASTIPUR,PATORI,182,270,237,45,734
BIHAR,SAMASTIPUR,PUSA,327,346,129,56,858
BIHAR,SAMASTIPUR,ROSERA,360,595,167,35,1157
BIHAR,SAMASTIPUR,SAMASTIPUR,919,462,150,19,1550
BIHAR,SAMASTIPUR,SARAIRANJAN,801,1021,517,27,2366
BIHAR,SAMASTIPUR,SHIVAJINAGAR,641,554,333,33,1561
BIHAR,SAMASTIPUR,SINGHIA,949,292,85,10,1336
BIHAR,SAMASTIPUR,TAJPUR,1068,387,112,4,1571
BIHAR,SAMASTIPUR,UJIYARPUR,859,1015,330,133,2337
BIHAR,SAMASTIPUR,VIDHYAPATINAGAR,478,718,147,3,1346
BIHAR,SAMASTIPUR,WARISHNAGAR,519,423,290,49,1281
BIHAR,SARAN,AMNAUR,9,43,0,4,56
BIHAR,SARAN,BANIYAPUR,626,782,362,5,1775
BIHAR,SARAN,DARIYAPUR,1468,940,96,2,2506
BIHAR,SARAN,DIGHWARA,710,114,67,0,891
BIHAR,SARAN,EKMA,1902,198,55,6,2161
BIHAR,SARAN,GARKHA,488,742,437,2,1669
BIHAR,SARAN,ISHUAPUR,644,505,220,1,1370
BIHAR,SARAN,JALAPUR,645,428,91,34,1198
BIHAR,SARAN,LAHLADPUR,270,153,120,2,545
BIHAR,SARAN,MAKER,44,98,56,57,255
BIHAR,SARAN,MANJHI,6,22,28,0,56
BIHAR,SARAN,MARAURAH,1473,516,79,9,2077
BIHAR,SARAN,MASHRAKH,486,600,155,11,1252
BIHAR,SARAN,NAGRA,394,313,70,13,790
BIHAR,SARAN,PANAPUR,287,423,201,70,981
BIHAR,SARAN,PARSA,445,664,564,35,1708
BIHAR,SARAN,REVILGANJ,458,201,105,10,774
BIHAR,SARAN,SADAR,856,225,28,2,1111
BIHAR,SARAN,SONPUR,504,5,0,0,509
BIHAR,SARAN,TRAIYA,671,505,100,12,1288
BIHAR,SHEKHPURA,ARIYARI,351,626,495,20,1492
BIHAR,SHEKHPURA,BARBIGHA,562,467,186,39,1254
BIHAR,SHEKHPURA,CHEWARA,199,213,98,16,526
BIHAR,SHEKHPURA,GHAT KUSUMBHA,85,98,72,2,257
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,110,352,153,20,635
BIHAR,SHEKHPURA,SHEKHPURA,70,356,111,35,572
BIHAR,SHEOHAR,DUMRI KATSARI,392,486,254,37,1169
BIHAR,SHEOHAR,PIPRAHARI,270,477,196,32,975
BIHAR,SHEOHAR,PURNHIYA,73,148,279,21,521
BIHAR,SHEOHAR,SHEOHAR,292,609,310,83,1294
BIHAR,SHEOHAR,TRIYANI,581,819,760,111,2271
BIHAR,SITAMARHI,BAIRGANIA,610,254,72,0,936
BIHAR,SITAMARHI,BAJPATTI,383,443,283,72,1181
BIHAR,SITAMARHI,BATHNAHA,839,1018,583,66,2506
BIHAR,SITAMARHI,BELSAND,429,377,242,32,1080
BIHAR,SITAMARHI,BOKHRA,84,310,111,51,556
BIHAR,SITAMARHI,CHORAUT,0,10,0,2,12
BIHAR,SITAMARHI,DUMRA,595,791,121,16,1523
BIHAR,SITAMARHI,MEJARGANJ,425,385,108,34,952
BIHAR,SITAMARHI,NANPUR,284,278,122,12,696
BIHAR,SITAMARHI,PARIHAR,484,290,232,6,1012
BIHAR,SITAMARHI,PARSAUNI,271,351,190,15,827
BIHAR,SITAMARHI,PUPARI,389,150,3,0,542
BIHAR,SITAMARHI,RIGA,449,570,318,58,1395
BIHAR,SITAMARHI,RUNNISAIDPUR,751,1031,698,60,2540
BIHAR,SITAMARHI,SONWARSA,470,365,282,39,1156
BIHAR,SITAMARHI,SUPPI,383,498,245,38,1164
BIHAR,SITAMARHI,SURSAND,41,139,28,6,214
BIHAR,SIWAN,ANDER,556,467,169,7,1199
BIHAR,SIWAN,BARHARIA,1231,782,320,42,2375
BIHAR,SIWAN,BASANTPUR,278,386,39,2,705
BIHAR,SIWAN,BHAGWANPUR-HAT,729,762,277,18,1786
BIHAR,SIWAN,DARAULI,961,689,290,37,1977
BIHAR,SIWAN,DARAUNDHA,838,723,84,6,1651
BIHAR,SIWAN,GOREAKOTHI,892,1020,373,15,2300
BIHAR,SIWAN,GUTHANI,446,485,275,13,1219
BIHAR,SIWAN,HASANPURA,567,478,219,8,1272
BIHAR,SIWAN,HUSSAINGANJ,932,312,67,1,1312
BIHAR,SIWAN,JIRADEI,667,532,132,7,1338
BIHAR,SIWAN,LAKRI NABIGANJ,452,509,81,6,1048
BIHAR,SIWAN,MAHARAJGANJ,976,706,93,0,1775
BIHAR,SIWAN,MAIRWA,476,311,200,7,994
BIHAR,SIWAN,NAUTAN,332,384,161,7,884
BIHAR,SIWAN,PACHRUKHI,1035,350,336,11,1732
BIHAR,SIWAN,RAGHUNATHPUR,385,664,454,53,1556
BIHAR,SIWAN,SISWAN,928,636,43,0,1607
BIHAR,SIWAN,SIWAN,1079,676,152,6,1913
BIHAR,SUPAUL,BASANTPUR,768,682,391,12,1853
BIHAR,SUPAUL,CHHATAPUR,638,1082,508,15,2243
BIHAR,SUPAUL,KISHANPUR,243,292,465,58,1058
BIHAR,SUPAUL,MARAUNA,52,418,109,17,596
BIHAR,SUPAUL,NIRMALI,184,197,119,0,500
BIHAR,SUPAUL,PIPRA,408,1163,481,16,2068
BIHAR,SUPAUL,PRATAPGANJ,262,118,45,70,495
BIHAR,SUPAUL,RAGHOPUR,470,381,243,21,1115
BIHAR,SUPAUL,SARAIGARH BHAPTIYAHI,218,323,144,12,697
BIHAR,SUPAUL,SUPAUL,771,470,151,2,1394
BIHAR,SUPAUL,TRIVENIGANJ,227,1101,827,66,2221
BIHAR,VAISHALI,BHAGWANPUR,600,555,281,6,1442
BIHAR,VAISHALI,BIDUPUR,602,510,181,33,1326
BIHAR,VAISHALI,CHEHRAKALA,399,344,249,34,1026
BIHAR,VAISHALI,DESARI,249,307,86,0,642
BIHAR,VAISHALI,GORAUL,724,741,157,10,1632
BIHAR,VAISHALI,HAJIPUR,973,1029,211,6,2219
BIHAR,VAISHALI,JANDAHA,853,985,397,69,2304
BIHAR,VAISHALI,LALGANJ,736,802,109,18,1665
BIHAR,VAISHALI,MAHNAR,541,331,61,6,939
BIHAR,VAISHALI,MAHUA,1217,631,136,9,1993
BIHAR,VAISHALI,PATEDHI BELSAR,17,245,292,70,624
BIHAR,VAISHALI,PATEPUR,2106,1351,431,39,3927
BIHAR,VAISHALI,RAGHOPUR,568,768,312,34,1682
BIHAR,VAISHALI,RAJAPAKAR,968,277,48,8,1301
BIHAR,VAISHALI,SAHDEI BUZURG,315,388,294,8,1005
BIHAR,VAISHALI,VAISHALI,797,503,201,38,1539
BIHAR,WEST CHAMPARAN,BAGAHA,180,366,396,62,1004
BIHAR,WEST CHAMPARAN,BAIRIA,72,304,490,50,916
BIHAR,WEST CHAMPARAN,BETTIAH,155,22,6,0,183
BIHAR,WEST CHAMPARAN,BHITAHA,122,365,222,7,716
BIHAR,WEST CHAMPARAN,CHANPATIA,174,653,307,40,1174
BIHAR,WEST CHAMPARAN,GAUNAHA,69,178,127,62,436
BIHAR,WEST CHAMPARAN,JOGAPATTI,316,490,388,54,1248
BIHAR,WEST CHAMPARAN,LAURIA,253,499,669,79,1500
BIHAR,WEST CHAMPARAN,MADHUBANI,369,130,248,8,755
BIHAR,WEST CHAMPARAN,MAINATAND,224,240,132,2,598
BIHAR,WEST CHAMPARAN,MAJHAULIA,773,1225,779,102,2879
BIHAR,WEST CHAMPARAN,NARKATIAGANJ,176,543,468,118,1305
BIHAR,WEST CHAMPARAN,NAUTAN,581,746,345,96,1768
BIHAR,WEST CHAMPARAN,PIPRASI,63,74,31,3,171
BIHAR,WEST CHAMPARAN,RAMNAGAR,181,426,150,205,962
BIHAR,WEST CHAMPARAN,SIDHAW,269,412,303,94,1078
BIHAR,WEST CHAMPARAN,SIKTA,300,421,126,18,865
BIHAR,WEST CHAMPARAN,THAKRAHA,88,158,44,0,290
CHANDIGARH,UT CHANDIGARH,UT CHANDIGARH,17,66,48,1,132
CHHATTISGARH,BASTER,JAGDALPUR,53,90,71,60,274
CHHATTISGARH,BASTER,KESHKAL,8,3,2,2,15
CHHATTISGARH,BASTER,KONDAGAON,9,7,14,3,33
CHHATTISGARH,BASTER,NARAYANPUR,0,0,0,3,3
CHHATTISGARH,BILASPUR,BELHA,29,54,135,7,225
CHHATTISGARH,BILASPUR,BILASPUR,87,167,301,37,592
CHHATTISGARH,BILASPUR,KOTA,14,29,70,12,125
CHHATTISGARH,BILASPUR,LORMI,31,61,193,14,299
CHHATTISGARH,BILASPUR,MASTURI,20,43,115,6,184
CHHATTISGARH,BILASPUR,MUNGELI,78,147,441,63,729
CHHATTISGARH,BILASPUR,PENDRA-ROAD,0,5,17,1,23
CHHATTISGARH,BILASPUR,TAKHATPUR,115,372,816,48,1351
CHHATTISGARH,DANTEWADA,BEEJAPUR,0,0,0,0,0
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,0,0,0,0,0
CHHATTISGARH,DANTEWADA,DANTEVADA,0,0,3,1,4
CHHATTISGARH,DANTEWADA,KONTA,2,4,16,2,24
CHHATTISGARH,DHAMTARI,DHAMTARI,1155,1477,1381,143,4156
CHHATTISGARH,DHAMTARI,KURUD,1213,1633,1461,54,4361
CHHATTISGARH,DHAMTARI,NAGARI,11,31,76,65,183
CHHATTISGARH,DURG,BALOD,242,487,703,31,1463
CHHATTISGARH,DURG,BEMETARA,73,201,691,195,1160
CHHATTISGARH,DURG,BERLA,0,0,4,28,32
CHHATTISGARH,DURG,DHMADHA,149,430,780,124,1483
CHHATTISGARH,DURG,DONDILOHAR,31,84,130,9,254
CHHATTISGARH,DURG,DURG,145,201,288,60,694
CHHATTISGARH,DURG,GUNDERDEHI,202,332,747,42,1323
CHHATTISGARH,DURG,GURUR,740,1046,1582,96,3464
CHHATTISGARH,DURG,NAVAGARH,32,89,333,184,638
CHHATTISGARH,DURG,PATAN,702,898,920,65,2585
CHHATTISGARH,DURG,SAJA,118,338,813,116,1385
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,8,6,7,1,22
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,101,152,322,57,632
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,31,81,210,29,351
