-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
GUJARAT,BHAVNAGAR,GHOGHA,1904,2540,2712,56,7212
GUJARAT,BHAVNAGAR,MAHUVA,8037,9143,8123,200,25503
GUJARAT,BHAVNAGAR,PALITANA,832,11075,315,1,12223
GUJARAT,BHAVNAGAR,SIHOR,4913,3946,2662,36,11557
GUJARAT,BHAVNAGAR,TALAJA,8851,8453,5311,23,22638
GUJARAT,BHAVNAGAR,UMRALA,1456,2192,2832,117,6597
GUJARAT,BHAVNAGAR,VALLABHIPUR,808,1093,1157,7,3065
GUJARAT,DAHOD,DEVGADH BARIA,2424,2225,1341,4,5994
GUJARAT,DAHOD,DHANPUR,622,498,474,4,1598
GUJARAT,DAHOD,DOHAD,732,894,1107,30,2763
GUJARAT,DAHOD,FATEPURA,1152,1626,2059,2,4839
GUJARAT,DAHOD,GARBADA,841,653,483,10,1987
GUJARAT,DAHOD,JHALOD,1992,2904,2615,8,7519
GUJARAT,DAHOD,LIMKHEDA,3231,2587,1371,31,7220
GUJARAT,DANG,DANG,211,332,787,58,1388
GUJARAT,GANDHINAGAR,DEHGAM,1,1,1,0,3
GUJARAT,GANDHINAGAR,GANDHINAGAR,1,7,24,0,32
GUJARAT,JAMNAGAR,BHANVAD,2172,3640,3700,14,9526
GUJARAT,JAMNAGAR,DHROL,822,1293,868,2,2985
GUJARAT,JAMNAGAR,JAMJODHPUR,1461,2818,3414,24,7717
GUJARAT,JAMNAGAR,JAMNAGAR,3165,4587,3916,33,11701
GUJARAT,JAMNAGAR,JODIYA,354,412,313,6,1085
GUJARAT,JAMNAGAR,KALAVAD,3380,5852,5112,24,14368
GUJARAT,JAMNAGAR,KALYANPUR,3392,4428,4552,17,12389
GUJARAT,JAMNAGAR,KHAMBHALIA,3137,4226,4977,54,12394
GUJARAT,JAMNAGAR,LALPUR,1866,3155,3789,21,8831
GUJARAT,JAMNAGAR,OKHA MANDAL,231,446,979,21,1677
GUJARAT,JUNAGADH,BHESANA,515,1065,1419,15,3014
GUJARAT,JUNAGADH,JUNAGADH,1590,2990,3485,21,8086
GUJARAT,JUNAGADH,KESHOD,3671,6288,1032,4,10995
GUJARAT,JUNAGADH,KODINAR,5564,4572,0,0,10136
GUJARAT,JUNAGADH,MALIA,6069,6091,0,0,12160
GUJARAT,JUNAGADH,MANAVADAR,4892,5009,3052,48,13001
GUJARAT,JUNAGADH,MANGROL,7945,5845,0,0,13790
GUJARAT,JUNAGADH,MENDARDA,1416,2372,2107,37,5932
GUJARAT,JUNAGADH,PATAN-VERAVAL,6171,3113,1202,42,10528
GUJARAT,JUNAGADH,SUTRAPADA,2903,1686,673,0,5262
GUJARAT,JUNAGADH,TALALA,2106,3463,2254,10,7833
GUJARAT,JUNAGADH,UNA,6546,9024,0,0,15570
GUJARAT,JUNAGADH,VATHALI,2178,3103,2537,37,7855
GUJARAT,JUNAGADH,VISAVADAR,1810,3502,4202,44,9558
GUJARAT,KACHCHH,ABDASA,213,425,953,105,1696
GUJARAT,KACHCHH,ANJAR,644,699,1631,345,3319
GUJARAT,KACHCHH,BHACHAU,124,353,1660,492,2629
GUJARAT,KACHCHH,BHUJ,534,754,1880,297,3465
GUJARAT,KACHCHH,GANDHIDHAM,14,41,148,10,213
GUJARAT,KACHCHH,LAKHPAT,39,75,353,60,527
GUJARAT,KACHCHH,MANDVI,673,1306,2303,197,4479
GUJARAT,KACHCHH,MUNDRA,570,938,1482,333,3323
GUJARAT,KACHCHH,NAKHATRANA,359,872,2685,183,4099
GUJARAT,KACHCHH,RAPAR,1034,1724,3357,243,6358
GUJARAT,KHEDA,BALASINOR,1831,601,316,27,2775
GUJARAT,KHEDA,KAPADVANJ,920,229,67,1,1217
GUJARAT,KHEDA,KATHLAL,694,445,463,26,1628
GUJARAT,KHEDA,KHEDA,64,86,169,0,319
GUJARAT,KHEDA,MAHUDHA,1521,484,276,92,2373
GUJARAT,KHEDA,MATAR,111,140,182,2,435
GUJARAT,KHEDA,MEHMEDABAD,721,293,132,100,1246
GUJARAT,KHEDA,NADIAD,329,341,445,26,1141
GUJARAT,KHEDA,THASRA,1255,546,237,32,2070
GUJARAT,KHEDA,VIRPUR,1341,577,151,79,2148
GUJARAT,MEHSANA,BECHARAJI,0,0,0,0,0
GUJARAT,MEHSANA,KADI,453,364,250,3,1070
GUJARAT,MEHSANA,KHERALU,561,776,885,78,2300
GUJARAT,MEHSANA,MEHSANA,39,22,21,0,82
GUJARAT,MEHSANA,SATLASANA,932,721,673,24,2350
GUJARAT,MEHSANA,UNJHA,17,13,8,0,38
GUJARAT,MEHSANA,VADNAGAR,496,565,653,68,1782
GUJARAT,MEHSANA,VIJAPUR,1,16,0,0,17
GUJARAT,MEHSANA,VISNAGAR,20,33,12,0,65
GUJARAT,NARMADA,DEDIAPADA,179,420,293,35,927
GUJARAT,NARMADA,NANDOD,362,426,107,1,896
GUJARAT,NARMADA,SAGBARA,38,209,388,14,649
GUJARAT,NARMADA,TILAKWADA,85,165,39,0,289
GUJARAT,NAVSARI,BANSDA,1312,1318,468,4,3102
GUJARAT,NAVSARI,CHIKHLI,1383,1456,1735,69,4643
GUJARAT,NAVSARI,GANDEVI,1577,382,161,4,2124
GUJARAT,NAVSARI,JALALPORE,657,366,211,2,1236
GUJARAT,NAVSARI,NAVSARI,1071,399,205,8,1683
GUJARAT,PANCHMAHAL,GHOGHAMBA,1433,1553,1053,14,4053
GUJARAT,PANCHMAHAL,GODHRA,2243,2401,2221,59,6924
GUJARAT,PANCHMAHAL,HALOL,761,687,460,7,1915
GUJARAT,PANCHMAHAL,JAMBUGHODA,736,401,39,5,1181
GUJARAT,PANCHMAHAL,KADANA,1150,1300,676,8,3134
GUJARAT,PANCHMAHAL,KALOL,1077,311,81,5,1474
GUJARAT,PANCHMAHAL,KHANPUR,861,847,630,3,2341
GUJARAT,PANCHMAHAL,LUNAWADA,2044,1412,1222,0,4678
GUJARAT,PANCHMAHAL,MORWAHADAF,1527,2116,1839,10,5492
GUJARAT,PANCHMAHAL,SANTRAMPUR,1932,1957,2144,0,6033
GUJARAT,PANCHMAHAL,SHEHERA,2116,2208,2530,16,6870
GUJARAT,PATAN,RADHANPUR,0,0,14,0,14
GUJARAT,PATAN,SAMI,20,0,0,0,20
GUJARAT,PATAN,SANTALPUR,0,1,0,5,6
GUJARAT,PATAN,SIDHPUR,4,26,22,0,52
GUJARAT,PORBANDAR,KUTIYANA,1507,2381,1888,13,5789
GUJARAT,PORBANDAR,PORBANDAR,5389,3209,2239,130,10967
GUJARAT,PORBANDAR,RANAVAV,1491,1975,1422,6,4894
GUJARAT,RAJKOT,DHORAJI,1982,2964,2408,68,7422
GUJARAT,RAJKOT,GONDAL,3449,5838,6157,387,15831
GUJARAT,RAJKOT,JAMKANDORNA,2449,3041,2549,14,8053
GUJARAT,RAJKOT,JASDAN,3915,4675,4670,541,13801
GUJARAT,RAJKOT,JETPUR,2261,3688,3217,61,9227
GUJARAT,RAJKOT,KOTADA SANGANI,604,585,441,9,1639
GUJARAT,RAJKOT,LODHIKA,1360,1754,1596,206,4916
GUJARAT,RAJKOT,MALIYA,386,418,312,3,1119
GUJARAT,RAJKOT,MORVI,1545,1748,1524,29,4846
GUJARAT,RAJKOT,PADDHARI,3281,1624,844,42,5791
GUJARAT,RAJKOT,RAJKOT,2428,4165,0,0,6593
GUJARAT,RAJKOT,TANKARA,2260,2347,1928,153,6688
GUJARAT,RAJKOT,UPLETA,2176,3818,3603,16,9613
GUJARAT,RAJKOT,WANKANER,3396,2839,1587,110,7932
GUJARAT,SABARKANTHA,BAYAD,2292,1935,1764,42,6033
GUJARAT,SABARKANTHA,BHILODA,3862,4029,2665,39,10595
GUJARAT,SABARKANTHA,DHANSURA,1511,1115,1480,94,4200
GUJARAT,SABARKANTHA,HIMATNAGAR,4335,3144,4081,158,11718
GUJARAT,SABARKANTHA,IDAR,5031,3309,3720,71,12131
GUJARAT,SABARKANTHA,KHEDBRAHMA,3764,2587,1519,88,7958
GUJARAT,SABARKANTHA,MALPUR,2802,2123,868,95,5888
GUJARAT,SABARKANTHA,MEGHRAJ,2615,2920,1614,66,7215
GUJARAT,SABARKANTHA,MODASA,1564,1376,1498,78,4516
GUJARAT,SABARKANTHA,PRANTIJ,1262,1266,647,14,3189
GUJARAT,SABARKANTHA,TALOD,684,702,487,26,1899
GUJARAT,SABARKANTHA,VADALI,1856,1608,1250,40,4754
GUJARAT,SABARKANTHA,VIJAYNAGAR,1745,1361,562,4,3672
GUJARAT,SURAT,BARDOLI,584,558,621,16,1779
GUJARAT,SURAT,CHORASI,946,653,371,6,1976
GUJARAT,SURAT,KAMREJ,387,568,545,2,1502
GUJARAT,SURAT,MAHUVA,763,627,473,21,1884
GUJARAT,SURAT,MANDVI,527,638,964,12,2141
GUJARAT,SURAT,MANGROL,134,203,335,30,702
GUJARAT,SURAT,NIZAR,99,451,1012,41,1603
GUJARAT,SURAT,OLPAD,275,455,491,2,1223
GUJARAT,SURAT,PALSANA,287,269,288,0,844
GUJARAT,SURAT,SONGADH,522,794,790,18,2124
GUJARAT,SURAT,UCHCHHAL,33,184,261,9,487
GUJARAT,SURAT,UMARPADA,85,133,186,45,449
GUJARAT,SURAT,VALOD,372,354,346,3,1075
GUJARAT,SURAT,VYARA,1172,1169,999,7,3347
GUJARAT,SURENDRANAGAR,CHOTILA,1658,2049,1983,64,5754
GUJARAT,SURENDRANAGAR,CHUDA,1393,1717,2074,461,5645
GUJARAT,SURENDRANAGAR,DASADA,135,340,1112,223,1810
GUJARAT,SURENDRANAGAR,DHRANGADHRA,831,1173,1134,165,3303
GUJARAT,SURENDRANAGAR,HALVAD,1539,1947,1860,77,5423
GUJARAT,SURENDRANAGAR,LAKHTAR,118,349,822,84,1373
GUJARAT,SURENDRANAGAR,LIMDI,396,752,1324,279,2751
GUJARAT,SURENDRANAGAR,MULI,1175,1633,1519,11,4338
GUJARAT,SURENDRANAGAR,SAYLA,853,811,730,43,2437
GUJARAT,SURENDRANAGAR,WADHWAN,1195,1184,947,6,3332
GUJARAT,VADODARA,CHHOTA UDAIPUR,1352,1771,1551,52,4726
GUJARAT,VADODARA,DABHOI,3,26,426,4,459
GUJARAT,VADODARA,JETPUR  PAVI,3116,1585,739,2,5442
GUJARAT,VADODARA,KARJAN,22,34,421,13,490
GUJARAT,VADODARA,KAVANT,399,784,865,32,2080
GUJARAT,VADODARA,NASVADI,378,710,825,30,1943
GUJARAT,VADODARA,PADARA,36,62,371,1,470
GUJARAT,VADODARA,SANKHEDA,168,447,799,46,1460
GUJARAT,VADODARA,SAVLI,347,546,513,49,1455
GUJARAT,VADODARA,SINOR,1,0,58,1,60
GUJARAT,VADODARA,VADODARA,140,84,333,31,588
GUJARAT,VADODARA,VAGHODIA,82,93,279,21,475
GUJARAT,VALSAD,DHARMPUR,759,863,489,17,2128
GUJARAT,VALSAD,KAPRADA,564,657,156,0,1377
GUJARAT,VALSAD,PARDI,1608,624,205,10,2447
GUJARAT,VALSAD,UMBERGAON,565,248,141,3,957
GUJARAT,VALSAD,VALSAD,692,676,164,13,1545
HARYANA,AMBALA,AMBALA,0,3,34,8,45
HARYANA,AMBALA,BARARA,5,10,46,6,67
HARYANA,AMBALA,NARAINGARH,2,55,14,5,76
HARYANA,AMBALA,SHAHAZADPUR,0,9,0,0,9
HARYANA,BHIWANI,BADHRA,6,29,301,86,422
HARYANA,BHIWANI,BAWANI-KHERA,2,7,51,1,61
HARYANA,BHIWANI,BHIWANI,33,41,80,41,195
HARYANA,BHIWANI,DADRI-I,98,132,210,12,452
HARYANA,BHIWANI,DADRI-II,35,79,153,5,272
HARYANA,BHIWANI,KURU,1,8,4,0,13
HARYANA,BHIWANI,LOHARU,32,32,610,217,891
HARYANA,BHIWANI,SIWANI,20,74,389,108,591
HARYANA,BHIWANI,TOSHAM,6,32,57,11,106
HARYANA,FATEHABAD,FATEHABAD,0,5,21,3,29
HARYANA,FATEHABAD,TOHANA,3,8,25,0,36
HARYANA,GURGAON,FARUKH NAGAR,604,30,70,8,712
HARYANA,GURGAON,FEROZEPUR JHIRKA,97,154,340,72,663
HARYANA,GURGAON,GURGAON,174,48,81,10,313
HARYANA,GURGAON,NAGINA,78,76,268,45,467
HARYANA,GURGAON,NUH,251,136,418,121,926
HARYANA,GURGAON,PATAUDI,518,84,144,1,747
HARYANA,GURGAON,PUNHANA,21,85,202,19,327
HARYANA,GURGAON,SOHNA,145,65,208,11,429
HARYANA,GURGAON,TAORU,32,113,467,31,643
HARYANA,HISSAR,HISSAR-II,23,30,48,6,107
HARYANA,JHAJJAR,BAHADURGARH,107,124,70,207,508
HARYANA,JHAJJAR,BERI,0,4,38,0,42
HARYANA,JHAJJAR,JHAJJAR,15,156,145,80,396
HARYANA,JHAJJAR,MATANHAIL,11,26,244,51,332
HARYANA,JHAJJAR,SAHLAWAS,38,71,259,79,447
HARYANA,KAITHAL,GUHLA,10,16,64,24,114
HARYANA,KAITHAL,KAITHAL,31,63,211,44,349
HARYANA,KAITHAL,KALAYAT,5,47,43,1,96
HARYANA,KAITHAL,PUNDRI,15,43,123,0,181
HARYANA,KAITHAL,RAJOND,0,0,4,9,13
HARYANA,KARNAL,ASSANDH,6,150,262,119,537
HARYANA,KARNAL,GHARAUNDA,8,12,46,40,106
HARYANA,KARNAL,INDRI,38,80,45,39,202
HARYANA,KARNAL,KARNAL,22,43,165,17,247
HARYANA,KARNAL,NILOKHERI,22,43,326,58,449
HARYANA,MAHENDRAGARH,ATELI NANGAL,26,95,168,9,298
HARYANA,MAHENDRAGARH,KANINA,0,6,11,0,17
HARYANA,MAHENDRAGARH,MAHENDRAGARH,1,12,59,1,73
HARYANA,MAHENDRAGARH,NANGAL CHAUDHARY,13,21,63,16,113
HARYANA,MAHENDRAGARH,NARNAUL,12,26,44,1,83
HARYANA,PANCHKULA,BARWALA,15,11,8,0,34
HARYANA,PANCHKULA,PINJORE,5,7,11,4,27
HARYANA,PANCHKULA,RAIPUR RANI,0,1,29,0,30
HARYANA,PANIPAT,BAPAULI,34,85,158,0,277
HARYANA,PANIPAT,MADLAUDA,20,18,52,0,90
HARYANA,PANIPAT,PANIPAT,34,58,62,90,244
HARYANA,PANIPAT,SMALKHA,5,28,51,16,100
HARYANA,REWARI,BAWAL,5,18,154,12,189
HARYANA,REWARI,JATUSANA,0,6,66,1,73
HARYANA,REWARI,KHOL,2,11,25,0,38
HARYANA,REWARI,NAHAR,4,25,14,4,47
HARYANA,REWARI,REWARI,46,48,158,32,284
HARYANA,ROHTAK,KALANAUR,1,0,6,49,56
HARYANA,ROHTAK,LAKHAN MAJRA,0,0,8,34,42
HARYANA,ROHTAK,ROHTAK,3,0,5,68,76
HARYANA,SIRSA,BARAGUDHA,4,15,92,8,119
HARYANA,SIRSA,ELLENABAD,5,9,77,20,111
HARYANA,SIRSA,NATHUSARI CHOPTA,2,8,23,0,33
HARYANA,SIRSA,ODHAN,1,11,145,4,161
HARYANA,SIRSA,RANIA,0,13,97,50,160
HARYANA,SIRSA,SIRSA,6,43,51,40,140
HARYANA,SONEPAT,GANAUR,18,17,64,5,104
HARYANA,SONEPAT,GOHANA,1,30,30,41,102
HARYANA,SONEPAT,KHARKHODA,116,108,25,329,578
HARYANA,SONEPAT,RAI,93,135,101,40,369
HARYANA,SONEPAT,SONEPAT,103,130,174,49,456
HARYANA,YAMUNANAGAR,BILASPUR,9,21,48,0,78
HARYANA,YAMUNANAGAR,CHHACHHRAULI,0,1,13,0,14
HARYANA,YAMUNANAGAR,JAGADHARI,6,23,83,18,130
HARYANA,YAMUNANAGAR,RADAUR,1,6,14,0,21
HARYANA,YAMUNANAGAR,SADHAURA,47,178,135,6,366
HIMACHAL PRADESH,Bilaspur,BILASPUR SADAR,0,1,0,2,3
HIMACHAL PRADESH,Bilaspur,GHUMARWIN,2,0,1,1,4
HIMACHAL PRADESH,Bilaspur,NAINA DEVI (ST),3,7,7,10,27
HIMACHAL PRADESH,Hamirpur,BARSAR,2,4,0,0,6
HIMACHAL PRADESH,Hamirpur,BHORANJ,97,30,10,8,145
HIMACHAL PRADESH,Hamirpur,BIJHARI (SUB-TEHSIL),6,6,0,2,14
HIMACHAL PRADESH,Hamirpur,HAMIRPUR,5,0,0,0,5
HIMACHAL PRADESH,Hamirpur,NADAUN,17,7,5,20,49
HIMACHAL PRADESH,Kangra,DERA GOPIPUR,20,16,13,64,113
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),1,0,1,0,2
HIMACHAL PRADESH,Kangra,INDORA,3,16,34,1,54
HIMACHAL PRADESH,Kangra,JAISINGHPUR,1,0,0,1,2
HIMACHAL PRADESH,Kangra,JAWALI,0,3,4,0,7
HIMACHAL PRADESH,Kangra,NURPUR,20,23,31,1,75
HIMACHAL PRADESH,Kangra,RAKKAR (ST),0,1,0,0,1
HIMACHAL PRADESH,Kullu,KULLU,2,0,0,0,2
HIMACHAL PRADESH,Mandi,BALDWARA (ST),0,1,0,2,3
HIMACHAL PRADESH,Mandi,DHARAMPUR (ST),0,1,0,0,1
HIMACHAL PRADESH,Mandi,MANDI,3,3,0,0,6
HIMACHAL PRADESH,Sirmaur,NAHAN,12,6,8,4,30
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,51,86,106,117,360
HIMACHAL PRADESH,Solan,NALAGARH,120,164,173,273,730
HIMACHAL PRADESH,Una,AMB,24,18,4,21,67
HIMACHAL PRADESH,Una,BAHRWAIN(ST),0,0,0,0,0
HIMACHAL PRADESH,Una,HAROLI (ST),17,6,3,6,32
HIMACHAL PRADESH,Una,UNA,38,4,50,32,124
JAMMU & KASHMIR,ANANTNAG,ACHABAL,0,0,0,0,0
JAMMU & KASHMIR,ANANTNAG,DACHNIPORA,0,1,0,0,1
JAMMU & KASHMIR,BADGAM,BUDGAM,1,0,0,0,1
JAMMU & KASHMIR,BARAMULLA,BARAMULLA,15,2,0,0,17
JAMMU & KASHMIR,BARAMULLA,SOPORE,0,9,0,0,9
JAMMU & KASHMIR,BARAMULLA,TEH. SOPORE,0,1,0,0,1
JAMMU & KASHMIR,JAMMU,AKHNOOR,0,2,1,0,3
JAMMU & KASHMIR,JAMMU,BHALWAL,0,0,1,0,1
JAMMU & KASHMIR,JAMMU,BISHNAH,12,13,3,54,82
JAMMU & KASHMIR,JAMMU,JAMMU,21,8,3,0,32
JAMMU & KASHMIR,JAMMU,KHOUR,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,MARH,65,59,14,3,141
JAMMU & KASHMIR,JAMMU,PURMANDAL,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,R. S. PURA,54,155,11,26,246
JAMMU & KASHMIR,JAMMU,SAMBA,71,94,45,6,216
JAMMU & KASHMIR,JAMMU,SATWARI,42,7,5,0,54
JAMMU & KASHMIR,JAMMU,VIJAYPUR,69,76,63,81,289
JAMMU & KASHMIR,KATHUA,BANI,1,0,0,0,1
JAMMU & KASHMIR,KATHUA,BARNOTI,182,158,121,20,481
JAMMU & KASHMIR,KATHUA,GHAGWAL,16,2,3,0,21
JAMMU & KASHMIR,KATHUA,HIRANAGAR,37,76,68,1,182
JAMMU & KASHMIR,KATHUA,KATHUA,108,130,102,15,355
JAMMU & KASHMIR,KATHUA,TEH. HIRANAGAR,1,1,0,0,2
JAMMU & KASHMIR,RAJOURI,NOWSHERA,1,0,0,0,1
JAMMU & KASHMIR,SRINAGAR,SRINAGAR,6,0,13,2,21
JAMMU & KASHMIR,UDHAMPUR,POUNI,1,1,0,0,2
JHARKHAND,BOKARO,BERMO,145,72,35,0,252
JHARKHAND,BOKARO,CHANDANKIYARI,282,109,87,6,484
JHARKHAND,BOKARO,CHAS,2821,459,37,106,3423
JHARKHAND,BOKARO,GOMIA,1093,381,54,0,1528
JHARKHAND,BOKARO,JARIDIH,1694,34,2,0,1730
JHARKHAND,BOKARO,KASMAR,2161,452,1,1,2615
JHARKHAND,BOKARO,NAVADIH,899,356,41,5,1301
JHARKHAND,BOKARO,PETARWAR,1235,503,144,0,1882
JHARKHAND,CHATRA,CHATRA,2393,929,125,0,3447
JHARKHAND,CHATRA,GIDHAUR,734,33,1,0,768
JHARKHAND,CHATRA,HANTARGANJ,1524,592,523,22,2661
JHARKHAND,CHATRA,ITKHORI,1653,569,184,15,2421
JHARKHAND,CHATRA,KUNDA,161,59,0,3,223
JHARKHAND,CHATRA,LAWALONG,286,438,16,0,740
JHARKHAND,CHATRA,PATHALGARHA,341,25,0,0,366
JHARKHAND,CHATRA,PRATAPPUR,1148,343,105,3,1599
JHARKHAND,CHATRA,SIMARIA,1325,384,64,15,1788
JHARKHAND,CHATRA,TANDVA,1224,191,32,2,1449
JHARKHAND,DEOGHAR,DEOGHAR,525,620,210,12,1367
JHARKHAND,DEOGHAR,DEVIPUR,687,324,100,13,1124
JHARKHAND,DEOGHAR,KAROO,721,576,80,14,1391
JHARKHAND,DEOGHAR,MADHUPUR,533,198,14,1,746
JHARKHAND,DEOGHAR,MOHANPUR,1427,550,125,1,2103
JHARKHAND,DEOGHAR,PALOJORI,728,540,120,0,1388
JHARKHAND,DEOGHAR,SARATH,529,610,213,30,1382
JHARKHAND,DEOGHAR,SARRAMA,2061,537,143,2,2743
JHARKHAND,DHANBAD,BAGHMARA,435,343,90,6,874
JHARKHAND,DHANBAD,BALIYAPUR,761,239,46,2,1048
JHARKHAND,DHANBAD,DHANBAD,59,42,13,0,114
JHARKHAND,DHANBAD,GOBINDPUR,1253,489,90,1,1833
JHARKHAND,DHANBAD,JHARIYA,41,0,0,0,41
JHARKHAND,DHANBAD,NIRSA,591,92,10,1,694
JHARKHAND,DHANBAD,TOPCHANCHI,774,524,191,6,1495
JHARKHAND,DHANBAD,TUNDI,281,364,150,13,808
JHARKHAND,DUMKA,DUMKA,2192,328,15,0,2535
JHARKHAND,DUMKA,GOPIKANDAR,230,7,0,0,237
JHARKHAND,DUMKA,JAMA,3242,949,50,3,4244
JHARKHAND,DUMKA,JARMUNDI,4332,1148,104,19,5603
JHARKHAND,DUMKA,KATIKUND,648,814,61,1,1524
JHARKHAND,DUMKA,MASALIA,1978,581,32,2,2593
JHARKHAND,DUMKA,RAMGARH,3878,790,50,0,4718
JHARKHAND,DUMKA,RANESHWAR,581,194,6,21,802
JHARKHAND,DUMKA,SAREYAHAT,1829,1101,83,0,3013
JHARKHAND,DUMKA,SHIKARIPADA,1151,283,39,2,1475
JHARKHAND,EAST SINGHBHUM,BAHRAGORA,351,163,44,14,572
JHARKHAND,EAST SINGHBHUM,CHAKULIYA,68,45,28,2,143
JHARKHAND,EAST SINGHBHUM,DHALBHUMGARH,57,47,59,0,163
JHARKHAND,EAST SINGHBHUM,DUMARIYA,100,54,1,0,155
JHARKHAND,EAST SINGHBHUM,GHATSILA,58,20,5,0,83
JHARKHAND,EAST SINGHBHUM,JAMSHEDPUR,10,0,0,0,10
JHARKHAND,EAST SINGHBHUM,MUSABANI,36,21,17,0,74
JHARKHAND,EAST SINGHBHUM,PATAMDA,280,33,23,1,337
JHARKHAND,EAST SINGHBHUM,POTKA,133,58,10,0,201
JHARKHAND,GARHWA,BHANDARIYA,569,711,291,14,1585
JHARKHAND,GARHWA,BHAVNATHPUR,814,640,207,22,1683
JHARKHAND,GARHWA,CHINIYA,396,194,73,4,667
JHARKHAND,GARHWA,DANDAI,489,264,71,0,824
JHARKHAND,GARHWA,DHURAKI,1229,532,254,20,2035
JHARKHAND,GARHWA,GADAWA,1700,1121,235,9,3065
JHARKHAND,GARHWA,KANDI,403,481,187,17,1088
JHARKHAND,GARHWA,KHARAUNDI,427,135,37,0,599
JHARKHAND,GARHWA,MANJHIAON,698,419,140,5,1262
JHARKHAND,GARHWA,MERAL,848,383,157,27,1415
JHARKHAND,GARHWA,NAGAR UTARI,559,502,131,34,1226
JHARKHAND,GARHWA,RAMKANDA,130,205,88,0,423
JHARKHAND,GARHWA,RAMNA,1443,575,148,48,2214
JHARKHAND,GARHWA,RANKA,857,632,146,5,1640
JHARKHAND,GIRIDIH,BAGODAR,1164,504,69,2,1739
JHARKHAND,GIRIDIH,BENGABAD,1407,708,260,54,2429
JHARKHAND,GIRIDIH,BIRNI,1432,1010,251,7,2700
JHARKHAND,GIRIDIH,DEORI,1456,447,77,14,1994
JHARKHAND,GIRIDIH,DHANWAR,2356,1274,249,38,3917
JHARKHAND,GIRIDIH,DUMARI,706,340,549,16,1611
JHARKHAND,GIRIDIH,GANDEY,1409,339,56,8,1812
JHARKHAND,GIRIDIH,GAWA,481,249,50,6,786
JHARKHAND,GIRIDIH,GIRIDIH,961,175,27,1,1164
JHARKHAND,GIRIDIH,JAMUA,1555,1056,404,77,3092
JHARKHAND,GIRIDIH,PIRTAND,521,380,70,28,999
JHARKHAND,GIRIDIH,TISRI,444,299,27,1,771
JHARKHAND,GODDA,BOWARIJOR,1159,305,71,11,1546
JHARKHAND,GODDA,GODDA,3295,859,377,47,4578
JHARKHAND,GODDA,MAHAGAMA,2152,449,23,36,2660
JHARKHAND,GODDA,MEHRAMA,1087,564,148,27,1826
JHARKHAND,GODDA,PATHARGAMA,1861,571,31,5,2468
JHARKHAND,GODDA,PORAIYAHAT,891,283,73,86,1333
JHARKHAND,GODDA,SUNDER PAHARI,837,233,43,26,1139
JHARKHAND,GODDA,THAKUR GANGRI,427,183,40,1,651
JHARKHAND,GUMLA,BASIA,1278,890,421,44,2633
JHARKHAND,GUMLA,BHARNO,629,751,161,49,1590
JHARKHAND,GUMLA,BISHUNPUR,572,790,101,4,1467
JHARKHAND,GUMLA,CHAINPUR,681,702,394,5,1782
JHARKHAND,GUMLA,DUMRI,894,1103,349,30,2376
JHARKHAND,GUMLA,GHAGHRA,371,1031,160,7,1569
JHARKHAND,GUMLA,GUMLA,974,1789,461,21,3245
JHARKHAND,GUMLA,KAMDARA,684,1317,227,1,2229
JHARKHAND,GUMLA,PALKOT,474,446,153,11,1084
JHARKHAND,GUMLA,RAIDIH,424,1504,383,39,2350
JHARKHAND,GUMLA,SISAI,1260,1639,226,19,3144
JHARKHAND,HAZARIBAGH,BARHI,1312,456,269,33,2070
JHARKHAND,HAZARIBAGH,BARKAGAON,785,679,63,6,1533
JHARKHAND,HAZARIBAGH,BARKATTA,2019,826,279,1,3125
JHARKHAND,HAZARIBAGH,CHOUPARAN,1691,13,2,0,1706
JHARKHAND,HAZARIBAGH,CHURCHU,1531,628,44,4,2207
JHARKHAND,HAZARIBAGH,GANDARI,1399,410,34,8,1851
JHARKHAND,HAZARIBAGH,GOLA,2591,1006,197,0,3794
JHARKHAND,HAZARIBAGH,HAZARIBAGH,2000,366,52,0,2418
JHARKHAND,HAZARIBAGH,ICHAK,2847,1130,100,1,4078
JHARKHAND,HAZARIBAGH,KATKAMSANDI,1631,1196,272,33,3132
JHARKHAND,HAZARIBAGH,MANDU,1251,1030,95,9,2385
JHARKHAND,HAZARIBAGH,PADMA,781,180,111,0,1072
JHARKHAND,HAZARIBAGH,PATRATU,1376,515,43,1,1935
JHARKHAND,HAZARIBAGH,RAMGARH,2971,957,100,39,4067
JHARKHAND,HAZARIBAGH,VISHNUGARH,1953,1336,214,9,3512
JHARKHAND,JAMTARA,JAMTARA,1508,654,67,2,2231
JHARKHAND,JAMTARA,KUNDHIT,940,223,18,0,1181
