-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes by type. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes by type", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Tanks,Storage,Permanent Diversion,Temporary Diversion,Water Conversation,Total
MADHYA PRADESH,RATLAM,ALOT,0,0,58,4,0,62
MADHYA PRADESH,RATLAM,BAJNA,132,4,0,0,0,136
MADHYA PRADESH,RATLAM,JAORA,1,1,2,6,0,10
MADHYA PRADESH,RATLAM,PIPLODA,352,1182,1,48,0,1583
MADHYA PRADESH,RATLAM,RATLAM,68,1,0,445,0,514
MADHYA PRADESH,RATLAM,SAILANA,59,10,1,16,1,87
MADHYA PRADESH,REWA,GANGEO,23,0,1,64,0,88
MADHYA PRADESH,REWA,HANUMANA,25,0,26,21,0,72
MADHYA PRADESH,REWA,MAUGANJ,2,0,9,14,0,25
MADHYA PRADESH,REWA,NAIGARHI,3,4,0,92,0,99
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,5,0,0,12,0,17
MADHYA PRADESH,REWA,REWA,0,0,0,7,0,7
MADHYA PRADESH,REWA,SIRMOUR,3,0,0,24,0,27
MADHYA PRADESH,REWA,TEONTHER,0,0,28,6,0,34
MADHYA PRADESH,SAGAR,BANDA,51,0,1,0,0,52
MADHYA PRADESH,SAGAR,BINA,86,1,0,0,1,88
MADHYA PRADESH,SAGAR,DEORI,1,0,0,159,0,160
MADHYA PRADESH,SAGAR,KESLI,10,0,0,0,0,10
MADHYA PRADESH,SAGAR,KHURAI,132,0,0,14,6,152
MADHYA PRADESH,SAGAR,MALTHONE,75,0,0,111,2,188
MADHYA PRADESH,SAGAR,RAHATGARH,13,0,0,172,2,187
MADHYA PRADESH,SAGAR,REHLI,3,0,0,18,0,21
MADHYA PRADESH,SAGAR,SAGAR,57,0,5,139,2,203
MADHYA PRADESH,SAGAR,SHAHGARH,259,2,106,268,0,635
MADHYA PRADESH,SATNA,AMARPATAN,13,1,1,27,5,47
MADHYA PRADESH,SATNA,MAIHAR,1,1,58,17,7,84
MADHYA PRADESH,SATNA,MAJHAGAWAN,4,0,8,2,0,14
MADHYA PRADESH,SATNA,NAGOD,7,2,4,0,2,15
MADHYA PRADESH,SATNA,RAMNAGER,3,0,11,8,12,34
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,0,0,1,0,0,1
MADHYA PRADESH,SATNA,UCHEHARA,0,2,0,7,0,9
MADHYA PRADESH,SEHORE,ASHTA,215,3,1,0,0,219
MADHYA PRADESH,SEHORE,BUDHNI,16,0,24,27,0,67
MADHYA PRADESH,SEHORE,ICHAWAR,25,9,7,0,0,41
MADHYA PRADESH,SEHORE,NASRULLAGANJ,39,0,1,22,0,62
MADHYA PRADESH,SEHORE,SEHORE,0,0,0,3,0,3
MADHYA PRADESH,SEONI,BARGHAT,256,31,9,30,0,326
MADHYA PRADESH,SEONI,CHHAPARA,10,2,6,1,0,19
MADHYA PRADESH,SEONI,DHANORA,14,0,5,89,0,108
MADHYA PRADESH,SEONI,GHANSOR,11,0,0,0,0,11
MADHYA PRADESH,SEONI,KURAI,159,5,1,5,5,175
MADHYA PRADESH,SEONI,LAKHNADON,50,4,33,50,6,143
MADHYA PRADESH,SEONI,SEONI,32,0,0,0,0,32
MADHYA PRADESH,SHAHDOL,ANUPPUR,13,3,20,82,3,121
MADHYA PRADESH,SHAHDOL,BEOHARI,56,0,235,0,13,304
MADHYA PRADESH,SHAHDOL,BURHAR,162,0,1,10,14,187
MADHYA PRADESH,SHAHDOL,GOHPARU,0,3,6,11,163,183
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,41,6,141,121,3,312
MADHYA PRADESH,SHAHDOL,JAITHARI,62,50,90,59,0,261
MADHYA PRADESH,SHAHDOL,KOTMA,7,2,5,1,6,21
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,275,0,35,93,268,671
MADHYA PRADESH,SHAHDOL,SOHAGPUR,11,13,54,32,92,202
MADHYA PRADESH,SHAJAPUR,AGAR,0,21,0,58,0,79
MADHYA PRADESH,SHAJAPUR,BAROD,4,0,0,8,0,12
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,65,0,0,1,0,66
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,181,0,0,0,0,181
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,12,0,70,41,0,123
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,18,0,0,3,0,21
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,30,0,30
MADHYA PRADESH,SHEOPUR,KARHAL,0,1,0,6,0,7
MADHYA PRADESH,SHEOPUR,SHEOPUR,37,0,1,1,0,39
MADHYA PRADESH,SHEOPUR,VIJAYPUR,367,0,0,231,0,598
MADHYA PRADESH,SHIVPURI,BADARWAS,102,161,340,706,1,1310
MADHYA PRADESH,SHIVPURI,KARERA,30,0,45,18,0,93
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,84,2,237,69,24,416
MADHYA PRADESH,SHIVPURI,KOLARAS,41,1,136,58,0,236
MADHYA PRADESH,SHIVPURI,NARWAR,11,0,29,0,0,40
MADHYA PRADESH,SHIVPURI,PICHHORE,434,1,13,17,0,465
MADHYA PRADESH,SHIVPURI,POHARI,499,0,35,21,7,562
MADHYA PRADESH,SHIVPURI,SHIVPURI,21,3,1,1,3,29
MADHYA PRADESH,SIDHI,CHITRANGI,5,1,3,3,3,15
MADHYA PRADESH,SIDHI,DEOSAR,6,0,12,3,1,22
MADHYA PRADESH,SIDHI,KUSMI,3,0,3,3,0,9
MADHYA PRADESH,SIDHI,MAJHOULI,2,3,13,6,2,26
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,0,0,0,12,0,12
MADHYA PRADESH,SIDHI,SIDHI,5,0,2,0,0,7
MADHYA PRADESH,SIDHI,SIHAWAL,4,1,0,0,1,6
MADHYA PRADESH,SIDHI,WAIDHAN,2,0,2,39,1,44
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,157,1,153,67,52,430
MADHYA PRADESH,TIKAMGARH,JATARA,609,0,24,173,0,806
MADHYA PRADESH,TIKAMGARH,NIWARI,1,1,0,0,0,2
MADHYA PRADESH,TIKAMGARH,PALERA,52,0,2,1,0,55
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,123,0,0,0,0,123
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,65,0,141,0,0,206
MADHYA PRADESH,UJJAIN,BARNAGAR,0,0,37,22,0,59
MADHYA PRADESH,UJJAIN,GHATTIA,12,0,8,7,0,27
MADHYA PRADESH,UJJAIN,KHACHROD,6,21,27,78,0,132
MADHYA PRADESH,UJJAIN,MEHIDPUR,0,0,2,0,34,36
MADHYA PRADESH,UJJAIN,TARANA,0,0,12,5,0,17
MADHYA PRADESH,UJJAIN,UJJAIN,16,20,0,11,0,47
MADHYA PRADESH,UMARIA,KARKELI,0,0,6,8,0,14
MADHYA PRADESH,UMARIA,MANPUR,154,0,79,8,0,241
MADHYA PRADESH,UMARIA,PALI,0,0,1,21,1,23
MADHYA PRADESH,VIDISHA,BASODA,533,19,0,24,0,576
MADHYA PRADESH,VIDISHA,GYARASPUR,99,0,0,0,0,99
MADHYA PRADESH,VIDISHA,KURWAI,18,0,0,0,0,18
MADHYA PRADESH,VIDISHA,LATERI,22,2,7,465,38,534
MADHYA PRADESH,VIDISHA,NATERAN,156,0,0,0,0,156
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,1,7,0,8
MADHYA PRADESH,VIDISHA,VIDISHA,66,0,0,58,0,124
MAHARASHTRA,AHMEDNAGAR,KARJAT,260,0,0,0,0,260
MAHARASHTRA,AHMEDNAGAR,NAGAR,9,0,1,0,0,10
MAHARASHTRA,AHMEDNAGAR,NEVASA,1709,0,35,114,0,1858
MAHARASHTRA,AHMEDNAGAR,PARNER,1722,22,3,1,0,1748
MAHARASHTRA,AHMEDNAGAR,PATHARDI,61,0,0,0,0,61
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,2,0,0,0,0,2
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,169,136,0,0,0,305
MAHARASHTRA,AKOLA,AKOLA,3144,559,736,1,4,4444
MAHARASHTRA,AKOLA,AKOT,17,0,1,0,0,18
MAHARASHTRA,AKOLA,BALAPUR,0,0,3,0,0,3
MAHARASHTRA,AKOLA,MURTIJAPUR,2801,5,9,5,2,2822
MAHARASHTRA,AKOLA,PATUR,5946,0,0,0,0,5946
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,24,1,0,0,0,25
MAHARASHTRA,AMRAVATI,CHIKHALDARA,1,0,0,1,0,2
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,1,0,0,0,0,1
MAHARASHTRA,AMRAVATI,DHARNI,277,50,8,12,4,351
MAHARASHTRA,AMRAVATI,MORSHI,3,0,0,0,0,3
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,31,0,0,0,0,31
MAHARASHTRA,AMRAVATI,WARUD,1,0,0,0,0,1
MAHARASHTRA,AURANGABAD,AURANGABAD,31,0,0,0,0,31
MAHARASHTRA,AURANGABAD,FULAMBRI,20,0,0,0,0,20
MAHARASHTRA,AURANGABAD,GANAGAPUR,23,0,0,0,0,23
MAHARASHTRA,AURANGABAD,KANNAD,57,0,0,0,0,57
MAHARASHTRA,AURANGABAD,KHULDABAD,17,0,0,0,0,17
MAHARASHTRA,AURANGABAD,PAITHAN,44,0,0,0,0,44
MAHARASHTRA,AURANGABAD,SILLOD,17,0,0,0,0,17
MAHARASHTRA,AURANGABAD,SOEGAON,25,0,0,0,0,25
MAHARASHTRA,AURANGABAD,VAIJAPUR,32,0,0,0,0,32
MAHARASHTRA,BEED,AMBEJOGAI,0,0,0,6,0,6
MAHARASHTRA,BEED,PARLI,725,9,0,0,0,734
MAHARASHTRA,BEED,PATODA,10,0,0,0,0,10
MAHARASHTRA,BEED,WADWANI,384,0,0,0,0,384
MAHARASHTRA,BHANDARA,BHANDARA,74,24,8,1,1,108
MAHARASHTRA,BHANDARA,LAKHANDUR,27,21,0,0,0,48
MAHARASHTRA,BHANDARA,LAKHANI,69,21,0,2,0,92
MAHARASHTRA,BHANDARA,MOHADI,26,6,0,1,0,33
MAHARASHTRA,BHANDARA,PAVANI,81,12,1,0,0,94
MAHARASHTRA,BHANDARA,SAKOLI,77,8,0,0,0,85
MAHARASHTRA,BHANDARA,TUMSAR,90,3,1,0,0,94
MAHARASHTRA,BULDANA,BULDANA,0,181,0,0,1,182
MAHARASHTRA,BULDANA,CHIKHLI,9,0,1,12,0,22
MAHARASHTRA,BULDANA,DEULGAON RAJA,185,0,1,1,0,187
MAHARASHTRA,BULDANA,JALGAON JAMOD,149,0,0,0,0,149
MAHARASHTRA,BULDANA,LONAR,175,0,0,15,0,190
MAHARASHTRA,BULDANA,MEHKAR,38,0,0,2,0,40
MAHARASHTRA,BULDANA,MOTALA,35,365,10,0,3,413
MAHARASHTRA,CHANDRAPUR,BALLARPUR,9,1,0,0,0,10
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,37,14,0,2,0,53
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,40,29,0,2,0,71
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,29,9,1,1,0,40
MAHARASHTRA,CHANDRAPUR,CHIMUR,118,44,12,4,0,178
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,46,10,2,0,0,58
MAHARASHTRA,CHANDRAPUR,KORPANA,155,42,209,1,0,407
MAHARASHTRA,CHANDRAPUR,MUL,32,3,0,0,0,35
MAHARASHTRA,CHANDRAPUR,NAGBHIR,120,0,0,0,0,120
MAHARASHTRA,CHANDRAPUR,POMBHURNA,48,0,0,0,0,48
MAHARASHTRA,CHANDRAPUR,RAJURA,51,0,8,1,0,60
MAHARASHTRA,CHANDRAPUR,SAWALI,75,0,12,2,4,93
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,90,5,0,0,0,95
MAHARASHTRA,CHANDRAPUR,WARORA,60,8,0,1,0,69
MAHARASHTRA,DHULE,DHULE,440,63,25,7,3,538
MAHARASHTRA,DHULE,SAKRI,78,122,1,3,7,211
MAHARASHTRA,DHULE,SHIRPUR,55,73,0,0,0,128
MAHARASHTRA,DHULE,SINDKHEDA,0,38,0,1,0,39
MAHARASHTRA,GADCHIROLI,AHERI,1506,59,0,6,1,1572
MAHARASHTRA,GADCHIROLI,ARMORI,178,0,1,2,0,181
MAHARASHTRA,GADCHIROLI,CHAMORSHI,100,7,2,1,0,110
MAHARASHTRA,GADCHIROLI,DHANORA,441,20,1,1,1,464
MAHARASHTRA,GADCHIROLI,ETTAPALLI,543,756,0,0,0,1299
MAHARASHTRA,GADCHIROLI,GADCHIROLI,399,42,2,3,1,447
MAHARASHTRA,GADCHIROLI,KORCHI,13,106,2,0,0,121
MAHARASHTRA,GADCHIROLI,KURKHEDA,294,63,19,0,0,376
MAHARASHTRA,GADCHIROLI,MULCHERA,26,2,5,0,0,33
MAHARASHTRA,GADCHIROLI,SIRONCHA,676,5,3,29,1,714
MAHARASHTRA,GONDIYA,A / MORGAON,104,10,0,0,0,114
MAHARASHTRA,GONDIYA,AMGAON,58,0,2,0,1,61
MAHARASHTRA,GONDIYA,DEVRI,74,7,1,0,0,82
MAHARASHTRA,GONDIYA,GONDIYA,91,14,0,0,0,105
MAHARASHTRA,GONDIYA,GOREGAON,73,4,0,0,0,77
MAHARASHTRA,GONDIYA,SADAK ARJUNI,75,8,0,0,0,83
MAHARASHTRA,GONDIYA,SALEKASA,59,3,0,0,0,62
MAHARASHTRA,GONDIYA,TIRODA,71,19,2,0,0,92
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),2,1,0,1,0,4
MAHARASHTRA,HINGOLI,BASMATH,11,0,0,0,0,11
MAHARASHTRA,HINGOLI,HINGOLI,5,0,0,0,0,5
MAHARASHTRA,HINGOLI,KALAMNURI,1,0,0,0,0,1
MAHARASHTRA,HINGOLI,SENGAON,9,0,1,0,0,10
MAHARASHTRA,JALGAON,PAROLA,31,0,0,0,0,31
MAHARASHTRA,JALGAON,RAVER,146,0,0,0,0,146
MAHARASHTRA,JALGAON,YAWAL,9,0,0,0,0,9
MAHARASHTRA,JALNA,AMBAD,20,0,0,0,0,20
MAHARASHTRA,JALNA,GHANSAWANGI,10,0,0,0,0,10
MAHARASHTRA,KOLHAPUR,AJRA,0,0,1,6,0,7
MAHARASHTRA,KOLHAPUR,BHUDARGAD,0,0,0,1,0,1
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,30,0,0,0,0,30
MAHARASHTRA,KOLHAPUR,KARVIR,11,0,0,0,0,11
MAHARASHTRA,KOLHAPUR,RADHANAGARI,81,0,0,71,0,152
MAHARASHTRA,KOLHAPUR,SHAHUWADI,0,2,0,0,0,2
MAHARASHTRA,LATUR,AHMADPUR,203,35,23,41,0,302
MAHARASHTRA,LATUR,AUSA,291,1,0,0,0,292
MAHARASHTRA,LATUR,DEONI,7,0,0,0,0,7
MAHARASHTRA,LATUR,JALKOT,31,1,0,0,0,32
MAHARASHTRA,LATUR,LATUR,84,0,0,3,0,87
MAHARASHTRA,LATUR,NILANGA,27,0,0,11,0,38
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,346,39,0,0,0,385
MAHARASHTRA,LATUR,UDGIR,46,1,0,0,0,47
MAHARASHTRA,NAGPUR,BHIWAPUR,35,15,0,0,0,50
MAHARASHTRA,NAGPUR,HINGNA,107,0,0,0,0,107
MAHARASHTRA,NAGPUR,KALAMESHWAR,3,1,0,0,0,4
MAHARASHTRA,NAGPUR,KUHI,5,5,0,0,0,10
MAHARASHTRA,NAGPUR,MOUDA,3,0,0,0,0,3
MAHARASHTRA,NAGPUR,NAGPUR RURAL,33,0,0,2,0,35
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,25,0,0,0,0,25
MAHARASHTRA,NAGPUR,PARSEONI,7,0,0,0,0,7
MAHARASHTRA,NAGPUR,RAMTEK,9,0,0,0,0,9
MAHARASHTRA,NAGPUR,SAVNER,16,0,0,0,0,16
MAHARASHTRA,NAGPUR,UMRED,44,0,0,3,0,47
MAHARASHTRA,NANDED,ARDHAPUR,0,0,1,0,0,1
MAHARASHTRA,NANDED,BHOKAR,5,1,0,0,0,6
MAHARASHTRA,NANDED,BILOLI,8,2,0,0,0,10
MAHARASHTRA,NANDED,DEGLUR,0,0,3,0,0,3
MAHARASHTRA,NANDED,DHARMABAD,8,0,0,0,0,8
MAHARASHTRA,NANDED,HADGAON,21,1,1,0,0,23
MAHARASHTRA,NANDED,HIMAYATNAGAR,5,0,0,0,0,5
MAHARASHTRA,NANDED,KANDHAR,35,3,1,0,0,39
MAHARASHTRA,NANDED,KINWAT,31,0,3,0,0,34
MAHARASHTRA,NANDED,LOHA,56,0,0,0,0,56
MAHARASHTRA,NANDED,MAHOOR,15,0,0,2,0,17
MAHARASHTRA,NANDED,MUDKHED,12,0,0,0,0,12
MAHARASHTRA,NANDED,MUKHED,19,0,0,0,0,19
MAHARASHTRA,NANDED,NANDED,2,1,0,0,0,3
MAHARASHTRA,NANDED,UMRI,14,0,0,0,0,14
MAHARASHTRA,NANDURBAR,AKKALKUWA,0,72,0,0,0,72
MAHARASHTRA,NANDURBAR,AKRANI,1,142,0,15,0,158
MAHARASHTRA,NANDURBAR,NANDURBAR,459,2,0,43,0,504
MAHARASHTRA,NANDURBAR,NAWAPUR,473,114,0,1,1,589
MAHARASHTRA,NANDURBAR,SHAHADE,0,171,0,2,1,174
MAHARASHTRA,NANDURBAR,TALODA,0,81,0,0,0,81
MAHARASHTRA,NASHIK,BAGLAN,28,24,498,0,0,550
MAHARASHTRA,NASHIK,CHANDWAD,0,35,0,0,0,35
MAHARASHTRA,NASHIK,DINDORI,73,0,0,0,3,76
MAHARASHTRA,NASHIK,IGATPURI,0,97,0,0,0,97
MAHARASHTRA,NASHIK,KALWAN,1,97,0,1,1,100
MAHARASHTRA,NASHIK,MALEGAON,1,108,0,3,1,113
MAHARASHTRA,NASHIK,NANDGAON,1,82,1,0,0,84
MAHARASHTRA,NASHIK,NASHIK,0,22,0,0,0,22
MAHARASHTRA,NASHIK,NIPHAD,3162,427,216,3,7,3815
MAHARASHTRA,NASHIK,PEINT,93,22,0,0,0,115
MAHARASHTRA,NASHIK,SINNAR,7,59,23,0,0,89
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,104,0,0,0,104
MAHARASHTRA,NASHIK,YEOLA,0,70,0,0,0,70
MAHARASHTRA,OSMANABAD,BHOOM,401,21,0,0,0,422
MAHARASHTRA,OSMANABAD,KALAMB,109,11,23,30,0,173
MAHARASHTRA,OSMANABAD,LOHARA,19,0,0,0,0,19
MAHARASHTRA,OSMANABAD,OMARGA,107,13,0,0,2,122
MAHARASHTRA,OSMANABAD,OSMANABAD,36,6,0,0,0,42
MAHARASHTRA,OSMANABAD,PARANDA,464,55,0,0,0,519
MAHARASHTRA,PARBHANI,GANGAKHED,7,0,0,0,0,7
MAHARASHTRA,PARBHANI,JINTUR,13,0,0,1,0,14
MAHARASHTRA,PARBHANI,PARBHANI,1,0,0,0,0,1
MAHARASHTRA,PUNE,AMBEGAON,6,2,2,0,0,10
MAHARASHTRA,PUNE,BARAMATI,3218,84,2861,789,4,6956
MAHARASHTRA,PUNE,BHOR,21,53,0,0,0,74
MAHARASHTRA,PUNE,HAVELI,16,2,1,1,0,20
MAHARASHTRA,PUNE,INDAPUR,1294,147,2,388,0,1831
MAHARASHTRA,PUNE,JUNNAR,0,0,2,0,0,2
MAHARASHTRA,PUNE,KHED,56,9,13,78,0,156
MAHARASHTRA,PUNE,MAWAL,654,90,97,13,0,854
MAHARASHTRA,PUNE,PURANDHAR,5,0,0,0,0,5
MAHARASHTRA,PUNE,SHIRUR,1,0,0,0,0,1
MAHARASHTRA,RAIGHAR,ALIBAG,1,0,0,0,0,1
MAHARASHTRA,RAIGHAR,KARJAT,11,2,27,0,0,40
MAHARASHTRA,RAIGHAR,KHALAPUR,1,1,20,2,0,24
MAHARASHTRA,RAIGHAR,MAHAD,6,0,0,1,0,7
MAHARASHTRA,RAIGHAR,MANGOAN,69,0,0,0,0,69
MAHARASHTRA,RAIGHAR,MHASLA,2,0,0,0,0,2
MAHARASHTRA,RAIGHAR,MURUD,2,0,0,0,0,2
MAHARASHTRA,RAIGHAR,PANVEL,1,2,0,1,0,4
MAHARASHTRA,RAIGHAR,PEN,1,0,0,0,0,1
MAHARASHTRA,RAIGHAR,ROHA,15,0,6,0,0,21
MAHARASHTRA,RAIGHAR,SUDHAGAD,89,16,0,0,0,105
MAHARASHTRA,RAIGHAR,TALA,3,2,0,0,0,5
MAHARASHTRA,RATNAGIRI,CHIPLUN,62,1,0,3,0,66
MAHARASHTRA,RATNAGIRI,DAPOLI,80,13,467,106,40,706
MAHARASHTRA,RATNAGIRI,KHED,18,3,52,1,0,74
MAHARASHTRA,RATNAGIRI,LANJA,84,21,1,97,0,203
MAHARASHTRA,RATNAGIRI,MANDANGAD,0,0,2,23,0,25
MAHARASHTRA,RATNAGIRI,RAJAPUR,2,9,2,92,0,105
MAHARASHTRA,RATNAGIRI,RATNAGIRI,0,1,21,62,0,84
MAHARASHTRA,SANGLI,ATPADI,314,0,0,0,0,314
MAHARASHTRA,SANGLI,JAT,455,33,0,0,0,488
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,216,0,0,0,0,216
MAHARASHTRA,SANGLI,KHANAPUR,1548,8,0,0,0,1556
MAHARASHTRA,SANGLI,MIRAJ,4,6,0,0,0,10
MAHARASHTRA,SANGLI,PALUS,56,3,29,0,0,88
MAHARASHTRA,SANGLI,SHIRALA,171,3,0,0,0,174
MAHARASHTRA,SANGLI,TASGAON,32,0,0,0,0,32
MAHARASHTRA,SANGLI,WALWA,18,3,682,2,0,705
MAHARASHTRA,SATARA,JAOLI,11,1,23,43,0,78
MAHARASHTRA,SATARA,KARAD,9,0,116,0,0,125
MAHARASHTRA,SATARA,KOREGAON,0,2,0,0,0,2
MAHARASHTRA,SATARA,MAHABALESHWAR,0,0,0,1,0,1
MAHARASHTRA,SATARA,MAN,266,0,0,0,0,266
MAHARASHTRA,SATARA,PATAN,92,0,84,57,0,233
MAHARASHTRA,SATARA,PHALTAN,4641,586,673,1,0,5901
MAHARASHTRA,SATARA,SATARA,487,1,320,854,0,1662
MAHARASHTRA,SATARA,WAI,26,0,1,1,0,28
MAHARASHTRA,SINDHUDURGA,DEVGAD,4,29,31,3,0,67
MAHARASHTRA,SINDHUDURGA,KANKAVLI,9,1,41,0,0,51
MAHARASHTRA,SINDHUDURGA,KUDAL,17,0,38,0,0,55
MAHARASHTRA,SINDHUDURGA,MALWAN,6,6,15,24,4,55
MAHARASHTRA,SINDHUDURGA,SAWANTWADI,11,19,60,0,0,90
MAHARASHTRA,SINDHUDURGA,VAIBHAVWADI,306,0,0,0,0,306
MAHARASHTRA,SINDHUDURGA,VENGURLA,2,7,31,2,0,42
MAHARASHTRA,SOLAPUR,AKKALKOT,5,0,0,0,0,5
MAHARASHTRA,SOLAPUR,BARSHI,18,0,0,1,0,19
MAHARASHTRA,SOLAPUR,KARMALA,5,2,0,0,0,7
MAHARASHTRA,SOLAPUR,MADHA,0,1,0,0,0,1
MAHARASHTRA,SOLAPUR,MALSHIRAS,1,0,0,0,0,1
MAHARASHTRA,SOLAPUR,MANGALVEDHA,2,1,0,0,0,3
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,1,0,0,0,0,1
MAHARASHTRA,SOLAPUR,PANDHARPUR,0,0,1,0,0,1
MAHARASHTRA,SOLAPUR,SANGOLA,4,0,0,0,0,4
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,1,0,0,4,0,5
MAHARASHTRA,THANE,AMBERNATH,2,0,0,0,0,2
MAHARASHTRA,THANE,BHIWANDI,1,0,0,0,0,1
MAHARASHTRA,THANE,DHANU,14,0,1,0,0,15
MAHARASHTRA,THANE,MOKHADA,1,0,1,0,0,2
MAHARASHTRA,THANE,MURBAD,6,0,0,0,0,6
MAHARASHTRA,THANE,PALGHAR,18,6,0,0,0,24
MAHARASHTRA,THANE,SHAHAPUR,0,94,22,0,0,116
MAHARASHTRA,THANE,VASAI,0,0,1,0,0,1
MAHARASHTRA,THANE,VIKRAMGAD,10,0,0,0,0,10
MAHARASHTRA,THANE,WADA,1,1,0,0,0,2
MAHARASHTRA,WARDHA,ARVI,26,0,0,3,0,29
MAHARASHTRA,WARDHA,ASHTI,37,1,0,0,6,44
MAHARASHTRA,WARDHA,HINGANGHAT,0,0,0,3,0,3
MAHARASHTRA,WARDHA,KARANJA,11,0,0,0,3,14
MAHARASHTRA,WARDHA,SAMUDRAPUR,95,22,20,0,16,153
MAHARASHTRA,WARDHA,SELOO,30,14,0,11,0,55
MAHARASHTRA,WARDHA,WARDHA,16,0,0,4,0,20
MAHARASHTRA,WASHIM,KARANJA,161,1,0,8,0,170
MAHARASHTRA,WASHIM,MALEGAON,375,0,3,1,0,379
MAHARASHTRA,WASHIM,MANGRULPIR,952,0,1,0,0,953
MAHARASHTRA,WASHIM,MANORA,619,126,0,1,25,771
MAHARASHTRA,WASHIM,RISOD,4,30,0,0,0,34
MAHARASHTRA,WASHIM,WASHIM,839,259,2,5,9,1114
MAHARASHTRA,YAVATMAL,ARNI,1,0,0,0,0,1
MAHARASHTRA,YAVATMAL,BABULGAON,3,0,0,0,0,3
MAHARASHTRA,YAVATMAL,DARWHA,5,1,0,0,0,6
MAHARASHTRA,YAVATMAL,DIGRAS,3,0,0,0,0,3
MAHARASHTRA,YAVATMAL,GHATANJI,7,0,0,0,0,7
MAHARASHTRA,YAVATMAL,KALAMB,10,0,0,0,0,10
MAHARASHTRA,YAVATMAL,KELAPUR,2,0,0,0,0,2
MAHARASHTRA,YAVATMAL,MAHAGAON,5,2,0,0,0,7
MAHARASHTRA,YAVATMAL,MAREGAON,10,1,0,0,0,11
MAHARASHTRA,YAVATMAL,NER,10,0,0,0,0,10
MAHARASHTRA,YAVATMAL,PUSAD,9,0,0,0,0,9
MAHARASHTRA,YAVATMAL,RALEGAON,5,0,0,0,0,5
MAHARASHTRA,YAVATMAL,WANI,2,0,1,0,0,3
MAHARASHTRA,YAVATMAL,YAVATMAL,10,0,0,0,0,10
MAHARASHTRA,YAVATMAL,ZARI JAMANI,7,0,0,0,0,7
MANIPUR,BISHNUPUR,BISHNUPUR,0,0,14,0,0,14
MANIPUR,BISHNUPUR,MOIRANG,0,0,7,0,0,7
MANIPUR,CHANDEL,CHAKPIKARONG,0,0,6,4,0,10
MANIPUR,CHANDEL,CHANDEL,0,0,6,4,0,10
MANIPUR,CHANDEL,TENGNOUPAL,0,0,0,2,0,2
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,0,1,26,5,0,32
MANIPUR,CHURACHANDPUR,HENGLEP,0,0,9,4,0,13
MANIPUR,CHURACHANDPUR,PARBUNG,0,0,2,1,0,3
MANIPUR,CHURACHANDPUR,SAMULAMLAN,0,0,3,1,0,4
MANIPUR,CHURACHANDPUR,SINGNGAT,0,0,12,7,0,19
MANIPUR,CHURACHANDPUR,THANLON,0,0,6,3,0,9
MANIPUR,IMPHAL EAST,IRILBUNG,0,0,2,0,0,2
MANIPUR,IMPHAL EAST,SAWOMBUNG,0,0,14,12,0,26
MANIPUR,IMPHAL WEST,HAORANG SABAL,0,0,20,17,0,37
MANIPUR,SENAPATI,KANGPOKPI,0,1,17,1,0,19
