-----
{
 "description": "The table refers to Block wise Surface Flow Schemes- Potential Created and Utilized through Tanks. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.12.csv", 
 "title": "Download CSV for Blockwise Surface Flow Schemes- Potential Created and Utilized through Tanks", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Tanks,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total,Irrigation potential utilised - Kharif,Irrigation potential utilised - Rabi,Irrigation potential utilised - Perennial,Irrigation potential utilised - Others,Total,
TAMIL NADU,ERODE,MODAKURICHI,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,ERODE,NAMBIYUR,6,8,3,3,4,18,8,0,0,0,8,
TAMIL NADU,ERODE,PERUNTHURAI,4,6,2,2,4,13,4,0,0,0,4,
TAMIL NADU,ERODE,SATHYAMANGALAM,16,14,5,5,5,29,0,0,0,0,0,
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,100,2627,4273,30,2,6932,1960,2795,14,0,4769,
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,291,3040,3059,65,0,6164,1481,1466,62,0,3010,
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,24,523,706,0,0,1228,305,488,0,0,792,
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,142,245,1579,0,513,2337,45,548,0,0,593,
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,51,1329,1769,13,476,3588,869,1201,6,373,2448,
TAMIL NADU,KANCHEEPURAM,LATHORE,81,419,2509,58,3,2990,165,785,1,3,955,
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,170,1679,6132,162,7,7980,1140,4070,160,7,5377,
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,1032,6133,6092,271,716,13211,3910,3732,229,188,8060,
TAMIL NADU,KANCHEEPURAM,TAMBARAM,160,5,131,361,0,497,5,131,1,0,137,
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,64,347,2676,51,130,3204,221,1787,4,24,2035,
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,154,223,928,166,0,1316,66,581,166,0,812,
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,213,3406,5561,88,146,9201,1376,2654,68,146,4244,
TAMIL NADU,KANCHEEPURAM,WALAJABAD,10,486,600,1,0,1087,399,306,1,0,707,
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,1,103,103,4,16,225,103,103,4,16,225,
TAMIL NADU,KANYAKUMARI,KILLIYOOR,2,0,0,0,0,1,0,0,0,0,1,
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,4,229,228,162,0,619,229,228,162,0,619,
TAMIL NADU,KANYAKUMARI,MELPURAM,32,1,12,7,0,20,1,12,7,0,20,
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,5,11,11,2,0,25,11,11,2,0,25,
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,KANYAKUMARI,THOVALAI,11,22,22,24,0,69,22,22,24,0,69,
TAMIL NADU,KANYAKUMARI,THUCKALAY,6,10,10,30,0,50,10,10,30,0,50,
TAMIL NADU,KARUR,ARAVAKURICHI,2,19,36,18,28,101,18,2,16,20,56,
TAMIL NADU,KARUR,K.PARAMATHI,1,1,0,0,0,2,1,0,0,0,1,
TAMIL NADU,KARUR,KADAVUR,22,67,25,23,30,145,56,2,1,12,71,
TAMIL NADU,KARUR,KARUR,1,73,24,27,24,149,73,0,3,0,76,
TAMIL NADU,KARUR,KRISHNARAYAPURAM,237,149,150,52,176,527,77,0,0,162,239,
TAMIL NADU,KARUR,KULITHALAI,1,2,1,1,1,3,2,0,0,0,2,
TAMIL NADU,KARUR,THANTHONI,36,106,185,36,256,583,0,0,0,256,256,
TAMIL NADU,KARUR,THOGAMALAI,3,627,259,229,286,1400,616,0,0,80,697,
TAMIL NADU,MADURAI,ALANGANALLUR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,MADURAI,CHELLAMPATTI,28,31,2125,3,0,2159,31,2122,2,0,2155,
TAMIL NADU,MADURAI,KALLIKUDI,42,916,86,0,100,1102,914,80,0,0,993,
TAMIL NADU,MADURAI,KALLUPATTI(T),20,80,593,28,0,701,0,332,28,0,359,
TAMIL NADU,MADURAI,KOTTAMPATTI,545,111,4358,201,1,4672,94,3868,172,0,4133,
TAMIL NADU,MADURAI,MADURAI EAST,99,5756,14811,2253,0,22820,2940,3070,393,0,6402,
TAMIL NADU,MADURAI,MADURAI WEST,70,16,1096,0,0,1111,16,1067,0,0,1082,
TAMIL NADU,MADURAI,MELUR,292,2806,3392,106,0,6304,2579,2617,1,0,5197,
TAMIL NADU,MADURAI,SEDAPATTI,5,0,83,23,136,242,0,60,23,0,83,
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,106,317,2537,215,0,3069,287,2322,175,0,2784,
TAMIL NADU,MADURAI,TIRUMANGALAM,54,1523,217,0,0,1741,1323,217,0,0,1540,
TAMIL NADU,MADURAI,USILAMPATTI,49,4550,7523,2300,1540,15913,0,6019,400,0,6419,
TAMIL NADU,MADURAI,VADIPATTI,72,103,270,4,0,378,100,270,1,0,371,
TAMIL NADU,NAGAPATTINAM,SIRKALI,1,0,744,0,0,744,0,446,0,0,446,
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,32,748,344,28,0,1120,99,344,23,0,466,
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,21,692,519,25,15,1252,0,0,0,6,6,
TAMIL NADU,NAMAKKAL,KABILARMALAI,2,16,0,0,0,16,16,0,0,0,16,
TAMIL NADU,NAMAKKAL,KOLLIHILLS,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,52,1134,544,102,0,1780,157,544,36,0,738,
TAMIL NADU,NAMAKKAL,MOHANUR,11,404,96,3,1,505,19,49,3,0,70,
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,16,569,233,34,51,887,81,194,13,0,289,
TAMIL NADU,NAMAKKAL,NAMAKKAL,21,338,144,31,7,520,0,0,0,0,0,
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,7,67,31,3,0,100,9,31,2,0,42,
TAMIL NADU,NAMAKKAL,PARAMATHI,8,270,12,0,72,354,247,0,0,0,247,
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,20,689,257,26,1,973,42,145,10,0,197,
TAMIL NADU,NAMAKKAL,RASIPURAM,31,168,887,24,0,1079,81,279,19,0,378,
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,24,1152,267,68,5,1491,0,0,0,0,0,
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,28,315,150,12,0,478,43,150,10,0,203,
TAMIL NADU,NAMAKKAL,VENNANDHUR,24,415,318,17,4,755,66,228,15,0,309,
TAMIL NADU,NILGIRIS,COONOOR,45,90,0,132,0,222,90,0,132,0,222,
TAMIL NADU,NILGIRIS,GUDALUR,55,507,0,508,2,1017,507,0,508,2,1017,
TAMIL NADU,NILGIRIS,KOTAGIRI,91,89,0,89,30,209,89,0,89,30,209,
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,39,6,1,12,0,19,6,1,12,0,19,
TAMIL NADU,PERAMBALUR,ALATHUR,42,251,387,54,60,752,60,73,1,0,134,
TAMIL NADU,PERAMBALUR,ANDIMADAM,17,188,157,0,2,347,180,156,0,0,336,
TAMIL NADU,PERAMBALUR,ARIYALUR,171,254,1172,69,4,1498,56,999,54,3,1112,
TAMIL NADU,PERAMBALUR,JAYANKONDAM,82,502,1729,42,12,2285,293,250,7,5,555,
TAMIL NADU,PERAMBALUR,SENDURAI,36,242,433,1,0,676,107,424,0,0,531,
TAMIL NADU,PERAMBALUR,THIRUMANUR,51,2286,1865,163,139,4452,26,160,0,13,199,
TAMIL NADU,PERAMBALUR,TPALUR,159,1814,614,8,0,2436,822,468,0,0,1290,
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,456,155,125,11,5,296,28,43,0,2,74,
TAMIL NADU,PERAMBALUR,VEPPUR,30,498,728,13,20,1258,28,367,1,0,396,
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,41,297,8,0,0,304,282,8,0,0,290,
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,307,1621,8129,13,0,9763,1182,5469,10,0,6661,
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,65,1163,943,0,0,2105,1145,807,0,0,1952,
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,263,5628,7005,0,0,12634,3994,6558,0,0,10552,
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,101,1527,815,114,38,2494,1459,508,76,38,2081,
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,52,317,690,60,13,1080,88,523,60,13,685,
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,163,1645,979,35,0,2659,1494,948,35,0,2477,
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,176,367,8815,60,0,9242,343,7951,60,0,8354,
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,187,1087,687,3,0,1777,951,347,3,0,1301,
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,98,790,336,32,0,1158,642,64,32,0,738,
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,309,3378,1213,0,0,4591,2507,1213,0,0,3720,
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,66,495,1485,25,0,2005,424,526,15,0,965,
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,83,315,675,114,0,1104,170,559,114,0,843,
TAMIL NADU,RAMANATHAPURAM,BOGALUR,68,19,4007,0,0,4026,9,3476,0,0,3485,
TAMIL NADU,RAMANATHAPURAM,KADALADI,65,17,2325,0,0,2342,17,2237,0,0,2254,
TAMIL NADU,RAMANATHAPURAM,KAMUDI,168,988,5190,0,0,6178,584,4424,0,0,5008,
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,2,0,59,0,0,59,0,39,0,0,39,
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,105,0,6299,0,0,6299,0,5458,0,0,5458,
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,73,0,4126,0,0,4126,0,3254,0,0,3254,
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,91,2,6090,0,0,6092,0,5038,0,0,5038,
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,253,0,13236,0,0,13236,0,11538,0,0,11538,
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,20,0,2720,1,0,2722,0,2045,1,0,2046,
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,30,51,1588,0,0,1639,50,1141,0,0,1191,
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,283,114,9111,1,0,9226,113,8122,0,0,8235,
TAMIL NADU,SALEM,ATTUR,6,1808,92,14,30,1945,1499,90,4,18,1612,
TAMIL NADU,SALEM,AYODYAPATTANAM,21,397,0,0,0,397,245,0,0,0,245,
TAMIL NADU,SALEM,GANGAVALLI,11,790,0,0,0,790,738,0,0,0,738,
TAMIL NADU,SALEM,KADAYAMPATTI,17,692,0,69,0,761,653,0,68,0,721,
TAMIL NADU,SALEM,KOLATHUR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,SALEM,MAGUDANCHAVADI,19,181,0,0,0,181,0,0,0,0,0,
TAMIL NADU,SALEM,MECHERI,9,429,0,0,0,429,415,0,0,0,415,
TAMIL NADU,SALEM,NANGAVALLI,2,9,0,0,0,9,8,0,0,0,8,
TAMIL NADU,SALEM,OMALUR,19,445,0,593,569,1607,421,0,24,569,1014,
TAMIL NADU,SALEM,PANAMARATHUPATTI,3,67,0,0,0,67,0,0,0,0,0,
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7,712,187,108,0,1007,332,187,108,0,627,
TAMIL NADU,SALEM,SALEM,13,127,0,0,0,127,0,0,0,0,0,
TAMIL NADU,SALEM,SANKARI,15,154,0,0,1,155,0,0,0,0,0,
TAMIL NADU,SALEM,THALAIVASAL,25,1634,51,18,0,1704,1305,51,18,0,1375,
TAMIL NADU,SALEM,THARAMANGALAM,17,308,29,21,0,359,289,28,20,0,337,
TAMIL NADU,SALEM,VALAPPADY,13,226,7,0,0,233,204,7,0,0,211,
TAMIL NADU,SALEM,VEERAPANDI,7,67,0,0,0,67,19,0,0,0,19,
TAMIL NADU,SALEM,YERCAUD,5,2,0,0,0,2,2,0,0,0,2,
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,32,362,439,0,55,856,308,359,0,53,720,
TAMIL NADU,SIVAGANGA,ILAYANGUDI,145,3567,2494,63,1,6124,2875,2223,6,1,5105,
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,166,530,2505,115,1,3152,500,2246,84,1,2832,
TAMIL NADU,SIVAGANGA,KALLAL,124,905,2490,20,0,3415,550,2138,19,0,2707,
TAMIL NADU,SIVAGANGA,KANNANGUDI,43,705,186,0,0,891,647,186,0,0,833,
TAMIL NADU,SIVAGANGA,MANAMADURAI,114,372,3792,587,194,4945,244,1909,288,15,2456,
TAMIL NADU,SIVAGANGA,S. PUDUR,135,85,937,44,0,1066,42,279,36,0,357,
TAMIL NADU,SIVAGANGA,SAKKOTTAI,83,447,1195,9,0,1650,337,837,9,0,1183,
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,332,27,2583,255,16,2881,23,1562,179,6,1770,
TAMIL NADU,SIVAGANGA,SIVAGANGA,295,1558,4931,10,209,6708,619,3156,10,209,3994,
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,226,822,3030,86,0,3939,368,1947,69,0,2384,
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,98,1661,4846,820,6,7334,929,3418,399,0,4745,
TAMIL NADU,THANJAVUR,BUDHALUR,3,629,628,12,0,1270,389,389,0,0,779,
TAMIL NADU,THANJAVUR,MADHUKUR,1,0,64,0,0,64,0,64,0,0,64,
TAMIL NADU,THANJAVUR,ORATHANADU,1,76,76,0,0,152,76,76,0,0,152,
TAMIL NADU,THANJAVUR,PATTUKOTTAI,22,50,3190,0,40,3281,50,3190,0,40,3281,
TAMIL NADU,THANJAVUR,PERAVURANI,19,1075,1301,126,2,2503,1030,1301,126,2,2458,
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,24,732,1680,9,5,2425,696,1662,6,5,2369,
TAMIL NADU,THANJAVUR,THANJAVUR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THANJAVUR,THIRUVAIYARU,3,725,725,0,0,1449,420,307,0,0,727,
TAMIL NADU,THANJAVUR,THIRUVONAM,1,3,31,0,0,35,0,0,0,0,0,
TAMIL NADU,THENI,ANDIPATTI,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THENI,BODI,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THENI,CHINNAMANNUR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THENI,CUMBUM,3,389,389,0,0,777,0,0,0,0,0,
TAMIL NADU,THENI,MYILADUMPARAI,6,155,3,1,0,158,6,2,0,0,8,
TAMIL NADU,THENI,PERIYAKULAM,84,1868,2597,780,105,5349,790,980,551,105,2426,
TAMIL NADU,THENI,THENI,21,623,398,0,0,1020,0,0,0,0,0,
TAMIL NADU,THENI,UTHAMAPALAYAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVALLUR,ELLAPURAM,33,4356,4937,2323,18,11634,1276,2468,170,6,3920,
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,17,2008,2275,1071,27,5381,1104,1138,0,8,2250,
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,639,7903,8957,4215,101,21175,2466,4478,695,4,7643,
TAMIL NADU,THIRUVALLUR,MINJUR,3,284,322,152,0,759,154,161,0,0,315,
TAMIL NADU,THIRUVALLUR,POONAMALLEE,1103,4291,4863,2288,77,11519,2007,2431,3,4,4446,
TAMIL NADU,THIRUVALLUR,POONDI,52,4088,4633,2180,2,10904,1015,2317,80,1,3412,
TAMIL NADU,THIRUVALLUR,PUZAL,157,450,510,240,0,1200,171,255,0,0,426,
TAMIL NADU,THIRUVALLUR,R.K.PEET,25,3327,3771,1774,57,8929,1401,1885,291,20,3597,
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,78,586,664,313,0,1563,248,332,7,0,587,
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,8,726,823,387,0,1936,0,411,0,0,411,
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,24,3473,3936,1852,245,9506,854,1968,0,7,2830,
TAMIL NADU,THIRUVARUR,KORADACHERRY,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,KOTTUR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,KUDAVASAL,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,MANNARGUDI,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,NANNILAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,THIRUVARUR,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,THIRUVARUR,VALANGAIMAN,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,30,14595,0,0,0,14595,13741,0,0,0,13741,
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,6,63,59,4,0,126,60,53,2,0,115,
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,60,20,0,4,0,24,16,0,4,0,20,
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,66,62,166,29,14,270,42,119,17,0,178,
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,94,264,237,2,0,503,223,214,2,0,440,
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,2,0,63,0,0,63,0,0,0,0,0,
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,13,0,729,0,0,729,0,650,0,0,650,
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,15,13,4,0,0,17,12,0,0,0,12,
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,299,47,53,1,0,100,39,35,1,0,75,
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,45,18,3,10,0,32,6,2,10,0,18,
TAMIL NADU,TIRUNELVELI,ALANGULAM,3,221,151,1,405,778,114,63,1,0,178,
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,6,0,53,0,0,53,0,52,0,0,52,
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,12,399,479,0,0,877,0,58,0,0,58,
TAMIL NADU,TIRUNELVELI,KADAYAM,19,132,185,1,0,318,99,181,1,0,281,
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,1,0,0,0,55,55,0,0,0,0,0,
TAMIL NADU,TIRUNELVELI,KALAKAD,43,608,428,7,90,1132,249,267,7,0,523,
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,2,347,662,65,0,1074,0,356,52,0,408,
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,2,16,0,0,0,16,4,0,0,0,4,
TAMIL NADU,TIRUNELVELI,MANUR,11,648,466,0,135,1249,0,126,0,0,126,
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,6,28,98,28,0,153,0,10,0,0,10,
TAMIL NADU,TIRUNELVELI,NANGUNERI,14,67,329,6,32,435,9,96,0,0,105,
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,15,161,140,0,0,302,31,54,0,0,85,
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,5,56,76,0,0,132,53,53,0,0,106,
TAMIL NADU,TIRUNELVELI,RADHAPURAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,1,0,0,4,0,4,0,0,0,0,1,
TAMIL NADU,TIRUNELVELI,TENKASI,4,108,108,0,0,217,108,108,0,0,217,
TAMIL NADU,TIRUNELVELI,VALLIOOR,4,70,31,0,0,101,0,31,0,0,31,
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,11,196,667,22,135,1019,110,601,16,55,781,
TAMIL NADU,TIRUVANNAMALAI,ARNI,4,0,185,0,11,195,0,97,0,0,97,
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,39,1090,779,7,28,1904,537,599,0,0,1136,
TAMIL NADU,TIRUVANNAMALAI,CHETPET,86,4103,4103,0,0,8206,0,3192,0,0,3192,
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,85,4221,4221,0,0,8442,0,3411,0,0,3411,
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,606,1300,1593,116,116,3126,377,960,41,8,1385,
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,211,3257,2081,4,43,5384,796,1525,3,8,2331,
TAMIL NADU,TIRUVANNAMALAI,POLUR,80,3443,3443,9,0,6895,0,2992,0,0,2992,
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,26,1129,991,7,34,2161,598,703,7,7,1315,
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,53,961,1444,33,323,2761,317,873,28,215,1433,
TAMIL NADU,TIRUVANNAMALAI,THELLAR,132,4253,7816,1148,382,13598,784,2858,37,190,3869,
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,96,1215,2126,64,510,3915,266,1917,30,18,2231,
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,952,1021,1649,146,653,3470,571,1070,101,301,2043,
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,118,4940,3523,114,281,8857,926,2477,43,40,3487,
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,12,1607,722,177,7,2512,1125,353,175,0,1653,
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,2,21,12,0,0,32,21,4,0,0,25,
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,4,26,20,0,0,46,26,11,0,0,37,
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,7,249,106,0,0,355,240,44,0,0,284,
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,8,998,600,513,0,2111,804,197,513,0,1513,
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,10,154,122,0,0,276,136,88,0,0,224,
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,2,1012,417,0,0,1428,968,410,0,0,1378,
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,1,193,140,0,0,333,193,45,0,0,238,
TAMIL NADU,VELLORE,ARAKONAM,50,1003,879,484,436,2802,221,304,50,96,671,
TAMIL NADU,VELLORE,ARCOT,251,1767,1433,389,69,3658,473,301,8,3,786,
TAMIL NADU,VELLORE,JOLARPET,2,2,0,0,0,2,0,0,0,0,0,
TAMIL NADU,VELLORE,KAVERIPAKKAM,124,2928,324,257,40,3549,28,8,0,0,37,
TAMIL NADU,VELLORE,NEMILI,106,1960,3009,304,76,5349,1039,988,2,33,2063,
TAMIL NADU,VELLORE,SHOLINGUR,36,383,657,139,23,1201,81,157,65,11,315,
TAMIL NADU,VELLORE,THIMIRI,488,2627,1319,320,113,4379,536,440,7,16,998,
TAMIL NADU,VELLORE,THIRUPATTUR,3,57,2,0,0,59,0,0,0,0,0,
TAMIL NADU,VELLORE,WALAJAH,81,702,1234,349,66,2351,240,218,123,0,581,
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,15,300,508,95,9,912,174,395,52,9,631,
TAMIL NADU,VILLUPPURAM,GINGEE,150,3518,2913,0,0,6431,2998,1471,0,0,4469,
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,63,1035,901,183,301,2420,852,435,47,73,1407,
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,0,0,0,0,0,0,0,0,0,0,0,
TAMIL NADU,VILLUPPURAM,KANAI,31,852,881,10,58,1802,699,319,0,0,1018,
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,7,425,138,0,0,563,361,41,0,0,402,
TAMIL NADU,VILLUPPURAM,KOLIYANUR,19,669,544,0,2,1215,567,160,0,0,727,
TAMIL NADU,VILLUPPURAM,MARAKKANAM,81,1546,1186,149,71,2952,882,827,91,14,1814,
TAMIL NADU,VILLUPPURAM,MAYILAM,39,924,628,17,36,1605,761,232,17,2,1012,
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,77,2863,1592,20,0,4476,2380,616,0,0,2996,
TAMIL NADU,VILLUPPURAM,MUGAIYUR,29,997,751,51,100,1899,702,664,31,0,1397,
TAMIL NADU,VILLUPPURAM,OLAKKUR,44,1354,976,4,1,2336,1100,431,1,0,1532,
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,48,1299,239,0,0,1538,1079,181,0,0,1261,
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,15,435,457,83,0,975,199,411,0,0,609,
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,172,326,164,10,1,500,258,143,10,0,411,
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,9,209,145,1,4,359,195,103,1,4,302,
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,13,79,69,0,0,148,72,67,0,0,140,
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,29,745,345,0,81,1171,620,130,0,0,749,
TAMIL NADU,VILLUPPURAM,VAANOOR,10,4,285,21,90,401,0,105,21,0,126,
TAMIL NADU,VILLUPPURAM,VALLAM,101,1697,1707,115,18,3538,1253,818,88,0,2160,
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,16,1126,159,15,0,1300,957,48,0,0,1005,
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,20,0,883,0,0,883,0,873,0,0,873,
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,9,170,280,0,0,450,12,125,0,0,137,
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,44,522,631,0,0,1153,171,506,0,0,677,
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,10,118,521,80,53,772,109,493,40,53,695,
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,5,12,130,0,0,142,11,76,0,0,87,
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,14,66,87,22,66,241,41,77,0,12,130,
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,83,163,2475,4,0,2642,149,2374,4,0,2527,
