-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes by type. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes by Type", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,On river,On stream,On drain/canal,On tank/pond,Total
WEST BENGAL,BANKURA,BANKURA-II,86,127,4,123,340
WEST BENGAL,BANKURA,BISHNUPUR,8,25,6,66,105
WEST BENGAL,BANKURA,BORJORA,26,42,31,30,129
WEST BENGAL,BANKURA,CHHATNA,35,6,0,19,60
WEST BENGAL,BANKURA,GANGAJAL GHATI,59,10,15,20,104
WEST BENGAL,BANKURA,HIRBUNDH,6,3,5,0,14
WEST BENGAL,BANKURA,INDPUR,89,0,6,3,98
WEST BENGAL,BANKURA,INDUS,3,0,0,0,3
WEST BENGAL,BANKURA,JOYPUR,5,1,1,157,164
WEST BENGAL,BANKURA,KATUL PUR,29,3,3,281,316
WEST BENGAL,BANKURA,KHATRA-I,1,0,2,1,4
WEST BENGAL,BANKURA,MEJIA,4,7,0,0,11
WEST BENGAL,BANKURA,ONDA,20,11,5,69,105
WEST BENGAL,BANKURA,PATRASAYER,26,0,3,147,176
WEST BENGAL,BANKURA,RAIPUR,15,6,0,161,182
WEST BENGAL,BANKURA,RANIBUNDH,1,0,4,2,7
WEST BENGAL,BANKURA,SALTORA,7,29,1,5,42
WEST BENGAL,BANKURA,SARENGA,7,0,0,0,7
WEST BENGAL,BANKURA,SIMLAPAL,99,6,0,13,118
WEST BENGAL,BANKURA,SONAMUKHI,8,30,0,6,44
WEST BENGAL,BANKURA,TALDANGRA,17,10,0,28,55
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,27,13,2,47,89
WEST BENGAL,BIRBHUM,DUBRAJ PUR,60,23,2,447,532
WEST BENGAL,BIRBHUM,ILLAM BAZAR,2,7,7,140,156
WEST BENGAL,BIRBHUM,KHOYRASOLE,37,28,5,666,736
WEST BENGAL,BIRBHUM,LABPUR,166,4,16,653,839
WEST BENGAL,BIRBHUM,MAYURESWAR-1,23,1,2,553,579
WEST BENGAL,BIRBHUM,MAYUURESWAR-2,18,12,1,577,608
WEST BENGAL,BIRBHUM,MD.BAZAR,27,17,10,103,157
WEST BENGAL,BIRBHUM,MURARAI-1,62,1,22,225,310
WEST BENGAL,BIRBHUM,MURARAI-2,79,0,10,299,388
WEST BENGAL,BIRBHUM,NALHATI-1,110,38,18,590,756
WEST BENGAL,BIRBHUM,NALHATI-2,26,0,0,322,348
WEST BENGAL,BIRBHUM,NANOOR,33,1,8,627,669
WEST BENGAL,BIRBHUM,RAJ NAGAR,15,9,0,189,213
WEST BENGAL,BIRBHUM,RAMPURHAT-I,36,38,42,900,1016
WEST BENGAL,BIRBHUM,RAMPURHAT-II,27,4,0,472,503
WEST BENGAL,BIRBHUM,SAINTHIA,23,6,10,585,624
WEST BENGAL,BIRBHUM,SURI-I,18,15,11,164,208
WEST BENGAL,BIRBHUM,SURI-II,3,1,0,52,56
WEST BENGAL,BURDWAN,ANDAL,4,0,3,5,12
WEST BENGAL,BURDWAN,ASANSOL MUNI.CORPN,0,0,25,1,26
WEST BENGAL,BURDWAN,AUSGRAM-I,2,5,8,162,177
WEST BENGAL,BURDWAN,AUSGRAM-II,5,0,11,189,205
WEST BENGAL,BURDWAN,BARABONI,1,9,34,92,136
WEST BENGAL,BURDWAN,BHATAR,13,1,0,362,376
WEST BENGAL,BURDWAN,BURDWAN-1,7,0,0,25,32
WEST BENGAL,BURDWAN,DURGAPUR FARIDPUR,0,2,0,27,29
WEST BENGAL,BURDWAN,GALSI-1,6,0,0,378,384
WEST BENGAL,BURDWAN,GALSI-2,4,0,3,31,38
WEST BENGAL,BURDWAN,JAMALPUR,58,1,21,220,300
WEST BENGAL,BURDWAN,JAMURIA,7,0,0,0,7
WEST BENGAL,BURDWAN,KALNA-1,32,1,2,7,42
WEST BENGAL,BURDWAN,KALNA-2,7,0,0,35,42
WEST BENGAL,BURDWAN,KANKSHA,10,0,10,23,43
WEST BENGAL,BURDWAN,KATUGRAM-I,12,0,7,232,251
WEST BENGAL,BURDWAN,KATUGRAM-II,46,2,21,1,70
WEST BENGAL,BURDWAN,KATWA-I,8,0,1,102,111
WEST BENGAL,BURDWAN,KATWA-II,71,9,0,121,201
WEST BENGAL,BURDWAN,KHANDAGHOSH,7,0,0,282,289
WEST BENGAL,BURDWAN,KULTI MUNICIPALITY,22,0,0,1,23
WEST BENGAL,BURDWAN,MANGALCOTE,19,0,11,563,593
WEST BENGAL,BURDWAN,MEMARI(1),0,3,1,111,115
WEST BENGAL,BURDWAN,MEMARI-2,41,0,1,14,56
WEST BENGAL,BURDWAN,MONTESWAR,99,1,0,205,305
WEST BENGAL,BURDWAN,PURBASTHALI-1,68,2,0,74,144
WEST BENGAL,BURDWAN,PURBASTHALI-2,47,8,0,8,63
WEST BENGAL,BURDWAN,RAINA,4,0,2,35,41
WEST BENGAL,BURDWAN,RAINA-1,4,0,2,49,55
WEST BENGAL,BURDWAN,RANIGANGE,3,0,0,49,52
WEST BENGAL,BURDWAN,SALANPUR,19,9,1,44,73
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-I,109,3,1,6,119
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-II,118,6,0,15,139
WEST BENGAL,COOCHBEHAR,DINHATA-1,81,7,0,10,98
WEST BENGAL,COOCHBEHAR,DINHATA-II,19,2,0,7,28
WEST BENGAL,COOCHBEHAR,HALDIBARI,2,8,2,2,14
WEST BENGAL,COOCHBEHAR,MATHABHANGA-I,122,1,1,13,137
WEST BENGAL,COOCHBEHAR,MATHABHANGA-II,83,4,4,2,93
WEST BENGAL,COOCHBEHAR,MEKHLIGANJ,164,27,26,83,300
WEST BENGAL,COOCHBEHAR,SITAI,8,0,0,0,8
WEST BENGAL,COOCHBEHAR,SITALKUCHI,12,1,3,0,16
WEST BENGAL,COOCHBEHAR,TUFANGANJ-I,54,0,0,3,57
WEST BENGAL,COOCHBEHAR,TUFANGANJ-II,14,0,0,0,14
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,65,2,15,277,359
WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,37,0,0,283,320
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,47,0,0,102,149
WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,20,0,0,304,324
WEST BENGAL,DAKSHIN DINAJPUR,HILI,3,0,3,29,35
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,103,10,2,672,787
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,54,0,1,753,808
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,68,1,18,1681,1768
WEST BENGAL,DARJEELING,KHARIBARI,28,0,3,0,31
WEST BENGAL,DARJEELING,MATIGARA,11,1,0,0,12
WEST BENGAL,DARJEELING,NAXALBARI,26,5,3,0,34
WEST BENGAL,DARJEELING,PHANSIDEWA,31,0,5,3,39
WEST BENGAL,HAORA,AMTA-I,227,0,1544,124,1895
WEST BENGAL,HAORA,AMTA-II,333,13,1020,105,1471
WEST BENGAL,HAORA,BAGNAN-I,56,1,411,50,518
WEST BENGAL,HAORA,BAGNAN-II,38,14,157,72,281
WEST BENGAL,HAORA,BALLYJAGACHA,16,0,60,20,96
WEST BENGAL,HAORA,DOMJUR,21,0,367,243,631
WEST BENGAL,HAORA,JAGOTBALLAVPUR,86,18,715,203,1022
WEST BENGAL,HAORA,PANCHLA,12,0,30,115,157
WEST BENGAL,HAORA,SANKRAIL,0,0,51,20,71
WEST BENGAL,HAORA,SHYAMPUR-I,59,160,390,82,691
WEST BENGAL,HAORA,SHYAMPUR-II,21,40,423,22,506
WEST BENGAL,HAORA,UDAY NARAYANPUR,509,87,435,571,1602
WEST BENGAL,HAORA,ULUBERIA-I,49,21,221,139,430
WEST BENGAL,HAORA,ULUBERIA-II,4,0,13,2,19
WEST BENGAL,HOOGHLY,ARAMBAGH,41,5,15,40,101
WEST BENGAL,HOOGHLY,BALAGARH,70,0,0,12,82
WEST BENGAL,HOOGHLY,CHANDITALA-I,3,2,254,111,370
WEST BENGAL,HOOGHLY,CHANDITALA-II,32,0,39,249,320
WEST BENGAL,HOOGHLY,CHINSURAH-MOGRA,33,0,4,3,40
WEST BENGAL,HOOGHLY,DHANIAKHALI,49,2,9,889,949
WEST BENGAL,HOOGHLY,GOGHAT-I,19,0,0,94,113
WEST BENGAL,HOOGHLY,GOGHAT-II,12,0,1,128,141
WEST BENGAL,HOOGHLY,HARIPAL,262,129,203,944,1538
WEST BENGAL,HOOGHLY,JANGIPARA,284,47,650,688,1669
WEST BENGAL,HOOGHLY,KHANAKUL-I,206,33,444,68,751
WEST BENGAL,HOOGHLY,KHANAKUL-II,177,13,1037,47,1274
WEST BENGAL,HOOGHLY,PANDUA,21,0,9,32,62
WEST BENGAL,HOOGHLY,POLBA DADPUR,18,4,4,43,69
WEST BENGAL,HOOGHLY,PURSURAH,344,1,76,292,713
WEST BENGAL,HOOGHLY,SERAMPUR-UTTERPARA,30,0,134,34,198
WEST BENGAL,HOOGHLY,SINGUR,13,0,2,56,71
WEST BENGAL,HOOGHLY,TARAKESWAR,155,48,43,313,559
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,24,0,0,0,24
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,34,1,0,0,35
WEST BENGAL,JALPAIGURI,DHUPGURI,173,0,7,30,210
WEST BENGAL,JALPAIGURI,FALAKATA,61,1,0,0,62
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,13,0,0,2,15
WEST BENGAL,JALPAIGURI,KALCHINI,4,0,0,0,4
WEST BENGAL,JALPAIGURI,KUMARGRAM,10,2,0,0,12
WEST BENGAL,JALPAIGURI,MADARIHAT,14,3,0,0,17
WEST BENGAL,JALPAIGURI,MAL,38,5,1,0,44
WEST BENGAL,JALPAIGURI,MATIALI,25,0,0,0,25
WEST BENGAL,JALPAIGURI,MAYNAGURI,76,0,0,11,87
WEST BENGAL,JALPAIGURI,NAGRAKATA,14,0,0,0,14
WEST BENGAL,JALPAIGURI,RAJGANJ,236,0,31,3,270
WEST BENGAL,MALDA,BAMANGOLA,44,0,22,909,975
WEST BENGAL,MALDA,CHANCHAL-I,18,0,0,0,18
WEST BENGAL,MALDA,CHANCHAL-II,16,0,4,0,20
WEST BENGAL,MALDA,ENGLISH BAZAR,18,0,0,1,19
WEST BENGAL,MALDA,GAZOLE,40,3,13,2053,2109
WEST BENGAL,MALDA,HABIBPUR,74,0,22,288,384
WEST BENGAL,MALDA,HARISHCHANDRAPUR-I,8,0,0,1,9
WEST BENGAL,MALDA,HARISHCHANDRAPUR-II,31,0,0,0,31
WEST BENGAL,MALDA,KALIACHAK-I,1,0,0,0,1
WEST BENGAL,MALDA,KALIACHAK-II,9,0,0,7,16
WEST BENGAL,MALDA,KALIACHAK-III,4,0,0,2,6
WEST BENGAL,MALDA,MANIKCHAK,16,0,0,2,18
WEST BENGAL,MALDA,OLD MALDA,76,4,0,306,386
WEST BENGAL,MALDA,RATUA-I,34,0,2,0,36
WEST BENGAL,MALDA,RATUA-II,58,1,0,0,59
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,3,0,38,650,691
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,2,2,0,107,111
WEST BENGAL,MIDNAPORE,BINPUR - I,52,10,1,1,64
WEST BENGAL,MIDNAPORE,BINPUR - II,28,61,12,89,190
WEST BENGAL,MIDNAPORE,CHANDRAKONA - 2,56,8,12,60,136
WEST BENGAL,MIDNAPORE,CHANDRAKONA - I,127,1,2,84,214
WEST BENGAL,MIDNAPORE,CONTAI - I,27,21,94,573,715
WEST BENGAL,MIDNAPORE,CONTAI - II,39,1,84,2960,3084
WEST BENGAL,MIDNAPORE,CONTAI - III,13,0,90,1746,1849
WEST BENGAL,MIDNAPORE,DANTON - I,7,0,0,1,8
WEST BENGAL,MIDNAPORE,DASPUR - I,82,0,1,161,244
WEST BENGAL,MIDNAPORE,DASPUR - II,27,10,69,0,106
WEST BENGAL,MIDNAPORE,DEBRA,14,0,0,45,59
WEST BENGAL,MIDNAPORE,EGRA - I,3,0,3,358,364
WEST BENGAL,MIDNAPORE,EGRA - II,0,0,0,2,2
WEST BENGAL,MIDNAPORE,GARHBETA - I,172,153,131,139,595
WEST BENGAL,MIDNAPORE,GARHBETA - II,371,143,190,136,840
WEST BENGAL,MIDNAPORE,GARHBETA - III,550,4,139,168,861
WEST BENGAL,MIDNAPORE,GHATAL,127,3,7,49,186
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - I,19,10,0,12,41
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - II,34,2,16,54,106
WEST BENGAL,MIDNAPORE,JAMBANI,34,5,1,4,44
WEST BENGAL,MIDNAPORE,JHARGRAM,34,38,21,4,97
WEST BENGAL,MIDNAPORE,KESHIARY,5,0,2,0,7
WEST BENGAL,MIDNAPORE,KESHPUR,191,10,21,127,349
WEST BENGAL,MIDNAPORE,KHARAGPUR - I,12,2,0,0,14
WEST BENGAL,MIDNAPORE,KHARAGPUR - II,8,0,5,5,18
WEST BENGAL,MIDNAPORE,KHEJURI - I,1,0,0,544,545
WEST BENGAL,MIDNAPORE,KHEJURI - II,1,0,0,726,727
WEST BENGAL,MIDNAPORE,MAHISHADAL - I,18,11,445,5148,5622
WEST BENGAL,MIDNAPORE,MAHISHADAL -II,46,36,959,1962,3003
WEST BENGAL,MIDNAPORE,MIDNAPORE SADAR,30,2,24,46,102
WEST BENGAL,MIDNAPORE,MOYNA,3,2,11,175,191
WEST BENGAL,MIDNAPORE,NANDIGRAM - I,1,0,1,1415,1417
WEST BENGAL,MIDNAPORE,NANDIGRAM - II,0,0,0,255,255
WEST BENGAL,MIDNAPORE,NANDIGRAM - III,33,0,7,1609,1649
WEST BENGAL,MIDNAPORE,NARAYANGARH,38,0,2,21,61
WEST BENGAL,MIDNAPORE,NAYAGRAM,16,44,16,5,81
WEST BENGAL,MIDNAPORE,PANSKURA - I,31,0,55,20,106
WEST BENGAL,MIDNAPORE,PANSKURA - II,86,2,179,30,297
WEST BENGAL,MIDNAPORE,PATASHPUR - I,9,0,0,32,41
WEST BENGAL,MIDNAPORE,PATASHPUR - II,0,0,0,6,6
WEST BENGAL,MIDNAPORE,PINGLA,0,0,0,39,39
WEST BENGAL,MIDNAPORE,RAMNAGAR - I,0,0,12,9,21
WEST BENGAL,MIDNAPORE,RAMNAGAR - II,5,14,8,1243,1270
WEST BENGAL,MIDNAPORE,SALBONI,897,204,272,150,1523
WEST BENGAL,MIDNAPORE,SANKRAIL,78,2,7,3,90
WEST BENGAL,MIDNAPORE,SOBANG,111,2,309,27,449
WEST BENGAL,MIDNAPORE,SUTAHATA - I,5,0,404,270,679
WEST BENGAL,MIDNAPORE,SUTAHATA - II,7,0,477,816,1300
WEST BENGAL,MIDNAPORE,TAMLUK - I,8,23,496,1566,2093
WEST BENGAL,MIDNAPORE,TAMLUK - II,97,68,236,1393,1794
WEST BENGAL,MURSHIDABAD,BELDANGA-I,7,9,5,0,21
WEST BENGAL,MURSHIDABAD,BELDANGA-II,27,1,1,3,32
WEST BENGAL,MURSHIDABAD,BERHAMPORE,60,0,1,0,61
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-I,1,0,1,1,3
WEST BENGAL,MURSHIDABAD,BHAGWANGOLA-II,3,0,0,2,5
WEST BENGAL,MURSHIDABAD,BHARATPUR-I,56,1,9,0,66
WEST BENGAL,MURSHIDABAD,BHARATPUR-II,14,0,0,0,14
WEST BENGAL,MURSHIDABAD,DOMKAL,27,0,0,1,28
WEST BENGAL,MURSHIDABAD,FARAKKA,114,0,128,94,336
WEST BENGAL,MURSHIDABAD,HARIHARPARA,31,0,0,0,31
WEST BENGAL,MURSHIDABAD,JALANGI,9,2,0,1,12
WEST BENGAL,MURSHIDABAD,KANDI,158,2,6,24,190
WEST BENGAL,MURSHIDABAD,KHARGRAM,128,0,5,0,133
WEST BENGAL,MURSHIDABAD,LALGOLA,8,0,1,2,11
WEST BENGAL,MURSHIDABAD,MURSHIDABAD-JIAGANJ,26,1,1,2,30
WEST BENGAL,MURSHIDABAD,NABAGRAM,151,1,1,204,357
WEST BENGAL,MURSHIDABAD,NOWDA,32,0,0,0,32
WEST BENGAL,MURSHIDABAD,RAGHUNATH GANJE-I,10,0,0,0,10
WEST BENGAL,MURSHIDABAD,RAGHUNATHGANJ-II,10,0,0,0,10
WEST BENGAL,MURSHIDABAD,RANINAGAR-I,8,0,0,0,8
WEST BENGAL,MURSHIDABAD,SAGARDIGHI,32,8,1,365,406
WEST BENGAL,MURSHIDABAD,SAMSHERGANJ,0,0,8,0,8
WEST BENGAL,MURSHIDABAD,SUTI-I,24,0,0,0,24
WEST BENGAL,MURSHIDABAD,SUTI-II,20,0,0,10,30
WEST BENGAL,NADIA,CHAKDAH,8,0,0,0,8
WEST BENGAL,NADIA,CHAPRA,23,2,4,0,29
WEST BENGAL,NADIA,HANSKHALI,37,1,0,0,38
WEST BENGAL,NADIA,HARINGHATA,2,1,0,0,3
WEST BENGAL,NADIA,KALIGANJ,19,0,0,7,26
WEST BENGAL,NADIA,KARIMPUR-I,8,0,0,0,8
WEST BENGAL,NADIA,KARIMPUR-II,11,0,2,0,13
WEST BENGAL,NADIA,KRISHNAGANJ,31,0,0,2,33
WEST BENGAL,NADIA,KRISHNANAGAR-I,22,0,0,5,27
WEST BENGAL,NADIA,KRISHNANAGAR-II,22,0,0,0,22
WEST BENGAL,NADIA,NABADWIP,15,1,0,0,16
WEST BENGAL,NADIA,NAKASHIPARA,24,0,14,0,38
WEST BENGAL,NADIA,RANAGHAT-I,24,0,0,0,24
WEST BENGAL,NADIA,RANAGHAT-II,8,0,0,0,8
WEST BENGAL,NADIA,SANTIPUR,13,3,0,0,16
WEST BENGAL,NADIA,TEHATTA-I,28,0,0,0,28
WEST BENGAL,NADIA,TEHATTA-II,34,0,0,0,34
WEST BENGAL,NORTH 24 PARGANAS,AMDANGA,4,0,27,2,33
WEST BENGAL,NORTH 24 PARGANAS,BAGDAH,42,0,0,0,42
WEST BENGAL,NORTH 24 PARGANAS,BARASAT-I,17,0,0,68,85
WEST BENGAL,NORTH 24 PARGANAS,BARASAT-II,0,0,4,31,35
WEST BENGAL,NORTH 24 PARGANAS,BARRACKPORE-I,0,0,14,0,14
WEST BENGAL,NORTH 24 PARGANAS,BARRACKPORE-II,4,0,0,1,5
WEST BENGAL,NORTH 24 PARGANAS,BONGAON,43,0,0,3,46
WEST BENGAL,NORTH 24 PARGANAS,GAIGHATA,22,2,4,3,31
WEST BENGAL,NORTH 24 PARGANAS,HABRA-I,12,0,2,3,17
WEST BENGAL,NORTH 24 PARGANAS,HABRA-II,0,0,0,4,4
WEST BENGAL,NORTH 24 PARGANAS,HAROA,4,0,2,0,6
WEST BENGAL,NORTH 24 PARGANAS,HASNABAD,18,0,73,147,238
WEST BENGAL,NORTH 24 PARGANAS,HINGALGANGE,0,0,1,351,352
WEST BENGAL,NORTH 24 PARGANAS,RAJARHAT,24,0,7,0,31
WEST BENGAL,NORTH 24 PARGANAS,SANDESHKALI-II,0,1,0,59,60
WEST BENGAL,NORTH 24 PARGANAS,SWARUP NAGAR,32,0,2,0,34
WEST BENGAL,PURULIA,ARSHA,7,0,0,0,7
WEST BENGAL,PURULIA,BAGHMUNDI,8,0,0,0,8
WEST BENGAL,PURULIA,BALARAMPUR,3,0,0,0,3
WEST BENGAL,PURULIA,BANDWAN,9,7,0,0,16
WEST BENGAL,PURULIA,BARABAZAR,16,3,1,0,20
WEST BENGAL,PURULIA,HURA,2,2,0,94,98
WEST BENGAL,PURULIA,JHALDA-I,22,0,0,0,22
WEST BENGAL,PURULIA,JHALDA-II,4,0,0,0,4
WEST BENGAL,PURULIA,JOYPUR,3,0,0,0,3
WEST BENGAL,PURULIA,KASHIPUR,14,0,0,0,14
WEST BENGAL,PURULIA,MANBAZAR-I,17,10,0,0,27
WEST BENGAL,PURULIA,MANBAZAR-II,6,3,0,0,9
WEST BENGAL,PURULIA,NETURIA,2,1,1,0,4
WEST BENGAL,PURULIA,PARA,2,0,0,0,2
WEST BENGAL,PURULIA,PUNCHA,14,0,0,7,21
WEST BENGAL,PURULIA,PURULIA-I,12,20,0,0,32
WEST BENGAL,PURULIA,PURULIA-II,9,0,0,0,9
WEST BENGAL,PURULIA,RAGHUNATHPUR-I,3,0,0,1,4
WEST BENGAL,PURULIA,RAGHUNATHPUR-II,5,0,0,0,5
WEST BENGAL,PURULIA,SANTURI,3,0,0,2,5
WEST BENGAL,SOUTH 24 PARGANAS,BARUIPUR,21,5,254,336,616
WEST BENGAL,SOUTH 24 PARGANAS,BASANTI,42,2,366,1345,1755
WEST BENGAL,SOUTH 24 PARGANAS,BHANGORE-I,3,1,17,3,24
WEST BENGAL,SOUTH 24 PARGANAS,BHANGORE-II,12,0,53,0,65
WEST BENGAL,SOUTH 24 PARGANAS,BISHNUPUR-I,74,1,73,242,390
WEST BENGAL,SOUTH 24 PARGANAS,BISHNUPUR-II,3,1,360,748,1112
WEST BENGAL,SOUTH 24 PARGANAS,BUDGE BUDGE-I,1,0,60,0,61
WEST BENGAL,SOUTH 24 PARGANAS,BUDGE BUDGE-II,6,1,726,10,743
WEST BENGAL,SOUTH 24 PARGANAS,CANNING-I,0,0,10,275,285
WEST BENGAL,SOUTH 24 PARGANAS,CANNING-II,1,0,0,64,65
WEST BENGAL,SOUTH 24 PARGANAS,DIAMOND HARBOUR-I,3,79,505,171,758
WEST BENGAL,SOUTH 24 PARGANAS,DIAMOND HARBOUR-II,28,0,607,102,737
WEST BENGAL,SOUTH 24 PARGANAS,FALTA,5,21,1022,198,1246
WEST BENGAL,SOUTH 24 PARGANAS,GOSABA,5,2,33,2510,2550
WEST BENGAL,SOUTH 24 PARGANAS,JAYNAGAR-I,29,0,26,949,1004
WEST BENGAL,SOUTH 24 PARGANAS,JAYNAGAR-II,2,0,104,354,460
WEST BENGAL,SOUTH 24 PARGANAS,KAKDWIP,2,1,122,871,996
WEST BENGAL,SOUTH 24 PARGANAS,KULPI,4,103,756,569,1432
WEST BENGAL,SOUTH 24 PARGANAS,KULTALI,5,0,174,833,1012
WEST BENGAL,SOUTH 24 PARGANAS,MAGRAHAT-I,0,22,913,280,1215
WEST BENGAL,SOUTH 24 PARGANAS,MAGRAHAT-II,1,0,385,41,427
WEST BENGAL,SOUTH 24 PARGANAS,MANDIR BAZAR,3,2,762,387,1154
WEST BENGAL,SOUTH 24 PARGANAS,MATHURAPUR-I,1,12,211,733,957
WEST BENGAL,SOUTH 24 PARGANAS,MATHURAPUR-II,3,0,67,869,939
WEST BENGAL,SOUTH 24 PARGANAS,NAMKHANA,4,0,10,928,942
WEST BENGAL,SOUTH 24 PARGANAS,PATHARPRATIMA,8,1,74,2686,2769
WEST BENGAL,SOUTH 24 PARGANAS,SAGAR,11,0,41,1029,1081
WEST BENGAL,SOUTH 24 PARGANAS,SONARPUR,71,19,132,76,298
WEST BENGAL,SOUTH 24 PARGANAS,THAKURPUKUR-MAHESTAL,0,0,13,4,17
WEST BENGAL,UTTAR DINAJPUR,CHOPRA,72,1,2,1,76
WEST BENGAL,UTTAR DINAJPUR,GOALPOKHER-I,11,1,0,1,13
WEST BENGAL,UTTAR DINAJPUR,GOALPOKHER-II,7,0,0,0,7
WEST BENGAL,UTTAR DINAJPUR,HEMTABAD,12,0,0,0,12
WEST BENGAL,UTTAR DINAJPUR,ISLAMPUR,10,0,0,0,10
WEST BENGAL,UTTAR DINAJPUR,ITAHAR,47,0,0,56,103
WEST BENGAL,UTTAR DINAJPUR,KALIYAGANJ,60,1,0,63,124
WEST BENGAL,UTTAR DINAJPUR,KARANDIGHI,5,0,0,0,5
WEST BENGAL,UTTAR DINAJPUR,RAIGANJ,28,0,0,3,31
