-----
{
 "description": "The table refers to block wise surface lift schemes in the command of major/minor projects and average pumping hours. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.11_1.csv", 
 "title": "Download CSV for Blockwise surface lift Schemes in the command of major/medium projects and Average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise surface lift schemes in the command of major/minor projects and average pumping hours. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.11_1.csv", 
 "title": "Download CSV for Blockwise surface lift Schemes in the command of major/medium projects and Average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.11_1.csv"
}
-----
State,District,Block,Location of Schemes - On the Maj/Med,Location of schemes - Outside command,Total,Avg pumping hours (0-4),Avg pumping hours (4-8),Avg pumping hours (8-12),Avg pumping hours (12-16),Avg pumping hours (16-20),Avg pumping hours (20-24),Total
ORISSA,KEONJHAR,BANASPAL,0,29,29,16,12,1,0,0,0,29
ORISSA,KEONJHAR,CHAMPUA,0,80,80,7,62,8,3,0,0,80
ORISSA,KEONJHAR,GHASIPURA,0,36,36,9,20,0,5,2,0,36
ORISSA,KEONJHAR,GHATAGAON,0,7,7,4,3,0,0,0,0,7
ORISSA,KEONJHAR,HARICHANDANPUR,0,26,26,13,13,0,0,0,0,26
ORISSA,KEONJHAR,HATADIHI,0,53,53,34,15,0,1,3,0,53
ORISSA,KEONJHAR,JHUMPURA,0,12,12,1,11,0,0,0,0,12
ORISSA,KEONJHAR,JODA,0,31,31,4,27,0,0,0,0,31
ORISSA,KEONJHAR,PATANA,0,48,48,9,34,4,0,1,0,48
ORISSA,KEONJHAR,SADAR,0,68,68,45,23,0,0,0,0,68
ORISSA,KEONJHAR,SAHARAPARA,0,42,42,1,39,2,0,0,0,42
ORISSA,KEONJHAR,TELKOI,0,150,150,135,9,6,0,0,0,150
ORISSA,KHURDA,BALIANTA,0,2,2,2,0,0,0,0,0,2
ORISSA,KHURDA,BANAPUR,3,35,38,32,6,0,0,0,0,38
ORISSA,KHURDA,BEGUNIA,0,33,33,19,14,0,0,0,0,33
ORISSA,KHURDA,BHUBANESWAR,0,24,24,5,16,3,0,0,0,24
ORISSA,KHURDA,BOLAGARH,0,35,35,33,1,1,0,0,0,35
ORISSA,KHURDA,CHILIKA,0,11,11,4,7,0,0,0,0,11
ORISSA,KHURDA,JATNI,0,20,20,3,14,3,0,0,0,20
ORISSA,KHURDA,KHURDA,0,27,27,22,5,0,0,0,0,27
ORISSA,KHURDA,TANGI,0,51,51,13,38,0,0,0,0,51
ORISSA,KORAPUT,BAIPARIGUDA,0,16,16,13,1,2,0,0,0,16
ORISSA,KORAPUT,BANDHUGOAN,7,39,46,29,17,0,0,0,0,46
ORISSA,KORAPUT,BORIGUMMA,0,563,563,538,23,1,0,1,0,563
ORISSA,KORAPUT,DASAMANTAPUR,1,14,15,15,0,0,0,0,0,15
ORISSA,KORAPUT,JEYPUR,43,129,172,146,26,0,0,0,0,172
ORISSA,KORAPUT,KORAPUT,0,18,18,16,2,0,0,0,0,18
ORISSA,KORAPUT,KOTAPAD,13,233,246,219,27,0,0,0,0,246
ORISSA,KORAPUT,KUNDURA,0,27,27,9,3,4,11,0,0,27
ORISSA,KORAPUT,LAMATAPUT,0,7,7,1,6,0,0,0,0,7
ORISSA,KORAPUT,LAXMIPUR,0,7,7,6,0,0,1,0,0,7
ORISSA,KORAPUT,NANDAPUR,0,6,6,6,0,0,0,0,0,6
ORISSA,KORAPUT,NARAYANPATNA,0,24,24,21,3,0,0,0,0,24
ORISSA,KORAPUT,POTTANGI,0,1,1,1,0,0,0,0,0,1
ORISSA,KORAPUT,SIMILIGUDA,0,20,20,14,6,0,0,0,0,20
ORISSA,MALKANGIRI,KALIMELA,0,8,8,1,7,0,0,0,0,8
ORISSA,MALKANGIRI,KHAIRAPUT,0,2,2,2,0,0,0,0,0,2
ORISSA,MALKANGIRI,KONKUNDA,0,1,1,1,0,0,0,0,0,1
ORISSA,MALKANGIRI,MALKANAGIRI,0,3,3,3,0,0,0,0,0,3
ORISSA,MALKANGIRI,MATHILI,1,11,12,7,5,0,0,0,0,12
ORISSA,MALKANGIRI,PODIA,0,5,5,3,2,0,0,0,0,5
ORISSA,MAYURBHANJ,BAHALADA,0,3,3,3,0,0,0,0,0,3
ORISSA,MAYURBHANJ,BANGIRIPOSI,0,29,29,11,18,0,0,0,0,29
ORISSA,MAYURBHANJ,BARIPADA,0,10,10,0,5,5,0,0,0,10
ORISSA,MAYURBHANJ,BARSAHI,0,48,48,4,39,4,1,0,0,48
ORISSA,MAYURBHANJ,BETANATI,0,27,27,15,4,8,0,0,0,27
ORISSA,MAYURBHANJ,BIJATOLA,1,1,2,1,0,0,1,0,0,2
ORISSA,MAYURBHANJ,BISOI,0,5,5,4,1,0,0,0,0,5
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,0,28,28,11,12,4,1,0,0,28
ORISSA,MAYURBHANJ,JAMADA,0,25,25,17,7,0,1,0,0,25
ORISSA,MAYURBHANJ,JASIPUR,0,22,22,6,8,5,1,2,0,22
ORISSA,MAYURBHANJ,KAPTIPADA,1,18,19,18,1,0,0,0,0,19
ORISSA,MAYURBHANJ,KARANJIA,0,27,27,13,11,3,0,0,0,27
ORISSA,MAYURBHANJ,KHUNTA,0,22,22,19,3,0,0,0,0,22
ORISSA,MAYURBHANJ,KULIANA,0,22,22,9,12,1,0,0,0,22
ORISSA,MAYURBHANJ,KUSUMI,0,5,5,0,3,2,0,0,0,5
ORISSA,MAYURBHANJ,MORADA,0,34,34,1,12,10,7,4,0,34
ORISSA,MAYURBHANJ,RAIRANGPUR,0,4,4,3,1,0,0,0,0,4
ORISSA,MAYURBHANJ,RARUAN,0,26,26,1,3,2,5,15,0,26
ORISSA,MAYURBHANJ,RASGOVINDPUR,0,33,33,1,7,18,6,1,0,33
ORISSA,MAYURBHANJ,SAMAKHUNTA,5,23,28,3,24,1,0,0,0,28
ORISSA,MAYURBHANJ,SARASKANA,0,24,24,16,4,3,0,1,0,24
ORISSA,MAYURBHANJ,SUKRULI,0,18,18,3,7,5,1,2,0,18
ORISSA,MAYURBHANJ,SULIAPADA,0,39,39,1,28,9,1,0,0,39
ORISSA,MAYURBHANJ,THAKURMUNDA,0,2,2,1,0,1,0,0,0,2
ORISSA,MAYURBHANJ,TIRINGI,0,8,8,8,0,0,0,0,0,8
ORISSA,MAYURBHANJ,UDALA,0,42,42,40,2,0,0,0,0,42
ORISSA,NAYAGARH,BHAPUR,1,33,34,3,12,19,0,0,0,34
ORISSA,NAYAGARH,GANIA,0,7,7,0,7,0,0,0,0,7
ORISSA,NAYAGARH,KHANDAPADA,0,28,28,20,7,1,0,0,0,28
ORISSA,NAYAGARH,NAYAGARH,1,6,7,4,2,1,0,0,0,7
ORISSA,NAYAGARH,NUAGAON,0,22,22,3,12,7,0,0,0,22
ORISSA,NAYAGARH,ODOGAON,1,44,45,18,25,2,0,0,0,45
ORISSA,NAYAGARH,RANPUR,2,49,51,34,16,1,0,0,0,51
ORISSA,NOWRANGPUR,CHANDAHANDI,0,6,6,6,0,0,0,0,0,6
ORISSA,NOWRANGPUR,DABUGAON,0,218,218,210,5,3,0,0,0,218
ORISSA,NOWRANGPUR,JHARIGAON,13,142,155,154,1,0,0,0,0,155
ORISSA,NOWRANGPUR,KUSAGUMUDA,0,209,209,196,12,0,1,0,0,209
ORISSA,NOWRANGPUR,NANDAHANDI,0,63,63,35,28,0,0,0,0,63
ORISSA,NOWRANGPUR,NAWARANGPUR,0,117,117,83,34,0,0,0,0,117
ORISSA,NOWRANGPUR,PAPADAHANDI,0,198,198,180,18,0,0,0,0,198
ORISSA,NOWRANGPUR,RAIGHAR,1,96,97,95,2,0,0,0,0,97
ORISSA,NOWRANGPUR,TENTULIKHUNTI,1,59,60,55,5,0,0,0,0,60
ORISSA,NOWRANGPUR,UMERKOT,7,191,198,194,4,0,0,0,0,198
ORISSA,NUAPADA,BODEN,2,2,4,1,3,0,0,0,0,4
ORISSA,NUAPADA,KHARIAR,1,78,79,28,21,18,7,5,0,79
ORISSA,NUAPADA,KOMANA,0,33,33,22,5,4,1,0,1,33
ORISSA,NUAPADA,NUAPARA,4,22,26,15,10,1,0,0,0,26
ORISSA,NUAPADA,SINAPALLI,0,58,58,48,10,0,0,0,0,58
ORISSA,PHULBANI,BALIGUDA,0,8,8,6,2,0,0,0,0,8
ORISSA,PHULBANI,CHAKAPAD,0,40,40,39,1,0,0,0,0,40
ORISSA,PHULBANI,DARINGIBADI,0,1,1,1,0,0,0,0,0,1
ORISSA,PHULBANI,G.UDAYAGIRI,0,8,8,5,3,0,0,0,0,8
ORISSA,PHULBANI,JUMUDIBANDHA,0,13,13,8,2,3,0,0,0,13
ORISSA,PHULBANI,KHAJURIPADA,0,16,16,16,0,0,0,0,0,16
ORISSA,PHULBANI,KOTAGARH,0,8,8,4,0,2,0,2,0,8
ORISSA,PHULBANI,NUAGAON,0,18,18,18,0,0,0,0,0,18
ORISSA,PHULBANI,PHIRINGIA,0,30,30,25,4,1,0,0,0,30
ORISSA,PHULBANI,PHULBANI,0,30,30,19,11,0,0,0,0,30
ORISSA,PHULBANI,RAIKIA,0,10,10,5,5,0,0,0,0,10
ORISSA,PHULBANI,TIKABALI,0,55,55,44,11,0,0,0,0,55
ORISSA,PURI,ASTARANG,0,20,20,17,3,0,0,0,0,20
ORISSA,PURI,BRAHMAGIRI,4,765,769,599,141,26,3,0,0,769
ORISSA,PURI,DELANG,7,125,132,95,35,0,0,2,0,132
ORISSA,PURI,GOP,13,153,166,112,38,8,4,4,0,166
ORISSA,PURI,KAKATPUR,0,34,34,20,13,1,0,0,0,34
ORISSA,PURI,KANAS,9,322,331,255,67,9,0,0,0,331
ORISSA,PURI,KRISHNAPRASAD,0,11,11,3,8,0,0,0,0,11
ORISSA,PURI,NIMAPARA,26,194,220,212,7,1,0,0,0,220
ORISSA,PURI,PIPILI,32,336,368,348,19,1,0,0,0,368
ORISSA,PURI,PURISADAR,190,770,960,786,146,22,3,0,3,960
ORISSA,PURI,SATYABADI,555,243,798,789,8,0,1,0,0,798
ORISSA,RAYAGADA,BISAMACUTTACK,0,16,16,10,5,1,0,0,0,16
ORISSA,RAYAGADA,CHANDRAPOR,0,3,3,2,0,1,0,0,0,3
ORISSA,RAYAGADA,GUDARI,0,19,19,4,9,6,0,0,0,19
ORISSA,RAYAGADA,GUNUPUR,0,43,43,1,14,10,17,1,0,43
ORISSA,RAYAGADA,KALYANSINGPUR,0,28,28,9,19,0,0,0,0,28
ORISSA,RAYAGADA,KASHIPUR,1,13,14,11,1,2,0,0,0,14
ORISSA,RAYAGADA,KOUNARA,2,30,32,10,19,3,0,0,0,32
ORISSA,RAYAGADA,MUNIGUDA,0,28,28,10,15,3,0,0,0,28
ORISSA,RAYAGADA,PADAMPUR,0,27,27,4,23,0,0,0,0,27
ORISSA,RAYAGADA,RAMANGUDA,0,47,47,8,9,5,25,0,0,47
ORISSA,RAYAGADA,RAYAGADA,1,75,76,7,61,7,0,1,0,76
ORISSA,SAMBALPUR,DHANKAUDA,0,51,51,10,15,4,1,21,0,51
ORISSA,SAMBALPUR,GOVINDPUR,0,206,206,174,29,1,0,2,0,206
ORISSA,SAMBALPUR,JAMANKIRA,0,90,90,81,9,0,0,0,0,90
ORISSA,SAMBALPUR,JUJUMURA,7,18,25,16,6,2,1,0,0,25
ORISSA,SAMBALPUR,KANESWAR,15,78,93,27,55,11,0,0,0,93
ORISSA,SAMBALPUR,KUCHINDA,1,190,191,153,38,0,0,0,0,191
ORISSA,SAMBALPUR,NAKTIDEUL,0,43,43,37,6,0,0,0,0,43
ORISSA,SAMBALPUR,RAIRAKHOL,0,30,30,26,4,0,0,0,0,30
ORISSA,SAMBALPUR,RENGALI,0,9,9,6,3,0,0,0,0,9
ORISSA,SONEPUR,BINIKA,65,0,65,17,32,15,1,0,0,65
ORISSA,SONEPUR,BIRMAHARAJPUR,0,34,34,3,29,2,0,0,0,34
ORISSA,SONEPUR,DUNGURIPALLI,33,1,34,0,4,11,9,9,1,34
ORISSA,SONEPUR,SONEPUR,2,20,22,0,19,3,0,0,0,22
ORISSA,SONEPUR,TARAVA,0,19,19,1,15,3,0,0,0,19
ORISSA,SONEPUR,ULUNDA,0,71,71,9,61,0,0,1,0,71
ORISSA,SUNDARGARH,BALLISANKAR,5,32,37,32,5,0,0,0,0,37
ORISSA,SUNDARGARH,BARAGAON,0,66,66,44,22,0,0,0,0,66
ORISSA,SUNDARGARH,BISRA,0,43,43,27,16,0,0,0,0,43
ORISSA,SUNDARGARH,BONAI,0,39,39,21,18,0,0,0,0,39
ORISSA,SUNDARGARH,GURUNDIA,0,39,39,19,20,0,0,0,0,39
ORISSA,SUNDARGARH,HEMGIRI,0,32,32,16,16,0,0,0,0,32
ORISSA,SUNDARGARH,KOIRA,0,14,14,9,4,1,0,0,0,14
ORISSA,SUNDARGARH,KUARMUNDA,0,87,87,68,15,4,0,0,0,87
ORISSA,SUNDARGARH,KUTRA,0,35,35,20,10,4,1,0,0,35
ORISSA,SUNDARGARH,LAHUNIPADA,1,32,33,23,7,1,1,1,0,33
ORISSA,SUNDARGARH,LATHIKATA,2,36,38,32,6,0,0,0,0,38
ORISSA,SUNDARGARH,LEPHRIPARA,1,44,45,20,22,2,0,0,1,45
ORISSA,SUNDARGARH,NUAGAON,0,161,161,147,11,3,0,0,0,161
ORISSA,SUNDARGARH,RAJGANGPUR,0,60,60,37,21,2,0,0,0,60
ORISSA,SUNDARGARH,SUBDEGA,0,44,44,32,6,5,1,0,0,44
ORISSA,SUNDARGARH,SUNDARGARH,0,94,94,65,24,5,0,0,0,94
ORISSA,SUNDARGARH,TANGARAPALLI,0,61,61,27,24,9,1,0,0,61
PUNJAB,AMRITSAR,CHOGAWAN,21,60,81,0,0,1,79,0,1,81
PUNJAB,AMRITSAR,TARSIKKA,0,35,35,1,1,32,0,0,1,35
PUNJAB,AMRITSAR,VERKA,7,172,179,10,121,26,0,0,22,179
PUNJAB,FARIDKOT,FARIDKOT,30,0,30,0,30,0,0,0,0,30
PUNJAB,GURDASPUR,DHAR KALAN,3,5,8,4,2,2,0,0,0,8
PUNJAB,GURDASPUR,PATHANKOT,0,2,2,0,0,2,0,0,0,2
PUNJAB,HOSHIARPUR,MAHILPUR,1,0,1,0,1,0,0,0,0,1
PUNJAB,JALANDHAR,EAST JALANDHAR,0,5,5,0,5,0,0,0,0,5
PUNJAB,KAPURTHALA,SULTANPUR LODHI,0,45,45,0,44,1,0,0,0,45
PUNJAB,PATIALA,PATIALA,0,105,105,8,57,40,0,0,0,105
PUNJAB,PATIALA,RAJPURA,22,70,92,0,3,89,0,0,0,92
PUNJAB,ROPAR,ANANDPUR SAHIB,0,39,39,3,19,16,1,0,0,39
PUNJAB,ROPAR,KHARAR,0,76,76,5,7,47,11,6,0,76
PUNJAB,SANGRUR,BHAWANIGARH,0,17,17,0,3,14,0,0,0,17
PUNJAB,SANGRUR,SUNAM,49,0,49,0,0,49,0,0,0,49
RAJASTHAN,AJMER,KISHANGARH,0,1,1,0,1,0,0,0,0,1
RAJASTHAN,BARAN,CHHIPABARAD,0,55,55,6,48,0,1,0,0,55
RAJASTHAN,BARAN,MANGROL,0,21,21,1,4,10,0,6,0,21
RAJASTHAN,BHILWARA,JAHAZPUR,0,4,4,0,2,2,0,0,0,4
RAJASTHAN,BHILWARA,KOTRI,0,3,3,0,2,1,0,0,0,3
RAJASTHAN,BHILWARA,MANDALGARH,0,25,25,0,9,2,2,10,2,25
RAJASTHAN,BUNDI,HINDOLI,0,2,2,2,0,0,0,0,0,2
RAJASTHAN,CHITTORGARH,BEGHRU,0,24,24,0,4,10,1,3,6,24
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,3,3,1,1,0,0,1,0,3
RAJASTHAN,CHITTORGARH,PRATAPGARH,0,8,8,2,5,1,0,0,0,8
RAJASTHAN,CHURU,RATANGARH,0,2,2,1,0,1,0,0,0,2
RAJASTHAN,DHOLPUR,BASERI,0,1,1,0,0,1,0,0,0,1
RAJASTHAN,DUNGARPUR,ASPUR,0,6,6,0,1,3,0,2,0,6
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,4,4,3,1,0,0,0,0,4
RAJASTHAN,DUNGARPUR,SAGWARA,1,49,50,6,19,19,4,1,1,50
RAJASTHAN,DUNGARPUR,SIMALWARA,0,14,14,3,10,0,1,0,0,14
RAJASTHAN,JHALAWAR,AKLERA,0,1,1,0,1,0,0,0,0,1
RAJASTHAN,JHALAWAR,JHALRAPATAN,0,28,28,12,12,3,0,0,1,28
RAJASTHAN,JHALAWAR,KANPUR,0,9,9,0,1,3,0,3,2,9
RAJASTHAN,KOTA,DIGOD,0,2,2,0,1,1,0,0,0,2
RAJASTHAN,KOTA,SANGOD,0,4,4,2,1,0,0,0,1,4
RAJASTHAN,NAGAUR,NAGOUR,0,2,2,2,0,0,0,0,0,2
RAJASTHAN,RAJSAMAND,NATHDWARA,0,1,1,0,0,1,0,0,0,1
RAJASTHAN,SIROHI,ABUROAD,0,2,2,0,0,1,1,0,0,2
RAJASTHAN,TONK,DEOLI,0,2,2,0,1,1,0,0,0,2
RAJASTHAN,UDAIPUR,GOGUNDA,0,10,10,8,1,1,0,0,0,10
RAJASTHAN,UDAIPUR,KHERWARA,0,5,5,0,4,1,0,0,0,5
TAMIL NADU,COIMBATORE,ANNAIMALAI,0,20,20,0,18,2,0,0,0,20
TAMIL NADU,COIMBATORE,KARRMADAI,3,455,458,215,219,23,1,0,0,458
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,0,3,3,0,3,0,0,0,0,3
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,30,30,0,0,0,0,30,0,30
TAMIL NADU,CUDDALORE,KAMMAPURAM,0,359,359,294,59,4,2,0,0,359
TAMIL NADU,CUDDALORE,KUMARATCHI,1,3,4,3,1,0,0,0,0,4
TAMIL NADU,CUDDALORE,MANGALORE,3,10,13,0,1,0,0,12,0,13
TAMIL NADU,CUDDALORE,NALLUR,19,30,49,9,40,0,0,0,0,49
TAMIL NADU,CUDDALORE,PARANGIPETTAI,204,15,219,165,33,21,0,0,0,219
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,0,18,18,18,0,0,0,0,0,18
TAMIL NADU,DHARMAPURI,THALLY,0,10,10,10,0,0,0,0,0,10
TAMIL NADU,DINDIGUL,ATHOOR,1,5,6,0,6,0,0,0,0,6
TAMIL NADU,DINDIGUL,KODAIKANAL,0,1458,1458,1,1457,0,0,0,0,1458
TAMIL NADU,DINDIGUL,VEDASANDUR,0,27,27,27,0,0,0,0,0,27
TAMIL NADU,ERODE,AMMAPETTAI,0,10,10,2,7,1,0,0,0,10
TAMIL NADU,ERODE,ANTHIYUR,0,53,53,3,32,18,0,0,0,53
TAMIL NADU,ERODE,BHAVANI,9,98,107,14,89,2,0,2,0,107
TAMIL NADU,ERODE,BHAVANI SAGAR,0,94,94,0,94,0,0,0,0,94
TAMIL NADU,ERODE,CHENNIMALAI,165,327,492,379,111,1,0,1,0,492
TAMIL NADU,ERODE,DHARAPURAM,39,366,405,67,292,41,4,1,0,405
TAMIL NADU,ERODE,ERODE,137,29,166,88,52,20,5,1,0,166
TAMIL NADU,ERODE,GOBI,64,69,133,41,75,12,5,0,0,133
TAMIL NADU,ERODE,KANGAYAM,12,181,193,108,71,14,0,0,0,193
TAMIL NADU,ERODE,KODUMUDI,1860,0,1860,344,1516,0,0,0,0,1860
TAMIL NADU,ERODE,MODA KURICHI,64,1,65,20,44,1,0,0,0,65
TAMIL NADU,ERODE,MOOLANUR,0,305,305,189,101,14,1,0,0,305
TAMIL NADU,ERODE,NAMBIYUR,0,35,35,30,5,0,0,0,0,35
TAMIL NADU,ERODE,PERUNDURAI,17,53,70,53,17,0,0,0,0,70
TAMIL NADU,ERODE,SATHYAMANGALAM,4,124,128,16,92,6,1,9,4,128
TAMIL NADU,ERODE,T.N.PALAYAM,2,26,28,0,28,0,0,0,0,28
TAMIL NADU,ERODE,THALAVADI,191,28,219,135,79,5,0,0,0,219
TAMIL NADU,ERODE,UTHUKUZLI,2,95,97,46,51,0,0,0,0,97
TAMIL NADU,ERODE,VELLAKOIL,21,106,127,17,108,2,0,0,0,127
TAMIL NADU,KANCHIPURAM,CHITHAMUR,2,0,2,2,0,0,0,0,0,2
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,2,2,4,2,2,0,0,0,0,4
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,4,0,4,4,0,0,0,0,0,4
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,21,1,22,22,0,0,0,0,0,22
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,1,0,1,0,1,0,0,0,0,1
TAMIL NADU,KARUR,K.PARAMATHI,0,3,3,2,1,0,0,0,0,3
TAMIL NADU,KARUR,KRISHNARAYAPURAM,10,0,10,1,0,0,5,3,1,10
TAMIL NADU,KARUR,THANTHONI,0,4,4,4,0,0,0,0,0,4
TAMIL NADU,NAGAPATTINAM,THALANAYAR,3,0,3,0,0,3,0,0,0,3
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,2,1,3,0,0,2,1,0,0,3
TAMIL NADU,NAMAKKAL,ERUMAPPATTI,0,79,79,79,0,0,0,0,0,79
TAMIL NADU,NAMAKKAL,KABILAR MALAI,0,2183,2183,2137,1,1,44,0,0,2183
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,0,7,7,7,0,0,0,0,0,7
TAMIL NADU,NAMAKKAL,MOHANUR,0,170,170,47,123,0,0,0,0,170
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,0,121,121,120,0,1,0,0,0,121
TAMIL NADU,NAMAKKAL,PARAMATHY,0,696,696,694,0,2,0,0,0,696
TAMIL NADU,NAMAKKAL,TIRUNCHENGODE,0,37,37,1,36,0,0,0,0,37
TAMIL NADU,PERAMBALUR,ALATHUR,0,42,42,17,25,0,0,0,0,42
TAMIL NADU,PERAMBALUR,ANDIMADAM,0,34,34,21,12,1,0,0,0,34
TAMIL NADU,PERAMBALUR,ARIYALUR,2,259,261,255,6,0,0,0,0,261
TAMIL NADU,PERAMBALUR,JAYANKONDAM,0,24,24,24,0,0,0,0,0,24
TAMIL NADU,PERAMBALUR,SENTHURAI,0,12,12,11,1,0,0,0,0,12
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,3,6,9,6,0,2,0,0,1,9
TAMIL NADU,RAMNATHAPURAM,KADALADI,0,12,12,12,0,0,0,0,0,12
TAMIL NADU,SALEM,ATTUR,0,15,15,15,0,0,0,0,0,15
TAMIL NADU,SALEM,AYOTHIYAPATTANAM,0,13,13,13,0,0,0,0,0,13
TAMIL NADU,SALEM,KOLATHUR,0,17,17,17,0,0,0,0,0,17
TAMIL NADU,SALEM,OMALUR,0,6,6,6,0,0,0,0,0,6
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,0,1,1,1,0,0,0,0,0,1
TAMIL NADU,SALEM,THALAIVASAL,0,18,18,15,3,0,0,0,0,18
TAMIL NADU,SIVAGANGA,KALAIYARKOIL,0,1,1,1,0,0,0,0,0,1
TAMIL NADU,SIVAGANGA,KALLAL,11,25,36,32,4,0,0,0,0,36
TAMIL NADU,SIVAGANGA,SAKKOTTAI,4,0,4,0,3,1,0,0,0,4
TAMIL NADU,SIVAGANGA,THIRUPPUVANAM,1,0,1,1,0,0,0,0,0,1
TAMIL NADU,THANJAVUR,ORATHANAD,2,0,2,1,1,0,0,0,0,2
TAMIL NADU,THANJAVUR,PERAVURANI,1,0,1,0,0,1,0,0,0,1
TAMIL NADU,THANJAVUR,SETHUBASATHIRAM,1,0,1,1,0,0,0,0,0,1
TAMIL NADU,THANJAVUR,THIRUVONAM,0,1,1,0,1,0,0,0,0,1
TAMIL NADU,THENI,BODI,1,68,69,58,11,0,0,0,0,69
TAMIL NADU,TIRUVALLUR,EEKKADU,0,4,4,1,3,0,0,0,0,4
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,0,16,16,16,0,0,0,0,0,16
TAMIL NADU,TIRUVALLUR,MINJUR,0,19,19,18,1,0,0,0,0,19
TAMIL NADU,TIRUVALLUR,PALLIPATTU,2,10,12,7,1,1,3,0,0,12
TAMIL NADU,TIRUVALLUR,POONAMALLEE,0,3,3,3,0,0,0,0,0,3
TAMIL NADU,TIRUVALLUR,POONDI,1,0,1,1,0,0,0,0,0,1
TAMIL NADU,TIRUVALLUR,POONDI,0,19,19,19,0,0,0,0,0,19
TAMIL NADU,TIRUVALLUR,SOZHAVARAM,0,25,25,8,16,1,0,0,0,25
TAMIL NADU,TIRUVALLUR,THIRUVAALANGADU,0,10,10,7,3,0,0,0,0,10
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,5,3,8,0,2,4,0,2,0,8
TAMIL NADU,TIRUVARUR,THIRUTHURAIPOONDI,10,1,11,1,5,1,0,0,4,11
TAMIL NADU,TRICHIRAPPALLI,PULLAMBADI,0,20,20,9,11,0,0,0,0,20
TAMIL NADU,VILLUPURAM,CHINNA SALEM,0,1,1,1,0,0,0,0,0,1
TAMIL NADU,VILLUPURAM,KALLAKURICHI,1,1,2,2,0,0,0,0,0,2
TAMIL NADU,VILLUPURAM,KALRAYAN HILLS,0,13,13,13,0,0,0,0,0,13
TAMIL NADU,VILLUPURAM,KOLIYANUR,1,0,1,1,0,0,0,0,0,1
TAMIL NADU,VILLUPURAM,MARAKKANAM,5,15,20,19,1,0,0,0,0,20
TAMIL NADU,VILLUPURAM,MAYILAM,0,1,1,1,0,0,0,0,0,1
TAMIL NADU,VILLUPURAM,MUGAIYUR,0,135,135,135,0,0,0,0,0,135
TAMIL NADU,VILLUPURAM,OLAKKUR,0,36,36,36,0,0,0,0,0,36
TAMIL NADU,VILLUPURAM,RISHIVANTHAYAM,2,4,6,4,2,0,0,0,0,6
TAMIL NADU,VILLUPURAM,SANKARAPURAM,5,10,15,12,3,0,0,0,0,15
TAMIL NADU,VILLUPURAM,THIRUNAVALUR,0,3,3,3,0,0,0,0,0,3
TAMIL NADU,VILLUPURAM,ULUNDURPET,0,2,2,2,0,0,0,0,0,2
TAMIL NADU,VILLUPURAM,VAANOOR,0,3,3,2,1,0,0,0,0,3
TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,1,0,1,1,0,0,0,0,0,1
TRIPURA,DHALAI,CHAWMANU,0,1,1,0,1,0,0,0,0,1
TRIPURA,DHALAI,DAMBURNAGAR,0,3,3,0,3,0,0,0,0,3
TRIPURA,DHALAI,MANU,0,33,33,30,3,0,0,0,0,33
TRIPURA,DHALAI,SALEMA,0,72,72,46,22,4,0,0,0,72
TRIPURA,NORTH,DASDA,0,7,7,1,6,0,0,0,0,7
TRIPURA,NORTH,KADAMTALA,0,46,46,12,32,2,0,0,0,46
TRIPURA,NORTH,KUMARGHAT,0,38,38,18,19,1,0,0,0,38
TRIPURA,NORTH,PANISAGAR,1,45,46,19,27,0,0,0,0,46
TRIPURA,NORTH,PECHARTHAL,0,9,9,1,8,0,0,0,0,9
TRIPURA,SOUTH,AMARPUR,0,26,26,1,7,15,2,1,0,26
TRIPURA,SOUTH,BAGAFA,0,95,95,64,26,5,0,0,0,95
TRIPURA,SOUTH,KARBOK,0,9,9,1,6,1,1,0,0,9
TRIPURA,SOUTH,KILLA,0,21,21,1,18,2,0,0,0,21
TRIPURA,SOUTH,MATABARI,4,135,139,3,112,23,0,1,0,139
