-----
{
 "description": "The table refers to Block wise Shallow Tubewells in the command of Major/ Medium Projects and Supplementary Irrigation. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.14.csv", 
 "title": "Download CSV for Blockwise Shallow Tubewells in the command of Major/ Medium Projects and Supplementary Irrigation", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.14.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Location of Tubewell (Nos) - Inside Command,Location of Tubewell (Nos) - Outside Command,Total,Supplementary Irrigation (Ha) - Kharif,Supplementary Irrigation (Ha) - Rabi,Supplementary Irrigation (Ha) - Perennial,Supplementary Irrigation (Ha) - Others,Total
ANDHRA PRADESH,GUNTUR,PRATHIPADU,0,28,28,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,RAJUPALEM,24,1,25,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,RENTACRINTALA,30,2,32,58,0,0,0,58
ANDHRA PRADESH,GUNTUR,REPALLE,7,86,93,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,0,1,1,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,1,0,1,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,SAVALYAPURAM,20,0,20,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,TADIKONDA,12,330,342,6,0,0,0,6
ANDHRA PRADESH,GUNTUR,TENALI,0,1289,1289,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,THADEPALLE,0,1042,1042,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,THULLUR,10,2150,2160,29,111,60,0,200
ANDHRA PRADESH,GUNTUR,TSUNDUR,13,626,639,136,0,0,0,136
ANDHRA PRADESH,GUNTUR,VEMURU,327,326,653,78,1,0,0,79
ANDHRA PRADESH,GUNTUR,VINUKONDA,0,17,17,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,0,1003,1003,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,0,72,72,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,0,364,364,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,4,294,298,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,0,338,338,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,0,14,14,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,31,224,255,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,0,872,872,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,0,1031,1031,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,0,793,793,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,0,1,1,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,42,218,260,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,5,24,29,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,24,53,77,10,24,0,0,34
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,8,21,29,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,0,1285,1285,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,0,72,72,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,0,908,908,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,0,709,709,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KORATLA,27,104,131,0,0,1,0,1
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,0,302,302,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO,0,64,64,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,0,66,66,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,1,33,34,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,0,280,280,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,5,295,300,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,METPALLE,12,618,630,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,312,341,653,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MANTHANI,0,75,75,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,0,3,3,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,1,15,16,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,0,81,81,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,0,2170,2170,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,0,131,131,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,0,580,580,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,0,3552,3552,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,0,89,89,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,0,159,159,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,BAYYARAM,0,31,31,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,0,27,27,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,BONAKAL,0,22,22,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,0,37,37,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,0,57,57,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,CHERLA,21,171,192,71,0,0,0,71
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,0,740,740,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,ENKURU,0,249,249,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,JULURPAD,0,77,77,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KALLURU,0,27,27,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,0,84,84,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,4,44,48,6,2,0,0,8
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,0,65,65,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KONIJERLA,0,6,6,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,0,167,167,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,0,51,51,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,3,922,925,2,0,0,0,2
ANDHRA PRADESH,KHAMMAM,MADHIRA,0,237,237,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,MANUGURU,0,152,152,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,3,191,194,4,0,0,0,4
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,0,44,44,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,4,47,51,4,0,0,0,4
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,0,228,228,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,PENUBALLI,0,401,401,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,PINAPAKA,0,912,912,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,0,338,338,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,0,14,14,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,THALLADA,3,29,32,2,3,0,0,5
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,0,536,536,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,VEMSOOR,0,834,834,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,0,69,69,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,WAZEED,0,150,150,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,WYRA,3,29,32,10,0,0,0,10
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,39,416,455,51,0,0,0,51
ANDHRA PRADESH,KRISHNA,A KONDURU,0,2,2,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,0,28,28,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,AVANIGADDA,4,269,273,8,6,0,0,13
ANDHRA PRADESH,KRISHNA,BAPULAPADU,0,15,15,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,226,284,510,175,33,18,263,489
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,0,186,186,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,CHATRAI,0,175,175,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,G KONDURU,2,378,380,5,0,1,0,6
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,22,127,149,59,7,0,0,66
ANDHRA PRADESH,KRISHNA,GANNAVARAM,0,106,106,3,0,0,0,3
ANDHRA PRADESH,KRISHNA,GHANTASALA,264,107,371,349,66,0,0,415
ANDHRA PRADESH,KRISHNA,GUDIVADA,3,141,144,4,0,0,0,4
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,35,2,37,94,0,0,0,94
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,0,629,629,2,0,0,0,2
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,0,54,54,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,68,260,328,91,35,1,0,127
ANDHRA PRADESH,KRISHNA,KANKIPADU,1222,339,1561,1501,1,262,9,1773
ANDHRA PRADESH,KRISHNA,KODURU,46,41,87,58,0,0,0,58
ANDHRA PRADESH,KRISHNA,MOPIDEVI,210,560,770,206,0,0,72,278
ANDHRA PRADESH,KRISHNA,MOVVA,219,178,397,117,5,4,242,367
ANDHRA PRADESH,KRISHNA,MUSUNURU,0,72,72,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MYLAVARAM,0,49,49,3,1,0,0,5
ANDHRA PRADESH,KRISHNA,NANDIGAMA,18,249,267,31,13,0,0,45
ANDHRA PRADESH,KRISHNA,PAMARRU,207,91,298,276,117,7,64,463
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,530,546,1076,1055,346,0,26,1427
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,0,575,575,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,PENAMALURU,88,1345,1433,147,19,7,26,199
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,95,71,166,128,22,0,5,155
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,0,87,87,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,513,1729,2242,369,7,9,235,621
ANDHRA PRADESH,KRISHNA,TIRUVURU,2,111,113,0,6,0,0,6
ANDHRA PRADESH,KRISHNA,UNGUTURU,332,235,567,698,0,0,9,707
ANDHRA PRADESH,KRISHNA,VATSAVAI,1,10,11,1,0,0,0,1
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,1,107,108,0,1,0,0,1
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,3,612,615,13,12,0,0,25
ANDHRA PRADESH,KRISHNA,VISSANNAPET,0,188,188,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,VUYYURU,825,520,1345,1077,15,0,497,1588
ANDHRA PRADESH,KURNOOL,ADONI,0,777,777,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ALLAGADDA,0,205,205,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ALUR,0,435,435,5,2,0,0,7
ANDHRA PRADESH,KURNOOL,ASPARI,0,302,302,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ATMAKUR,0,51,51,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,6,1250,1256,20,0,0,0,20
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,0,418,418,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,0,1081,1081,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,C.BELAGAL,3,5,8,1,0,0,0,1
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,0,1,1,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,0,88,88,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,0,521,521,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,DHONE,0,396,396,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,GADIVEMULA,0,508,508,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,GONEGANDLA,7,301,308,0,11,0,0,11
ANDHRA PRADESH,KURNOOL,GOSPADU,7,79,86,11,0,0,0,11
ANDHRA PRADESH,KURNOOL,GUDUR,0,43,43,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,HALAHARVI,0,46,46,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,1,256,257,2,0,0,0,2
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,0,116,116,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KALLUR,0,803,803,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KODUMUR,20,478,498,15,5,0,0,20
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,1,103,104,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,0,427,427,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOSIGI,0,65,65,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,0,50,50,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOWTHALAM,0,372,372,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,0,366,366,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KURNOOL,0,305,305,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,0,62,62,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,MAHANANDI,0,570,570,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,0,53,53,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,MIDTHUR,0,213,213,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDAVARAM,0,77,77,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,0,126,126,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDYAL,0,177,177,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ORVAKAL,0,725,725,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,OWK,0,389,389,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PAGIDYALA,0,12,12,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PAMULAPADU,0,11,11,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PANYAM,0,749,749,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PATTIKANDA,0,212,212,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PEAPALLY,0,711,711,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,4,240,244,4,4,0,0,9
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,0,318,318,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,SANJAMALA,4,410,414,15,0,0,0,15
ANDHRA PRADESH,KURNOOL,SIRVEL,37,285,322,40,0,0,0,40
ANDHRA PRADESH,KURNOOL,TUGGALI,0,155,155,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,UYYALAWADA,0,79,79,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,VELDURTHI,0,246,246,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,VELGODU,5,6,11,8,6,0,0,15
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,11,276,287,6,13,0,0,18
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,0,1055,1055,2,2,0,0,5
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,0,1465,1465,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,3,709,712,5,2,0,0,7
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,0,193,193,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,5,1798,1803,2,0,0,0,2
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,17,338,355,32,0,32,0,63
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,0,203,203,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,0,3041,3041,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,0,1149,1149,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,0,1450,1450,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,4,1562,1566,1,1,1,0,3
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,0,1327,1327,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,0,991,991,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,0,1319,1319,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,0,769,769,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,0,735,735,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,0,1218,1218,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,0,3834,3834,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,0,381,381,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,0,1422,1422,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,4,922,926,5,3,3,0,10
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,0,1919,1919,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,0,1223,1223,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,8,321,329,9,9,7,0,24
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,0,2533,2533,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,0,2547,2547,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,0,2267,2267,4,2,0,0,6
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,0,763,763,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,0,522,522,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,0,1673,1673,4,0,0,0,4
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,0,64,64,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,0,2664,2664,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,0,742,742,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,0,2236,2236,2,0,0,0,2
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,0,1779,1779,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,0,1971,1971,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,0,552,552,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,0,1542,1542,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,0,926,926,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,0,1334,1334,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,0,185,185,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,0,3261,3261,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,0,1322,1322,1,0,0,0,1
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,0,1436,1436,9,1,0,0,10
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,0,923,923,2,0,0,0,2
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,0,1923,1923,1,1,0,0,2
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,0,716,716,2,2,0,0,3
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,0,151,151,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,0,542,542,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,0,987,987,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,0,1807,1807,2,0,0,0,2
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,0,2985,2985,5,0,0,0,5
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,0,1347,1347,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,0,1211,1211,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,0,1650,1650,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,0,338,338,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,0,1464,1464,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,0,152,152,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,0,1202,1202,0,0,0,0,0
ANDHRA PRADESH,MEDAK,ALLADURG,0,1009,1009,0,0,0,0,0
ANDHRA PRADESH,MEDAK,ANDOLE,0,1641,1641,0,0,0,0,0
ANDHRA PRADESH,MEDAK,CHEGUNTA,0,3637,3637,0,0,0,0,0
ANDHRA PRADESH,MEDAK,CHINNA KODUR,0,1346,1346,0,0,0,0,0
ANDHRA PRADESH,MEDAK,DOULTABAD,0,3550,3550,0,0,0,0,0
ANDHRA PRADESH,MEDAK,DUBBAK,0,4280,4280,0,0,0,0,0
ANDHRA PRADESH,MEDAK,GAJWEL,0,2729,2729,0,0,0,0,0
ANDHRA PRADESH,MEDAK,HATHNOORA,0,2412,2412,0,0,0,0,0
ANDHRA PRADESH,MEDAK,JAGDEVPUR,0,2355,2355,0,0,0,0,0
ANDHRA PRADESH,MEDAK,JHARASANGAM,0,287,287,0,0,0,0,0
ANDHRA PRADESH,MEDAK,JINNARAM,0,2013,2013,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KALHER,0,1990,1990,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KANGTI,0,392,392,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KOHIR,0,35,35,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KONDAPAK,0,3824,3824,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KONDAPUR,0,1188,1188,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KOWDIPALLE,0,3375,3375,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KULCHARAM,0,2142,2142,0,0,0,0,0
ANDHRA PRADESH,MEDAK,MANOOR,0,364,364,0,0,0,0,0
ANDHRA PRADESH,MEDAK,MEDAK,0,4037,4037,0,0,0,0,0
ANDHRA PRADESH,MEDAK,MIRDODDI,0,4473,4473,0,0,0,0,0
ANDHRA PRADESH,MEDAK,MULUG,0,2742,2742,0,0,0,0,0
ANDHRA PRADESH,MEDAK,MUNPALLE,0,442,442,0,0,0,0,0
ANDHRA PRADESH,MEDAK,NANGANUR,0,1388,1388,0,0,0,0,0
ANDHRA PRADESH,MEDAK,NARAYANKHED,0,1082,1082,0,0,0,0,0
ANDHRA PRADESH,MEDAK,NARSAPUR,0,2629,2629,0,0,0,0,0
ANDHRA PRADESH,MEDAK,NYALKAL,0,471,471,0,0,0,0,0
ANDHRA PRADESH,MEDAK,PAPANNAPET,0,1572,1572,0,0,0,0,0
ANDHRA PRADESH,MEDAK,PATANCHERU,0,1426,1426,0,0,0,0,0
ANDHRA PRADESH,MEDAK,PULKAL,0,1831,1831,0,0,0,0,0
ANDHRA PRADESH,MEDAK,RAIKODE,0,175,175,0,0,0,0,0
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,0,679,679,0,0,0,0,0
ANDHRA PRADESH,MEDAK,RAMAYAMPET,0,4592,4592,0,0,0,0,0
ANDHRA PRADESH,MEDAK,REGODE,0,471,471,0,0,0,0,0
ANDHRA PRADESH,MEDAK,SADASIVPET,0,1305,1305,0,0,0,0,0
ANDHRA PRADESH,MEDAK,SANGAREDDY,0,1736,1736,0,0,0,0,0
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),0,708,708,0,0,0,0,0
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),0,2309,2309,0,0,0,0,0
ANDHRA PRADESH,MEDAK,SHIVAMPET,0,3302,3302,0,0,0,0,0
ANDHRA PRADESH,MEDAK,SIDDIPET,0,2169,2169,0,0,0,0,0
ANDHRA PRADESH,MEDAK,TEKMAL,0,1213,1213,0,0,0,0,0
ANDHRA PRADESH,MEDAK,TUPRAN,0,3355,3355,0,0,0,0,0
ANDHRA PRADESH,MEDAK,WARGAL,0,2866,2866,0,0,0,0,0
ANDHRA PRADESH,MEDAK,YELDURTHY,0,2281,2281,0,0,0,0,0
ANDHRA PRADESH,MEDAK,ZAHIRABAD,0,728,728,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,ALAIR,62,523,585,29,28,62,0,119
ANDHRA PRADESH,NALGONDA,ANUMULA,0,481,481,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),0,678,678,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),0,1361,1361,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,0,3178,3178,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,BIBINAGAR,1,1080,1081,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,0,942,942,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHANDAM PET,1,768,769,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHANDUR,0,1255,1255,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHILKUR,11,1,12,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,0,766,766,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHITYALA,1,2129,2130,1,0,0,0,1
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,0,381,381,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,0,1181,1181,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,187,233,420,29,18,0,2,49
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,64,1359,1423,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,41,28,69,17,14,0,0,31
ANDHRA PRADESH,NALGONDA,GUNDALA,0,1631,1631,0,0,0,0,0
