-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to horse power of lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.10.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Horse Power of Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.10.csv"
}
-----
State,District,Block,Horse Power (0-2),Horse Power (2 - 4),Horse Power (4 - 6),Horse Power (6 -8),Horse Power (8 - 10),Horse Power (Above 10),Unspecified,Total
ORISSA,KENDRAPARA,DERABISI,33,44,85,2,0,2,1,167
ORISSA,KENDRAPARA,GARADPUR,5,58,92,36,0,0,9,200
ORISSA,KENDRAPARA,KENDRAPARA,1,3,3,0,0,1,0,8
ORISSA,KENDRAPARA,MAHAKALAPADA,0,1,2,0,0,0,1,4
ORISSA,KENDRAPARA,MARSAGHAI,1,1,6,1,0,0,1,10
ORISSA,KENDRAPARA,PATAMUNDAI,7,105,64,0,0,0,5,181
ORISSA,KEONJHAR,ANANDAPUR,0,1,6,6,0,18,0,31
ORISSA,KEONJHAR,GHASIPURA,0,1,2,1,0,0,0,4
ORISSA,KEONJHAR,HATADIHI,3,6,22,37,3,4,10,85
ORISSA,KEONJHAR,SADAR,0,0,0,0,0,0,2,2
ORISSA,KHURDA,BALIANTA,26,56,91,3,0,0,3,179
ORISSA,KHURDA,BALIPATANA,8,65,83,1,1,0,3,161
ORISSA,KHURDA,BHUBANESWAR,5,2,7,0,0,0,1,15
ORISSA,KORAPUT,KORAPUT,0,1,0,0,0,0,0,1
ORISSA,KORAPUT,KOTAPAD,0,0,1,0,0,0,0,1
ORISSA,MAYURBHANJ,BARIPADA,0,0,8,3,1,0,0,12
ORISSA,MAYURBHANJ,BARSAHI,3,5,70,0,3,0,2,83
ORISSA,MAYURBHANJ,BETANATI,2,2,62,0,0,0,0,66
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,0,0,1,0,0,0,0,1
ORISSA,MAYURBHANJ,KARANJIA,0,0,0,0,0,0,5,5
ORISSA,MAYURBHANJ,KULIANA,0,0,4,0,0,0,0,4
ORISSA,MAYURBHANJ,MORADA,0,0,16,0,3,0,0,19
ORISSA,MAYURBHANJ,RASGOVINDPUR,0,0,10,2,1,0,0,13
ORISSA,MAYURBHANJ,SAMAKHUNTA,0,0,1,0,0,0,0,1
ORISSA,MAYURBHANJ,SARASKANA,1,4,6,0,0,0,1,12
ORISSA,MAYURBHANJ,SULIAPADA,0,0,10,30,0,1,0,41
ORISSA,NAYAGARH,BHAPUR,0,3,0,0,0,0,0,3
ORISSA,NAYAGARH,KHANDAPADA,8,16,7,3,0,0,1,35
ORISSA,NAYAGARH,NAYAGARH,10,65,27,1,0,0,43,146
ORISSA,NAYAGARH,NUAGAON,0,2,1,0,0,0,2,5
ORISSA,NAYAGARH,ODOGAON,5,41,11,0,0,0,1,58
ORISSA,NUAPADA,BODEN,0,0,1,0,0,0,0,1
ORISSA,NUAPADA,NUAPARA,1,2,0,0,0,0,0,3
ORISSA,PURI,ASTARANG,80,83,29,0,2,0,10,204
ORISSA,PURI,BRAHMAGIRI,9,13,13,1,0,1,3,40
ORISSA,PURI,DELANG,1,46,64,1,1,2,1,116
ORISSA,PURI,GOP,36,119,215,1,0,0,46,417
ORISSA,PURI,KAKATPUR,69,196,88,0,1,31,22,407
ORISSA,PURI,KANAS,0,1,2,0,1,0,0,4
ORISSA,PURI,KRISHNAPRASAD,0,18,12,0,0,4,5,39
ORISSA,PURI,NIMAPARA,26,233,247,0,2,1,16,525
ORISSA,PURI,PIPILI,4,183,155,15,1,0,10,368
ORISSA,PURI,PURISADAR,15,21,38,0,1,0,8,83
ORISSA,PURI,SATYABADI,2,13,6,0,0,0,0,21
ORISSA,RAYAGADA,GUDARI,0,0,30,5,12,0,9,56
ORISSA,RAYAGADA,GUNUPUR,0,2,56,9,3,3,0,73
ORISSA,RAYAGADA,KOUNARA,0,0,4,0,0,0,0,4
ORISSA,RAYAGADA,MUNIGUDA,0,1,0,0,1,0,0,2
ORISSA,RAYAGADA,PADAMPUR,0,0,37,3,0,0,15,55
ORISSA,RAYAGADA,RAMANGUDA,0,1,67,30,1,6,4,109
ORISSA,RAYAGADA,RAYAGADA,0,0,9,2,6,3,0,20
ORISSA,SAMBALPUR,DHANKAUDA,0,0,2,0,0,0,0,2
ORISSA,SONEPUR,DUNGURIPALLI,0,1,0,0,0,0,0,1
ORISSA,SONEPUR,ULUNDA,0,1,0,0,0,0,0,1
ORISSA,SUNDARGARH,BISRA,1,0,0,0,0,0,0,1
ORISSA,SUNDARGARH,KUARMUNDA,2,0,0,0,0,0,0,2
PUNJAB,AMRITSAR,AJNALA,162,7010,3018,462,61,65,1,10779
PUNJAB,AMRITSAR,BHIKHIWIND,11,2509,2165,310,5,53,0,5053
PUNJAB,AMRITSAR,CHOGAWAN,94,5870,4928,167,11,104,35,11209
PUNJAB,AMRITSAR,CHOHLA SAHIB,29,1346,1897,521,25,54,6,3878
PUNJAB,AMRITSAR,GANDI WIND,71,3308,3697,104,7,87,31,7305
PUNJAB,AMRITSAR,JANDIALA GURU,123,1626,3039,122,7,62,2,4981
PUNJAB,AMRITSAR,KHANDOOR SAHIB,296,2075,2893,1074,30,20,6,6394
PUNJAB,AMRITSAR,MAJITHA,153,3600,1920,92,5,103,13,5886
PUNJAB,AMRITSAR,NAUSHERA PANUWAN,20,865,2748,446,10,70,24,4183
PUNJAB,AMRITSAR,PATTI,16,1362,3678,321,41,51,17,5486
PUNJAB,AMRITSAR,RAYYA,173,2664,2788,425,27,50,4,6131
PUNJAB,AMRITSAR,TARAN TARAN,22,2189,5380,188,11,74,13,7877
PUNJAB,AMRITSAR,TARSIKKA,33,3656,2306,261,9,73,14,6352
PUNJAB,AMRITSAR,VALTOHA,4,1651,2836,88,6,89,4,4678
PUNJAB,AMRITSAR,VERKA,12,3142,2152,73,5,45,8,5437
PUNJAB,BATHINDA,BATHINDA,6,8,129,2155,1689,1996,8,5991
PUNJAB,BATHINDA,MAUR,1,2,82,1295,637,1166,0,3183
PUNJAB,BATHINDA,NATHANA,1,13,404,1889,563,332,0,3202
PUNJAB,BATHINDA,PHUL,68,41,5554,3733,54,13,6,9469
PUNJAB,BATHINDA,RAMPURA,8,26,1140,2031,432,312,2,3951
PUNJAB,BATHINDA,SANGAT,19,11,19,619,824,1328,0,2820
PUNJAB,BATHINDA,TALWANDI SABO,17,42,3,311,911,2312,0,3596
PUNJAB,FARIDKOT,BAGHAPURANA,44,1035,4392,13125,25,84,2,18707
PUNJAB,FARIDKOT,FARIDKOT,22,1815,1907,9346,2,13,0,13105
PUNJAB,FARIDKOT,GIDDERBAHA,11,70,240,386,2162,1804,2,4675
PUNJAB,FARIDKOT,KOTKAPURA,86,522,1548,6708,704,281,1,9850
PUNJAB,FARIDKOT,LAMBI,2,0,33,121,475,1336,1,1968
PUNJAB,FARIDKOT,MALAUT,5,46,253,501,790,1777,0,3372
PUNJAB,FARIDKOT,MOGA I,47,307,5973,8172,7,4,4,14514
PUNJAB,FARIDKOT,MOGA II,11,188,3179,8397,50,14,5,11844
PUNJAB,FARIDKOT,MUKTSAR,21,1853,1280,3854,29,114,2,7153
PUNJAB,FARIDKOT,N.S. WALA,40,348,5583,12033,78,46,2,18130
PUNJAB,FATEHGARH SAHIB,AMLOH,6,691,4041,588,42,4,2,5374
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,34,758,5239,922,478,321,4,7756
PUNJAB,FATEHGARH SAHIB,KHAMANO,9,893,2394,375,24,0,0,3695
PUNJAB,FATEHGARH SAHIB,SIRHIND,40,1324,5364,989,109,96,1,7923
PUNJAB,FEROZEPUR,ABOHAR,4,9,62,520,602,1699,1,2897
PUNJAB,FEROZEPUR,FAZILKA,10,1621,2651,2974,495,35,1,7787
PUNJAB,FEROZEPUR,FEROZEPUR,40,6879,5862,5953,29,84,16,18863
PUNJAB,FEROZEPUR,GHAL KHURD,22,1897,4779,1476,76,20,6,8276
PUNJAB,FEROZEPUR,GURUHARSAI,26,1769,6705,3742,63,105,9,12419
PUNJAB,FEROZEPUR,JALALABAD,104,2492,5037,994,65,226,6,8924
PUNJAB,FEROZEPUR,KHUIAN SERVER,27,582,276,903,418,413,6,2625
PUNJAB,FEROZEPUR,KOT ISEH KHAN,24,2356,7324,5877,21,18,3,15623
PUNJAB,FEROZEPUR,ZIRA,6,927,11509,7917,9,21,2,20391
PUNJAB,GURDASPUR,BANNIAL,3,100,43,140,12,4,0,302
PUNJAB,GURDASPUR,BATALA,69,4848,1006,68,16,76,5,6088
PUNJAB,GURDASPUR,DERA BABA NANAK,1364,4919,779,94,4,44,3,7207
PUNJAB,GURDASPUR,DHAR KALAN,3,23,87,24,4,5,0,146
PUNJAB,GURDASPUR,DHARIWAL,192,5101,889,91,0,113,1,6387
PUNJAB,GURDASPUR,DINANAGAR,111,1851,782,706,13,85,20,3568
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,27,4795,1027,356,28,84,17,6334
PUNJAB,GURDASPUR,GURDASPUR,228,4552,672,292,8,68,10,5830
PUNJAB,GURDASPUR,KAHNUWAN,128,3052,2741,327,14,71,19,6352
PUNJAB,GURDASPUR,KALANAUR,63,3350,1040,318,90,68,25,4954
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,7,663,165,438,20,13,2,1308
PUNJAB,GURDASPUR,PATHANKOT,47,866,444,517,23,32,4,1933
PUNJAB,GURDASPUR,QADIAN,260,1995,1369,153,194,57,3,4031
PUNJAB,GURDASPUR,SRI HARGOBIND PUR,64,2524,2250,449,209,97,21,5614
PUNJAB,HOSHIARPUR,BALACHAUR,195,401,839,1355,19,64,21,2894
PUNJAB,HOSHIARPUR,BHUNGA,31,1229,2864,290,10,42,9,4475
PUNJAB,HOSHIARPUR,DASUYA,192,2702,4322,696,17,127,99,8155
PUNJAB,HOSHIARPUR,GARHSHANKAR,56,897,2064,1946,199,90,15,5267
PUNJAB,HOSHIARPUR,HOSHIARPUR 1,41,1877,6125,320,41,117,151,8672
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,22,522,2125,366,29,38,52,3154
PUNJAB,HOSHIARPUR,MAHILPUR,53,1048,1738,651,17,108,10,3625
PUNJAB,HOSHIARPUR,MUKERIAN,115,1164,1148,1223,64,84,95,3893
PUNJAB,HOSHIARPUR,SAROYA,8,139,776,544,98,37,2,1604
PUNJAB,HOSHIARPUR,TALWARA,14,118,118,146,0,9,3,408
PUNJAB,HOSHIARPUR,TANDA,325,3427,4324,960,5,96,26,9163
PUNJAB,JALANDHAR,ADAMPUR,154,1998,1626,954,6,16,0,4754
PUNJAB,JALANDHAR,AUR,39,1711,1879,1934,8,10,4,5585
PUNJAB,JALANDHAR,BANGA,277,1690,2153,3071,62,97,20,7370
PUNJAB,JALANDHAR,BHOGPUR,320,3234,2495,962,18,33,10,7072
PUNJAB,JALANDHAR,EAST JALANDHAR,98,2331,2384,1028,23,66,7,5937
PUNJAB,JALANDHAR,NAKODAR,120,1006,5930,3195,71,96,26,10444
PUNJAB,JALANDHAR,NAWAN SHAHAR,61,2322,1906,3802,13,56,4,8164
PUNJAB,JALANDHAR,NURMAHAL,59,1055,3716,1587,16,54,35,6522
PUNJAB,JALANDHAR,PHILLAUR,101,1574,3192,1906,23,73,22,6891
PUNJAB,JALANDHAR,RURKAKALAN,181,682,2696,1395,7,33,5,4999
PUNJAB,JALANDHAR,SHAHKOT,77,1765,5600,4961,259,124,68,12854
PUNJAB,JALANDHAR,WEST JALANDHAR,293,3396,3413,1243,10,53,21,8429
PUNJAB,KAPURTHALA,KAPURTHALA,342,4172,4847,2975,188,85,18,12627
PUNJAB,KAPURTHALA,NADALA,864,5519,1195,2915,10,62,16,10581
PUNJAB,KAPURTHALA,PHAGWARA,87,2108,1865,2138,17,58,30,6303
PUNJAB,KAPURTHALA,SULTANPUR LODHI,387,2984,2766,4358,43,19,2,10559
PUNJAB,LUDHIANA,DEHLON,406,1995,5843,1516,11,25,3,9799
PUNJAB,LUDHIANA,DORAHA,210,2576,5277,710,38,21,10,8842
PUNJAB,LUDHIANA,JAGRAON,65,679,5832,6182,25,63,38,12884
PUNJAB,LUDHIANA,KHANNA,43,1098,5097,957,116,49,22,7382
PUNJAB,LUDHIANA,LUDHIANA,68,2516,5284,492,23,20,18,8421
PUNJAB,LUDHIANA,MACHIWARA,96,2913,2289,2066,18,25,13,7420
PUNJAB,LUDHIANA,MANGAT,90,3384,6051,1362,57,40,14,10998
PUNJAB,LUDHIANA,PAKHOWAL,31,1589,7798,665,36,31,6,10156
PUNJAB,LUDHIANA,SAMRALA,50,1553,3123,405,39,30,8,5208
PUNJAB,LUDHIANA,SIDHWAN BET,37,1070,7627,1873,37,58,20,10722
PUNJAB,LUDHIANA,SUDHAR,111,683,9260,2869,190,24,9,13146
PUNJAB,MANSA,BHIKHI,66,97,4244,3327,6,42,27,7809
PUNJAB,MANSA,BUDHLADA,69,46,3782,5265,339,67,54,9622
PUNJAB,MANSA,JHUNIR,31,28,484,3214,28,912,1,4698
PUNJAB,MANSA,MANSA,32,51,1464,4801,147,477,9,6981
PUNJAB,MANSA,SARDULGARH,36,27,719,2577,183,754,5,4301
PUNJAB,PATIALA,BHUNERHERI,37,77,4399,7016,961,536,10,13036
PUNJAB,PATIALA,DERA BASSI,10,382,1523,2396,45,70,0,4426
PUNJAB,PATIALA,GHANOUR,49,331,3237,2922,276,153,5,6973
PUNJAB,PATIALA,NABHA,80,857,12778,3746,193,270,10,17934
PUNJAB,PATIALA,PATIALA,49,203,6600,4592,260,60,20,11784
PUNJAB,PATIALA,RAJPURA,22,251,2106,3789,452,494,5,7119
PUNJAB,PATIALA,SAMANA,46,113,4682,8426,1550,105,54,14976
PUNJAB,ROPAR,ANANDPUR SAHIB,16,58,147,752,14,5,0,992
PUNJAB,ROPAR,CHAMKOR SAHIB,48,1037,2716,1606,38,30,8,5483
PUNJAB,ROPAR,KHARAR,15,924,2523,678,236,102,7,4485
PUNJAB,ROPAR,MAJARI,38,928,1327,466,94,27,1,2881
PUNJAB,ROPAR,MORINDA,6,244,1137,705,129,24,8,2253
PUNJAB,ROPAR,NURPUR BEDI,16,1028,793,500,3,7,6,2353
PUNJAB,ROPAR,ROPAR,47,1027,1888,2258,139,82,6,5447
PUNJAB,SANGRUR,AHMEDGARH,345,872,6856,3200,123,175,23,11594
PUNJAB,SANGRUR,BARNALA,147,239,10580,3653,248,126,41,15034
PUNJAB,SANGRUR,BHAWANIGARH,316,88,4287,4059,312,83,20,9165
PUNJAB,SANGRUR,DHURI,136,519,7024,4344,337,222,38,12620
PUNJAB,SANGRUR,LEHRAGAGA,80,104,5330,4575,291,128,23,10531
PUNJAB,SANGRUR,MALERKOTLA,223,722,8062,2536,81,222,32,11878
PUNJAB,SANGRUR,MEHAL KALAN,371,269,5171,1509,120,114,24,7578
PUNJAB,SANGRUR,SANGRUR,90,352,7542,2194,138,131,26,10473
PUNJAB,SANGRUR,SEHNA,12,217,4809,2671,135,21,20,7885
PUNJAB,SANGRUR,SUNAM,90,206,8685,4909,566,194,103,14753
RAJASTHAN,AJMER,BEAWAR,0,0,0,0,1,0,0,1
RAJASTHAN,ALWAR,KISHANGARHBAS,940,5,492,3817,193,30,9,5486
RAJASTHAN,ALWAR,LAXMANGARH,17,1,392,5869,48,31,2,6360
RAJASTHAN,ALWAR,RAMGARH,1,0,127,890,12,1,0,1031
RAJASTHAN,ALWAR,TIJARA,19,10,2675,2017,77,113,21,4932
RAJASTHAN,BANSWARA,BAGIDORA,2,2,7,0,1,0,0,12
RAJASTHAN,BANSWARA,GHATOL,0,0,1,0,0,0,0,1
RAJASTHAN,BARAN,ATRU,1,0,92,79,98,1,0,271
RAJASTHAN,BARAN,BARAN,29,0,323,450,108,6,0,916
RAJASTHAN,BARAN,CHHIPABARAD,0,0,2,0,24,0,0,26
RAJASTHAN,BARAN,MANGROL,133,7,332,30,8,23,7,540
RAJASTHAN,BARAN,SHABAD,0,0,0,315,0,1,0,316
RAJASTHAN,BHARATPUR,BAYANA,10,3,1412,1161,164,49,14,2813
RAJASTHAN,BHARATPUR,BEIR,45,33,924,1993,55,33,3,3086
RAJASTHAN,BHARATPUR,BHARATPUR,84,9,1824,2426,188,179,17,4727
RAJASTHAN,BHARATPUR,DEEG,13,8,1774,724,74,75,19,2687
RAJASTHAN,BHARATPUR,KAMAN,72,1,123,1939,103,38,3,2279
RAJASTHAN,BHARATPUR,KUMHER,235,3,199,1895,95,15,3,2445
RAJASTHAN,BHARATPUR,NADBAI,9,2,558,2140,21,45,6,2781
RAJASTHAN,BHARATPUR,NAGAR,18,0,76,2565,36,4,1,2700
RAJASTHAN,BHARATPUR,PAHARI,614,4,236,2220,137,26,3,3240
RAJASTHAN,BHARATPUR,RUPBAS,6,2,932,1847,3,39,2,2831
RAJASTHAN,BHILWARA,BANERA,2,0,3,0,0,0,0,5
RAJASTHAN,BHILWARA,BHILWARA,0,1,4,1,0,0,0,6
RAJASTHAN,BHILWARA,JAHAZPUR,0,1,0,0,0,0,0,1
RAJASTHAN,BHILWARA,MANDALGARH,0,0,0,3,0,0,0,3
RAJASTHAN,BIKANER,NOKHA,0,0,0,0,0,20,0,20
RAJASTHAN,BUNDI,BUNDI,8,0,1,0,83,0,0,92
RAJASTHAN,CHITTORGARH,BEDISARDI,0,0,0,17,0,0,0,17
RAJASTHAN,CHITTORGARH,BEGHRU,0,0,0,1,2,0,0,3
RAJASTHAN,CHITTORGARH,BHADESAR,0,0,12,14,27,0,0,53
RAJASTHAN,CHITTORGARH,CHHOTISADRI,0,1,2,7,4,0,0,14
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,0,5,2,1,0,0,8
RAJASTHAN,CHITTORGARH,GANGRAR,0,0,2,6,0,0,0,8
RAJASTHAN,CHITTORGARH,NIMBAHERA,1,6,61,142,47,33,0,290
RAJASTHAN,CHITTORGARH,PRATAPGARH,1,0,13,10,0,2,0,26
RAJASTHAN,CHITTORGARH,RASHMI,0,0,3,1,0,0,0,4
RAJASTHAN,CHURU,CHURU,0,0,0,0,85,0,0,85
RAJASTHAN,CHURU,DUNGARGARH,0,0,0,0,0,2,0,2
RAJASTHAN,CHURU,RATANGARH,0,0,0,0,2,0,0,2
RAJASTHAN,CHURU,TARANAGAR,0,0,0,0,0,1,0,1
RAJASTHAN,DAUSA,LALSOT,0,0,118,764,37,3,0,922
RAJASTHAN,DAUSA,MAHUWA,678,5,160,1513,95,14,3,2468
RAJASTHAN,DHOLPUR,BARI,7,1,10,1707,528,11,0,2264
RAJASTHAN,DHOLPUR,BASERI,1,0,13,1172,65,1,0,1252
RAJASTHAN,DHOLPUR,DHOLPUR,77,2,62,73,114,156,0,484
RAJASTHAN,DHOLPUR,RAJAKHERA,1,0,0,2,98,1,0,102
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,2,3,0,0,0,0,5
RAJASTHAN,DUNGARPUR,SAGWARA,0,0,12,0,1,0,0,13
RAJASTHAN,DUNGARPUR,SIMALWARA,0,0,2,1,0,0,0,3
RAJASTHAN,JAIPUR,DUDU,2,0,13,5,3,0,0,23
RAJASTHAN,JAISALMER,POKARAN,1,0,5,2,0,10,0,18
RAJASTHAN,JALORE,AHORE,0,0,0,3,18,1,0,22
RAJASTHAN,JALORE,JALORE,0,0,0,42,6,4,0,52
RAJASTHAN,JHALAWAR,KANPUR,0,0,27,30,3,7,0,67
RAJASTHAN,JHALAWAR,PIRAWA,0,0,2,0,0,0,0,2
RAJASTHAN,JODHPUR,BHOPALGARH,2,0,0,0,6,6,0,14
RAJASTHAN,JODHPUR,BILADA,0,0,0,0,0,20,0,20
RAJASTHAN,JODHPUR,JODHPUR,0,1,2,5,20,26,0,54
RAJASTHAN,JODHPUR,OSIAN,0,0,0,0,4,2,0,6
RAJASTHAN,JODHPUR,PHALODI,0,0,0,0,0,21,0,21
RAJASTHAN,JODHPUR,SHERGARH,3,1,2,2,37,108,0,153
RAJASTHAN,KOTA,DIGOD,74,0,465,120,11,35,1,706
RAJASTHAN,KOTA,LADPURA,1,38,438,172,3,0,1,653
RAJASTHAN,KOTA,PIPALDA,2,0,0,1,4,72,0,79
RAJASTHAN,KOTA,SANGOD,4,2,409,53,7,2,1,478
RAJASTHAN,NAGAUR,DEGANA,2,0,0,0,0,17,0,19
RAJASTHAN,NAGAUR,JAYAL,4,0,0,0,2,20,0,26
RAJASTHAN,NAGAUR,MERTA,67,0,34,41,9,12,1,164
RAJASTHAN,NAGAUR,NAGOUR,0,0,0,22,181,110,0,313
RAJASTHAN,NAGAUR,PARBATSAR,0,0,2,0,0,0,0,2
RAJASTHAN,PALI,BALI,0,0,1,0,0,1,0,2
RAJASTHAN,PALI,DESURI,0,0,0,1,1,0,0,2
RAJASTHAN,PALI,MARWAR-JUNCTION,17,0,4,15,77,4,0,117
RAJASTHAN,PALI,PALI,0,0,0,1,1,0,0,2
RAJASTHAN,PALI,SOJAT,0,0,0,2,6,5,0,13
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,0,0,1,0,0,1
RAJASTHAN,RAJSAMAND,RAJSAMAND,0,0,5,0,1,0,0,6
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,23,0,25,78,2,0,2,130
RAJASTHAN,SAWAI-MADHOPUR,HINDON,15,3,260,1240,135,7,4,1664
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,0,0,0,3,0,0,0,3
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,3,0,0,7,12,0,0,22
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,1,0,0,1,0,0,31,33
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,11,0,76,383,70,2,4,546
RAJASTHAN,SIROHI,REVDAR,0,0,0,0,0,1,0,1
RAJASTHAN,TONK,UNIYARA,0,0,3,2,0,0,0,5
RAJASTHAN,UDAIPUR,GIRWA,0,6,5,0,0,0,0,11
RAJASTHAN,UDAIPUR,HAVLI,0,0,9,0,6,0,0,15
TAMIL NADU,COIMBATORE,ANNAIMALAI,0,0,0,3,0,0,0,3
TAMIL NADU,COIMBATORE,ANNUR,6,37,194,168,119,14,1,539
TAMIL NADU,COIMBATORE,KARRMADAI,0,28,19,0,0,0,0,47
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,0,0,19,0,0,0,0,19
TAMIL NADU,COIMBATORE,PONGALUR,0,1,4,1,1,0,0,7
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,0,3,0,0,2,0,0,5
TAMIL NADU,COIMBATORE,SULUR,0,7,0,0,0,0,0,7
TAMIL NADU,COIMBATORE,TIRUPUR,0,25,77,18,1,0,2,123
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,0,1,4,11,7,0,0,23
TAMIL NADU,CUDDALORE,ANNAGARAM,97,17,547,1209,623,1810,62,4365
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,0,0,0,6,0,0,6
TAMIL NADU,CUDDALORE,KADALUR,78,45,1618,683,538,1284,44,4290
TAMIL NADU,CUDDALORE,KAMMAPURAM,13,1,574,1006,369,497,4,2464
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,1,0,41,58,16,10,0,126
TAMIL NADU,CUDDALORE,KUMARATCHI,0,1,27,2,6,198,67,301
TAMIL NADU,CUDDALORE,KURINJIPADI,79,33,535,363,376,1105,19,2510
TAMIL NADU,CUDDALORE,MANGALORE,3,63,210,471,49,5,4,805
TAMIL NADU,CUDDALORE,NALLUR,2,2,654,1226,117,36,6,2043
TAMIL NADU,CUDDALORE,PANRUTI,159,36,498,288,368,1221,39,2609
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,22,14,684,786,375,189,13,2083
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,0,2,0,0,0,0,2
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,0,0,4,0,0,0,0,4
TAMIL NADU,DHARMAPURI,PENNAGARAM,0,3,34,32,0,0,2,71
TAMIL NADU,DINDIGUL,ATHOOR,0,11,14,1,1,0,11,38
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,0,0,21,0,0,0,0,21
TAMIL NADU,DINDIGUL,NATHAM,0,0,0,0,0,0,2,2
TAMIL NADU,DINDIGUL,ODDANCHATRAM,0,0,12,0,0,0,0,12
TAMIL NADU,DINDIGUL,PALANI,0,0,7,1,0,0,0,8
TAMIL NADU,DINDIGUL,SHANARPATTI,0,0,1,4,0,0,0,5
TAMIL NADU,DINDIGUL,THOPPAMPATTI,1,0,33,0,0,0,4,38
TAMIL NADU,DINDIGUL,VEDASANDUR,0,2,192,24,0,0,0,218
TAMIL NADU,ERODE,DHARAPURAM,0,0,28,2,0,0,0,30
TAMIL NADU,ERODE,GOBI,5,0,11,0,0,0,0,16
TAMIL NADU,ERODE,NAMBIYUR,0,0,22,8,0,0,1,31
TAMIL NADU,ERODE,PERUNDURAI,0,0,22,9,0,0,0,31
TAMIL NADU,ERODE,THALAVADI,0,0,0,0,1,0,0,1
TAMIL NADU,ERODE,UTHUKUZLI,0,0,29,41,0,0,1,71
TAMIL NADU,KANCHIPURAM,CHITHAMUR,5,150,71,5,0,0,0,231
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,0,6,44,8,0,0,3,61
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,0,197,56,0,0,0,0,253
TAMIL NADU,KANCHIPURAM,LATHUR,0,260,21,3,0,0,10,294
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,1,525,448,24,0,0,84,1082
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,1,35,134,18,0,0,13,201
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,21,88,138,6,7,2,56,318
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,1,612,419,25,2,1,52,1112
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,2,117,64,0,1,1,12,197
TAMIL NADU,KANCHIPURAM,WALAJABAD,0,6,83,0,0,0,0,89
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,14,0,41,0,0,0,0,55
TAMIL NADU,KARUR,KADAVUR,1,0,0,0,0,0,0,1
TAMIL NADU,KARUR,KRISHNARAYAPURAM,45,0,0,0,0,0,2,47
TAMIL NADU,KARUR,THOGAMALAI,253,0,0,0,0,0,0,253
TAMIL NADU,MADURAI,MADURAI WEST,0,0,33,0,0,0,0,33
TAMIL NADU,MADURAI,VADIPATTI,4,2,10,0,0,0,0,16
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,53,1,420,69,0,1,64,608
TAMIL NADU,NAGAPATTINAM,KUTTALAM,0,0,40,15,0,0,0,55
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,0,0,15,2,0,0,0,17
TAMIL NADU,NAGAPATTINAM,SIRKALI,0,0,1379,58,1,2,0,1440
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,4,5,8,0,0,0,108,125
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,1,0,14,0,0,0,0,15
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,0,0,21,0,0,0,0,21
TAMIL NADU,PERAMBALUR,ALATHUR,0,2,257,1,0,0,1,261
TAMIL NADU,PERAMBALUR,ANDIMADAM,0,0,49,62,14,25,14,164
TAMIL NADU,PERAMBALUR,ARIYALUR,0,0,0,1,0,0,1,2
TAMIL NADU,PERAMBALUR,JAYANKONDAM,1,0,64,18,1,4,23,111
TAMIL NADU,PERAMBALUR,PERAMBALUR,1,0,0,0,0,0,1,2
TAMIL NADU,PERAMBALUR,SENTHURAI,0,0,585,895,152,24,0,1656
