-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by Status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.6.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by Status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.6.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,In use,Not in use - Temporarily,Not in use - Salinity,Not in use - Dried up,Not in use - Destroyed,Not in use - Others,Total - Not in use,Grand total ( Use  + Not in use)
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,712,0,0,0,0,0,0,712
TAMIL NADU,KANCHEEPURAM,LATHORE,3301,0,0,0,0,0,0,3301
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,7379,0,0,0,0,0,0,7379
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,837,0,0,0,0,0,0,837
TAMIL NADU,KANCHEEPURAM,TAMBARAM,885,0,0,0,0,0,0,885
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,3900,0,0,0,0,0,0,3900
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,3548,0,0,0,0,0,0,3548
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,7554,0,0,0,0,0,0,7554
TAMIL NADU,KANCHEEPURAM,WALAJABAD,2069,0,0,0,0,0,0,2069
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,1157,0,0,0,0,0,0,1157
TAMIL NADU,KANYAKUMARI,KILLIYOOR,22,0,0,0,0,0,0,22
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,432,4,0,1,0,0,5,437
TAMIL NADU,KANYAKUMARI,MELPURAM,42,0,0,0,0,0,0,42
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,57,0,0,0,0,0,0,57
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,1206,0,0,0,0,0,0,1206
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,1,0,0,0,0,0,0,1
TAMIL NADU,KANYAKUMARI,THOVALAI,273,0,0,0,0,0,0,273
TAMIL NADU,KANYAKUMARI,THUCKALAY,5,0,0,0,0,0,0,5
TAMIL NADU,KARUR,ARAVAKURICHI,5962,10,1,1,0,0,12,5974
TAMIL NADU,KARUR,K.PARAMATHI,7703,27,0,1,0,0,28,7731
TAMIL NADU,KARUR,KADAVUR,8032,153,4,7,0,0,164,8196
TAMIL NADU,KARUR,KARUR,4817,4,0,0,0,0,4,4821
TAMIL NADU,KARUR,KRISHNARAYAPURAM,6811,12,0,0,0,2,14,6825
TAMIL NADU,KARUR,KULITHALAI,2045,1,0,0,0,0,1,2046
TAMIL NADU,KARUR,THANTHONI,6715,7,0,0,0,0,7,6722
TAMIL NADU,KARUR,THOGAMALAI,5650,5,1,0,0,0,6,5656
TAMIL NADU,MADURAI,ALANGANALLUR,3368,546,1,185,118,14,864,4232
TAMIL NADU,MADURAI,CHELLAMPATTI,4823,1500,6,619,415,200,2740,7563
TAMIL NADU,MADURAI,KALLIKUDI,468,1988,145,367,286,131,2917,3385
TAMIL NADU,MADURAI,KALLUPATTI(T),1012,1562,183,408,153,142,2448,3460
TAMIL NADU,MADURAI,KOTTAMPATTI,3082,645,4,187,41,48,925,4007
TAMIL NADU,MADURAI,MADURAI EAST,909,390,18,24,22,25,479,1388
TAMIL NADU,MADURAI,MADURAI WEST,1331,166,2,21,32,12,233,1564
TAMIL NADU,MADURAI,MELUR,4050,404,3,115,69,0,591,4641
TAMIL NADU,MADURAI,SEDAPATTI,4301,1844,41,636,109,198,2828,7129
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,2546,268,6,173,30,46,523,3069
TAMIL NADU,MADURAI,TIRUMANGALAM,3626,524,31,521,360,38,1474,5100
TAMIL NADU,MADURAI,USILAMPATTI,3774,872,33,193,58,15,1171,4945
TAMIL NADU,MADURAI,VADIPATTI,2793,308,7,55,11,17,398,3191
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,17,0,0,0,0,0,0,17
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,195,6,0,0,0,0,6,201
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,4585,873,0,0,0,0,873,5458
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,3550,206,0,0,0,8,214,3764
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,5056,429,58,50,0,0,537,5593
TAMIL NADU,NAMAKKAL,KABILARMALAI,4757,360,0,0,0,10,370,5127
TAMIL NADU,NAMAKKAL,KOLLIHILLS,185,4,0,0,0,0,4,189
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,3375,1078,0,51,0,0,1129,4504
TAMIL NADU,NAMAKKAL,MOHANUR,4755,271,0,56,10,0,337,5092
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,5950,540,11,0,0,0,551,6501
TAMIL NADU,NAMAKKAL,NAMAKKAL,3312,385,0,31,1,12,429,3741
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,2262,63,0,0,0,0,63,2325
TAMIL NADU,NAMAKKAL,PARAMATHI,4076,542,0,55,0,0,597,4673
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,3753,379,42,20,0,5,446,4199
TAMIL NADU,NAMAKKAL,RASIPURAM,3052,31,0,0,0,0,31,3083
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,3401,554,0,0,0,0,554,3955
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,3919,143,1,10,0,0,154,4073
TAMIL NADU,NAMAKKAL,VENNANDHUR,3722,309,0,2,7,5,323,4045
TAMIL NADU,NILGIRIS,COONOOR,129,0,0,0,0,0,0,129
TAMIL NADU,NILGIRIS,GUDALUR,187,0,0,0,0,0,0,187
TAMIL NADU,NILGIRIS,KOTAGIRI,236,0,0,0,0,0,0,236
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,314,112,0,0,0,2,114,428
TAMIL NADU,PERAMBALUR,ALATHUR,6464,662,44,48,19,187,960,7424
TAMIL NADU,PERAMBALUR,ANDIMADAM,1624,340,2,2,11,13,368,1992
TAMIL NADU,PERAMBALUR,ARIYALUR,1063,569,112,65,5,54,805,1868
TAMIL NADU,PERAMBALUR,JAYANKONDAM,875,193,12,5,0,4,214,1089
TAMIL NADU,PERAMBALUR,PERAMBALUR,8564,2341,34,5,87,6,2473,11037
TAMIL NADU,PERAMBALUR,SENDURAI,494,725,29,128,1,256,1139,1633
TAMIL NADU,PERAMBALUR,THIRUMANUR,1215,185,16,47,0,1,249,1464
TAMIL NADU,PERAMBALUR,TPALUR,728,379,4,42,0,4,429,1157
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,10699,3141,51,86,2,139,3419,14118
TAMIL NADU,PERAMBALUR,VEPPUR,2690,1866,90,361,64,672,3053,5743
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,4822,210,33,62,69,203,577,5399
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,1333,39,11,751,5,0,806,2139
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,739,52,0,48,5,5,110,849
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,2778,185,31,15,10,5,246,3024
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,1140,290,556,1211,1,2,2060,3200
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,4491,405,26,42,9,63,545,5036
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,17,0,0,0,0,0,0,17
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,4742,586,25,78,46,156,891,5633
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,2687,468,23,767,10,0,1268,3955
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,2562,51,0,2,15,2,70,2632
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,2045,572,26,2113,25,29,2765,4810
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,6217,267,35,82,62,15,461,6678
TAMIL NADU,RAMANATHAPURAM,BOGALUR,63,1,1,8,0,0,10,73
TAMIL NADU,RAMANATHAPURAM,KADALADI,282,22,64,74,1,0,161,443
TAMIL NADU,RAMANATHAPURAM,KAMUDI,756,115,47,56,0,0,218,974
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,2043,417,0,0,0,0,417,2460
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,21,0,0,0,0,0,0,21
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,83,9,4,0,0,0,13,96
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,244,6,0,1,0,0,7,251
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,106,4,1,2,0,0,7,113
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,427,18,0,0,0,0,18,445
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,2954,16,7,1,4,2,30,2984
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,40,7,0,0,0,0,7,47
TAMIL NADU,SALEM,ATTUR,9486,649,8,18,2,0,677,10163
TAMIL NADU,SALEM,AYODYAPATTANAM,6207,329,2,113,0,0,444,6651
TAMIL NADU,SALEM,EDAPPADI,3706,130,0,7,0,0,137,3843
TAMIL NADU,SALEM,GANGAVALLI,8014,533,1,2,5,1,542,8556
TAMIL NADU,SALEM,KADAYAMPATTI,5262,836,23,54,7,1,921,6183
TAMIL NADU,SALEM,KOLATHUR,3938,238,0,3,0,0,241,4179
TAMIL NADU,SALEM,KONGANAPURAM,2198,249,1,96,10,0,356,2554
TAMIL NADU,SALEM,MAGUDANCHAVADI,2585,590,27,52,2,15,686,3271
TAMIL NADU,SALEM,MECHERI,2089,618,9,40,0,0,667,2756
TAMIL NADU,SALEM,NANGAVALLI,2159,136,4,3,2,0,145,2304
TAMIL NADU,SALEM,OMALUR,5640,1501,19,106,0,0,1626,7266
TAMIL NADU,SALEM,PANAMARATHUPATTI,3624,40,0,14,2,0,56,3680
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7328,271,0,0,0,0,271,7599
TAMIL NADU,SALEM,SALEM,2350,145,0,2,0,23,170,2520
TAMIL NADU,SALEM,SANKARI,3259,1936,1,86,0,0,2023,5282
TAMIL NADU,SALEM,THALAIVASAL,10597,596,0,133,0,2,731,11328
TAMIL NADU,SALEM,THARAMANGALAM,2971,361,0,106,0,0,467,3438
TAMIL NADU,SALEM,VALAPPADY,6028,513,0,36,0,2,551,6579
TAMIL NADU,SALEM,VEERAPANDI,3408,97,43,24,0,2,166,3574
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,185,46,3,30,2,0,81,266
TAMIL NADU,SIVAGANGA,ILAYANGUDI,466,72,83,5,2,0,162,628
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,2058,501,12,36,0,38,587,2645
TAMIL NADU,SIVAGANGA,KALLAL,589,128,10,18,1,1,158,747
TAMIL NADU,SIVAGANGA,KANNANGUDI,62,7,0,5,0,0,12,74
TAMIL NADU,SIVAGANGA,MANAMADURAI,1176,168,30,100,1,115,414,1590
TAMIL NADU,SIVAGANGA,S. PUDUR,1896,509,4,30,0,1,544,2440
TAMIL NADU,SIVAGANGA,SAKKOTTAI,202,52,0,0,0,0,52,254
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,1243,83,4,194,0,2,283,1526
TAMIL NADU,SIVAGANGA,SIVAGANGA,3068,898,74,24,0,3,999,4067
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,1616,326,28,131,3,1,489,2105
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,2073,221,6,90,27,2,346,2419
TAMIL NADU,THANJAVUR,AMMAPETTAI,2,0,0,0,0,0,0,2
TAMIL NADU,THANJAVUR,BUDHALUR,466,67,8,15,3,14,107,573
TAMIL NADU,THANJAVUR,KUMBAKONAM,10,0,0,0,0,0,0,10
TAMIL NADU,THANJAVUR,MADHUKUR,17,1,0,8,0,0,9,26
TAMIL NADU,THANJAVUR,ORATHANADU,744,200,66,15,1,1,283,1027
TAMIL NADU,THANJAVUR,PATTUKOTTAI,69,0,0,3,0,0,3,72
TAMIL NADU,THANJAVUR,PERAVURANI,296,56,3,10,1,13,83,379
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,316,66,3,7,6,0,82,398
TAMIL NADU,THANJAVUR,THANJAVUR,677,190,6,16,3,1,216,893
TAMIL NADU,THANJAVUR,THIRUPANANDAL,73,1,0,0,0,0,1,74
TAMIL NADU,THANJAVUR,THIRUVAIYARU,18,0,0,0,0,0,0,18
TAMIL NADU,THANJAVUR,THIRUVONAM,1162,125,41,36,1,1,204,1366
TAMIL NADU,THENI,ANDIPATTI,4724,315,0,37,0,0,352,5076
TAMIL NADU,THENI,BODI,2731,0,0,0,0,0,0,2731
TAMIL NADU,THENI,CHINNAMANNUR,3097,0,0,0,0,0,0,3097
TAMIL NADU,THENI,CUMBUM,1958,0,0,0,0,0,0,1958
TAMIL NADU,THENI,MYILADUMPARAI,2144,40,1,1,0,0,42,2186
TAMIL NADU,THENI,PERIYAKULAM,5564,0,0,0,0,0,0,5564
TAMIL NADU,THENI,THENI,2625,0,0,0,0,0,0,2625
TAMIL NADU,THENI,UTHAMAPALAYAM,2823,0,0,0,0,0,0,2823
TAMIL NADU,THIRUVALLUR,ELLAPURAM,424,40,11,45,1,20,117,541
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,1321,667,14,38,17,31,767,2088
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,598,213,83,49,1,32,378,976
TAMIL NADU,THIRUVALLUR,MINJUR,16,0,0,0,0,0,0,16
TAMIL NADU,THIRUVALLUR,PALLIPATTU,2498,116,3,6,1,1,127,2625
TAMIL NADU,THIRUVALLUR,POONAMALLEE,903,41,7,1,5,2,56,959
TAMIL NADU,THIRUVALLUR,POONDI,1181,142,2,41,19,1,205,1386
TAMIL NADU,THIRUVALLUR,PUZAL,17,41,0,0,0,0,41,58
TAMIL NADU,THIRUVALLUR,R.K.PEET,3190,1163,9,45,10,87,1314,4504
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,39,23,1,18,0,0,42,81
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,3201,156,32,54,8,115,365,3566
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,751,24,3,0,0,0,27,778
TAMIL NADU,THIRUVALLUR,TIRUTTANI,2186,1131,22,258,15,46,1472,3658
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,338,21,0,34,2,6,63,401
TAMIL NADU,THIRUVARUR,KOTTUR,33,5,0,0,1,2,8,41
TAMIL NADU,THIRUVARUR,MANNARGUDI,73,18,0,7,0,9,34,107
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,14,0,10,0,0,0,10,24
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,67,10,0,0,0,0,10,77
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,1,1,0,0,0,0,1,2
TAMIL NADU,THIRUVARUR,VALANGAIMAN,48,0,0,0,0,0,0,48
TAMIL NADU,TIRUCHIRAPPALLI,ANDANALLUR,755,43,18,21,0,0,82,837
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,194,209,19,11,2,0,241,435
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,5170,1144,40,257,38,9,1488,6658
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,1661,205,45,60,2,7,319,1980
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,4128,2026,116,564,52,226,2984,7112
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,6362,1153,38,120,8,23,1342,7704
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,4941,2017,97,389,55,1,2559,7500
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,2460,401,254,210,5,44,914,3374
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,5813,2054,162,529,87,525,3357,9170
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,214,362,11,7,31,0,411,625
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,3621,1516,14,47,21,46,1644,5265
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,7848,2523,342,127,70,16,3078,10926
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,7877,1533,61,276,25,1,1896,9773
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,5419,793,7,9,53,13,875,6294
TAMIL NADU,TIRUNELVELI,ALANGULAM,6205,1850,3,55,24,97,2029,8234
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,252,35,3,1,0,11,50,302
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,1125,219,0,6,0,2,227,1352
TAMIL NADU,TIRUNELVELI,KADAYAM,2191,402,34,49,19,50,554,2745
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,4322,839,6,4,6,11,866,5188
TAMIL NADU,TIRUNELVELI,KALAKAD,2105,461,3,3,2,82,551,2656
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,6107,983,43,114,4,25,1169,7276
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,4658,2782,7,415,54,99,3357,8015
TAMIL NADU,TIRUNELVELI,MANUR,2155,2945,63,218,21,24,3271,5426
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,2147,5265,51,199,1,100,5616,7763
TAMIL NADU,TIRUNELVELI,NANGUNERI,3854,1439,1,92,9,8,1549,5403
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,1494,1140,37,4,11,53,1245,2739
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,1310,680,4,43,0,46,773,2083
TAMIL NADU,TIRUNELVELI,RADHAPURAM,3120,1209,9,45,0,27,1290,4410
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,4715,2377,17,45,2,4,2445,7160
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,1164,375,98,3,3,6,485,1649
TAMIL NADU,TIRUNELVELI,TENKASI,1737,381,2,2,0,3,388,2125
TAMIL NADU,TIRUNELVELI,VALLIOOR,3497,2079,56,394,1,1,2531,6028
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,5845,2040,27,411,45,30,2553,8398
TAMIL NADU,TIRUVANNAMALAI,ANAKKAVUR,5779,1138,934,13,2,0,2087,7866
TAMIL NADU,TIRUVANNAMALAI,ARNI,5810,316,63,2,1,11,393,6203
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,10688,1489,40,173,9,6,1717,12405
TAMIL NADU,TIRUVANNAMALAI,CHETPET,7787,1365,138,352,0,0,1855,9642
TAMIL NADU,TIRUVANNAMALAI,CHEYYAR,4909,2489,309,18,0,0,2816,7725
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,242,684,0,0,0,0,684,926
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,8762,1504,82,46,34,15,1681,10443
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,8585,2190,66,104,6,77,2443,11028
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,7021,3643,4,178,0,0,3825,10846
TAMIL NADU,TIRUVANNAMALAI,POLUR,9054,3161,87,67,4,4,3323,12377
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,7094,1976,51,16,0,0,2043,9137
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,9475,1727,23,301,2,50,2103,11578
TAMIL NADU,TIRUVANNAMALAI,THELLAR,8948,2279,10,147,1,0,2437,11385
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,10334,904,39,52,111,50,1156,11490
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,9058,2478,173,113,17,115,2896,11954
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,7755,1630,71,90,15,36,1842,9597
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,4466,2314,219,267,0,7,2807,7273
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,6954,582,45,15,0,0,642,7596
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,1028,803,46,396,2,52,1299,2327
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,1110,388,2,93,0,1,484,1594
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,2727,2633,333,448,373,225,4012,6739
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,1905,879,198,274,51,129,1531,3436
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,2524,1002,250,457,51,147,1907,4431
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1473,211,15,146,3,217,592,2065
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,3304,797,82,312,5,126,1322,4626
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,622,66,6,10,0,0,82,704
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,693,190,50,208,9,67,524,1217
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,1114,106,52,0,0,32,190,1304
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,2124,64,8,55,0,0,127,2251
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,877,101,42,41,1,4,189,1066
TAMIL NADU,VELLORE,ALANGAYAM,4356,511,89,590,0,25,1215,5571
TAMIL NADU,VELLORE,ANAICUT,7362,1272,11,65,14,4,1366,8728
TAMIL NADU,VELLORE,ARAKONAM,1929,387,91,65,0,5,548,2477
TAMIL NADU,VELLORE,ARCOT,4577,521,2,110,0,33,666,5243
TAMIL NADU,VELLORE,GUDIYATHAM,7023,504,29,21,75,47,676,7699
TAMIL NADU,VELLORE,JOLARPET,6979,1167,6,223,41,102,1539,8518
TAMIL NADU,VELLORE,K.V.KUPPAM,6858,454,98,69,0,223,844,7702
TAMIL NADU,VELLORE,KANDHILI,6603,1697,167,282,29,10,2185,8788
TAMIL NADU,VELLORE,KANIYAMBADI,3882,1334,25,45,21,68,1493,5375
TAMIL NADU,VELLORE,KATPADI,3833,371,1,85,1,21,479,4312
TAMIL NADU,VELLORE,KAVERIPAKKAM,5315,1092,32,198,29,17,1368,6683
TAMIL NADU,VELLORE,MADHANUR,4490,682,50,26,38,48,844,5334
TAMIL NADU,VELLORE,NATRAMPALLI,4298,323,17,287,195,4,826,5124
TAMIL NADU,VELLORE,NEMILI,5055,587,6,177,61,41,872,5927
TAMIL NADU,VELLORE,PERNAMBUT,6920,504,13,46,66,8,637,7557
TAMIL NADU,VELLORE,SHOLINGUR,5753,561,62,249,9,176,1057,6810
TAMIL NADU,VELLORE,THIMIRI,8573,1423,63,319,3,87,1895,10468
TAMIL NADU,VELLORE,THIRUPATTUR,6199,460,52,491,188,42,1233,7432
TAMIL NADU,VELLORE,VELLORE,3059,678,16,12,0,59,765,3824
TAMIL NADU,VELLORE,WALAJAH,2895,875,96,181,99,60,1311,4206
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,12837,991,20,168,217,13,1409,14246
TAMIL NADU,VILLUPPURAM,GINGEE,10193,903,24,55,237,109,1328,11521
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,6752,3026,17,332,113,22,3510,10262
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,1342,44,2,18,10,6,80,1422
TAMIL NADU,VILLUPPURAM,KANAI,4760,974,10,78,48,56,1166,5926
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,512,10,0,5,0,0,15,527
TAMIL NADU,VILLUPPURAM,KOLIYANUR,1329,101,0,3,7,1,112,1441
TAMIL NADU,VILLUPPURAM,MARAKKANAM,7401,1787,33,207,23,34,2084,9485
TAMIL NADU,VILLUPPURAM,MAYILAM,6306,1183,16,103,41,31,1374,7680
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,11138,1289,19,138,148,28,1622,12760
TAMIL NADU,VILLUPPURAM,MUGAIYUR,7358,1156,13,86,58,10,1323,8681
TAMIL NADU,VILLUPPURAM,OLAKKUR,7248,1228,42,59,17,151,1497,8745
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,7808,731,11,47,92,2,883,8691
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,8729,869,16,82,51,7,1025,9754
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,5841,889,34,55,8,18,1004,6845
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,3202,171,18,130,35,6,360,3562
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,1149,71,1,12,4,0,88,1237
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,5172,1965,25,269,83,24,2366,7538
TAMIL NADU,VILLUPPURAM,ULUNDURPET,6725,1825,21,339,114,54,2353,9078
TAMIL NADU,VILLUPPURAM,VAANOOR,1535,598,16,63,48,8,733,2268
TAMIL NADU,VILLUPPURAM,VALLAM,6770,4368,41,206,91,20,4726,11496
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,3509,99,4,35,4,21,163,3672
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,1294,120,58,242,1,32,453,1747
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,1563,903,166,302,17,245,1633,3196
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,968,95,14,182,2,17,310,1278
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,3819,3987,25,508,33,594,5147,8966
TAMIL NADU,VIRUDHUNAGAR,SATTUR,1021,576,147,711,122,72,1628,2649
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,1803,1018,273,278,317,317,2203,4006
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,2545,2778,42,1362,1,297,4480,7025
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,1497,172,212,531,2,29,946,2443
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,2003,1084,115,898,37,102,2236,4239
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,1462,1145,125,1008,4,199,2481,3943
TAMIL NADU,VIRUDHUNAGAR,WATRAP,4036,1043,4,57,2,532,1638,5674
TRIPURA,DHALAI,SALEMA,4,0,1,0,0,0,1,5
TRIPURA,SOUTH TRIPURA,BAGAFA,4,0,2,2,0,0,4,8
TRIPURA,SOUTH TRIPURA,KILLA,5,3,0,0,0,0,3,8
TRIPURA,SOUTH TRIPURA,RAJNAGAR,190,0,0,0,0,0,0,190
TRIPURA,WEST TRIPURA,BISHALGARH,5,0,0,0,0,0,0,5
TRIPURA,WEST TRIPURA,JAMPUIJALA,17,0,0,0,0,0,0,17
TRIPURA,WEST TRIPURA,KHOWAI,2,2,0,0,0,0,2,4
TRIPURA,WEST TRIPURA,MOHANPUR,3,3,1,1,0,0,5,8
TRIPURA,WEST TRIPURA,TELIAMURA,3,0,0,0,0,0,0,3
TRIPURA,WEST TRIPURA,TULASHIKHAR,9,0,0,1,1,0,2,11
UTTAR PRADESH,AGRA,ACHNERA,632,1,0,0,0,0,1,633
UTTAR PRADESH,AGRA,BAMROLI AHIR,16,0,0,0,0,0,0,16
UTTAR PRADESH,AGRA,BICHPURI,127,0,0,0,0,0,0,127
UTTAR PRADESH,AGRA,ETMADPUR,77,0,0,0,0,0,0,77
UTTAR PRADESH,AGRA,FATEHABAD,70,0,0,0,0,0,0,70
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,0,0,0,0,0,2,2,2
UTTAR PRADESH,AGRA,JAGNER,729,53,1,17,1,0,72,801
UTTAR PRADESH,AGRA,SHAMSABAD,23,0,0,0,0,0,0,23
