-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to major/medium projects and  average pumping hours . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.11.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to major/medium projects and  Average Pumping Hours for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.11.csv"
}
-----
State,District,Block,On the Maj/Med,Outside Command,Total,Avg pumping hours (0-4),Avg pumping hours (4 - 8),Avg pumping hours (8-12),Avg pumping hours (12 -16),Avg pumping hours (16 - 20),Avg pumping hours (20 - 24),Total
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,210,2944,3154,247,2540,365,2,0,0,3154
PUNJAB,HOSHIARPUR,MAHILPUR,186,3439,3625,173,3170,281,0,1,0,3625
PUNJAB,HOSHIARPUR,MUKERIAN,1600,2293,3893,267,1900,1622,73,24,7,3893
PUNJAB,HOSHIARPUR,SAROYA,471,1133,1604,66,979,557,2,0,0,1604
PUNJAB,HOSHIARPUR,TALWARA,12,396,408,16,194,178,7,13,0,408
PUNJAB,HOSHIARPUR,TANDA,733,8430,9163,343,2872,5921,19,3,5,9163
PUNJAB,JALANDHAR,ADAMPUR,386,4368,4754,5,3096,1652,0,1,0,4754
PUNJAB,JALANDHAR,AUR,424,5161,5585,66,170,5349,0,0,0,5585
PUNJAB,JALANDHAR,BANGA,2080,5290,7370,292,1264,5805,4,1,4,7370
PUNJAB,JALANDHAR,BHOGPUR,213,6859,7072,123,3632,3259,58,0,0,7072
PUNJAB,JALANDHAR,EAST JALANDHAR,330,5607,5937,308,1096,4529,0,2,2,5937
PUNJAB,JALANDHAR,NAKODAR,853,9591,10444,494,2786,7159,3,1,1,10444
PUNJAB,JALANDHAR,NAWAN SHAHAR,864,7300,8164,145,988,7028,2,1,0,8164
PUNJAB,JALANDHAR,NURMAHAL,992,5530,6522,229,1244,5044,4,0,1,6522
PUNJAB,JALANDHAR,PHILLAUR,4208,2683,6891,245,2931,3613,6,95,1,6891
PUNJAB,JALANDHAR,RURKAKALAN,216,4783,4999,69,4314,569,33,13,1,4999
PUNJAB,JALANDHAR,SHAHKOT,8336,4518,12854,1110,3460,8270,12,0,2,12854
PUNJAB,JALANDHAR,WEST JALANDHAR,995,7434,8429,146,1035,7246,0,0,2,8429
PUNJAB,KAPURTHALA,KAPURTHALA,5656,6971,12627,342,7575,4686,16,7,1,12627
PUNJAB,KAPURTHALA,NADALA,3985,6596,10581,366,10064,149,1,0,1,10581
PUNJAB,KAPURTHALA,PHAGWARA,418,5885,6303,169,949,5181,1,3,0,6303
PUNJAB,KAPURTHALA,SULTANPUR LODHI,1580,8979,10559,979,5850,3395,190,122,23,10559
PUNJAB,LUDHIANA,DEHLON,234,9565,9799,714,9005,75,2,1,2,9799
PUNJAB,LUDHIANA,DORAHA,97,8745,8842,101,6484,2255,2,0,0,8842
PUNJAB,LUDHIANA,JAGRAON,1446,11438,12884,879,10583,1252,163,2,5,12884
PUNJAB,LUDHIANA,KHANNA,299,7083,7382,156,5631,1588,5,1,1,7382
PUNJAB,LUDHIANA,LUDHIANA,154,8267,8421,1259,6665,483,12,0,2,8421
PUNJAB,LUDHIANA,MACHIWARA,10,7410,7420,229,1473,3851,781,976,110,7420
PUNJAB,LUDHIANA,MANGAT,586,10412,10998,336,7511,2847,177,82,45,10998
PUNJAB,LUDHIANA,PAKHOWAL,1586,8570,10156,1301,5960,2844,45,5,1,10156
PUNJAB,LUDHIANA,SAMRALA,339,4869,5208,143,1950,3076,35,4,0,5208
PUNJAB,LUDHIANA,SIDHWAN BET,2716,8006,10722,820,7226,2595,47,27,7,10722
PUNJAB,LUDHIANA,SUDHAR,2366,10780,13146,993,5156,6799,162,35,1,13146
PUNJAB,MANSA,BHIKHI,4128,3681,7809,1743,3256,1466,185,263,896,7809
PUNJAB,MANSA,BUDHLADA,8364,1258,9622,507,7170,1753,137,31,24,9622
PUNJAB,MANSA,JHUNIR,1849,2849,4698,188,2135,2369,5,1,0,4698
PUNJAB,MANSA,MANSA,5913,1068,6981,502,2866,3052,306,252,3,6981
PUNJAB,MANSA,SARDULGARH,3840,461,4301,69,222,3860,113,8,29,4301
PUNJAB,PATIALA,BHUNERHERI,10059,2977,13036,682,5871,6351,126,6,0,13036
PUNJAB,PATIALA,DERA BASSI,204,4222,4426,19,259,4141,3,1,3,4426
PUNJAB,PATIALA,GHANOUR,760,6213,6973,118,1122,4898,834,1,0,6973
PUNJAB,PATIALA,NABHA,2832,15102,17934,3148,2577,11319,13,6,871,17934
PUNJAB,PATIALA,PATIALA,3273,8511,11784,231,1613,9921,7,1,11,11784
PUNJAB,PATIALA,RAJPURA,332,6787,7119,153,366,6247,337,16,0,7119
PUNJAB,PATIALA,SAMANA,116,14860,14976,341,3646,10965,10,6,8,14976
PUNJAB,ROPAR,ANANDPUR SAHIB,512,480,992,71,398,499,18,6,0,992
PUNJAB,ROPAR,CHAMKOR SAHIB,5028,455,5483,1068,2448,1843,94,26,4,5483
PUNJAB,ROPAR,KHARAR,138,4347,4485,190,1636,2624,17,17,1,4485
PUNJAB,ROPAR,MAJARI,2128,753,2881,228,1320,1327,4,2,0,2881
PUNJAB,ROPAR,MORINDA,1781,472,2253,254,723,1272,3,1,0,2253
PUNJAB,ROPAR,NURPUR BEDI,239,2114,2353,180,1213,889,70,0,1,2353
PUNJAB,ROPAR,ROPAR,4021,1426,5447,146,1216,4083,1,0,1,5447
PUNJAB,SANGRUR,AHMEDGARH,777,10817,11594,711,1860,9018,3,0,2,11594
PUNJAB,SANGRUR,BARNALA,12449,2585,15034,1015,5656,8353,6,2,2,15034
PUNJAB,SANGRUR,BHAWANIGARH,1576,7589,9165,533,1388,7234,9,0,1,9165
PUNJAB,SANGRUR,DHURI,3191,9429,12620,535,8582,3491,10,2,0,12620
PUNJAB,SANGRUR,LEHRAGAGA,1785,8746,10531,310,1708,8336,175,0,2,10531
PUNJAB,SANGRUR,MALERKOTLA,1445,10433,11878,903,4616,6235,69,45,10,11878
PUNJAB,SANGRUR,MEHAL KALAN,2680,4898,7578,591,2706,4113,111,46,11,7578
PUNJAB,SANGRUR,SANGRUR,5268,5205,10473,320,3611,6537,1,3,1,10473
PUNJAB,SANGRUR,SEHNA,5394,2491,7885,128,3289,4453,10,5,0,7885
PUNJAB,SANGRUR,SUNAM,6147,8606,14753,450,4529,9739,22,6,7,14753
RAJASTHAN,AJMER,BEAWAR,0,1,1,1,0,0,0,0,0,1
RAJASTHAN,ALWAR,KISHANGARHBAS,218,5268,5486,1487,3208,742,38,11,0,5486
RAJASTHAN,ALWAR,LAXMANGARH,0,6360,6360,234,4822,1215,84,3,2,6360
RAJASTHAN,ALWAR,RAMGARH,0,1031,1031,236,643,151,0,1,0,1031
RAJASTHAN,ALWAR,TIJARA,1,4931,4932,1845,2524,521,0,17,25,4932
RAJASTHAN,BANSWARA,BAGIDORA,6,6,12,5,5,0,2,0,0,12
RAJASTHAN,BANSWARA,GHATOL,1,0,1,0,1,0,0,0,0,1
RAJASTHAN,BARAN,ATRU,0,271,271,3,226,42,0,0,0,271
RAJASTHAN,BARAN,BARAN,5,911,916,35,571,198,90,22,0,916
RAJASTHAN,BARAN,CHHIPABARAD,0,26,26,0,10,16,0,0,0,26
RAJASTHAN,BARAN,MANGROL,7,533,540,493,35,7,2,0,3,540
RAJASTHAN,BARAN,SHABAD,0,316,316,1,210,105,0,0,0,316
RAJASTHAN,BHARATPUR,BAYANA,1,2812,2813,1040,1467,281,2,4,19,2813
RAJASTHAN,BHARATPUR,BEIR,197,2889,3086,308,2124,632,17,2,3,3086
RAJASTHAN,BHARATPUR,BHARATPUR,0,4727,4727,1405,2182,1028,80,15,17,4727
RAJASTHAN,BHARATPUR,DEEG,0,2687,2687,1305,997,350,0,16,19,2687
RAJASTHAN,BHARATPUR,KAMAN,5,2274,2279,264,1166,842,1,1,5,2279
RAJASTHAN,BHARATPUR,KUMHER,5,2440,2445,398,1543,489,12,3,0,2445
RAJASTHAN,BHARATPUR,NADBAI,0,2781,2781,666,1649,452,4,0,10,2781
RAJASTHAN,BHARATPUR,NAGAR,0,2700,2700,47,2051,598,3,0,1,2700
RAJASTHAN,BHARATPUR,PAHARI,3,3237,3240,931,1710,542,51,6,0,3240
RAJASTHAN,BHARATPUR,RUPBAS,1,2830,2831,542,1848,434,0,1,6,2831
RAJASTHAN,BHILWARA,BANERA,0,5,5,4,1,0,0,0,0,5
RAJASTHAN,BHILWARA,BHILWARA,0,6,6,5,1,0,0,0,0,6
RAJASTHAN,BHILWARA,JAHAZPUR,0,1,1,0,0,1,0,0,0,1
RAJASTHAN,BHILWARA,MANDALGARH,0,3,3,0,2,1,0,0,0,3
RAJASTHAN,BIKANER,NOKHA,0,20,20,0,12,2,5,1,0,20
RAJASTHAN,BUNDI,BUNDI,0,92,92,84,0,8,0,0,0,92
RAJASTHAN,CHITTORGARH,BEDISARDI,0,17,17,5,12,0,0,0,0,17
RAJASTHAN,CHITTORGARH,BEGHRU,0,3,3,0,3,0,0,0,0,3
RAJASTHAN,CHITTORGARH,BHADESAR,0,53,53,9,21,15,6,1,1,53
RAJASTHAN,CHITTORGARH,CHHOTISADRI,0,14,14,0,9,5,0,0,0,14
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,8,8,1,6,1,0,0,0,8
RAJASTHAN,CHITTORGARH,GANGRAR,0,8,8,2,2,4,0,0,0,8
RAJASTHAN,CHITTORGARH,NIMBAHERA,2,288,290,50,187,45,7,0,1,290
RAJASTHAN,CHITTORGARH,PRATAPGARH,0,26,26,3,13,10,0,0,0,26
RAJASTHAN,CHITTORGARH,RASHMI,0,4,4,1,3,0,0,0,0,4
RAJASTHAN,CHURU,CHURU,0,85,85,4,80,1,0,0,0,85
RAJASTHAN,CHURU,DUNGARGARH,0,2,2,0,2,0,0,0,0,2
RAJASTHAN,CHURU,RATANGARH,0,2,2,2,0,0,0,0,0,2
RAJASTHAN,CHURU,TARANAGAR,0,1,1,0,1,0,0,0,0,1
RAJASTHAN,DAUSA,LALSOT,0,922,922,129,475,215,15,0,88,922
RAJASTHAN,DAUSA,MAHUWA,0,2468,2468,847,1332,277,8,3,1,2468
RAJASTHAN,DHOLPUR,BARI,1,2263,2264,490,1402,349,18,4,1,2264
RAJASTHAN,DHOLPUR,BASERI,560,692,1252,55,1001,193,1,2,0,1252
RAJASTHAN,DHOLPUR,DHOLPUR,3,481,484,200,247,33,2,2,0,484
RAJASTHAN,DHOLPUR,RAJAKHERA,0,102,102,3,88,11,0,0,0,102
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,5,5,1,3,1,0,0,0,5
RAJASTHAN,DUNGARPUR,SAGWARA,0,13,13,8,4,1,0,0,0,13
RAJASTHAN,DUNGARPUR,SIMALWARA,0,3,3,0,1,0,0,2,0,3
RAJASTHAN,JAIPUR,DUDU,0,23,23,3,17,3,0,0,0,23
RAJASTHAN,JAISALMER,POKARAN,0,18,18,6,12,0,0,0,0,18
RAJASTHAN,JALORE,AHORE,0,22,22,8,13,0,0,1,0,22
RAJASTHAN,JALORE,JALORE,0,52,52,8,26,18,0,0,0,52
RAJASTHAN,JHALAWAR,KANPUR,0,67,67,0,47,14,4,2,0,67
RAJASTHAN,JHALAWAR,PIRAWA,0,2,2,0,2,0,0,0,0,2
RAJASTHAN,JODHPUR,BHOPALGARH,0,14,14,4,10,0,0,0,0,14
RAJASTHAN,JODHPUR,BILADA,0,20,20,0,20,0,0,0,0,20
RAJASTHAN,JODHPUR,JODHPUR,1,53,54,17,31,2,2,2,0,54
RAJASTHAN,JODHPUR,OSIAN,0,6,6,0,6,0,0,0,0,6
RAJASTHAN,JODHPUR,PHALODI,0,21,21,0,20,1,0,0,0,21
RAJASTHAN,JODHPUR,SHERGARH,2,151,153,103,48,2,0,0,0,153
RAJASTHAN,KOTA,DIGOD,19,687,706,208,451,30,0,16,1,706
RAJASTHAN,KOTA,LADPURA,212,441,653,280,248,123,0,0,2,653
RAJASTHAN,KOTA,PIPALDA,0,79,79,6,67,4,1,1,0,79
RAJASTHAN,KOTA,SANGOD,1,477,478,27,334,115,1,1,0,478
RAJASTHAN,NAGAUR,DEGANA,3,16,19,2,15,2,0,0,0,19
RAJASTHAN,NAGAUR,JAYAL,0,26,26,13,10,2,1,0,0,26
RAJASTHAN,NAGAUR,MERTA,0,164,164,74,62,28,0,0,0,164
RAJASTHAN,NAGAUR,NAGOUR,0,313,313,4,305,1,1,2,0,313
RAJASTHAN,NAGAUR,PARBATSAR,0,2,2,2,0,0,0,0,0,2
RAJASTHAN,PALI,BALI,0,2,2,0,1,0,1,0,0,2
RAJASTHAN,PALI,DESURI,0,2,2,1,1,0,0,0,0,2
RAJASTHAN,PALI,MARWAR-JUNCTION,0,117,117,68,44,3,1,0,1,117
RAJASTHAN,PALI,PALI,0,2,2,1,1,0,0,0,0,2
RAJASTHAN,PALI,SOJAT,0,13,13,5,7,1,0,0,0,13
RAJASTHAN,RAJSAMAND,NATHDWARA,0,1,1,0,0,1,0,0,0,1
RAJASTHAN,RAJSAMAND,RAJSAMAND,0,6,6,0,3,3,0,0,0,6
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,0,130,130,40,86,2,2,0,0,130
RAJASTHAN,SAWAI-MADHOPUR,HINDON,0,1664,1664,509,663,488,4,0,0,1664
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,0,3,3,2,1,0,0,0,0,3
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,0,22,22,2,17,3,0,0,0,22
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,0,33,33,32,1,0,0,0,0,33
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,0,546,546,55,283,202,4,2,0,546
RAJASTHAN,SIROHI,REVDAR,0,1,1,0,1,0,0,0,0,1
RAJASTHAN,TONK,UNIYARA,0,5,5,5,0,0,0,0,0,5
RAJASTHAN,UDAIPUR,GIRWA,3,8,11,9,0,1,1,0,0,11
RAJASTHAN,UDAIPUR,HAVLI,0,15,15,7,6,2,0,0,0,15
TAMIL NADU,COIMBATORE,ANNAIMALAI,0,3,3,3,0,0,0,0,0,3
TAMIL NADU,COIMBATORE,ANNUR,9,530,539,328,127,68,15,1,0,539
TAMIL NADU,COIMBATORE,KARRMADAI,2,45,47,5,41,1,0,0,0,47
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,0,19,19,11,8,0,0,0,0,19
TAMIL NADU,COIMBATORE,PONGALUR,0,7,7,5,2,0,0,0,0,7
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,1,4,5,2,3,0,0,0,0,5
TAMIL NADU,COIMBATORE,SULUR,0,7,7,0,7,0,0,0,0,7
TAMIL NADU,COIMBATORE,TIRUPUR,0,123,123,80,43,0,0,0,0,123
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,23,0,23,8,5,4,6,0,0,23
TAMIL NADU,CUDDALORE,ANNAGARAM,3044,1321,4365,306,1377,941,1372,367,2,4365
TAMIL NADU,CUDDALORE,BHUVANAGIRI,6,0,6,0,0,6,0,0,0,6
TAMIL NADU,CUDDALORE,KADALUR,1111,3179,4290,453,1648,1061,827,139,162,4290
TAMIL NADU,CUDDALORE,KAMMAPURAM,451,2013,2464,114,1206,488,270,386,0,2464
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,1,125,126,1,0,77,17,31,0,126
TAMIL NADU,CUDDALORE,KUMARATCHI,27,274,301,94,8,198,0,1,0,301
TAMIL NADU,CUDDALORE,KURINJIPADI,894,1616,2510,221,791,571,876,49,2,2510
TAMIL NADU,CUDDALORE,MANGALORE,363,442,805,117,151,238,297,2,0,805
TAMIL NADU,CUDDALORE,NALLUR,999,1044,2043,232,425,700,679,7,0,2043
TAMIL NADU,CUDDALORE,PANRUTI,987,1622,2609,277,708,1100,520,0,4,2609
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,509,1574,2083,556,522,366,597,41,1,2083
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,2,2,1,0,1,0,0,0,2
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,0,4,4,0,3,1,0,0,0,4
TAMIL NADU,DHARMAPURI,PENNAGARAM,0,71,71,71,0,0,0,0,0,71
TAMIL NADU,DINDIGUL,ATHOOR,3,35,38,15,23,0,0,0,0,38
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,0,21,21,20,1,0,0,0,0,21
TAMIL NADU,DINDIGUL,NATHAM,0,2,2,0,2,0,0,0,0,2
TAMIL NADU,DINDIGUL,ODDANCHATRAM,12,0,12,0,0,12,0,0,0,12
TAMIL NADU,DINDIGUL,PALANI,8,0,8,1,7,0,0,0,0,8
TAMIL NADU,DINDIGUL,SHANARPATTI,0,5,5,0,4,1,0,0,0,5
TAMIL NADU,DINDIGUL,THOPPAMPATTI,0,38,38,3,33,2,0,0,0,38
TAMIL NADU,DINDIGUL,VEDASANDUR,0,218,218,198,20,0,0,0,0,218
TAMIL NADU,ERODE,DHARAPURAM,3,27,30,9,18,3,0,0,0,30
TAMIL NADU,ERODE,GOBI,13,3,16,7,7,0,2,0,0,16
TAMIL NADU,ERODE,NAMBIYUR,16,15,31,30,1,0,0,0,0,31
TAMIL NADU,ERODE,PERUNDURAI,1,30,31,30,1,0,0,0,0,31
TAMIL NADU,ERODE,THALAVADI,1,0,1,0,1,0,0,0,0,1
TAMIL NADU,ERODE,UTHUKUZLI,35,36,71,33,38,0,0,0,0,71
TAMIL NADU,KANCHIPURAM,CHITHAMUR,31,200,231,104,127,0,0,0,0,231
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,61,0,61,12,20,29,0,0,0,61
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,55,198,253,170,56,24,1,2,0,253
TAMIL NADU,KANCHIPURAM,LATHUR,81,213,294,184,105,5,0,0,0,294
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,407,675,1082,494,271,299,18,0,0,1082
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,88,113,201,119,39,9,10,24,0,201
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,158,160,318,192,87,36,2,1,0,318
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,703,409,1112,441,447,212,8,4,0,1112
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,96,101,197,186,10,1,0,0,0,197
TAMIL NADU,KANCHIPURAM,WALAJABAD,83,6,89,46,37,5,1,0,0,89
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,0,55,55,55,0,0,0,0,0,55
TAMIL NADU,KARUR,KADAVUR,0,1,1,1,0,0,0,0,0,1
TAMIL NADU,KARUR,KRISHNARAYAPURAM,0,47,47,34,13,0,0,0,0,47
TAMIL NADU,KARUR,THOGAMALAI,0,253,253,98,155,0,0,0,0,253
TAMIL NADU,MADURAI,MADURAI WEST,1,32,33,33,0,0,0,0,0,33
TAMIL NADU,MADURAI,VADIPATTI,16,0,16,5,5,6,0,0,0,16
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,209,399,608,50,359,87,38,72,2,608
TAMIL NADU,NAGAPATTINAM,KUTTALAM,55,0,55,0,6,0,0,49,0,55
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,13,4,17,9,6,2,0,0,0,17
TAMIL NADU,NAGAPATTINAM,SIRKALI,113,1327,1440,6,1044,276,43,70,1,1440
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,2,123,125,75,50,0,0,0,0,125
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,0,15,15,15,0,0,0,0,0,15
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,0,21,21,21,0,0,0,0,0,21
TAMIL NADU,PERAMBALUR,ALATHUR,0,261,261,65,196,0,0,0,0,261
TAMIL NADU,PERAMBALUR,ANDIMADAM,0,164,164,92,72,0,0,0,0,164
TAMIL NADU,PERAMBALUR,ARIYALUR,0,2,2,1,0,1,0,0,0,2
TAMIL NADU,PERAMBALUR,JAYANKONDAM,0,111,111,62,40,8,1,0,0,111
TAMIL NADU,PERAMBALUR,PERAMBALUR,2,0,2,2,0,0,0,0,0,2
TAMIL NADU,PERAMBALUR,SENTHURAI,0,1656,1656,889,766,0,1,0,0,1656
TAMIL NADU,PERAMBALUR,T.PALUR,6,414,420,149,237,34,0,0,0,420
TAMIL NADU,PERAMBALUR,THIRUMANUR,5,19,24,5,1,3,1,13,1,24
TAMIL NADU,PERAMBALUR,VAPPANTHATTAI,8,165,173,92,79,2,0,0,0,173
TAMIL NADU,PERAMBALUR,VEPPORE,0,496,496,58,248,187,3,0,0,496
TAMIL NADU,PUDUKOTTAI,ANNAVASAL,2,2,4,1,1,2,0,0,0,4
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,1,72,73,33,39,1,0,0,0,73
TAMIL NADU,PUDUKOTTAI,ARIMALAM,10,22,32,16,15,1,0,0,0,32
TAMIL NADU,PUDUKOTTAI,AVUDAIYARKOIL,0,1,1,1,0,0,0,0,0,1
TAMIL NADU,PUDUKOTTAI,KARAMBAKUDI,3,209,212,99,98,15,0,0,0,212
TAMIL NADU,PUDUKOTTAI,MANAMELKUDI,0,7,7,7,0,0,0,0,0,7
TAMIL NADU,PUDUKOTTAI,PUDUKKOTTAI,0,60,60,0,60,0,0,0,0,60
TAMIL NADU,PUDUKOTTAI,THIRUMAYAM,0,10,10,10,0,0,0,0,0,10
TAMIL NADU,PUDUKOTTAI,THIRUVARANKULAM,13,179,192,19,107,66,0,0,0,192
TAMIL NADU,PUDUKOTTAI,VIRALIMALAI,0,5,5,0,5,0,0,0,0,5
TAMIL NADU,RAMNATHAPURAM,BOGALUR,1,25,26,10,12,4,0,0,0,26
TAMIL NADU,RAMNATHAPURAM,MUDUKULATHUR,18,41,59,2,18,19,5,4,11,59
TAMIL NADU,RAMNATHAPURAM,NAINARKOIL,15,66,81,37,37,6,0,1,0,81
TAMIL NADU,RAMNATHAPURAM,PARAMAKUDI,32,35,67,1,51,15,0,0,0,67
TAMIL NADU,RAMNATHAPURAM,R.S. MANGALAM,1,41,42,17,20,3,2,0,0,42
TAMIL NADU,RAMNATHAPURAM,RAMNAD,0,16,16,16,0,0,0,0,0,16
TAMIL NADU,SALEM,SANGAGRI,0,93,93,71,22,0,0,0,0,93
TAMIL NADU,SALEM,THARAMANGALAM,0,5,5,5,0,0,0,0,0,5
TAMIL NADU,SALEM,VEERAPANDI,0,49,49,48,0,0,0,0,1,49
TAMIL NADU,SIVAGANGA,ILAYANKUDI,0,17,17,5,9,3,0,0,0,17
TAMIL NADU,SIVAGANGA,MANAMADURAI,3,0,3,0,3,0,0,0,0,3
TAMIL NADU,SIVAGANGA,SINGAMPUNARI,0,10,10,10,0,0,0,0,0,10
TAMIL NADU,SIVAGANGA,THIRUPPATUR,4,4,8,0,3,5,0,0,0,8
TAMIL NADU,THANJAVUR,AMMAPETTAI,1962,20,1982,138,1546,262,8,27,1,1982
TAMIL NADU,THANJAVUR,BUDALUR,860,17,877,374,394,91,17,0,1,877
TAMIL NADU,THANJAVUR,KUMBAKONAM,299,72,371,32,93,173,34,39,0,371
TAMIL NADU,THANJAVUR,MADUKKUR,895,189,1084,22,335,647,19,61,0,1084
TAMIL NADU,THANJAVUR,ORATHANAD,1326,333,1659,61,1175,123,23,81,196,1659
TAMIL NADU,THANJAVUR,PAPANASAM,3020,149,3169,446,2346,363,13,1,0,3169
TAMIL NADU,THANJAVUR,PATTUKOTTAI,491,120,611,133,128,337,9,4,0,611
TAMIL NADU,THANJAVUR,PERAVURANI,471,2,473,73,345,54,1,0,0,473
TAMIL NADU,THANJAVUR,SETHUBASATHIRAM,521,36,557,104,264,188,1,0,0,557
TAMIL NADU,THANJAVUR,THANJAVUR,696,90,786,184,437,130,34,1,0,786
TAMIL NADU,THANJAVUR,THIRUPPANANTHAL,2793,167,2960,58,657,1577,400,247,21,2960
TAMIL NADU,THANJAVUR,THIRUVAIYARU,2241,156,2397,734,1053,496,77,37,0,2397
TAMIL NADU,THANJAVUR,THIRUVIDAIMARUDUR,1117,182,1299,100,235,790,167,7,0,1299
TAMIL NADU,THANJAVUR,THIRUVONAM,333,19,352,30,194,127,0,0,1,352
TAMIL NADU,THANJAVUR,VALANGAIMAN,326,0,326,0,218,108,0,0,0,326
TAMIL NADU,THENI,ANDIPATTI,6,0,6,6,0,0,0,0,0,6
TAMIL NADU,THENI,BODI,13,118,131,119,12,0,0,0,0,131
TAMIL NADU,THENI,CHINNAMANUR,0,49,49,30,16,3,0,0,0,49
TAMIL NADU,THENI,CUMBUM,0,20,20,20,0,0,0,0,0,20
TAMIL NADU,THENI,PERIYAKULAM,112,77,189,65,51,6,1,0,66,189
TAMIL NADU,TIRUNELVELI,KADAYAM,0,4,4,4,0,0,0,0,0,4
TAMIL NADU,TIRUNELVELI,KALAKADU,0,2,2,1,1,0,0,0,0,2
TAMIL NADU,TIRUNELVELI,MANOOR,0,2,2,2,0,0,0,0,0,2
TAMIL NADU,TIRUNELVELI,PALAYAMCOTTAI,0,7,7,7,0,0,0,0,0,7
TAMIL NADU,TIRUNELVELI,RADHAPURAM,0,3,3,0,3,0,0,0,0,3
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,0,7,7,6,1,0,0,0,0,7
TAMIL NADU,TIRUNELVELI,TENKASI,0,6,6,6,0,0,0,0,0,6
TAMIL NADU,TIRUNELVELI,VALLIYOOR,0,7,7,5,2,0,0,0,0,7
TAMIL NADU,TIRUVALLUR,EEKKADU,144,271,415,14,231,148,15,7,0,415
TAMIL NADU,TIRUVALLUR,ELLAPURAM,9,223,232,24,124,41,15,0,28,232
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,40,518,558,124,351,29,53,0,1,558
TAMIL NADU,TIRUVALLUR,KADAMBATTUR,50,102,152,14,63,71,4,0,0,152
TAMIL NADU,TIRUVALLUR,KANAGAMMA CHATHIRAM,2,36,38,7,26,2,3,0,0,38
TAMIL NADU,TIRUVALLUR,MINJUR,438,1044,1482,135,620,233,407,72,15,1482
TAMIL NADU,TIRUVALLUR,PALLIPATTU,2,89,91,8,62,20,1,0,0,91
TAMIL NADU,TIRUVALLUR,POONAMALLEE,12,22,34,7,25,2,0,0,0,34
TAMIL NADU,TIRUVALLUR,POONDI,123,439,562,49,156,342,9,3,3,562
TAMIL NADU,TIRUVALLUR,POONDI,5,41,46,1,0,31,14,0,0,46
TAMIL NADU,TIRUVALLUR,R.K. PETTAI,0,10,10,8,2,0,0,0,0,10
TAMIL NADU,TIRUVALLUR,SOZHAVARAM,189,816,1005,56,523,300,89,34,3,1005
TAMIL NADU,TIRUVALLUR,THIRUVAALANGADU,123,396,519,45,369,69,21,11,4,519
TAMIL NADU,TIRUVALLUR,TIRUTTANI,0,1,1,0,1,0,0,0,0,1
TAMIL NADU,TIRUVALLUR,TIRUVELLORE,2,32,34,0,34,0,0,0,0,34
TAMIL NADU,TIRUVARUR,KORADACHERI,615,120,735,8,375,129,17,115,91,735
TAMIL NADU,TIRUVARUR,KOTTUR,708,94,802,64,389,261,25,58,5,802
TAMIL NADU,TIRUVARUR,KUDAVASAL,1584,308,1892,324,812,311,166,242,37,1892
TAMIL NADU,TIRUVARUR,MANNARGUDI,1197,404,1601,422,584,408,121,66,0,1601
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,8,7,15,15,0,0,0,0,0,15
TAMIL NADU,TIRUVARUR,NANNILAM,1729,331,2060,306,770,525,98,361,0,2060
TAMIL NADU,TIRUVARUR,NEEDAMANGALAM,1598,77,1675,50,382,810,145,285,3,1675
