-----
{
 "description": "The table refers to Block wise Construction of Shallow Tubewells over the years. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.1.csv", 
 "title": "Download CSV for Blockwise Construction of Shallow Tubewells over the years", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total
MADHYA PRADESH,SAGAR,JAISINAGAR,35,2,1,2,5,4,3,2,54
MADHYA PRADESH,SAGAR,KESLI,12,8,2,9,9,4,6,9,59
MADHYA PRADESH,SAGAR,KHURAI,346,34,60,54,120,154,122,74,964
MADHYA PRADESH,SAGAR,MALTHONE,3,5,5,6,4,1,1,2,27
MADHYA PRADESH,SAGAR,RAHATGARH,25,4,10,15,20,19,18,22,133
MADHYA PRADESH,SAGAR,REHLI,829,127,118,120,198,173,101,29,1695
MADHYA PRADESH,SAGAR,SAGAR,106,22,18,19,40,25,23,9,262
MADHYA PRADESH,SAGAR,SHAHGARH,2,0,0,0,2,2,1,0,7
MADHYA PRADESH,SATNA,AMARPATAN,690,299,334,276,253,220,186,67,2325
MADHYA PRADESH,SATNA,MAIHAR,394,131,118,141,126,91,61,26,1088
MADHYA PRADESH,SATNA,MAJHAGAWAN,18,17,16,14,21,6,8,4,104
MADHYA PRADESH,SATNA,NAGOD,147,160,197,186,216,166,85,45,1202
MADHYA PRADESH,SATNA,RAMNAGER,30,18,9,15,23,28,42,12,177
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,1092,394,520,564,520,379,271,77,3817
MADHYA PRADESH,SATNA,SOHAWAL,603,194,300,279,316,279,128,142,2241
MADHYA PRADESH,SATNA,UCHEHARA,72,28,22,43,75,36,41,29,346
MADHYA PRADESH,SEHORE,ASHTA,2398,590,652,763,602,424,231,112,5772
MADHYA PRADESH,SEHORE,BUDHNI,80,5,20,2,1,4,0,4,116
MADHYA PRADESH,SEHORE,ICHAWAR,244,57,40,54,85,50,26,28,584
MADHYA PRADESH,SEHORE,NASRULLAGANJ,406,37,31,30,46,67,66,16,699
MADHYA PRADESH,SEHORE,SEHORE,1163,305,350,454,1384,271,80,98,4105
MADHYA PRADESH,SEONI,BARGHAT,0,0,0,1,0,0,0,0,1
MADHYA PRADESH,SEONI,CHHAPARA,2,0,0,1,0,0,0,0,3
MADHYA PRADESH,SEONI,GHANSOR,0,0,0,0,0,0,1,0,1
MADHYA PRADESH,SEONI,KURAI,3,2,3,0,2,2,7,3,22
MADHYA PRADESH,SEONI,LAKHNADON,2,4,6,3,2,2,1,5,25
MADHYA PRADESH,SEONI,SEONI,7,4,10,7,6,1,8,5,48
MADHYA PRADESH,SHAHDOL,BEOHARI,19,20,34,29,18,8,3,19,150
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,1,0,1,1,2,2,1,0,8
MADHYA PRADESH,SHAHDOL,JAITHARI,0,0,0,1,0,0,0,2,3
MADHYA PRADESH,SHAHDOL,SOHAGPUR,12,1,2,3,8,7,0,0,33
MADHYA PRADESH,SHAJAPUR,AGAR,41,18,21,26,22,11,8,17,164
MADHYA PRADESH,SHAJAPUR,BAROD,39,17,26,39,18,16,9,14,178
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,652,169,200,218,390,510,270,210,2619
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,511,156,271,301,499,231,88,53,2110
MADHYA PRADESH,SHAJAPUR,NALKHEDA,2,5,7,8,5,2,2,0,31
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,295,97,99,112,214,156,93,25,1091
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,1803,429,363,244,222,124,28,294,3507
MADHYA PRADESH,SHEOPUR,KARHAL,24,25,14,21,14,10,10,0,118
MADHYA PRADESH,SHEOPUR,SHEOPUR,1307,371,503,430,494,546,546,243,4440
MADHYA PRADESH,SHEOPUR,VIJAYPUR,17,3,6,27,84,28,24,11,200
MADHYA PRADESH,SHIVPURI,BADARWAS,189,52,58,100,260,131,162,17,969
MADHYA PRADESH,SHIVPURI,KARERA,61,0,0,0,0,0,0,0,61
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,0,0,0,4,0,0,0,4,8
MADHYA PRADESH,SHIVPURI,KOLARAS,320,107,85,33,28,55,81,65,774
MADHYA PRADESH,SHIVPURI,NARWAR,0,0,1,0,0,0,0,0,1
MADHYA PRADESH,SHIVPURI,POHARI,63,3,41,75,88,93,65,16,444
MADHYA PRADESH,SHIVPURI,SHIVPURI,57,48,122,36,55,63,56,9,446
MADHYA PRADESH,SIDHI,CHITRANGI,0,0,0,1,0,2,0,0,3
MADHYA PRADESH,SIDHI,DEOSAR,2,0,5,1,1,2,5,0,16
MADHYA PRADESH,SIDHI,KUSMI,1,1,0,0,0,0,0,0,2
MADHYA PRADESH,SIDHI,MAJHOULI,1,5,3,3,2,6,9,7,36
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,127,47,81,79,80,84,81,60,639
MADHYA PRADESH,SIDHI,SIDHI,54,11,19,18,34,52,69,34,291
MADHYA PRADESH,SIDHI,SIHAWAL,91,32,58,79,50,56,31,9,406
MADHYA PRADESH,SIDHI,WAIDHAN,7,6,29,16,9,3,8,1,79
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,0,1,0,0,0,0,0,0,1
MADHYA PRADESH,TIKAMGARH,JATARA,334,62,38,38,24,25,30,18,569
MADHYA PRADESH,TIKAMGARH,NIWARI,0,0,0,0,0,0,0,1,1
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,358,0,5,1,2,1,6,13,386
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,17,7,5,6,5,28,8,7,83
MADHYA PRADESH,UJJAIN,BARNAGAR,4453,1727,2355,1898,2120,1389,446,667,15055
MADHYA PRADESH,UJJAIN,GHATTIA,1083,367,288,748,290,241,161,90,3268
MADHYA PRADESH,UJJAIN,KHACHROD,2057,549,428,706,549,479,307,298,5373
MADHYA PRADESH,UJJAIN,MEHIDPUR,82,43,272,620,683,220,381,80,2381
MADHYA PRADESH,UJJAIN,TARANA,953,241,249,197,168,177,49,54,2088
MADHYA PRADESH,UJJAIN,UJJAIN,3993,985,621,493,494,266,182,296,7330
MADHYA PRADESH,UMARIA,KARKELI,36,7,14,21,17,17,19,5,136
MADHYA PRADESH,UMARIA,MANPUR,68,75,76,58,36,29,41,9,392
MADHYA PRADESH,UMARIA,PALI,4,7,3,4,1,5,4,5,33
MADHYA PRADESH,VIDISHA,BASODA,328,65,67,139,197,277,175,74,1322
MADHYA PRADESH,VIDISHA,GYARASPUR,137,131,190,165,182,214,91,56,1166
MADHYA PRADESH,VIDISHA,KURWAI,494,246,152,285,390,485,299,92,2443
MADHYA PRADESH,VIDISHA,LATERI,11,3,63,65,102,43,47,111,445
MADHYA PRADESH,VIDISHA,NATERAN,94,42,67,93,170,191,127,150,934
MADHYA PRADESH,VIDISHA,SIRONJ,64,5,22,127,101,160,407,284,1170
MADHYA PRADESH,VIDISHA,VIDISHA,890,132,219,368,325,289,171,75,2469
MAHARASHTRA,AHMEDNAGAR,AKOLA,4,6,7,18,9,7,9,21,81
MAHARASHTRA,AHMEDNAGAR,JAMKHED,6,0,0,0,2,2,0,0,10
MAHARASHTRA,AHMEDNAGAR,KARJAT,11,6,0,5,11,8,13,2,56
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,173,15,18,37,61,60,38,57,459
MAHARASHTRA,AHMEDNAGAR,NAGAR,126,3,4,21,0,7,2,1,164
MAHARASHTRA,AHMEDNAGAR,NEVASA,1429,174,244,168,242,173,154,155,2739
MAHARASHTRA,AHMEDNAGAR,PARNER,67,41,44,92,141,139,63,27,614
MAHARASHTRA,AHMEDNAGAR,PATHARDI,15,14,19,24,16,42,21,17,168
MAHARASHTRA,AHMEDNAGAR,RAHATA,350,44,38,40,63,85,95,59,774
MAHARASHTRA,AHMEDNAGAR,RAHURI,2354,80,53,57,16,16,36,73,2685
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,281,183,348,356,236,128,109,62,1703
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,50,40,82,95,83,93,75,47,565
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,55,0,0,0,7,9,16,2,89
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,132,84,154,142,93,208,122,89,1024
MAHARASHTRA,AKOLA,AKOLA,0,0,0,0,3,2,1,0,6
MAHARASHTRA,AKOLA,BALAPUR,80,0,3,12,29,45,10,2,181
MAHARASHTRA,AKOLA,BARSHI TAKLI,2,1,1,0,0,0,0,0,4
MAHARASHTRA,AKOLA,MURTIJAPUR,6,1,0,1,1,1,1,3,14
MAHARASHTRA,AKOLA,TELHARA,9,3,2,1,1,3,0,1,20
MAHARASHTRA,AMRAVATI,ACHALPUR,0,0,2,1,1,1,0,0,5
MAHARASHTRA,AMRAVATI,AMRAVATI,5,0,0,0,0,0,0,0,5
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,1,0,0,0,0,0,0,0,1
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,4,0,0,5,1,3,0,0,13
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,0,0,0,0,0,0,0,2,2
MAHARASHTRA,AMRAVATI,DARYAPUR,0,0,0,0,0,0,1,0,1
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,2,0,2,1,0,3,2,7,17
MAHARASHTRA,AMRAVATI,DHARNI,0,0,1,1,1,1,3,0,7
MAHARASHTRA,AMRAVATI,WARUD,73,8,5,0,0,0,0,0,86
MAHARASHTRA,AURANGABAD,AURANGABAD,12,2,0,1,0,6,0,0,21
MAHARASHTRA,AURANGABAD,GANAGAPUR,65,49,1,4,89,122,130,4,464
MAHARASHTRA,AURANGABAD,KHULDABAD,1,32,0,0,0,0,0,0,33
MAHARASHTRA,AURANGABAD,PAITHAN,16,100,51,121,287,167,61,5,808
MAHARASHTRA,AURANGABAD,SOEGAON,0,3,1,0,2,11,6,0,23
MAHARASHTRA,AURANGABAD,VAIJAPUR,44,0,0,0,0,0,6,45,95
MAHARASHTRA,BEED,BEED,0,0,0,0,0,0,3,3,6
MAHARASHTRA,BEED,PARLI,13,15,18,31,23,37,71,38,246
MAHARASHTRA,BEED,PATODA,64,14,1,10,15,23,7,2,136
MAHARASHTRA,BEED,SHIRUR (KASAR),4,0,0,0,0,0,0,0,4
MAHARASHTRA,BEED,WADWANI,78,19,0,0,0,0,0,0,97
MAHARASHTRA,BHANDARA,BHANDARA,5,2,1,1,7,1,1,2,20
MAHARASHTRA,BHANDARA,LAKHANDUR,5,3,0,1,0,0,0,2,11
MAHARASHTRA,BHANDARA,LAKHANI,0,3,0,0,0,0,0,1,4
MAHARASHTRA,BHANDARA,PAVANI,2,0,1,3,0,0,9,2,17
MAHARASHTRA,BHANDARA,SAKOLI,1,0,0,0,0,2,0,3,6
MAHARASHTRA,BULDANA,BULDANA,29,13,2,10,13,18,1,9,95
MAHARASHTRA,BULDANA,CHIKHLI,58,17,16,18,31,31,27,38,236
MAHARASHTRA,BULDANA,LONAR,23,3,5,11,6,9,9,4,70
MAHARASHTRA,BULDANA,MEHKAR,1,3,3,3,22,3,5,4,44
MAHARASHTRA,BULDANA,MOTALA,0,2,0,3,2,1,1,0,9
MAHARASHTRA,BULDANA,NANDURA,2,0,0,0,0,0,0,0,2
MAHARASHTRA,BULDANA,SANGRAMPUR,0,0,2,0,0,0,0,0,2
MAHARASHTRA,BULDANA,SHEGAON,0,0,0,0,0,0,0,1,1
MAHARASHTRA,CHANDRAPUR,BALLARPUR,1,0,0,2,0,0,0,1,4
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,1,0,0,0,0,0,0,0,1
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,1,1,0,2,1,2,1,0,8
MAHARASHTRA,CHANDRAPUR,CHIMUR,0,1,0,0,1,3,1,0,6
MAHARASHTRA,CHANDRAPUR,KORPANA,11,1,6,11,14,12,5,1,61
MAHARASHTRA,CHANDRAPUR,RAJURA,0,0,1,3,2,1,2,17,26
MAHARASHTRA,CHANDRAPUR,SAWALI,0,0,1,0,0,0,0,0,1
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,11,4,3,1,1,6,7,0,33
MAHARASHTRA,CHANDRAPUR,WARORA,0,0,0,0,0,0,1,0,1
MAHARASHTRA,DHULE,DHULE,33,13,25,28,26,40,17,36,218
MAHARASHTRA,DHULE,SAKRI,135,20,19,15,29,28,16,20,282
MAHARASHTRA,DHULE,SHIRPUR,106,1,1,10,4,3,1,10,136
MAHARASHTRA,DHULE,SINDKHEDA,40,0,0,0,0,1,0,0,41
MAHARASHTRA,GADCHIROLI,CHAMORSHI,0,0,0,4,0,0,0,0,4
MAHARASHTRA,GADCHIROLI,KURKHEDA,0,0,0,0,0,0,2,4,6
MAHARASHTRA,GADCHIROLI,SIRONCHA,57,8,11,18,6,7,4,21,132
MAHARASHTRA,GONDIYA,A / MORGAON,0,0,1,0,0,0,0,0,1
MAHARASHTRA,GONDIYA,AMGAON,5,1,2,3,1,5,8,1,26
MAHARASHTRA,GONDIYA,DEVRI,0,0,0,2,1,1,0,0,4
MAHARASHTRA,GONDIYA,GONDIYA,9,1,2,7,10,16,14,5,64
MAHARASHTRA,GONDIYA,GOREGAON,63,16,11,10,3,9,2,0,114
MAHARASHTRA,GONDIYA,SADAK ARJUNI,3,1,0,2,7,10,9,3,35
MAHARASHTRA,GONDIYA,SALEKASA,0,0,0,0,1,1,0,0,2
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),233,97,107,108,91,30,14,15,695
MAHARASHTRA,HINGOLI,BASMATH,95,3,22,102,142,115,54,12,545
MAHARASHTRA,HINGOLI,HINGOLI,115,150,243,255,167,106,42,14,1092
MAHARASHTRA,HINGOLI,KALAMNURI,71,36,35,99,105,69,62,7,484
MAHARASHTRA,HINGOLI,SENGAON,65,28,60,46,26,43,72,97,437
MAHARASHTRA,JALGAON,AMALNER,7,0,22,27,9,5,16,22,108
MAHARASHTRA,JALGAON,BHUSAWAL,142,11,19,56,19,26,18,32,323
MAHARASHTRA,JALGAON,BODWAD,13,2,2,0,0,1,0,0,18
MAHARASHTRA,JALGAON,CHOPDA,41,17,1,4,3,2,4,4,76
MAHARASHTRA,JALGAON,DHARANGAON,62,0,1,44,5,10,18,30,170
MAHARASHTRA,JALGAON,ERANDOL,11,0,0,2,0,8,11,0,32
MAHARASHTRA,JALGAON,JALGAON,0,0,0,0,0,0,5,0,5
MAHARASHTRA,JALGAON,JAMNER,0,0,1,3,3,6,1,3,17
MAHARASHTRA,JALGAON,RAVER,328,39,73,67,28,16,0,0,551
MAHARASHTRA,JALGAON,YAWAL,0,0,1,0,6,4,4,5,20
MAHARASHTRA,JALNA,AMBAD,0,0,0,0,0,0,0,2,2
MAHARASHTRA,JALNA,BADNAPUR,0,2,0,0,0,0,0,0,2
MAHARASHTRA,JALNA,BHOKARDAN,0,0,0,0,0,5,0,0,5
MAHARASHTRA,JALNA,GHANSAWANGI,5,0,1,2,8,20,18,41,95
MAHARASHTRA,JALNA,JALNA,41,4,0,0,0,3,2,0,50
MAHARASHTRA,JALNA,MANTHA,0,0,0,0,0,1,0,1,2
MAHARASHTRA,JALNA,PARTUR,2,0,0,0,0,2,3,0,7
MAHARASHTRA,KOLHAPUR,AJRA,43,5,8,8,2,1,2,1,70
MAHARASHTRA,KOLHAPUR,BHUDARGAD,14,1,6,10,16,2,16,5,70
MAHARASHTRA,KOLHAPUR,CHANDGAD,25,3,6,2,8,1,3,0,48
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,97,9,6,36,25,9,2,1,185
MAHARASHTRA,KOLHAPUR,HATKANANGALE,419,112,77,55,85,55,37,31,871
MAHARASHTRA,KOLHAPUR,KAGAL,24,8,8,9,6,3,5,0,63
MAHARASHTRA,KOLHAPUR,KARVIR,121,72,41,21,24,21,10,5,315
MAHARASHTRA,KOLHAPUR,PANHALA,10,3,8,3,2,9,10,8,53
MAHARASHTRA,KOLHAPUR,RADHANAGARI,2,0,2,7,0,3,2,3,19
MAHARASHTRA,KOLHAPUR,SHAHUWADI,12,3,8,2,2,2,1,3,33
MAHARASHTRA,KOLHAPUR,SHIROL,280,175,60,58,114,6,9,90,792
MAHARASHTRA,LATUR,AHMADPUR,39,9,19,14,27,10,20,0,138
MAHARASHTRA,LATUR,CHAKUR,93,126,117,61,15,65,57,13,547
MAHARASHTRA,LATUR,DEONI,7,5,4,7,0,0,1,1,25
MAHARASHTRA,LATUR,NILANGA,88,10,8,6,0,0,0,1,113
MAHARASHTRA,LATUR,RENAPUR,1,0,0,0,0,0,1,0,2
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,36,15,13,23,14,3,0,0,104
MAHARASHTRA,LATUR,UDGIR,31,19,23,12,10,4,5,3,107
MAHARASHTRA,NAGPUR,BHIWAPUR,63,10,28,29,21,20,16,56,243
MAHARASHTRA,NAGPUR,HINGNA,3,0,0,0,1,0,1,0,5
MAHARASHTRA,NAGPUR,KALAMESHWAR,0,0,0,1,1,1,0,2,5
MAHARASHTRA,NAGPUR,KAMPTEE,1,0,0,1,0,0,5,0,7
MAHARASHTRA,NAGPUR,KUHI,3,0,1,1,2,1,3,11,22
MAHARASHTRA,NAGPUR,MOUDA,7,4,8,1,0,3,12,9,44
MAHARASHTRA,NAGPUR,NAGPUR RURAL,41,0,2,0,3,2,4,0,52
MAHARASHTRA,NAGPUR,NARKHED,0,0,6,0,5,21,25,16,73
MAHARASHTRA,NAGPUR,PARSEONI,0,0,0,0,3,0,2,1,6
MAHARASHTRA,NAGPUR,RAMTEK,0,0,0,0,8,0,0,0,8
MAHARASHTRA,NAGPUR,SAVNER,0,0,0,0,0,0,1,2,3
MAHARASHTRA,NAGPUR,UMRED,29,1,1,8,1,0,6,0,46
MAHARASHTRA,NANDED,ARDHAPUR,69,73,66,20,17,7,10,2,264
MAHARASHTRA,NANDED,BHOKAR,15,39,31,88,60,39,24,10,306
MAHARASHTRA,NANDED,BILOLI,492,79,91,118,219,200,97,42,1338
MAHARASHTRA,NANDED,DEGLUR,424,176,173,111,73,59,18,7,1041
MAHARASHTRA,NANDED,DHARMABAD,109,50,40,33,43,50,44,53,422
MAHARASHTRA,NANDED,HADGAON,131,119,158,195,87,36,10,2,738
MAHARASHTRA,NANDED,HIMAYATNAGAR,4,44,143,302,27,1,0,0,521
MAHARASHTRA,NANDED,KANDHAR,11,0,8,15,8,20,8,15,85
MAHARASHTRA,NANDED,KINWAT,46,12,43,75,64,49,13,7,309
MAHARASHTRA,NANDED,LOHA,11,3,42,18,6,8,10,13,111
MAHARASHTRA,NANDED,MAHOOR,0,1,0,6,3,5,8,15,38
MAHARASHTRA,NANDED,MUDKHED,55,64,52,41,28,6,2,0,248
MAHARASHTRA,NANDED,MUKHED,69,16,27,18,27,23,25,3,208
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),117,21,42,24,33,29,48,55,369
MAHARASHTRA,NANDED,NANDED,232,57,66,61,88,78,36,16,634
MAHARASHTRA,NANDED,UMRI,95,35,31,18,9,19,25,8,240
MAHARASHTRA,NANDURBAR,AKKALKUWA,70,0,0,0,0,3,0,0,73
MAHARASHTRA,NANDURBAR,AKRANI,158,0,0,1,0,0,0,0,159
MAHARASHTRA,NANDURBAR,NANDURBAR,48,0,0,0,28,23,0,0,99
MAHARASHTRA,NANDURBAR,NAWAPUR,139,2,8,6,1,4,0,0,160
MAHARASHTRA,NANDURBAR,SHAHADE,479,25,65,24,0,4,9,2,608
MAHARASHTRA,NANDURBAR,TALODA,357,259,345,292,135,30,7,1,1426
MAHARASHTRA,NASHIK,BAGLAN,22,0,0,2,0,0,0,0,24
MAHARASHTRA,NASHIK,CHANDWAD,43,9,7,9,8,1,0,0,77
MAHARASHTRA,NASHIK,DEOLA,2,0,6,0,0,0,0,0,8
MAHARASHTRA,NASHIK,DINDORI,60,50,85,102,150,75,84,145,751
MAHARASHTRA,NASHIK,IGATPURI,101,4,1,2,0,0,0,0,108
MAHARASHTRA,NASHIK,KALWAN,184,59,131,0,9,5,7,4,399
MAHARASHTRA,NASHIK,MALEGAON,117,0,3,62,138,39,1,4,364
MAHARASHTRA,NASHIK,NANDGAON,82,1,2,2,2,5,2,4,100
MAHARASHTRA,NASHIK,NASHIK,22,7,1,4,73,32,44,25,208
MAHARASHTRA,NASHIK,NIPHAD,370,89,126,60,315,113,24,18,1115
MAHARASHTRA,NASHIK,PEINT,22,0,0,0,0,0,0,0,22
MAHARASHTRA,NASHIK,SINNAR,9,5,12,16,22,13,22,12,111
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,106,1,0,1,0,0,0,0,108
MAHARASHTRA,NASHIK,YEOLA,70,0,0,0,0,0,0,0,70
MAHARASHTRA,OSMANABAD,BHOOM,12,4,5,9,10,12,17,34,103
MAHARASHTRA,OSMANABAD,KALAMB,23,24,26,26,21,12,3,0,135
MAHARASHTRA,OSMANABAD,LOHARA,0,0,4,5,4,0,0,0,13
MAHARASHTRA,OSMANABAD,OMARGA,27,11,19,18,3,11,7,8,104
MAHARASHTRA,OSMANABAD,OSMANABAD,111,108,179,85,48,29,29,18,607
MAHARASHTRA,OSMANABAD,PARANDA,18,6,6,18,15,7,2,2,74
MAHARASHTRA,OSMANABAD,TULJAPUR,60,10,25,23,26,20,22,15,201
MAHARASHTRA,OSMANABAD,WASHI,9,8,17,5,7,6,8,5,65
MAHARASHTRA,PARBHANI,GANGAKHED,45,62,80,79,56,38,26,19,405
MAHARASHTRA,PARBHANI,JINTUR,41,27,30,15,30,39,18,16,216
MAHARASHTRA,PARBHANI,MANWAT,29,4,17,20,17,32,11,3,133
MAHARASHTRA,PARBHANI,PALAM,11,75,87,75,18,0,0,0,266
MAHARASHTRA,PARBHANI,PARBHANI,111,36,78,68,63,54,84,37,531
MAHARASHTRA,PARBHANI,PURNA,2,2,4,2,8,8,5,0,31
MAHARASHTRA,PARBHANI,SAILU,107,26,26,23,27,34,20,8,271
MAHARASHTRA,PARBHANI,SONPETH,23,146,108,70,11,5,2,5,370
MAHARASHTRA,PUNE,AMBEGAON,12,6,12,21,19,20,5,8,103
MAHARASHTRA,PUNE,BARAMATI,504,14,11,2,19,0,2,6,558
MAHARASHTRA,PUNE,DAUND,79,2,17,7,35,27,25,12,204
MAHARASHTRA,PUNE,HAVELI,94,7,14,6,12,20,15,19,187
MAHARASHTRA,PUNE,INDAPUR,83,0,0,0,0,0,0,0,83
MAHARASHTRA,PUNE,JUNNAR,295,95,102,91,89,112,46,18,848
MAHARASHTRA,PUNE,KHED,10,2,9,3,2,4,2,1,33
MAHARASHTRA,PUNE,MAWAL,70,39,30,45,38,25,30,45,322
MAHARASHTRA,PUNE,MULSHI,39,4,5,2,9,5,2,3,69
MAHARASHTRA,PUNE,PURANDHAR,159,53,42,27,43,19,14,6,363
MAHARASHTRA,PUNE,SHIRUR,505,45,105,91,73,92,99,60,1070
MAHARASHTRA,PUNE,VELHE,0,0,0,0,0,0,2,0,2
MAHARASHTRA,RAIGHAR,ALIBAG,108,13,32,30,16,7,5,33,244
MAHARASHTRA,RAIGHAR,MAHAD,0,0,0,2,3,4,4,6,19
MAHARASHTRA,RAIGHAR,MANGOAN,6,1,0,2,3,3,2,1,18
MAHARASHTRA,RAIGHAR,MHASLA,2,0,1,1,0,0,0,1,5
MAHARASHTRA,RAIGHAR,MURUD,7,6,3,3,2,2,1,3,27
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,6,8,11,5,1,0,3,3,37
MAHARASHTRA,RAIGHAR,SUDHAGAD,3,2,1,0,0,0,1,0,7
MAHARASHTRA,RATNAGIRI,CHIPLUN,0,0,0,0,0,0,1,1,2
MAHARASHTRA,RATNAGIRI,DAPOLI,4,0,0,0,0,0,0,0,4
MAHARASHTRA,SANGLI,ATPADI,71,44,18,11,16,4,9,0,173
MAHARASHTRA,SANGLI,JAT,135,12,22,31,89,79,67,85,520
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,81,2,31,30,210,140,129,91,714
MAHARASHTRA,SANGLI,KHANAPUR,97,38,44,25,69,36,63,41,413
MAHARASHTRA,SANGLI,MIRAJ,291,16,64,58,59,66,94,114,762
MAHARASHTRA,SANGLI,PALUS,72,28,72,51,63,51,101,28,466
MAHARASHTRA,SANGLI,SHIRALA,142,16,13,13,25,9,15,0,233
MAHARASHTRA,SANGLI,TASGAON,570,78,109,70,37,24,52,142,1082
MAHARASHTRA,SANGLI,WALWA,283,85,110,103,99,88,127,167,1062
MAHARASHTRA,SATARA,KARAD,589,0,3,0,0,0,0,0,592
MAHARASHTRA,SATARA,KHANDALA,1,0,2,27,30,27,7,0,94
MAHARASHTRA,SATARA,KHATAV,3,0,1,10,11,8,6,4,43
MAHARASHTRA,SATARA,KOREGAON,51,2,1,5,1,16,9,0,85
MAHARASHTRA,SATARA,MAHABALESHWAR,9,1,1,3,2,6,7,14,43
MAHARASHTRA,SATARA,MAN,49,14,10,8,13,4,6,5,109
MAHARASHTRA,SATARA,PATAN,10,0,0,0,0,0,0,0,10
MAHARASHTRA,SATARA,PHALTAN,149,8,32,60,61,39,15,5,369
MAHARASHTRA,SATARA,SATARA,176,1,0,0,0,0,0,0,177
MAHARASHTRA,SINDHUDURGA,DEVGAD,4,1,1,2,2,0,0,0,10
MAHARASHTRA,SINDHUDURGA,KANKAVLI,0,0,0,1,0,0,1,2,4
MAHARASHTRA,SINDHUDURGA,MALWAN,0,0,0,0,2,0,0,0,2
MAHARASHTRA,SINDHUDURGA,VENGURLA,0,0,0,0,0,1,0,1,2
MAHARASHTRA,SOLAPUR,AKKALKOT,19,5,24,73,108,627,100,24,980
MAHARASHTRA,SOLAPUR,BARSHI,23,10,26,53,66,47,53,45,323
MAHARASHTRA,SOLAPUR,KARMALA,45,51,50,54,38,30,38,48,354
MAHARASHTRA,SOLAPUR,MADHA,11,6,11,6,22,27,34,5,122
MAHARASHTRA,SOLAPUR,MALSHIRAS,198,36,72,130,135,148,49,79,847
MAHARASHTRA,SOLAPUR,MANGALVEDHA,8,8,8,2,7,5,5,20,63
MAHARASHTRA,SOLAPUR,MOHOL,60,22,31,50,42,46,27,31,309
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,11,4,19,17,11,43,31,16,152
MAHARASHTRA,SOLAPUR,PANDHARPUR,53,23,42,28,68,97,96,36,443
MAHARASHTRA,SOLAPUR,SANGOLA,105,4,3,4,2,1,11,1,131
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,417,37,46,40,159,220,122,124,1165
MAHARASHTRA,THANE,DHANU,590,22,24,9,9,17,6,3,680
MAHARASHTRA,THANE,MURBAD,1,0,0,0,0,0,1,1,3
MAHARASHTRA,THANE,PALGHAR,613,53,74,54,63,36,41,16,950
MAHARASHTRA,THANE,SHAHAPUR,0,0,0,0,0,0,1,1,2
MAHARASHTRA,THANE,TALASARI,153,90,61,5,0,0,0,0,309
MAHARASHTRA,THANE,VIKRAMGAD,9,1,5,11,8,8,5,5,52
MAHARASHTRA,THANE,WADA,11,2,0,0,0,1,1,0,15
MAHARASHTRA,WARDHA,ARVI,2,0,0,1,0,0,0,0,3
MAHARASHTRA,WARDHA,ASHTI,0,0,0,0,0,0,1,2,3
MAHARASHTRA,WARDHA,DEOLI,2,0,0,0,0,1,0,0,3
MAHARASHTRA,WARDHA,KARANJA,0,0,0,1,3,0,1,4,9
MAHARASHTRA,WARDHA,SAMUDRAPUR,6,6,8,0,27,2,1,37,87
MAHARASHTRA,WARDHA,SELOO,1,0,0,0,0,0,0,0,1
