-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Lift Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Lift Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
ORISSA,KANDHAMAL,NUAGAON,332,336,0,0,0,337
ORISSA,KANDHAMAL,PHULBANI,426,357,70,1,0,428
ORISSA,KANDHAMAL,RAIKIA,66,60,13,0,0,73
ORISSA,KANDHAMAL,TIKABALI,406,343,63,0,0,406
ORISSA,KANDHAMAL,TUMUDIBANDHA,245,187,61,8,0,255
ORISSA,KENDRAPARA,AUL,3310,936,3236,10,0,4182
ORISSA,KENDRAPARA,DERABISHI,435,141,301,4,13,458
ORISSA,KENDRAPARA,GARADPUR,583,360,224,1,0,585
ORISSA,KENDRAPARA,KENDRAPADA,1128,1124,1045,0,0,2168
ORISSA,KENDRAPARA,MAHAKALPADA,3132,2862,2563,0,4,5429
ORISSA,KENDRAPARA,MARSHAGHAI,2346,2329,1642,22,0,3993
ORISSA,KENDRAPARA,PATTAMUNDAI,656,39,630,4,0,673
ORISSA,KENDRAPARA,RAJKANIKA,1798,1538,1605,0,0,3143
ORISSA,KENDRAPARA,RAJNAGAR,1078,73,1021,0,0,1094
ORISSA,KEONJHAR,ANANDPUR,765,660,479,3,0,1142
ORISSA,KEONJHAR,BANSPAL,925,746,180,0,146,1072
ORISSA,KEONJHAR,CHAMPUA,2994,2898,2831,50,0,5779
ORISSA,KEONJHAR,GHASIPURA,1041,1037,933,5,0,1975
ORISSA,KEONJHAR,GHATAGAON,180,180,58,0,0,239
ORISSA,KEONJHAR,HARICHANDANPUR,1278,1017,333,99,4,1453
ORISSA,KEONJHAR,HATADIHI,574,522,291,1,0,814
ORISSA,KEONJHAR,JHUMPURA,498,490,146,0,3,639
ORISSA,KEONJHAR,JODA,378,365,374,12,0,750
ORISSA,KEONJHAR,KEONJHAR SADAR,875,851,542,0,0,1393
ORISSA,KEONJHAR,PATANA,813,753,679,0,0,1432
ORISSA,KEONJHAR,SAHARPADA,952,937,897,0,0,1834
ORISSA,KEONJHAR,TELKOI,451,445,326,2,0,773
ORISSA,KHURDA,BALIANTA,24,7,22,0,0,30
ORISSA,KHURDA,BANAPUR,173,164,16,9,0,189
ORISSA,KHURDA,BEGUNIA,1568,1442,687,16,0,2145
ORISSA,KHURDA,BHUBANESWAR,602,435,464,44,16,959
ORISSA,KHURDA,BOLAGARH,167,153,95,17,0,265
ORISSA,KHURDA,CHILIKA,167,167,23,0,0,190
ORISSA,KHURDA,JATANI,686,407,544,0,0,952
ORISSA,KHURDA,KHURDA,396,198,336,0,0,534
ORISSA,KHURDA,TANGI,801,798,321,3,0,1121
ORISSA,KORAPUT,BANDHUGAON,1013,971,244,3,0,1218
ORISSA,KORAPUT,BOIPARIGUDA,295,295,160,0,0,455
ORISSA,KORAPUT,BORIGUMMA,1233,1122,548,41,0,1711
ORISSA,KORAPUT,DASAMANTAPUR,90,88,21,1,1,111
ORISSA,KORAPUT,JEYPORE,561,561,128,0,0,689
ORISSA,KORAPUT,KORAPUT,235,228,145,7,0,381
ORISSA,KORAPUT,KOTPAD,904,904,10,0,0,914
ORISSA,KORAPUT,KUNDURA,2741,2771,1164,0,0,3936
ORISSA,KORAPUT,LAMTAPUT,208,199,143,8,0,350
ORISSA,KORAPUT,LAXMIPUR,251,241,74,20,5,340
ORISSA,KORAPUT,NANDAPUR,76,76,6,0,0,82
ORISSA,KORAPUT,NARAYANAPATNA,316,316,62,0,6,384
ORISSA,KORAPUT,POTANGI,30,30,5,0,0,35
ORISSA,KORAPUT,SEMILIGUDA,99,99,75,0,0,174
ORISSA,MALKANAGIRI,KALIMELA,1196,883,320,0,0,1203
ORISSA,MALKANAGIRI,KHAIRPUT,88,85,79,0,1,164
ORISSA,MALKANAGIRI,KORKONDA,104,53,73,1,12,138
ORISSA,MALKANAGIRI,KUDUMULUGUMMA,23,15,8,0,0,23
ORISSA,MALKANAGIRI,MALKANGIRI,106,106,80,0,2,187
ORISSA,MALKANAGIRI,MATHILI,290,143,142,5,0,290
ORISSA,MALKANAGIRI,PODIA,253,253,9,11,0,273
ORISSA,MAYURBHANJA,BADASAHI,669,636,646,0,0,1282
ORISSA,MAYURBHANJA,BAHALADA,16,16,13,0,0,30
ORISSA,MAYURBHANJA,BANGIRIPOSI,592,355,556,5,3,920
ORISSA,MAYURBHANJA,BARIPADA,415,414,331,0,0,745
ORISSA,MAYURBHANJA,BETANATI,189,175,100,0,0,275
ORISSA,MAYURBHANJA,BIJATALA,80,66,14,0,0,80
ORISSA,MAYURBHANJA,BISOI,94,52,70,0,0,123
ORISSA,MAYURBHANJA,GOPABANDHUNAGAR,630,413,247,0,0,660
ORISSA,MAYURBHANJA,JAMADA,434,68,380,0,0,448
ORISSA,MAYURBHANJA,JASIPUR,461,349,220,0,0,569
ORISSA,MAYURBHANJA,KAPTIPADA,102,101,102,0,0,203
ORISSA,MAYURBHANJA,KARANJIA,705,617,312,0,0,929
ORISSA,MAYURBHANJA,KHUNTA,70,27,52,0,0,80
ORISSA,MAYURBHANJA,KULIANA,437,430,400,4,0,835
ORISSA,MAYURBHANJA,KUSUMI,286,121,167,0,0,288
ORISSA,MAYURBHANJA,MURUDA,609,515,467,0,0,982
ORISSA,MAYURBHANJA,RARUAN,655,624,300,0,0,924
ORISSA,MAYURBHANJA,RASAGOBINDAPUR,773,702,585,0,0,1287
ORISSA,MAYURBHANJA,RIRANGAPUR,207,169,88,2,0,260
ORISSA,MAYURBHANJA,SAMAKHUNTA,460,459,363,3,2,826
ORISSA,MAYURBHANJA,SARASAKANA,362,360,352,2,0,715
ORISSA,MAYURBHANJA,SUKRULI,501,317,196,0,0,513
ORISSA,MAYURBHANJA,SULIAPADA,706,489,663,0,0,1152
ORISSA,MAYURBHANJA,THAKURMUNDA,112,116,30,0,0,146
ORISSA,MAYURBHANJA,TIRING,28,27,16,0,0,43
ORISSA,MAYURBHANJA,UDALA,153,32,130,0,0,163
ORISSA,NAWARANGAPUR,CHANDAHANDI,240,240,217,0,0,456
ORISSA,NAWARANGAPUR,DABUGAON,542,536,258,2,2,797
ORISSA,NAWARANGAPUR,JHARIGAON,327,327,99,0,1,428
ORISSA,NAWARANGAPUR,KOSAGUMUDA,1465,1464,764,0,0,2228
ORISSA,NAWARANGAPUR,NANDAHANDI,517,506,185,31,0,722
ORISSA,NAWARANGAPUR,NAWARANGPUR,637,637,303,64,0,1004
ORISSA,NAWARANGAPUR,PAPADAHANDI,643,642,380,21,0,1043
ORISSA,NAWARANGAPUR,RAIGHAR,304,305,113,4,0,422
ORISSA,NAWARANGAPUR,TENTULIKHUNTI,242,242,71,0,0,313
ORISSA,NAWARANGAPUR,UMARKOTE,514,504,204,2,0,711
ORISSA,NAYAGARH,BHAPUR,634,245,240,178,62,725
ORISSA,NAYAGARH,GANIA,255,189,46,15,6,255
ORISSA,NAYAGARH,KHANDAPARA,426,383,104,10,0,497
ORISSA,NAYAGARH,NAYAGARH,98,82,6,10,0,98
ORISSA,NAYAGARH,NUAGAON,213,113,45,61,0,219
ORISSA,NAYAGARH,ODAGAON,322,167,97,66,4,334
ORISSA,NAYAGARH,RANAPUR,459,557,147,1,0,704
ORISSA,NUAPADA,BODEN,132,116,26,0,0,142
ORISSA,NUAPADA,KHARIAR,1040,485,421,29,108,1043
ORISSA,NUAPADA,KOMANA,600,535,191,0,0,726
ORISSA,NUAPADA,NUAPADA,234,218,70,0,0,288
ORISSA,NUAPADA,SINAPALI,698,640,274,0,0,915
ORISSA,PURI,ASTARANG,90,20,44,17,17,98
ORISSA,PURI,BRAHMAGIRI,1072,10,1052,0,9,1072
ORISSA,PURI,DELANGA,560,23,538,0,0,561
ORISSA,PURI,GOP,389,26,374,1,1,401
ORISSA,PURI,KAKATPUR,280,8,193,47,40,288
ORISSA,PURI,KANAS,2052,12,2043,2,0,2057
ORISSA,PURI,KRISHNAPRASAD,232,120,141,0,0,261
ORISSA,PURI,NIMAPARA,476,229,302,1,33,565
ORISSA,PURI,PIPILI,519,132,379,1,39,551
ORISSA,PURI,PURISADAR,1297,33,1186,83,11,1314
ORISSA,PURI,SATYABADI,742,5,737,0,0,742
ORISSA,RAYAGADA,BISAMCUTTACK,235,232,71,2,0,304
ORISSA,RAYAGADA,CHANDRAPUR,75,73,4,0,0,77
ORISSA,RAYAGADA,GUDARI,526,523,32,0,0,555
ORISSA,RAYAGADA,GUNUPUR,683,681,155,0,0,836
ORISSA,RAYAGADA,K.SINGPUR,507,499,168,0,0,667
ORISSA,RAYAGADA,KASHIPUR,125,101,37,0,0,138
ORISSA,RAYAGADA,KOLNARA,500,412,120,5,0,537
ORISSA,RAYAGADA,MUNIGUDA,558,558,146,0,0,704
ORISSA,RAYAGADA,PADMAPUR,468,468,103,0,0,572
ORISSA,RAYAGADA,RAMNAGUDA,584,584,171,0,0,755
ORISSA,RAYAGADA,RAYAGADA,1541,1308,473,122,0,1903
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,2658,2678,2656,76,38,5446
ORISSA,SAMBALPUR,GOVINDAPUR,1344,1345,549,3,1,1898
ORISSA,SAMBALPUR,JAMANKIRA,535,525,150,2,0,677
ORISSA,SAMBALPUR,JUJUMURA,239,235,214,2,0,451
ORISSA,SAMBALPUR,KUCHINDA,2743,2361,920,0,0,3281
ORISSA,SAMBALPUR,MANESWAR,1503,936,1001,2,0,1939
ORISSA,SAMBALPUR,NAKTIDEUL,781,754,163,11,1,928
ORISSA,SAMBALPUR,RAIRAKHOLA,314,323,135,0,0,458
ORISSA,SAMBALPUR,RENGALI,23,23,22,0,0,44
ORISSA,SONEPUR,BINIKA,315,311,310,8,0,629
ORISSA,SONEPUR,BIRMAHARAJPUR,1504,1289,731,0,0,2020
ORISSA,SONEPUR,DUNGURIPALI,407,353,318,0,0,670
ORISSA,SONEPUR,SONEPUR,1126,999,853,48,0,1900
ORISSA,SONEPUR,TARAVA,446,324,123,0,0,447
ORISSA,SONEPUR,ULLUNDA,2374,2370,1784,1,0,4156
ORISSA,SUNDARGARH,BADAGAON,894,764,858,3,0,1625
ORISSA,SUNDARGARH,BALISANKARA,839,527,506,0,0,1033
ORISSA,SUNDARGARH,BISHRA,868,386,570,2,0,958
ORISSA,SUNDARGARH,BONAI,734,115,619,0,0,734
ORISSA,SUNDARGARH,GURUNDIA,605,334,537,0,0,871
ORISSA,SUNDARGARH,HEMAGIRI,597,553,603,16,0,1173
ORISSA,SUNDARGARH,KOIDA,338,100,238,0,0,338
ORISSA,SUNDARGARH,KUANRAMUNDA,662,418,523,0,0,942
ORISSA,SUNDARGARH,KUTRA,678,628,536,8,0,1171
ORISSA,SUNDARGARH,LAHUNIPADA,788,788,411,8,0,1207
ORISSA,SUNDARGARH,LATHIKATA,785,325,541,0,0,866
ORISSA,SUNDARGARH,LEPHRIPADA,2084,1964,896,8,0,2868
ORISSA,SUNDARGARH,NUAGAON,1194,585,1005,4,0,1594
ORISSA,SUNDARGARH,RAJAGANGAPUR,1656,1003,942,0,0,1945
ORISSA,SUNDARGARH,SUBDEGA,1515,717,839,10,6,1572
ORISSA,SUNDARGARH,SUNDARGARH,1604,1482,1449,17,0,2948
ORISSA,SUNDARGARH,TANGARPALI,1124,1116,1108,5,0,2230
PONDICHERRY,KARAIKAL,TRPATTINAM,6,0,6,0,0,6
PONDICHERRY,PONDICHERRY,VILLIANUR,1,1,1,0,0,2
PUNJAB,AMRITSER,VERKA,130,130,130,0,0,261
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,90,87,87,3,0,178
PUNJAB,GURDASPUR,DHARKALAN,251,250,250,0,0,501
PUNJAB,GURDASPUR,PATHANKOT,29,29,29,0,0,58
PUNJAB,HOSHIARPUR,TALWARA,174,174,174,0,14,362
PUNJAB,MOGA,NIHAL SINGH WALA,42,42,42,0,0,85
PUNJAB,PATIALA,DERABASSI,127,127,127,0,0,254
PUNJAB,PATIALA,KANOR,1252,1252,1252,0,4,2507
PUNJAB,PATIALA,PATRAN,411,411,411,0,0,821
PUNJAB,PATIALA,RAJPURA,984,984,984,0,3,1970
PUNJAB,PATIALA,SAMANA,68,68,68,0,0,137
PUNJAB,PATIALA,SANOR,111,111,111,0,0,221
PUNJAB,ROPAR,ANANDPUR SAHIB,100,100,100,0,0,201
PUNJAB,ROPAR,KHARAR,1495,1495,1495,0,0,2989
PUNJAB,ROPAR,MAJRI,10,10,10,0,0,20
PUNJAB,ROPAR,NOORPUR BEDI,26,26,26,0,0,52
PUNJAB,ROPAR,ROPAR,17,17,17,0,0,33
PUNJAB,SANGRUR,SANGRUR,6,6,6,0,0,11
RAJASTHAN,AJMER,SARWAD,1065,423,1066,0,0,1489
RAJASTHAN,BANSWARA,BAGIDORA,769,0,863,0,0,863
RAJASTHAN,BANSWARA,BANSWARA,95,0,95,0,0,95
RAJASTHAN,BANSWARA,GADHI,1940,77,1933,10,92,2112
RAJASTHAN,BANSWARA,GHATOL,889,0,889,0,0,889
RAJASTHAN,BANSWARA,KUSHALGARH,448,0,448,0,0,448
RAJASTHAN,BARAN,ANTA,2952,427,2891,0,0,3318
RAJASTHAN,BARAN,KISHANGANJ,709,424,699,0,0,1122
RAJASTHAN,BARAN,SHAHABAD,1706,506,1700,0,0,2206
RAJASTHAN,BHILWARA,BHILWARA,17,3,17,0,0,20
RAJASTHAN,BHILWARA,JAHAJPUR,639,253,478,9,9,749
RAJASTHAN,BHILWARA,KOTADI,363,291,373,0,50,714
RAJASTHAN,BHILWARA,MANDALGARH,871,158,810,0,0,968
RAJASTHAN,BHILWARA,RAIPUR,330,330,228,0,0,558
RAJASTHAN,BHILWARA,SHAHPURA,129,91,129,0,0,220
RAJASTHAN,BUNDI,INDRAGARH,218,60,208,0,0,268
RAJASTHAN,BUNDI,KESHORAIPATAN,97,38,63,0,1,102
RAJASTHAN,BUNDI,NAINWA,294,33,305,0,0,338
RAJASTHAN,CHITTORGARH,GANGARAR,25,8,25,0,0,33
RAJASTHAN,CHITTORGARH,RAWATBHATA,1242,333,1110,0,34,1477
RAJASTHAN,DAUSA,LALSOT,125,125,0,0,0,125
RAJASTHAN,DUNGARPUR,ASPUR,395,0,395,0,0,395
RAJASTHAN,DUNGARPUR,DUNGARPUR,91,55,80,0,20,156
RAJASTHAN,DUNGARPUR,SAGWARA,900,81,833,0,156,1070
RAJASTHAN,DUNGARPUR,SIMALWARA,34,0,33,0,1,34
RAJASTHAN,JAIPUR,SANGANER,880,0,881,0,0,881
RAJASTHAN,JHALAWAR,AKLERA,32,0,32,0,0,32
RAJASTHAN,JHALAWAR,JHALARA PATAN,247,0,247,0,0,247
RAJASTHAN,JHALAWAR,KHANPUR,245,0,245,0,0,245
RAJASTHAN,KOTA,DIGOD,641,138,641,0,0,778
RAJASTHAN,KOTA,LADPURA,155,39,143,0,0,182
RAJASTHAN,KOTA,RAMGANJMANDI,752,128,722,0,2,852
RAJASTHAN,PALI,JAITARAN,35,13,31,0,2,46
RAJASTHAN,PALI,RAIPUR,181,90,95,0,0,185
RAJASTHAN,PALI,SOJAT,30,0,82,0,0,82
RAJASTHAN,RAJSAMAND,AMET,24,15,9,0,0,24
RAJASTHAN,RAJSAMAND,NATHDWARA,34,22,34,1,0,57
RAJASTHAN,RAJSAMAND,RAILMAGRA,124,124,124,0,0,247
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,8,3,5,0,0,8
RAJASTHAN,SIROHI,ABUROAD,3,0,2,0,3,6
RAJASTHAN,TONK,DEOLI,150,0,150,0,0,150
RAJASTHAN,TONK,PEEPLU,202,8,194,0,0,202
RAJASTHAN,TONK,TODARAI SINGH,214,8,222,0,0,230
RAJASTHAN,TONK,TONK,985,0,985,0,0,985
RAJASTHAN,UDAIPUR,DHARIYAVAD,10,0,10,0,1,11
RAJASTHAN,UDAIPUR,JHADOL,41,12,28,0,6,45
RAJASTHAN,UDAIPUR,KHERWADA,72,4,69,0,2,74
RAJASTHAN,UDAIPUR,KOTRA,117,0,117,0,0,117
RAJASTHAN,UDAIPUR,MAWLI,78,0,78,0,0,78
TAMIL NADU,COIMBATORE,ANAMALAI,381,257,250,484,0,991
TAMIL NADU,COIMBATORE,ANNUR,75,74,38,38,0,151
TAMIL NADU,COIMBATORE,KUDIMANGALAM,56,49,36,54,11,149
TAMIL NADU,COIMBATORE,MADATTHUKULAM,36,29,21,28,13,91
TAMIL NADU,COIMBATORE,METTUPALAYAM,1882,1709,1254,1186,58,4208
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,19,22,12,14,3,52
TAMIL NADU,CUDDALORE,KAMMAPURAM,3,2,1,0,0,3
TAMIL NADU,CUDDALORE,KURINJIPADY,24,6,18,0,0,24
TAMIL NADU,CUDDALORE,PARANGIPETTAI,20,13,8,1,0,21
TAMIL NADU,CUDDALORE,VRIDHACHALAM,4,2,4,0,0,7
TAMIL NADU,DHARMAPURI,HARUR,20,40,3,1,0,44
TAMIL NADU,DHARMAPURI,HOSUR,492,984,6,41,1,1031
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,43,87,3,7,6,103
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),5,9,3,0,0,12
TAMIL NADU,DHARMAPURI,MORAPPUR,27,55,7,0,0,62
TAMIL NADU,DHARMAPURI,NALLAMPALLI,39,79,1,1,0,81
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,851,1703,18,34,27,1782
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,19,38,0,1,0,39
TAMIL NADU,DINDIGUL,DINDIGUL,8,9,9,0,0,19
TAMIL NADU,DINDIGUL,KODAIKANAL,5,5,4,0,0,9
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,9,9,9,1,0,18
TAMIL NADU,DINDIGUL,VADAMADURAI,10,8,8,2,0,17
TAMIL NADU,ERODE,AMMAPETTAI,88,70,34,31,26,161
TAMIL NADU,ERODE,ANTHIYUR,35,34,11,12,12,69
TAMIL NADU,ERODE,BHAVANI,285,269,93,104,91,557
TAMIL NADU,ERODE,BHAVANISAGAR,31,31,10,10,10,62
TAMIL NADU,ERODE,DHARAPURAM,890,634,369,350,223,1576
TAMIL NADU,ERODE,ERODE,112,83,81,31,41,237
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,164,150,74,56,60,340
TAMIL NADU,ERODE,KANGEYAM,806,447,490,167,150,1254
TAMIL NADU,ERODE,KODUMUDI,389,276,175,197,93,740
TAMIL NADU,ERODE,KUMDADAM,63,140,57,53,47,296
TAMIL NADU,ERODE,MODAKURICHI,324,292,161,120,114,687
TAMIL NADU,ERODE,MOOLANUR,1009,665,503,393,226,1787
TAMIL NADU,ERODE,NAMBIYUR,6,4,2,1,3,11
TAMIL NADU,ERODE,SATHYAMANGALAM,64,42,22,17,34,114
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,112,109,50,40,41,240
TAMIL NADU,ERODE,VELLAKOIL,449,122,186,138,139,585
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,31,31,15,13,9,68
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,14,14,6,0,0,20
TAMIL NADU,KARUR,K.PARAMATHI,403,154,129,112,225,619
TAMIL NADU,KARUR,KARUR,218,173,5,39,14,231
TAMIL NADU,KARUR,KRISHNARAYAPURAM,921,921,0,0,1,922
TAMIL NADU,KARUR,KULITHALAI,10,0,2,8,1,11
TAMIL NADU,KARUR,THANTHONI,331,65,170,122,99,456
TAMIL NADU,KARUR,THOGAMALAI,66,66,5,0,1,73
TAMIL NADU,MADURAI,KALLUPATTI(T),9,7,2,0,0,9
TAMIL NADU,MADURAI,SEDAPATTI,3,0,2,0,1,3
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,75,13,62,0,0,75
TAMIL NADU,MADURAI,USILAMPATTI,69,69,0,0,0,69
TAMIL NADU,NAGAPATTINAM,KEELAIYUR,337,0,337,0,0,337
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,74,28,160,0,0,188
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,2068,0,2068,0,0,2068
TAMIL NADU,NAMAKKAL,KABILARMALAI,882,882,0,0,0,882
TAMIL NADU,NAMAKKAL,MOHANUR,135,122,11,7,0,141
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,402,373,33,3,0,408
TAMIL NADU,NAMAKKAL,PARAMATHI,119,119,0,0,0,119
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,1076,962,106,193,4,1265
TAMIL NADU,NILGIRIS,COONOOR,68,47,0,46,8,101
TAMIL NADU,NILGIRIS,GUDALUR,134,88,0,84,50,222
TAMIL NADU,NILGIRIS,KOTAGIRI,101,99,0,99,2,201
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,76,37,29,26,14,106
TAMIL NADU,PERAMBALUR,ALATHUR,2,2,2,0,0,4
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,80,48,27,2,7,84
TAMIL NADU,PERAMBALUR,VEPPUR,56,39,21,3,0,62
TAMIL NADU,SALEM,ATTUR,21,25,0,0,0,25
TAMIL NADU,SALEM,KOLATHUR,17,22,0,0,0,22
TAMIL NADU,SALEM,OMALUR,8,10,0,0,0,10
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,18,22,0,0,0,22
TAMIL NADU,SALEM,THALAIVASAL,46,51,8,0,0,59
TAMIL NADU,SIVAGANGA,ILAYANGUDI,28,33,0,0,0,33
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,10,14,0,0,0,14
TAMIL NADU,THANJAVUR,AMMAPETTAI,5,0,5,0,0,5
TAMIL NADU,THANJAVUR,ORATHANADU,64,48,18,7,0,73
TAMIL NADU,THANJAVUR,THIRUVONAM,52,37,37,0,15,89
TAMIL NADU,THENI,ANDIPATTI,148,118,110,29,0,258
TAMIL NADU,THENI,BODI,107,26,9,67,6,108
TAMIL NADU,THENI,MYILADUMPARAI,39,38,0,1,0,39
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,427,427,0,0,0,427
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,21,20,19,12,0,51
TAMIL NADU,THIRUVALLUR,MINJUR,296,164,78,4,52,298
TAMIL NADU,THIRUVALLUR,PALLIPATTU,94,62,28,12,3,104
TAMIL NADU,THIRUVALLUR,POONAMALLEE,26,26,0,0,0,26
TAMIL NADU,THIRUVALLUR,POONDI,288,288,62,0,0,350
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,102,66,37,2,0,105
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,12,12,6,8,0,26
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,90,90,1,0,0,92
TAMIL NADU,THIRUVARUR,MANNARGUDI,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,785,663,121,0,0,785
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,345,345,0,0,0,345
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,15,7,3,7,2,19
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,3,0,3,0,0,3
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,538,453,80,93,0,626
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,10,8,1,0,0,10
TAMIL NADU,TIRUNELVELI,KADAYAM,69,26,43,0,0,69
TAMIL NADU,TIRUNELVELI,MANUR,68,0,62,3,3,68
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,105,86,24,5,0,115
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,63,63,0,0,0,63
TAMIL NADU,TIRUVANNAMALAI,THELLAR,1,1,0,0,0,1
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,15,15,1,0,0,16
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,1,1,0,0,0,1
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,13,12,4,0,0,16
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,17,0,17,0,0,17
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,21,0,21,0,0,21
TAMIL NADU,VELLORE,ARAKONAM,11,12,8,0,0,20
TAMIL NADU,VELLORE,NATRAMPALLI,12,6,5,1,0,12
TAMIL NADU,VELLORE,NEMILI,211,84,134,1,0,219
TAMIL NADU,VELLORE,SHOLINGUR,128,55,22,27,25,128
TAMIL NADU,VELLORE,THIRUPATTUR,1,1,0,0,0,1
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,5,0,5,0,0,5
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,13,0,13,0,0,13
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,5,0,5,0,0,5
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,13,12,1,0,0,13
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,3,3,0,0,0,3
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,68,19,68,2,0,89
TAMIL NADU,VILLUPPURAM,ULUNDURPET,100,56,40,8,20,124
TRIPURA,DHALAI,AMBASSA,860,601,415,8,30,1053
TRIPURA,DHALAI,CHAMANU,164,81,58,0,27,166
TRIPURA,DHALAI,DUMBURNAGAR,129,129,129,0,0,258
TRIPURA,DHALAI,MANU,840,474,257,46,102,879
TRIPURA,DHALAI,SALEMA,1672,896,799,17,10,1722
TRIPURA,NORTH TRIPURA,DASDA,368,467,128,11,0,606
TRIPURA,NORTH TRIPURA,GOURNAGAR,951,951,951,0,941,2843
TRIPURA,NORTH TRIPURA,KADAMTALA,513,262,304,21,30,617
TRIPURA,NORTH TRIPURA,KUMARGHAT,1104,937,720,10,855,2522
TRIPURA,NORTH TRIPURA,PANISAGAR,1673,1020,632,38,54,1743
TRIPURA,NORTH TRIPURA,PECHARTHAL,482,542,153,0,34,729
TRIPURA,SOUTH TRIPURA,AMAR PUR,2296,1340,1634,89,278,3341
TRIPURA,SOUTH TRIPURA,BAGAFA,2551,1111,1602,39,170,2922
TRIPURA,SOUTH TRIPURA,HRISHYAMUKH,511,196,385,8,29,618
TRIPURA,SOUTH TRIPURA,KAKRABAN,1207,831,647,52,74,1604
TRIPURA,SOUTH TRIPURA,KARBOOK,539,342,396,83,39,860
TRIPURA,SOUTH TRIPURA,KILLA,505,337,355,19,95,805
TRIPURA,SOUTH TRIPURA,MATABARI,1137,1175,986,41,255,2457
TRIPURA,SOUTH TRIPURA,RAJNAGAR,1086,799,815,18,26,1658
TRIPURA,SOUTH TRIPURA,RUPAICHARI,393,226,315,2,11,554
TRIPURA,SOUTH TRIPURA,SATCHAND,1298,534,1112,23,144,1813
TRIPURA,WEST TRIPURA,BISHALGARH,2047,707,1596,6,124,2432
TRIPURA,WEST TRIPURA,BOXANAGAR,310,92,217,7,20,336
TRIPURA,WEST TRIPURA,DUKLI,826,295,669,0,36,1000
TRIPURA,WEST TRIPURA,HAZAMARA,10,1,6,2,3,11
TRIPURA,WEST TRIPURA,JAMPUIJALA,261,228,208,4,4,445
TRIPURA,WEST TRIPURA,JIRANIA,1266,1125,1115,5,4,2249
TRIPURA,WEST TRIPURA,KALYANPUR,682,343,427,5,44,819
TRIPURA,WEST TRIPURA,KATHALIA,344,336,314,0,0,650
TRIPURA,WEST TRIPURA,KHOWAI,594,432,395,3,5,835
TRIPURA,WEST TRIPURA,MANDAI,141,37,104,0,0,141
