-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Shallow Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
BIHAR,ROHTAS(SASARAM),NAUHATTA,483,423,318,3,0,744
BIHAR,ROHTAS(SASARAM),NOKHA,2286,2090,1993,7,11,4101
BIHAR,ROHTAS(SASARAM),RAJPUR,1668,1052,1001,27,43,2122
BIHAR,ROHTAS(SASARAM),ROHTAS,3286,1914,2161,13,56,4143
BIHAR,ROHTAS(SASARAM),SANJHAULI,1563,1390,1218,96,10,2713
BIHAR,ROHTAS(SASARAM),SASARAM,4491,2699,2556,184,72,5511
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,4790,4571,2017,0,1,6590
BIHAR,ROHTAS(SASARAM),SURAJPURA,2016,1906,1197,17,287,3407
BIHAR,ROHTAS(SASARAM),TILOUTTHU,10364,6017,6644,209,490,13360
BIHAR,SAHARSA,BANMA ITAHARI,1854,1009,1834,0,0,2843
BIHAR,SAHARSA,KAHARA,2299,1995,2255,0,0,4250
BIHAR,SAHARSA,MAHISHI,1862,325,1803,23,0,2151
BIHAR,SAHARSA,NAUHATTA,5737,3326,4542,7,0,7875
BIHAR,SAHARSA,PATARGHAT,4530,4520,4474,0,0,8993
BIHAR,SAHARSA,SALKHUA,4266,1292,4607,0,0,5899
BIHAR,SAHARSA,SATTAR KATTAIYA,3519,3366,3506,0,0,6872
BIHAR,SAHARSA,SAUR BAZAR,7753,7520,7538,0,1,15058
BIHAR,SAHARSA,SIMRI BAKHTIARPUR,2577,1731,2175,0,0,3905
BIHAR,SAHARSA,SONBARSA,5380,4885,5126,0,0,10012
BIHAR,SAMASTIPUR,BIBHUTIPUR,12487,5545,10460,116,17,16138
BIHAR,SAMASTIPUR,BITHAN,4169,269,3861,11,95,4235
BIHAR,SAMASTIPUR,DALSINGHSARAI,6448,1889,5272,3,26,7189
BIHAR,SAMASTIPUR,HASANPUR,6185,1581,3437,340,1056,6414
BIHAR,SAMASTIPUR,KALYANPUR,13617,2660,11988,61,21,14729
BIHAR,SAMASTIPUR,KHANPUR,5452,2046,3705,7,9,5765
BIHAR,SAMASTIPUR,MOHANPUR,1668,165,1713,0,1,1879
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,5340,2011,4962,9,7,6989
BIHAR,SAMASTIPUR,MORWA,5680,2475,4551,0,3,7029
BIHAR,SAMASTIPUR,PATORI,2936,949,2542,0,0,3491
BIHAR,SAMASTIPUR,PUSA,3434,2922,3354,41,29,6345
BIHAR,SAMASTIPUR,ROSERA,4628,1693,3257,0,0,4950
BIHAR,SAMASTIPUR,SAMASTIPUR,6203,4860,5707,214,3106,13886
BIHAR,SAMASTIPUR,SARAIRANJAN,9464,3876,7035,87,0,10998
BIHAR,SAMASTIPUR,SHIVAJINAGAR,6244,3911,6026,95,240,10271
BIHAR,SAMASTIPUR,SINGHIA,5345,2149,4298,50,0,6496
BIHAR,SAMASTIPUR,TAJPUR,6269,2152,4157,95,235,6639
BIHAR,SAMASTIPUR,UJIYARPUR,9346,2657,7512,3,4,10174
BIHAR,SAMASTIPUR,VIDHYAPATINAGAR,5384,2277,3150,21,0,5447
BIHAR,SAMASTIPUR,WARISHNAGAR,5091,1118,4162,3,2,5285
BIHAR,SARAN,AMNAUR,224,53,58,8,105,224
BIHAR,SARAN,BANIYAPUR,7196,3721,3650,6,62,7439
BIHAR,SARAN,DARIYAPUR,9964,5202,5904,8,142,11257
BIHAR,SARAN,DIGHWARA,3559,6,3235,7,747,3995
BIHAR,SARAN,EKMA,8644,2167,4327,2084,72,8649
BIHAR,SARAN,GARKHA,6676,3338,3743,297,280,7658
BIHAR,SARAN,ISHUAPUR,5462,2436,3140,370,590,6537
BIHAR,SARAN,JALAPUR,4654,2076,3111,157,514,5858
BIHAR,SARAN,LAHLADPUR,2112,1650,1742,22,501,3914
BIHAR,SARAN,MAKER,1024,557,622,120,144,1443
BIHAR,SARAN,MANJHI,221,216,219,2,34,470
BIHAR,SARAN,MARAURAH,8140,3768,4625,420,943,9755
BIHAR,SARAN,MASHRAKH,4935,2366,3477,120,452,6415
BIHAR,SARAN,NAGRA,3144,1466,2689,209,7,4370
BIHAR,SARAN,PANAPUR,3906,1377,2094,2,568,4042
BIHAR,SARAN,PARSA,6832,3452,4239,672,190,8553
BIHAR,SARAN,REVILGANJ,3114,1512,1642,6,313,3473
BIHAR,SARAN,SADAR,4408,3336,3466,16,111,6929
BIHAR,SARAN,SONPUR,2036,776,1270,10,596,2652
BIHAR,SARAN,TRAIYA,5154,1609,2704,339,540,5191
BIHAR,SHEKHPURA,ARIYARI,5248,3506,3059,1214,864,8644
BIHAR,SHEKHPURA,BARBIGHA,4926,3266,2858,47,446,6617
BIHAR,SHEKHPURA,CHEWARA,2128,1446,1102,532,530,3610
BIHAR,SHEKHPURA,GHAT KUSUMBHA,1021,403,560,353,141,1456
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,2539,1731,1694,60,0,3485
BIHAR,SHEKHPURA,SHEKHPURA,1986,1335,1018,205,132,2690
BIHAR,SHEOHAR,DUMRI KATSARI,3803,1711,2045,688,294,4737
BIHAR,SHEOHAR,PIPRAHARI,3900,2003,2741,0,11,4755
BIHAR,SHEOHAR,PURNHIYA,1980,652,1093,205,58,2008
BIHAR,SHEOHAR,SHEOHAR,4801,1537,3284,87,227,5134
BIHAR,SHEOHAR,TRIYANI,8428,3506,5376,938,1405,11224
BIHAR,SITAMARHI,BAIRGANIA,3245,1247,2000,105,177,3529
BIHAR,SITAMARHI,BAJPATTI,4574,902,2796,781,606,5085
BIHAR,SITAMARHI,BATHNAHA,8817,1633,6306,932,294,9165
BIHAR,SITAMARHI,BELSAND,3456,1185,2961,45,102,4293
BIHAR,SITAMARHI,BOKHRA,2079,359,1853,30,101,2343
BIHAR,SITAMARHI,CHORAUT,49,10,28,5,10,53
BIHAR,SITAMARHI,DUMRA,5795,1888,3097,1123,835,6944
BIHAR,SITAMARHI,MEJARGANJ,3355,2186,2628,258,2,5073
BIHAR,SITAMARHI,NANPUR,2784,670,2000,29,390,3088
BIHAR,SITAMARHI,PARIHAR,4059,4102,4665,224,1876,10867
BIHAR,SITAMARHI,PARSAUNI,3312,1205,2495,420,234,4353
BIHAR,SITAMARHI,PUPARI,2080,492,1338,83,278,2191
BIHAR,SITAMARHI,RIGA,5540,2279,3220,1074,936,7509
BIHAR,SITAMARHI,RUNNISAIDPUR,10327,2608,6771,1535,623,11537
BIHAR,SITAMARHI,SONWARSA,5047,1469,3322,865,528,6184
BIHAR,SITAMARHI,SUPPI,4457,1476,2249,1026,688,5439
BIHAR,SITAMARHI,SURSAND,857,799,900,14,10,1723
BIHAR,SIWAN,ANDER,5226,2823,4408,1060,1059,9350
BIHAR,SIWAN,BARHARIA,8285,3188,5766,560,1074,10588
BIHAR,SIWAN,BASANTPUR,3106,1570,2310,379,369,4628
BIHAR,SIWAN,BHAGWANPUR-HAT,5819,3954,4718,984,929,10585
BIHAR,SIWAN,DARAULI,7809,3308,7086,265,83,10742
BIHAR,SIWAN,DARAUNDHA,6432,5640,5613,2080,2037,15369
BIHAR,SIWAN,GOREAKOTHI,10436,4964,8973,784,1138,15859
BIHAR,SIWAN,GUTHANI,4802,4574,4857,119,2,9552
BIHAR,SIWAN,HASANPURA,4730,2949,4328,532,444,8254
BIHAR,SIWAN,HUSSAINGANJ,5016,1451,4279,118,177,6025
BIHAR,SIWAN,JIRADEI,5886,2027,4662,1121,1280,9089
BIHAR,SIWAN,LAKRI NABIGANJ,3545,1493,2421,58,7,3978
BIHAR,SIWAN,MAHARAJGANJ,4046,3270,3438,65,259,7032
BIHAR,SIWAN,MAIRWA,3980,564,2865,277,405,4110
BIHAR,SIWAN,NAUTAN,3517,447,2578,233,326,3584
BIHAR,SIWAN,PACHRUKHI,6923,4708,6656,1826,1559,14750
BIHAR,SIWAN,RAGHUNATHPUR,6852,3838,5141,1534,1207,11720
BIHAR,SIWAN,SISWAN,5194,1694,4812,17,87,6611
BIHAR,SIWAN,SIWAN,7635,5066,6066,453,442,12027
BIHAR,SUPAUL,BASANTPUR,7391,2211,7281,1495,188,11176
BIHAR,SUPAUL,CHHATAPUR,8514,3231,4532,891,838,9492
BIHAR,SUPAUL,KISHANPUR,3453,2085,2373,2,9,4469
BIHAR,SUPAUL,MARAUNA,2321,1224,2128,0,0,3352
BIHAR,SUPAUL,NIRMALI,1841,1216,1166,0,0,2382
BIHAR,SUPAUL,PIPRA,7590,21959,4922,12,0,26893
BIHAR,SUPAUL,PRATAPGANJ,1842,1000,1062,5,200,2265
BIHAR,SUPAUL,RAGHOPUR,3603,1430,2508,0,0,3938
BIHAR,SUPAUL,SARAIGARH BHAPTIYAHI,2712,948,2109,291,0,3348
BIHAR,SUPAUL,SUPAUL,4024,2150,2776,7,0,4933
BIHAR,SUPAUL,TRIVENIGANJ,7900,3298,5476,0,1,8775
BIHAR,VAISHALI,BHAGWANPUR,4036,1305,1839,702,685,4532
BIHAR,VAISHALI,BIDUPUR,4020,1473,1873,634,350,4331
BIHAR,VAISHALI,CHEHRAKALA,3909,2985,5304,1890,1190,11370
BIHAR,VAISHALI,DESARI,1708,562,613,476,297,1947
BIHAR,VAISHALI,GORAUL,5837,3507,5345,275,14,9140
BIHAR,VAISHALI,HAJIPUR,8523,3359,3976,1681,1081,10096
BIHAR,VAISHALI,JANDAHA,7870,3032,6506,46,119,9702
BIHAR,VAISHALI,LALGANJ,4890,1350,2864,534,504,5253
BIHAR,VAISHALI,MAHNAR,2464,1859,2124,343,559,4886
BIHAR,VAISHALI,MAHUA,6270,3407,3995,1795,1147,10345
BIHAR,VAISHALI,PATEDHI BELSAR,1415,319,913,189,80,1500
BIHAR,VAISHALI,PATEPUR,12060,3429,6065,2511,785,12790
BIHAR,VAISHALI,RAGHOPUR,5948,1553,2711,1396,1335,6995
BIHAR,VAISHALI,RAJAPAKAR,2745,2211,1749,771,115,4846
BIHAR,VAISHALI,SAHDEI BUZURG,2345,855,995,455,440,2745
BIHAR,VAISHALI,VAISHALI,4898,1638,2559,1062,983,6243
BIHAR,WEST CHAMPARAN,BAGAHA,4563,1982,2691,1081,13,5767
BIHAR,WEST CHAMPARAN,BAIRIA,4521,1411,1913,1006,268,4598
BIHAR,WEST CHAMPARAN,BETTIAH,760,395,576,86,0,1057
BIHAR,WEST CHAMPARAN,BHITAHA,3101,1657,1672,736,94,4160
BIHAR,WEST CHAMPARAN,CHANPATIA,5238,2622,3467,1167,1,7258
BIHAR,WEST CHAMPARAN,GAUNAHA,1921,712,1110,685,21,2529
BIHAR,WEST CHAMPARAN,JOGAPATTI,6547,2724,3107,1866,114,7811
BIHAR,WEST CHAMPARAN,LAURIA,6148,3972,4633,505,0,9110
BIHAR,WEST CHAMPARAN,MADHUBANI,3302,1500,1947,449,2,3898
BIHAR,WEST CHAMPARAN,MAINATAND,3042,1475,1580,235,0,3290
BIHAR,WEST CHAMPARAN,MAJHAULIA,12047,6172,5943,2994,68,15176
BIHAR,WEST CHAMPARAN,NARKATIAGANJ,5714,2732,3716,1199,6,7652
BIHAR,WEST CHAMPARAN,NAUTAN,7708,3792,4333,1877,7,10009
BIHAR,WEST CHAMPARAN,PIPRASI,687,373,383,59,12,827
BIHAR,WEST CHAMPARAN,RAMNAGAR,6270,5251,4434,205,245,10134
BIHAR,WEST CHAMPARAN,SIDHAW,4481,2514,2039,1361,30,5943
BIHAR,WEST CHAMPARAN,SIKTA,3767,1995,2692,105,0,4793
BIHAR,WEST CHAMPARAN,THAKRAHA,1472,615,908,332,0,1855
CHANDIGARH,UT CHANDIGARH,UT CHANDIGARH,264,236,235,20,25,515
CHHATTISGARH,BASTER,JAGDALPUR,2442,2236,481,17,0,2734
CHHATTISGARH,BASTER,KESHKAL,619,615,7,0,0,622
CHHATTISGARH,BASTER,KONDAGAON,655,571,50,48,0,668
CHHATTISGARH,BASTER,NARAYANPUR,700,698,2,0,0,700
CHHATTISGARH,BILASPUR,BELHA,1198,1064,561,0,0,1625
CHHATTISGARH,BILASPUR,BILASPUR,4462,4132,2075,122,20,6349
CHHATTISGARH,BILASPUR,KOTA,1260,976,463,5,25,1469
CHHATTISGARH,BILASPUR,LORMI,1421,1208,718,7,0,1933
CHHATTISGARH,BILASPUR,MASTURI,969,860,541,2,18,1421
CHHATTISGARH,BILASPUR,MUNGELI,3604,3239,1663,68,44,5014
CHHATTISGARH,BILASPUR,PENDRA-ROAD,395,349,82,8,0,439
CHHATTISGARH,BILASPUR,TAKHATPUR,6529,7587,5453,220,1,13261
CHHATTISGARH,DANTEWADA,BEEJAPUR,4,4,0,0,0,4
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,26,26,0,0,0,26
CHHATTISGARH,DANTEWADA,DANTEVADA,15,15,13,1,0,30
CHHATTISGARH,DANTEWADA,KONTA,374,383,31,0,0,415
CHHATTISGARH,DHAMTARI,DHAMTARI,22321,17346,7039,35,1546,25965
CHHATTISGARH,DHAMTARI,KURUD,25132,20355,11339,44,1,31739
CHHATTISGARH,DHAMTARI,NAGARI,1630,1621,280,2,0,1904
CHHATTISGARH,DURG,BALOD,6960,6319,976,64,2485,9844
CHHATTISGARH,DURG,BEMETARA,6531,5734,3978,11,42,9764
CHHATTISGARH,DURG,BERLA,129,104,61,3,44,212
CHHATTISGARH,DURG,DHMADHA,6957,5701,4184,377,18,10280
CHHATTISGARH,DURG,DONDILOHAR,1424,1419,469,8,5,1902
CHHATTISGARH,DURG,DURG,2753,2213,1162,30,6,3410
CHHATTISGARH,DURG,GUNDERDEHI,6264,6095,1887,106,848,8936
CHHATTISGARH,DURG,GURUR,14497,10294,6085,12,5,16396
CHHATTISGARH,DURG,NAVAGARH,3677,3223,1940,74,15,5251
CHHATTISGARH,DURG,PATAN,10317,6853,4331,53,191,11428
CHHATTISGARH,DURG,SAJA,7037,5762,4444,67,0,10274
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,2658,295,2396,0,3,2694
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,5975,4402,3883,1,0,8286
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,2529,1399,1491,5,0,2894
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,1051,823,709,0,0,1533
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,2641,1993,840,0,0,2833
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,23,13,11,0,0,23
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,58,47,13,0,0,60
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,482,463,148,0,0,612
CHHATTISGARH,JASHPUR,BAGICHA,16,0,16,0,0,16
CHHATTISGARH,JASHPUR,KUNKURI,21,2,20,0,0,21
CHHATTISGARH,JASHPUR,PATHALGAON,52,31,31,0,0,62
CHHATTISGARH,KANKER,ANTAGAR,49,49,31,0,0,81
CHHATTISGARH,KANKER,BHANUPRATAPPUR,270,262,119,4,0,384
CHHATTISGARH,KANKER,CHARAMA,2247,2250,763,77,6,3096
CHHATTISGARH,KANKER,KANKER,811,811,276,0,1,1089
CHHATTISGARH,KANKER,NARHARPUR,599,596,236,3,0,835
CHHATTISGARH,KORBA,KARTALA,76,51,35,0,0,86
CHHATTISGARH,KORBA,KATGHORA,64,54,18,0,0,72
CHHATTISGARH,KORBA,KORBA,68,45,30,5,0,80
CHHATTISGARH,KORBA,PALI,7,7,3,0,0,10
CHHATTISGARH,KORIA,BAIKUNTHPUR,61,39,23,0,0,62
CHHATTISGARH,KORIA,BHARATPUR,30,10,20,0,0,30
CHHATTISGARH,KORIA,MANENDRAGARH,15,10,6,0,0,16
CHHATTISGARH,KVARDHA,KVARDHA,6478,7436,2885,44,10,10376
CHHATTISGARH,KVARDHA,PANDARIYA,4243,5448,1832,111,1,7391
CHHATTISGARH,MAHASAMUND,BASNA,4372,4091,683,18,0,4793
CHHATTISGARH,MAHASAMUND,MAHASAMUND,8216,7917,2487,87,3,10494
CHHATTISGARH,MAHASAMUND,SARIYPALI,2150,2150,430,4,1,2584
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,253,180,93,0,0,273
CHHATTISGARH,RAIGARH,GHARGODA,458,315,143,0,0,458
CHHATTISGARH,RAIGARH,KHARSIYA,2642,2309,1046,0,0,3355
CHHATTISGARH,RAIGARH,LAILUNGA,69,46,25,0,0,71
CHHATTISGARH,RAIGARH,RAIGARH,14802,11838,3615,0,1,15454
CHHATTISGARH,RAIGARH,SARANGARH,7635,6963,2540,74,35,9612
CHHATTISGARH,RAIPUR,ABHANPUR,5779,5619,2299,2,0,7920
CHHATTISGARH,RAIPUR,ARANG,3672,3533,1229,14,29,4805
CHHATTISGARH,RAIPUR,BHATAPARA,3245,3723,1795,45,0,5563
CHHATTISGARH,RAIPUR,BILAIGARH,1265,1256,82,0,0,1339
CHHATTISGARH,RAIPUR,BLOUDABAJAR,1004,1005,340,5,2,1353
CHHATTISGARH,RAIPUR,DEVBHOG,188,188,0,0,0,188
CHHATTISGARH,RAIPUR,GARIYABAND,1400,1372,603,3,2,1979
CHHATTISGARH,RAIPUR,KASDOL,1266,1245,375,9,0,1630
CHHATTISGARH,RAIPUR,PALARI,699,676,81,0,0,758
CHHATTISGARH,RAIPUR,RAIPUR,6244,5947,3274,79,699,9999
CHHATTISGARH,RAIPUR,RAJIM,858,705,272,0,0,976
CHHATTISGARH,RAIPUR,SIMGA,4848,4415,2443,443,43,7344
CHHATTISGARH,RAIPUR,TILDA,4605,4212,1528,30,97,5868
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,430,428,41,3,0,472
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,1399,1392,120,6,1,1518
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,3880,10793,7020,78,5,17896
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,460,455,302,12,80,848
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,1010,1025,247,2,0,1274
CHHATTISGARH,RAJNANDGAON,MANPUR,95,86,19,2,0,106
CHHATTISGARH,RAJNANDGAON,MOHLA,17,13,10,0,0,24
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,1833,1791,595,8,2,2396
CHHATTISGARH,SURGUJA,AMBIKAPUR,183,103,79,1,0,183
CHHATTISGARH,SURGUJA,LUNDRA,16,6,9,1,0,16
CHHATTISGARH,SURGUJA,PAL,14,6,8,0,0,14
CHHATTISGARH,SURGUJA,PRATAPPUR,60,45,15,0,0,60
CHHATTISGARH,SURGUJA,RAJPUR,84,45,40,0,0,84
CHHATTISGARH,SURGUJA,SAMRI,8,8,0,0,0,8
CHHATTISGARH,SURGUJA,SITAPUR,23,11,14,0,0,25
CHHATTISGARH,SURGUJA,SURAJPUR,919,405,514,0,1,920
DELHI,ALIPUR,ALIPUR,16839,11591,16279,7,16,27893
DELHI,NAJAFGARH,NAJAFGARH,5002,1966,4923,14,35,6938
DELHI,NANGLOI,NANGLOI,1081,735,840,51,0,1626
DELHI,SHADARA-NORTHEAST,SHADARA-NORTHEAST,321,167,215,0,0,382
DELHI,SHAHDARA-EAST,SHAHDARA-EAST,637,590,587,3,0,1181
GOA,NORTH GOA,PONDA,11,0,0,11,0,11
GOA,NORTH GOA,SATTARI,14,0,1,13,0,14
GOA,SOUTH GOA,CANACONA,9,0,1,9,0,9
GOA,SOUTH GOA,MORMUGAO,3,0,0,3,0,3
GOA,SOUTH GOA,QUEPEM,10,0,0,10,0,10
GOA,SOUTH GOA,SANGUEM,29,0,0,22,7,29
GUJARAT,AHMEDABAD,BAVLA,2822,977,1448,422,12,2859
GUJARAT,AHMEDABAD,DHOLKA,1295,567,622,50,184,1422
GUJARAT,AHMEDABAD,MANDAL,15,3,8,0,4,15
GUJARAT,AHMEDABAD,SANAND,517,442,300,171,14,927
GUJARAT,AHMEDABAD,VIRAMGAM,1022,732,523,365,13,1633
GUJARAT,AMRELI,AMRELI,11,12,2,0,0,14
GUJARAT,AMRELI,BABRA,1078,1078,0,0,0,1078
GUJARAT,AMRELI,JAFRABAD,49,51,0,0,0,51
GUJARAT,AMRELI,KHAMBHA,7,9,2,0,0,11
GUJARAT,AMRELI,KUNKAVAV VADIA,3,4,1,0,0,5
GUJARAT,AMRELI,LILIA,360,375,8,0,0,383
GUJARAT,AMRELI,RAJULA,189,189,0,0,0,189
GUJARAT,AMRELI,SAVARKUNDLA,871,871,0,0,0,871
GUJARAT,ANAND,ANAND,15649,4950,12676,0,7602,25228
GUJARAT,ANAND,ANKLAV,5281,2614,6378,146,3774,12912
GUJARAT,ANAND,BORSAD,13283,5895,14557,139,8305,28896
GUJARAT,ANAND,KHAMBHAT,143,49,93,0,47,189
GUJARAT,ANAND,PETLAD,13464,3615,9296,0,5681,18592
GUJARAT,ANAND,SOJITRA,4384,1165,3021,0,1789,5975
GUJARAT,ANAND,TARAPUR,1951,478,1601,0,720,2799
GUJARAT,ANAND,UMRETH,10531,4055,9899,1,5856,19811
GUJARAT,BANASKANTHA,BHABHAR,20,0,18,2,0,20
GUJARAT,BANASKANTHA,DANTA,41,41,33,0,14,88
GUJARAT,BANASKANTHA,DANTIWADA,647,647,647,0,647,1941
GUJARAT,BANASKANTHA,DEESA,3414,3407,3384,0,298,7089
GUJARAT,BANASKANTHA,DEODAR,911,828,769,0,0,1597
GUJARAT,BANASKANTHA,DHANERA,80,80,80,0,17,177
GUJARAT,BANASKANTHA,KANKAREJ,1419,691,725,0,13,1429
GUJARAT,BANASKANTHA,PALANPUR,2589,1633,1572,13,140,3357
GUJARAT,BANASKANTHA,THARAD,4703,1876,3853,403,174,6306
GUJARAT,BANASKANTHA,VADAGAM,3610,2772,1961,42,205,4981
GUJARAT,BANASKANTHA,WAV,265,74,174,53,0,300
GUJARAT,BHARUCH,ANKLESVAR,284,185,287,0,0,471
GUJARAT,BHARUCH,BHARUCH,342,42,342,26,417,827
GUJARAT,BHARUCH,JAMBUSAR,20,20,20,0,0,40
GUJARAT,BHARUCH,JHAGADIA,7513,1357,3487,3053,86,7983
GUJARAT,BHARUCH,VALIA,5894,106,2379,3430,3,5918
GUJARAT,DAHOD,DOHAD,4,4,2,0,0,5
GUJARAT,GANDHINAGAR,DEHGAM,8710,5912,2800,0,0,8712
GUJARAT,KACHCHH,BHACHAU,146,3,9,136,1,149
GUJARAT,KACHCHH,BHUJ,515,386,194,39,180,798
GUJARAT,KACHCHH,LAKHPAT,21,21,0,0,0,21
GUJARAT,KACHCHH,MANDVI,1658,1841,352,40,7,2241
GUJARAT,KACHCHH,MUNDRA,8,8,0,0,0,8
GUJARAT,KACHCHH,NAKHATRANA,1624,1454,479,55,206,2195
GUJARAT,KACHCHH,RAPAR,10,10,10,0,2,22
GUJARAT,KHEDA,BALASINOR,1059,1059,0,0,0,1059
GUJARAT,KHEDA,KAPADVANJ,2276,2276,0,0,0,2276
GUJARAT,KHEDA,KATHLAL,1060,1061,0,0,0,1061
GUJARAT,KHEDA,KHEDA,4170,4180,4125,0,0,8305
GUJARAT,KHEDA,MAHUDHA,4007,2337,1219,496,0,4052
GUJARAT,KHEDA,MATAR,4021,4020,3720,0,0,7740
GUJARAT,KHEDA,MEHMEDABAD,20425,11835,5417,3226,3,20481
GUJARAT,KHEDA,NADIAD,18835,10911,4980,2997,3,18891
GUJARAT,KHEDA,THASRA,533,533,0,0,0,533
GUJARAT,KHEDA,VIRPUR,2815,2579,1400,111,1,4090
GUJARAT,MEHSANA,KADI,1192,906,283,92,37,1317
GUJARAT,MEHSANA,MEHSANA,32,5,17,10,0,32
GUJARAT,MEHSANA,VIJAPUR,457,85,233,0,139,457
GUJARAT,NARMADA,DEDIAPADA,4,0,0,4,0,4
GUJARAT,NAVSARI,BANSDA,214,117,18,67,19,222
GUJARAT,NAVSARI,CHIKHLI,1634,588,207,788,226,1809
GUJARAT,NAVSARI,GANDEVI,2007,288,25,1716,1,2030
GUJARAT,NAVSARI,JALALPORE,1675,854,251,799,47,1951
GUJARAT,NAVSARI,NAVSARI,1365,197,198,1144,17,1556
GUJARAT,PANCHMAHAL,KHANPUR,241,236,151,0,0,387
GUJARAT,PANCHMAHAL,LUNAWADA,138,137,80,0,0,217
GUJARAT,PATAN,RADHANPUR,778,20,758,0,0,778
GUJARAT,PATAN,SAMI,460,102,265,0,94,461
GUJARAT,PATAN,SIDHPUR,184,46,121,0,77,244
GUJARAT,PORBANDAR,KUTIYANA,380,380,45,0,0,426
GUJARAT,PORBANDAR,PORBANDAR,467,467,0,0,0,467
GUJARAT,PORBANDAR,RANAVAV,744,744,0,0,0,744
GUJARAT,RAJKOT,DHORAJI,4,4,0,0,0,4
GUJARAT,RAJKOT,GONDAL,1336,1336,180,0,3,1519
GUJARAT,RAJKOT,JAMKANDORNA,345,345,25,0,0,370
GUJARAT,RAJKOT,JASDAN,2465,2507,64,0,2,2573
GUJARAT,RAJKOT,JETPUR,268,268,0,0,0,268
GUJARAT,RAJKOT,LODHIKA,23,11,9,3,0,23
GUJARAT,RAJKOT,MALIYA,46,46,0,0,0,46
GUJARAT,RAJKOT,MORVI,58,58,0,0,0,58
GUJARAT,RAJKOT,RAJKOT,459,318,189,0,6,514
GUJARAT,RAJKOT,TANKARA,253,253,0,0,0,253
GUJARAT,RAJKOT,UPLETA,1,0,1,0,0,1
GUJARAT,RAJKOT,WANKANER,98,98,0,0,0,98
GUJARAT,SABARKANTHA,BAYAD,97,19,44,34,0,97
GUJARAT,SABARKANTHA,BHILODA,3488,2622,2674,78,0,5373
GUJARAT,SABARKANTHA,DHANSURA,112,32,92,0,0,125
GUJARAT,SABARKANTHA,HIMATNAGAR,1780,1767,1235,0,0,3002
GUJARAT,SABARKANTHA,KHEDBRAHMA,5,5,3,0,0,7
GUJARAT,SABARKANTHA,MALPUR,352,235,181,0,0,416
GUJARAT,SABARKANTHA,MODASA,1901,1600,533,10,21,2164
GUJARAT,SABARKANTHA,PRANTIJ,1261,162,390,715,0,1266
GUJARAT,SABARKANTHA,TALOD,1014,0,531,482,0,1014
GUJARAT,SURAT,BARDOLI,2189,0,0,2189,0,2189
GUJARAT,SURAT,CHORASI,2246,211,0,2048,0,2258
GUJARAT,SURAT,KAMREJ,7795,0,0,7795,0,7795
GUJARAT,SURAT,MAHUVA,1339,106,49,1188,7,1349
GUJARAT,SURAT,MANDVI,1536,0,0,1536,0,1536
GUJARAT,SURAT,MANGROL,633,235,13,389,0,637
GUJARAT,SURAT,NIZAR,626,626,0,0,0,626
GUJARAT,SURAT,OLPAD,1290,0,0,1290,12,1302
GUJARAT,SURAT,PALSANA,3239,0,0,3245,0,3245
GUJARAT,SURAT,SONGADH,410,41,0,368,1,411
GUJARAT,SURAT,UCHCHHAL,260,0,260,0,0,260
GUJARAT,SURAT,UMARPADA,74,74,0,0,0,74
GUJARAT,SURAT,VALOD,937,0,0,937,0,937
GUJARAT,SURAT,VYARA,665,0,0,665,0,665
GUJARAT,SURENDRANAGAR,CHOTILA,327,327,0,0,0,327
GUJARAT,SURENDRANAGAR,CHUDA,93,93,0,0,0,93
GUJARAT,SURENDRANAGAR,DASADA,356,52,303,0,1,356
GUJARAT,SURENDRANAGAR,DHRANGADHRA,97,155,83,0,0,238
GUJARAT,SURENDRANAGAR,HALVAD,215,196,67,10,4,276
